,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
2761,2w8oMeJjXn1KTnU2fr9eFB,Glad All Over - 2019 - Remaster,46,163327,0,['The Dave Clark Five'],1964-07-06,0.462,0.803,2,-8.357,1,0.0585,0.152,0.0,0.0788,0.896,137.789,4,https://i.scdn.co/image/ab67616d0000b27386b70e6e83cf70beb5521fbd,https://open.spotify.com/track/2w8oMeJjXn1KTnU2fr9eFB,4081
2874,3bMt6mpqpDiCRQ3poewMAo,Bits and Pieces - 2019 - Remaster,39,118907,0,['The Dave Clark Five'],1964-07-06,0.485,0.835,5,-8.871,0,0.101,0.0225,0.000114,0.0766,0.974,143.853,4,https://i.scdn.co/image/ab67616d0000b27386b70e6e83cf70beb5521fbd,https://open.spotify.com/track/3bMt6mpqpDiCRQ3poewMAo,4081
2921,5G3UKLP9EqeBvCo1cZje2x,Excuse-moi partenaire,36,184960,0,['Johnny Hallyday'],1964-02-27,0.347,0.619,6,-6.789,0,0.0321,0.572,0.0,0.135,0.621,178.051,3,https://i.scdn.co/image/ab67616d0000b273a095f580e6f6f45b0f15b2c6,https://open.spotify.com/track/5G3UKLP9EqeBvCo1cZje2x,4081
3054,3qjl89Zx45QpRL0o6wTvDM,Do You Love Me - 2019 - Remaster,32,163653,0,['The Dave Clark Five'],1964-07-06,0.432,0.913,2,-7.793,1,0.0531,0.00139,0.0,0.0564,0.917,140.912,4,https://i.scdn.co/image/ab67616d0000b27386b70e6e83cf70beb5521fbd,https://open.spotify.com/track/3qjl89Zx45QpRL0o6wTvDM,4081
3448,7d91GO9HafgZuRUA2NjLTj,Catch Us If You Can - 2019 - Remaster,36,114733,0,['The Dave Clark Five'],1965-01-01,0.473,0.602,7,-9.561,1,0.0669,0.149,5.4e-05,0.213,0.897,146.514,4,https://i.scdn.co/image/ab67616d0000b2735d5bdc111504923f3c2a8ce2,https://open.spotify.com/track/7d91GO9HafgZuRUA2NjLTj,4081
18553,2r9sa01fZW9NEVwdqFvfzZ,Me Enamoro de Ella,52,257267,0,['Juan Luis Guerra y 440'],1986-01-01,0.586,0.85,7,-8.623,1,0.04,0.702,0.0,0.132,0.964,137.791,4,https://i.scdn.co/image/ab67616d0000b2737b6abc8d5a74fcdec8b3d7e4,https://open.spotify.com/track/2r9sa01fZW9NEVwdqFvfzZ,4081
18845,5i4FLwWCYzv9Bk09e9XWxs,Ay! Mujer,43,248947,0,['Juan Luis Guerra y 440'],1986-01-01,0.605,0.761,0,-9.067,1,0.0365,0.685,0.000313,0.334,0.911,137.9,4,https://i.scdn.co/image/ab67616d0000b2737b6abc8d5a74fcdec8b3d7e4,https://open.spotify.com/track/5i4FLwWCYzv9Bk09e9XWxs,4081
18956,2Yco1Pd53AeTl3memGqzRQ,Guavaberry,41,260427,0,['Juan Luis Guerra y 440'],1986-01-01,0.594,0.936,9,-6.889,1,0.0418,0.667,0.000127,0.0559,0.964,135.866,4,https://i.scdn.co/image/ab67616d0000b2737b6abc8d5a74fcdec8b3d7e4,https://open.spotify.com/track/2Yco1Pd53AeTl3memGqzRQ,4081
45583,6uJkNVWuI862z91mlR5WRr,Noir c'est noir,41,193133,0,['Johnny Hallyday'],1966,0.548,0.847,7,-5.79,1,0.0316,0.399,0.00304,0.214,0.932,131.984,4,https://i.scdn.co/image/ab67616d0000b27318b1f552236ca571cf5769d9,https://open.spotify.com/track/6uJkNVWuI862z91mlR5WRr,4081
51906,0R1IWxxb0xcRbhlBLCGaMJ,Elena,31,240800,0,['Juan Luis Guerra y 440'],1985-01-01,0.453,0.909,9,-6.25,1,0.0581,0.755,4.39e-05,0.359,0.786,153.69,4,https://i.scdn.co/image/ab67616d0000b2739d3ecb35a43e81541fbffbcf,https://open.spotify.com/track/0R1IWxxb0xcRbhlBLCGaMJ,4081
62633,5Ti7ocP3fdlsYo47rCk80P,Gabrielle,50,173733,0,['Johnny Hallyday'],1976-06-30,0.599,0.621,4,-9.864,1,0.0482,0.138,0.0,0.0518,0.963,158.64,4,https://i.scdn.co/image/ab67616d0000b27385ece923bc25e1d48f4a8124,https://open.spotify.com/track/5Ti7ocP3fdlsYo47rCk80P,4081
183927,2LgqESPWe0m0P3qm0XgkKO,Elle est terrible,35,118573,0,['Johnny Hallyday'],1963-04-09,0.584,0.942,3,-5.639,1,0.0682,0.847,0.0,0.139,0.966,165.734,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4081
188053,2ermCIX1iu4KHddSFTcex1,Si Tú Te Vas,41,228640,0,['Juan Luis Guerra y 440'],1985-01-01,0.524,0.888,7,-5.459,1,0.104,0.77,0.0,0.0898,0.934,154.188,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4081
221761,5B9LX42CFXk6nlMisfo0eC,Illégal,35,171627,0,['Corbeau'],1982-04-01,0.665,0.777,4,-8.662,1,0.0457,0.331,0.000582,0.113,0.887,139.685,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4081
25791,2x7cZv9VMmMcjsYabZBXnQ,Unchained Melody,49,223067,0,['Air Supply'],1995-04-07,0.338,0.289,0,-8.781,1,0.0263,0.857,0.000177,0.128,0.181,104.802,3,https://i.scdn.co/image/ab67616d0000b273921e547be4f0fc1d18c50c31,https://open.spotify.com/track/2x7cZv9VMmMcjsYabZBXnQ,4082
30459,6Nq8YtPAHuL1outooeiFde,All Out of Love,64,241373,0,['Air Supply'],2003-05-29,0.503,0.47,0,-8.006,1,0.0257,0.291,0.0,0.396,0.334,108.486,4,https://i.scdn.co/image/ab67616d0000b27366f9325a9ecff9c8c7a883e7,https://open.spotify.com/track/6Nq8YtPAHuL1outooeiFde,4082
30690,6MhK1gPrgtgRedEjSUz18I,Lost In Love,57,231133,0,['Air Supply'],2003-05-29,0.59,0.589,7,-9.859,1,0.03,0.37,1.22e-06,0.162,0.501,114.471,4,https://i.scdn.co/image/ab67616d0000b27366f9325a9ecff9c8c7a883e7,https://open.spotify.com/track/6MhK1gPrgtgRedEjSUz18I,4082
35718,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,79,250173,1,"['Logic', 'Alessia Cara', 'Khalid']",2017-05-05,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,4,https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4082
