,name,popularity,artists,release_date,images,urls
4131,Let The Drummer Kick,60,['Citizen Cope'],2002-01-01,https://i.scdn.co/image/ab67616d0000b2733e9c2c083f43176e9fa44133,https://open.spotify.com/track/4Nrg8EG7wWTiTOumtpw8gk
4131,Sideways,57,['Citizen Cope'],2004,https://i.scdn.co/image/ab67616d0000b273c0e45135a8ae85990f8be25a,https://open.spotify.com/track/6ZixnWzzH1YxqBg9kLOPDy
4131,Bullet and a Target,57,['Citizen Cope'],2004,https://i.scdn.co/image/ab67616d0000b273c0e45135a8ae85990f8be25a,https://open.spotify.com/track/3r7gP3kGBkldTrOO6ebMGy
4131,Mi Cuarto,84,['Jerry Di'],2020-04-03,https://i.scdn.co/image/ab67616d0000b2731a092ccbef6c3f576b07ce94,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
4131,Son's Gonna Rise (feat. Robert Randolph) - New Radio Mix,57,"['Citizen Cope', 'Robert Randolph']",2003-03-24,https://i.scdn.co/image/ab67616d0000b273710d16a5034ed5c253c9f024,https://open.spotify.com/track/52tjHPPO2jw6YOrL4pZepe
4131,Cherry Bomb,69,['NCT 127'],2017-06-14,https://i.scdn.co/image/ab67616d0000b2738d47b664117ca39e7b1acfc9,https://open.spotify.com/track/3o8QzWsiiqTUVgBZfHgF58
4131,El Solitario,43,['Alfredo Gutierrez'],1996-04-30,https://i.scdn.co/image/ab67616d0000b2731309a0236ab9a0accdfcd776,https://open.spotify.com/track/7q82VvrWXF2ENfLkCZzSAD
4131,Amor De Pobre,31,['Alex Bueno'],2008-02-21,https://i.scdn.co/image/f509bda0d140a4b008046c2d8ca4238445db8bdd,https://open.spotify.com/track/1etu7w9PeN476zdMzUOW2S
4131,Escupe,32,['Cicatriz'],1986-07-15,https://i.scdn.co/image/ab67616d0000b273c5df861d2ae40348d6d1c5ae,https://open.spotify.com/track/0OJWKkFRxkWYU8Ml5e7DA3
4131,El Diario de un Borracho (El Solitario),37,['Alfredo Gutierrez'],1998-09-02,https://i.scdn.co/image/ab67616d0000b273524f7ec0b0eb8b9882f7c956,https://open.spotify.com/track/32jGv4AHakV0js48EKvcyK
4131,Sonando el Tambor,38,['Clandeskina'],2011-05-18,https://i.scdn.co/image/ab67616d0000b27339e89acc4af9c160e40745f5,https://open.spotify.com/track/5NQIW2mWH1qVlpxLN9JoAJ
4131,פני מלאך,32,['Yoav Itzhak'],1995-01-01,https://i.scdn.co/image/ab67616d0000b273abb7ee819af2afacc7e5eece,https://open.spotify.com/track/6bLLz2HbW3FbxVYPzci1No
4131,Cuando Ya Nadie Te Nombre,38,['Horacio Guarany'],1994-01-01,https://i.scdn.co/image/ab67616d0000b273b924ff72399cffd3b04e1b26,https://open.spotify.com/track/5RyS7JpzPMacnkKzQIpeka
4131,Sintonía,44,"[""Lo' Pibitos"", 'Juan Pablo Rufino']",2011-03-03,https://i.scdn.co/image/ab67616d0000b2732a4169dc2f5cfca5a2d83a6b,https://open.spotify.com/track/4MdTIqNWIhd3fgnsSfOTxY
4131,El Ritmo de la Vida,54,"[""Lo' Pibitos"", 'Julian Kartun']",2015-04-07,https://i.scdn.co/image/ab67616d0000b273764361944242884506546567,https://open.spotify.com/track/0nWdzerefBQpTFg8gIbCjA
4131,A Punto Caramelo,43,"[""Lo' Pibitos""]",2015-04-07,https://i.scdn.co/image/ab67616d0000b273764361944242884506546567,https://open.spotify.com/track/7HMtXWx5GGiUmK9BLms9Qm
4131,En Espiral,45,"[""Lo' Pibitos"", 'A.B.R.E.', 'Amanda Querales']",2018-11-16,https://i.scdn.co/image/ab67616d0000b27380b03e46e5ef79bf8b2d4de5,https://open.spotify.com/track/1Rb3t8HyMNxTqgOXt5MWGd
4131,Fint Rent Tøj (feat. Hennedub & Kesi),38,"['Lågsus', 'Hennedub', 'KESI']",2017-10-27,https://i.scdn.co/image/ab67616d0000b2732b45f7547293f33cd7c8c49a,https://open.spotify.com/track/5qw4k2dc2U2IIeSsiWdv9P
4131,Once Again 여름 방학,48,['NCT 127'],2016-07-10,https://i.scdn.co/image/ab67616d0000b2732d10195d8d9abd1357fff450,https://open.spotify.com/track/1jk8Z2HnpDQunRqnSv1Xb8
4131,Baby Don’t Like It 나쁜 짓,63,['NCT 127'],2017-01-06,https://i.scdn.co/image/ab67616d0000b273ca74d3d623930d10f2c3c1f1,https://open.spotify.com/track/7I2nbddpDYsAe6e4biIxEO
4131,無限的我 무한적아; LIMITLESS,60,['NCT 127'],2017-01-06,https://i.scdn.co/image/ab67616d0000b273ca74d3d623930d10f2c3c1f1,https://open.spotify.com/track/6m96zMB8BrLrpyT7NvApxB
4131,Whiplash,60,['NCT 127'],2017-06-14,https://i.scdn.co/image/ab67616d0000b2738d47b664117ca39e7b1acfc9,https://open.spotify.com/track/2iPxDFeN27VrKgGdZ0AIKw
4131,Welcome To My Playground,59,['NCT 127'],2018-11-23,https://i.scdn.co/image/ab67616d0000b2734931057cec0d2e85751f8e48,https://open.spotify.com/track/56f5GO8ir5ucrcQ00k4a8t
4131,Del Chucaro,47,['Horacio Guarany'],2012-12-08,https://i.scdn.co/image/ab67616d0000b27325e33934e168457587115c9c,https://open.spotify.com/track/2WHKDp4K8OXB6zsmZ7yIGu
