,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
917,5aevDTsCqNLvxBMunqRRMN,The Twelfth Of Never,43,147720,0,['Johnny Mathis'],1958-03-17,0.205,0.334,5,-10.765,1,0.0343,0.902,0.000346,0.133,0.354,171.317,4,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8,https://open.spotify.com/track/5aevDTsCqNLvxBMunqRRMN,4601
955,5pzGLCul83QtjbO45HVhYT,"Wonderful, Wonderful",39,169533,0,['Johnny Mathis'],1958-03-17,0.24,0.417,0,-8.764,0,0.0303,0.758,0.0,0.0949,0.585,145.12,4,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8,https://open.spotify.com/track/5pzGLCul83QtjbO45HVhYT,4601
960,7cZ4ivkItJ8a9sv7v8vy5P,When Sunny Gets Blue,39,161693,0,['Johnny Mathis'],1958-03-17,0.299,0.295,8,-12.014,1,0.0329,0.768,0.0,0.0975,0.286,128.867,4,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8,https://open.spotify.com/track/7cZ4ivkItJ8a9sv7v8vy5P,4601
1472,3p4C7vCwkqOD3bSlh96pls,I Got Rhythm,40,187213,0,['Sonny Stitt'],1960-01-01,0.65,0.371,0,-11.64,0,0.0591,0.76,0.0389,0.159,0.745,142.988,4,https://i.scdn.co/image/ab67616d0000b27359681fc86d5ce978af0f04d2,https://open.spotify.com/track/3p4C7vCwkqOD3bSlh96pls,4601
6547,3krDSP5K5hAKEIOXuxXXH2,Have A Heart,47,190079,0,['Charlie Rich'],1970-07-03,0.272,0.345,0,-12.255,1,0.0279,0.801,0.00569,0.106,0.357,161.313,4,https://i.scdn.co/image/ab67616d0000b273f228f0aeada0f22cbb0432bf,https://open.spotify.com/track/3krDSP5K5hAKEIOXuxXXH2,4601
10227,4WFeJTXNHIS2wURtwlAkhu,Time Warp,59,199367,0,"['Little Nell', 'Patricia Quinn', ""Richard O'Brien""]",1975-01-10,0.387,0.665,1,-11.323,0,0.225,0.145,0.00167,0.092,0.541,174.896,4,https://i.scdn.co/image/ab67616d0000b2737bcc78f88610d99eaa8c9b50,https://open.spotify.com/track/4WFeJTXNHIS2wURtwlAkhu,4601
12997,785vp1zvQfUCrsQsPhFuKf,The Last Time I Felt Like This (with Jane Olivor),42,176667,0,"['Johnny Mathis', 'Jane Olivor']",1978,0.373,0.538,1,-8.458,1,0.0406,0.761,5.34e-05,0.14,0.652,123.706,4,https://i.scdn.co/image/ab67616d0000b2737ed9e6ceb7f63aff6a7989bc,https://open.spotify.com/track/785vp1zvQfUCrsQsPhFuKf,4601
37749,7CC5Ji2WY3Yvv1bkeor6t8,Stars Fell On Alabama,35,249307,0,['Sonny Stitt'],1956-01-01,0.577,0.269,10,-9.532,1,0.036,0.704,0.00139,0.0806,0.46,129.859,4,https://i.scdn.co/image/ab67616d0000b273e9c4dd9aa0ef281bb594fd0b,https://open.spotify.com/track/7CC5Ji2WY3Yvv1bkeor6t8,4601
38915,0EGy2hrHU5V7n4t47Ly66J,Would You Like to Spend the Night with Me,32,184427,0,['Johnny Mathis'],1979-01-29,0.761,0.587,11,-10.843,1,0.0389,0.492,8.71e-06,0.358,0.915,135.727,4,https://i.scdn.co/image/ab67616d0000b27357ebf199857166600500688a,https://open.spotify.com/track/0EGy2hrHU5V7n4t47Ly66J,4601
47511,0jXjTHqZVXhQSGUAvUbCvU,When a Child Is Born,34,223453,0,['Johnny Mathis'],1976-05-10,0.31,0.302,3,-14.485,1,0.0356,0.908,0.486,0.159,0.315,123.534,4,https://i.scdn.co/image/ab67616d0000b2736451becf86d714b9fe8d0c3f,https://open.spotify.com/track/0jXjTHqZVXhQSGUAvUbCvU,4601
165974,10lrhQ4nR9vGgSMiWkFaPa,Autumn In New York,32,138000,0,['Sonny Stitt'],1957-01-01,0.539,0.415,5,-7.185,1,0.0361,0.85,0.0494,0.125,0.606,130.525,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4601
186433,2XEKloL8M2nGAYtcbNWCVx,The Twelfth of Never - Single Version,39,145800,0,['Johnny Mathis'],1956,0.208,0.298,5,-12.547,1,0.034,0.929,0.00112,0.159,0.397,173.218,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4601
198498,3RHogqHM869PInthGWAUeF,"A Certain Smile - From the 20th Century Fox Film ""A Certain Smile""",36,166227,0,['Johnny Mathis'],1956,0.237,0.29,6,-13.214,1,0.0328,0.839,4.05e-06,0.313,0.242,137.353,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4601
199772,3XEKoRhmHfL270HIXkQH9X,When Sunny Gets Blue (with Ray Conniff & His Orchestra) - Single Version,32,160627,0,"['Johnny Mathis', 'Ray Conniff']",1956,0.319,0.274,8,-13.255,1,0.0331,0.862,0.0,0.111,0.307,129.175,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4601
203681,3pulo43MY7FZCQAZYW8REq,The Last Time I Felt Like This (with Jane Olivor),44,176080,0,"['Johnny Mathis', 'Jane Olivor']",1956,0.363,0.474,1,-10.602,1,0.0393,0.785,1.8e-05,0.15,0.607,123.42,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4601
209725,4IOlr62ZKPMxg1Rp0HAtrj,Wonderful! Wonderful! (with Ray Conniff & His Orchestra & Chorus) - Single Version,32,167000,0,"['Johnny Mathis', 'Ray Conniff']",1956,0.26,0.375,7,-10.782,0,0.0308,0.857,2.77e-05,0.102,0.57,144.219,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4601
