,name,popularity,artists,release_date,images,urls
4441,Non abbiam bisogno di parole,47,['Ron'],1992-08-28,https://i.scdn.co/image/ab67616d0000b27383234fd3d9274b57b8923fc5,https://open.spotify.com/track/6G5vNAlLT268YWSB0ZVI6J
4441,Vorrei incontrarti fra cent'anni (feat. Tosca),52,"['Ron', 'Tosca']",1996-03-06,https://i.scdn.co/image/ab67616d0000b27323dc09445fbda2473c3535a4,https://open.spotify.com/track/6Y2tQcPJaknHKY0RLH3jaf
4441,Bola Negra,42,['Emmauel0307'],2021-04-02,https://i.scdn.co/image/ab67616d0000b2738779d20aabc67ee5b05dc35d,https://open.spotify.com/track/1cxdlbXnHdDbOCTL71xfGj
4441,Положение,68,['Scriptonite'],2017-12-16,https://i.scdn.co/image/ab67616d0000b2731de3058124936bc563d5a309,https://open.spotify.com/track/1hfISzdAwnywAKxaSpfloo
4441,Космос,56,"['Scriptonite', 'Charusha']",2015-03-16,https://i.scdn.co/image/ab67616d0000b273756710f02eea136153fb9188,https://open.spotify.com/track/21Zbtf6Pt7OUoxs5poeCQ3
4441,Танцуй сама,56,['Scriptonite'],2015,https://i.scdn.co/image/ab67616d0000b2731931e871b553e94fe78a6cfa,https://open.spotify.com/track/6nvXTYOmS7ES6BWuRASHHL
4441,Чистый - OST «Псих»,68,['Scriptonite'],2020-12-10,https://i.scdn.co/image/ab67616d0000b2733598d05e2accf03bbd3f3551,https://open.spotify.com/track/2Z0OcpA4i1KayJbXn800le
4441,原諒,38,['張玉華'],2002-01-01,https://i.scdn.co/image/ab67616d0000b27336a240d1da90c01c5d0cd070,https://open.spotify.com/track/7vDAYnB1WJglClYMAidnD8
4441,Ada Sahillerinde Bekliyorum,36,['Çağdaş Suseven'],2010-07-07,https://i.scdn.co/image/ab67616d0000b273ab9a4ca1974338a59b56f073,https://open.spotify.com/track/420r2ThUlYHOD7vSFdGJUv
4441,Avec le temps,47,['Isleym'],2010-11-15,https://i.scdn.co/image/ab67616d0000b273f422e4ecb73f2a501ae62421,https://open.spotify.com/track/0MSSi1pXiDChx2HZIlpRG4
