,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
4011,Coming Up Close,40,280000,0,"[""'Til Tuesday""]",1986-11-04,0.368,0.473,8,-14.943,1,0.0316,0.181,0.000251,0.0665,0.273,80.186,4,https://i.scdn.co/image/ab67616d0000b27347333dfdb0b4e744a117e02e,https://open.spotify.com/track/6ZCkhQPdBtUzZPkkO1o9cx
4011,把悲傷留給自己,45,271667,0,['Bobby Chen'],1991-08-16,0.515,0.316,2,-12.592,1,0.0265,0.742,0.0,0.344,0.376,93.146,4,https://i.scdn.co/image/ab67616d0000b273136543498087b68d9ba3ff6b,https://open.spotify.com/track/62lok5DKdhSRSpdWB3UTmx
4011,Winter - 2015 Remaster,52,341813,0,['Tori Amos'],1992-01-06,0.395,0.277,6,-10.472,1,0.0298,0.901,2.66e-06,0.105,0.226,79.32,4,https://i.scdn.co/image/ab67616d0000b273f2f65c08a66e03c69cbc0081,https://open.spotify.com/track/11dfOCV0oBxzZ9fi2PZhvS
4011,Crucify - 2015 Remaster,45,299387,0,['Tori Amos'],1992-01-06,0.506,0.594,11,-9.733,1,0.111,0.283,4.33e-05,0.129,0.468,82.761,4,https://i.scdn.co/image/ab67616d0000b273f2f65c08a66e03c69cbc0081,https://open.spotify.com/track/6DVySQASssOCxJOyWMY1jW
4011,Ragione E Sentimento,43,248500,0,['Maria Nazionale'],1997,0.826,0.456,3,-10.724,0,0.0302,0.144,0.00146,0.088,0.676,99.999,4,https://i.scdn.co/image/ab67616d0000b2735e252bf7f84ce518e72bd91e,https://open.spotify.com/track/15dsh7Gbm558gBpHmFLOzf
4011,Caught a Lite Sneeze - 2016 Remaster,42,265213,0,['Tori Amos'],1996-01-22,0.6,0.772,5,-8.483,0,0.0444,0.37,4.46e-06,0.0641,0.921,79.059,4,https://i.scdn.co/image/ab67616d0000b27393c87dfdf362035ec98d1ae3,https://open.spotify.com/track/2k2Nwz0FLUIKl7UyavRhjx
4011,Wherever Would I Be,36,246187,0,['Cheap Trick'],1990-06-27,0.49,0.516,7,-12.549,1,0.0265,0.208,0.0,0.101,0.22,73.922,4,https://i.scdn.co/image/ab67616d0000b273ae2caf226368cee16fe17d03,https://open.spotify.com/track/5u6tE49JDHC6qiA0d2Ci6i
4011,風箏,36,283840,0,['Bobby Chen'],1994-09-06,0.451,0.114,3,-20.315,1,0.0284,0.707,0.0,0.0786,0.139,80.941,4,https://i.scdn.co/image/ab67616d0000b273b9d129e460b7bada850f114d,https://open.spotify.com/track/5fs49D6M2mm2kQsWe5TQ0K
4011,牡丹亭外,35,318715,0,['Bobby Chen'],2008-12-19,0.496,0.305,6,-11.505,1,0.025,0.234,2.8e-06,0.109,0.192,84.035,4,https://i.scdn.co/image/ab67616d0000b273f7f318e15feaca6475d55a21,https://open.spotify.com/track/7rhVGmZnwvqg2z2JJedkMX
4011,差一點我們會飛,36,275229,0,"['Feanna Wong', '英仁合唱團']",2019-06-08,0.172,0.425,10,-5.205,1,0.0362,0.659,0.0,0.137,0.273,70.141,4,https://i.scdn.co/image/ab67616d0000b273992252f9471064c2a9a43852,https://open.spotify.com/track/44QXVFCGfB7oj9rF6WJeyZ
4011,Recording 15,62,242000,0,['Shannon Lay'],2017-09-22,0.552,0.126,11,-18.014,1,0.0306,0.956,0.0153,0.109,0.439,92.441,4,https://i.scdn.co/image/ab67616d0000b273e56bc51b4d7588ca688fd73d,https://open.spotify.com/track/1vNfYCzcCJz0FY7MVVA9lM
4011,What About Love,33,236267,0,"[""'Til Tuesday""]",1986-11-04,0.579,0.539,7,-13.573,0,0.0273,0.0606,0.185,0.0993,0.796,104.114,4,https://i.scdn.co/image/ab67616d0000b27347333dfdb0b4e744a117e02e,https://open.spotify.com/track/5Abd8qlHxfliMmkggUCiSY
4011,Take It Like a Man,36,238600,0,['Michelle Wright'],1992,0.714,0.427,3,-10.328,1,0.0495,0.455,0.0,0.0831,0.711,74.217,4,https://i.scdn.co/image/ab67616d0000b273a47aeece7223cf36a46bcf7e,https://open.spotify.com/track/2USiisYDQHVP84Pkmp109g
4011,Hey Jupiter - 2016 Remaster,37,311707,0,['Tori Amos'],1996-01-22,0.388,0.114,10,-16.57,1,0.0507,0.953,0.0,0.0439,0.272,69.82,5,https://i.scdn.co/image/ab67616d0000b27393c87dfdf362035ec98d1ae3,https://open.spotify.com/track/2Nq5FAdFD2GOWH3l04kBWB
4011,MIELI,46,181112,1,['Malik Montana'],2018-05-25,0.718,0.719,7,-5.989,1,0.314,0.0781,0.0,0.0914,0.493,80.996,4,https://i.scdn.co/image/ab67616d0000b2731019e087dfaadf40075eaf8b,https://open.spotify.com/track/56NIT06yvwvsWK3l7nRbbh
4011,WHO YOU MAM,46,146203,1,['Malik Montana'],2018-05-25,0.767,0.573,0,-6.686,1,0.0825,0.336,0.0,0.246,0.325,107.881,4,https://i.scdn.co/image/ab67616d0000b2731019e087dfaadf40075eaf8b,https://open.spotify.com/track/0dkYZn7R79GpSgyV2u64Dk
4011,TERAZ I TU (feat. Sobota & Jogi),45,211716,1,"['Malik Montana', 'Sobota', 'Jogi']",2018-05-25,0.624,0.653,9,-7.079,0,0.447,0.258,0.0,0.213,0.565,92.343,4,https://i.scdn.co/image/ab67616d0000b2731019e087dfaadf40075eaf8b,https://open.spotify.com/track/3VwNAna7BLQJktU5GPqNkY
4011,Dla rodziny,45,146207,0,['Malik Montana'],2018-10-02,0.614,0.548,2,-7.788,1,0.396,0.0747,0.0,0.43,0.217,87.764,4,https://i.scdn.co/image/ab67616d0000b27360316e78ffe4ab3ae2069f82,https://open.spotify.com/track/3gJdnmWzGsGVym26sqjY4b
4011,Jungle Boyz,59,154417,1,['Malik Montana'],2019-09-27,0.711,0.54,0,-9.161,0,0.104,0.031,0.0,0.676,0.57,106.917,4,https://i.scdn.co/image/ab67616d0000b273bbf48ca6b8cc1567f28d330e,https://open.spotify.com/track/3U2pvsyirJjg9GDcQCGWFo
4011,Robie YEAH,58,173622,1,"['Malik Montana', 'K Koke']",2019-09-27,0.732,0.561,7,-10.217,1,0.38,0.0325,0.0,0.341,0.375,94.014,4,https://i.scdn.co/image/ab67616d0000b273bbf48ca6b8cc1567f28d330e,https://open.spotify.com/track/47qskZHot8gBmU4gkf9Jvi
4011,Lyzka,48,138630,1,['Malik Montana'],2019-09-27,0.918,0.516,11,-6.174,0,0.238,0.0104,0.00903,0.0773,0.497,105.072,4,https://i.scdn.co/image/ab67616d0000b273bbf48ca6b8cc1567f28d330e,https://open.spotify.com/track/3CTxbKe9jjFqfd0LG774Je
4011,Za pasem,47,170400,1,['Malik Montana'],2019-09-27,0.705,0.552,1,-7.136,0,0.211,0.676,0.0,0.132,0.638,100.172,4,https://i.scdn.co/image/ab67616d0000b273bbf48ca6b8cc1567f28d330e,https://open.spotify.com/track/2db4Nvoj6CKRBAMbLaajF4
4011,Mordo Wez,59,137420,1,"['Malik Montana', 'LX']",2020-08-07,0.797,0.841,7,-6.24,1,0.11,0.0232,0.0,0.31,0.407,92.956,4,https://i.scdn.co/image/ab67616d0000b273565f659542f68e04e6741a34,https://open.spotify.com/track/2UzP7djwxRozGXGPy6IIaL
4011,NASCAR,46,244796,1,['White Widow'],2019-10-14,0.774,0.586,1,-8.804,1,0.271,0.21,0.0,0.102,0.576,74.999,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4011,Crucify,40,298973,0,['Tori Amos'],1992-01-06,0.524,0.556,1,-10.657,1,0.0924,0.261,6.43e-05,0.123,0.434,82.963,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4011,Blue Bayou,35,234427,0,['Paola'],1969-01-08,0.525,0.458,0,-11.374,1,0.0254,0.744,0.0163,0.639,0.363,97.446,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4011,Mona Lisa,51,168000,1,['Malik Montana'],2019-09-27,0.797,0.59,8,-9.776,1,0.132,0.322,4.5e-06,0.0766,0.587,99.951,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4011,DRIP,48,168500,1,['White Widow'],2019-12-27,0.847,0.636,8,-8.659,0,0.261,0.394,0.0,0.116,0.503,102.985,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4011,One Night Stand,49,178520,0,"['Malik Montana', 'Dio Mudara']",2018,0.853,0.594,2,-9.937,1,0.142,0.429,2.58e-06,0.182,0.358,100.014,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4011,Ciao Ciao,36,242184,0,['Maria Nazionale'],1997,0.497,0.42,10,-11.541,1,0.136,0.743,0.0,0.232,0.472,69.578,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4011,Gem Et Lille Smil Til Det Bli'r Gråvejr,34,158000,0,['Gustav Winckler'],2000-01-01,0.315,0.579,3,-5.247,1,0.0314,0.418,0.000217,0.239,0.572,83.393,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4012,Tears At The End Of A Love Affair,31,178107,0,['Tammi Terrell'],1968-01-01,0.59,0.743,3,-4.13,1,0.0323,0.0944,0.00391,0.0948,0.775,115.768,4,https://i.scdn.co/image/ab67616d0000b2738fce0f1996ffcb403a0897d0,https://open.spotify.com/track/4OqPGv8431O91hyIoMIAnP
4012,"Ramblin', Scramblin'",35,263040,0,['Jerry Jeff Walker'],1969,0.677,0.255,7,-15.735,1,0.0404,0.478,0.0,0.0734,0.727,109.478,4,https://i.scdn.co/image/ab67616d0000b273432b26761d0f665717261cbb,https://open.spotify.com/track/79ny7S4HMydnXkXWGS78qw
4012,"L.A. Freeway - Live In New York, 1972",36,289133,0,['Jerry Jeff Walker'],1972-01-01,0.516,0.561,10,-10.279,1,0.036,0.331,1.59e-05,0.21,0.791,119.86,4,https://i.scdn.co/image/ab67616d0000b2736eb61feba0702cb5a1c1dce4,https://open.spotify.com/track/2xoWxeqn3pl5cqNSAbYjlK
4012,Evil Vibrations,39,225333,0,['The Mighty Ryeders'],1978-09-01,0.547,0.752,4,-9.89,0,0.0441,0.209,0.0359,0.0801,0.929,112.377,4,https://i.scdn.co/image/ab67616d0000b273947515539c684d922f07d27c,https://open.spotify.com/track/0RRpaBTAuZWFQlbFmKKdhL
4012,Sangria Wine,45,267893,0,['Jerry Jeff Walker'],1973-11,0.662,0.412,0,-13.188,1,0.0659,0.347,1.12e-05,0.182,0.744,117.896,4,https://i.scdn.co/image/ab67616d0000b2734f81abbeceda77792357c5eb,https://open.spotify.com/track/7xjQ0YNPtC8R9tEdFNOFcG
4012,London Homesick Blues,39,466333,0,['Jerry Jeff Walker'],1973-11,0.371,0.644,7,-9.441,1,0.136,0.151,0.000658,0.0849,0.527,102.838,4,https://i.scdn.co/image/ab67616d0000b2734f81abbeceda77792357c5eb,https://open.spotify.com/track/64CrLp7PJfzXIbkFQKHkj3
4012,The Sun and the Rainfall - 2006 Remaster,37,305493,0,['Depeche Mode'],1982-09-27,0.784,0.993,7,-11.434,1,0.0437,0.236,0.483,0.161,0.856,118.139,4,https://i.scdn.co/image/ab67616d0000b273b83bf30f4cfa493b413c7213,https://open.spotify.com/track/76yfcXu9VCEpAQLIa38dJ3
4012,Everything Counts - 2007 Remaster,40,260880,0,['Depeche Mode'],1983-09-14,0.634,0.748,0,-8.12,1,0.0269,0.156,0.0,0.268,0.715,113.697,4,https://i.scdn.co/image/ab67616d0000b273bac7d0b3f7ad3f9a5032ae56,https://open.spotify.com/track/68d2JDhqLtCuOsfX0W71Ct
4012,People Are People - 2006 Remaster,52,232080,0,['Depeche Mode'],1984-09-24,0.679,0.829,9,-7.288,0,0.0603,0.0875,2.78e-06,0.318,0.812,119.96,4,https://i.scdn.co/image/ab67616d0000b27374679f84439901836cfdb752,https://open.spotify.com/track/3GREm6zSHwKZsJxl0hqbAQ
4012,Blasphemous Rumours - 2006 Remaster,40,381560,0,['Depeche Mode'],1984-09-24,0.718,0.708,11,-8.818,1,0.0339,0.198,0.00267,0.0629,0.272,119.744,4,https://i.scdn.co/image/ab67616d0000b27374679f84439901836cfdb752,https://open.spotify.com/track/5KjueTOwREhwpEcYrzD0Fz
4012,Lie to Me - 2006 Remaster,42,303600,0,['Depeche Mode'],1984-09-24,0.657,0.617,11,-11.786,0,0.0326,0.000461,0.0143,0.0873,0.89,112.292,4,https://i.scdn.co/image/ab67616d0000b27374679f84439901836cfdb752,https://open.spotify.com/track/3sPMJNIx1qNOcHkwIbNgJc
