,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
48497,0As6CEEV5d6tOEFhSx444J,Papa-Oom-Mow-Mow,42,143173,0,['The Rivingtons'],1991-01-01,0.563,0.696,11,-12.653,1,0.0413,0.399,0.0,0.157,0.788,158.893,4,https://i.scdn.co/image/ab67616d0000b273785b769e78ebcf1a7a51930a,https://open.spotify.com/track/0As6CEEV5d6tOEFhSx444J,4971
83786,7HMHqxqrr1exm1O5QuyPI0,Duerme negrito,49,156456,0,['Marta Gómez'],2016-05-03,0.499,0.0959,0,-17.132,1,0.0491,0.952,1.41e-05,0.113,0.767,206.989,4,https://i.scdn.co/image/ab67616d0000b273a5678e7557dbaf5d3f014ad4,https://open.spotify.com/track/7HMHqxqrr1exm1O5QuyPI0,4971
86272,0JR0AU5kgWhbpmqyyiACwz,倆倆相忘,34,239333,0,['Winnie Hsin'],1994-08-12,0.221,0.502,8,-7.89,0,0.0386,0.548,0.0,0.0929,0.235,179.229,4,https://i.scdn.co/image/ab67616d0000b27374c71a025072a9602a28ddf5,https://open.spotify.com/track/0JR0AU5kgWhbpmqyyiACwz,4971
96343,1HyYPOyrJjgRGG18vhE54z,Dear Mr. Fantasy - Radio Edit,41,299467,0,['Big Sugar'],2003-08-26,0.392,0.945,2,-5.362,1,0.0496,9.71e-05,0.43,0.0823,0.705,156.249,4,https://i.scdn.co/image/ab67616d0000b273141269bbfecaec6595334325,https://open.spotify.com/track/1HyYPOyrJjgRGG18vhE54z,4971
99753,16Elz7HJPLZPMylp13ewxv,Inertiatic Esp,52,263773,0,['The Mars Volta'],2003-01-01,0.22,0.83,6,-3.584,0,0.0801,0.00419,3.06e-05,0.654,0.457,169.765,3,https://i.scdn.co/image/ab67616d0000b273f32a4535c09f7cae822bd695,https://open.spotify.com/track/16Elz7HJPLZPMylp13ewxv,4971
105506,7LeuCybDgWrYLUD9PawR8g,Lyset,37,336000,0,['Kristian Kristensen'],2015-04-20,0.25,0.575,2,-8.058,1,0.0402,0.147,0.000239,0.0843,0.117,194.943,3,https://i.scdn.co/image/ab67616d0000b273f41e1ea3fbaf398de2b7dbea,https://open.spotify.com/track/7LeuCybDgWrYLUD9PawR8g,4971
105691,6JmZt1IQx2gzytm34xdyDQ,Tårnet,43,231335,0,['Kristian Kristensen'],2017-10-13,0.341,0.473,9,-7.87,1,0.0473,0.113,0.0,0.123,0.283,186.73,3,https://i.scdn.co/image/ab67616d0000b2732f0908288a02571ac13fd5c5,https://open.spotify.com/track/6JmZt1IQx2gzytm34xdyDQ,4971
125720,7sMRFJShEt438JHBmFU0VX,Country Roads,57,201427,0,['Hermes House Band'],2015-12-03,0.364,0.986,7,-6.017,1,0.339,0.322,0.0,0.956,0.707,200.069,4,https://i.scdn.co/image/ab67616d0000b273d57661230ac1f9ad138105ac,https://open.spotify.com/track/7sMRFJShEt438JHBmFU0VX,4971
136659,4fYvHF3HOWzEXX7cgIf6ui,NDW 2005,40,231840,1,['Fler'],2005-05-02,0.609,0.767,4,-3.81,0,0.347,0.116,0.0,0.141,0.787,160.053,4,https://i.scdn.co/image/ab67616d0000b2735ae377344a2c43683a7de777,https://open.spotify.com/track/4fYvHF3HOWzEXX7cgIf6ui,4971
137837,3B2TNuWqTDrWq317Bdpuvj,57er Chevy,36,196773,0,['Ostbahn-Kurti & Die Chefpartie'],2011-01-01,0.475,0.566,0,-6.998,1,0.0434,0.348,0.0,0.222,0.707,204.352,4,https://i.scdn.co/image/ab67616d0000b273ad309f78796bdca2277316cf,https://open.spotify.com/track/3B2TNuWqTDrWq317Bdpuvj,4971
146515,46ZL82YSA3UTCfYtBiSiGZ,リッケンバッカー,42,258253,0,['Regal Lily'],2016-10-19,0.302,0.776,2,-2.741,1,0.0638,0.00179,1.54e-05,0.0467,0.477,183.507,4,https://i.scdn.co/image/ab67616d0000b273a275eca68d5a98b6bb4d5783,https://open.spotify.com/track/46ZL82YSA3UTCfYtBiSiGZ,4971
173448,1Ynqm1ci1o75BRXVMik762,Neler Oluyor Bize,37,199133,0,['İlhan Şeşen'],2001-12-12,0.416,0.412,6,-7.76,1,0.0367,0.872,2.18e-06,0.262,0.638,163.538,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
188232,2ffoHFjdoCTVmy8M13R7UW,Océan,43,239200,0,['Thierry Cham'],2000-01-01,0.479,0.725,11,-8.588,1,0.286,0.172,0.0,0.218,0.66,179.976,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
202365,3jQCcmUSBL21Z8Csp96Y9Q,Dreamin',38,326507,0,['Vanessa Williams'],1988-01-01,0.523,0.397,1,-16.407,0,0.0405,0.144,0.0,0.283,0.453,167.931,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
206990,45bmFncqJLSbhEbPJOphwm,Turn The Lights On,43,234453,0,['Big Sugar'],1998-01-01,0.73,0.646,7,-5.457,1,0.0371,0.0722,0.191,0.0899,0.926,173.927,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
211718,4R6gS3bfZOGCEMolLzI7gs,Aşk Layık Olanda,41,215440,0,['İlhan Şeşen'],2001-12-12,0.568,0.499,4,-6.593,0,0.0494,0.76,0.0,0.319,0.821,171.988,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
224876,5PuJ00qKGWqbGeeWbt8WJb,Heartbeat Loud,54,179650,0,"['Andy C', 'Fiora']",2014-09-29,0.421,0.961,3,-1.059,1,0.0428,0.00174,0.000887,0.115,0.5,174.046,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
235164,6BKOBYeTXMQtMRshLprSbS,Country Roads,63,193453,0,['Hermes House Band'],2015-12-02,0.357,0.99,2,-4.914,1,0.354,0.279,0.0,0.604,0.599,196.988,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
242643,6kUGVHdHAs97KgdFs1UWEF,звук и темнота,47,210732,0,['Дурной Вкус'],2019-06-02,0.537,0.751,4,-6.36,0,0.0331,0.346,0.845,0.0944,0.776,163.963,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
246990,75FaWcIgOthvDu3mKNV965,Que Sera,37,193813,0,['Montana'],1995-09-07,0.783,0.653,5,-8.892,1,0.0604,0.365,2.76e-05,0.0828,0.964,172.66,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
248594,7CgfCWmG7wwFJjySyH3sLB,"Ajan Päivin, Ajan Öin",40,219840,0,['Pate Mustajärvi'],2005-01-01,0.414,0.865,9,-7.574,0,0.0528,0.275,0.0124,0.366,0.828,171.79,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
251781,7eM5THaTwZGC82TkPiFs40,пластинки,59,184509,0,['Дурной Вкус'],2018-10-05,0.496,0.914,2,-6.368,0,0.0351,0.0963,0.765,0.085,0.723,172.965,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4971
23151,2l2JonC9Mmrqs5sC7G0SlD,Only Love Can Break Your Heart,52,269240,0,['Saint Etienne'],1992-01-10,0.587,0.805,7,-9.137,1,0.036,3.41e-05,0.386,0.17,0.744,102.402,4,https://i.scdn.co/image/ab67616d0000b273db369330ed6f02b24f8c5f0b,https://open.spotify.com/track/2l2JonC9Mmrqs5sC7G0SlD,4972
23204,2sRFg7qcMwGPVEmBREeIja,It's A Lonesome Old Town - Remastered,51,256840,0,['Frank Sinatra'],1992,0.0958,0.0756,2,-21.091,0,0.0366,0.903,0.036,0.328,0.0651,73.668,3,https://i.scdn.co/image/ab67616d0000b273709ea45a07bdc5c1e3b7dc10,https://open.spotify.com/track/2sRFg7qcMwGPVEmBREeIja,4972
23432,5u4BcfEwGQA1hjD2gNPspc,One For My Baby (And One More For The Road) - Remastered,47,265907,0,['Frank Sinatra'],1992,0.382,0.00924,4,-26.131,1,0.0358,0.974,0.000274,0.116,0.184,92.242,3,https://i.scdn.co/image/ab67616d0000b273709ea45a07bdc5c1e3b7dc10,https://open.spotify.com/track/5u4BcfEwGQA1hjD2gNPspc,4972
23892,5rBUuAPGWc6ldmatX7XpUH,If You Are But A Dream (with The Bobby Tucker Singers),54,183227,0,"['Frank Sinatra', 'Bobby Tucker Singers']",1993-10-05,0.209,0.226,10,-15.961,1,0.0346,0.919,0.125,0.272,0.138,86.775,4,https://i.scdn.co/image/ab67616d0000b273038aec12c64c684420db3e98,https://open.spotify.com/track/5rBUuAPGWc6ldmatX7XpUH,4972
23938,5ZG1JwCKyUWBRizunThX1i,All Through The Day,53,180200,0,['Frank Sinatra'],1993,0.264,0.246,5,-10.941,1,0.0312,0.881,0.00317,0.259,0.19,89.418,4,https://i.scdn.co/image/ab67616d0000b273809774b4973b24ef06fc07ca,https://open.spotify.com/track/5ZG1JwCKyUWBRizunThX1i,4972
32271,1vLPTWPfJSIrqOhNUWNfNY,It Was A Very Good Year - Remastered 2008,42,266973,0,['Frank Sinatra'],2008-01-01,0.181,0.241,10,-11.626,1,0.0309,0.9,2.21e-06,0.0808,0.127,84.693,4,https://i.scdn.co/image/ab67616d0000b273b81d66d1416afa139d12767b,https://open.spotify.com/track/1vLPTWPfJSIrqOhNUWNfNY,4972
32523,0K2WjMLZYr09LKwurGRYRE,"Theme From New York, New York - Remastered 2008",60,204907,0,['Frank Sinatra'],2008-01-01,0.312,0.497,2,-6.95,1,0.0309,0.587,0.0,0.246,0.546,94.311,4,https://i.scdn.co/image/ab67616d0000b273b81d66d1416afa139d12767b,https://open.spotify.com/track/0K2WjMLZYr09LKwurGRYRE,4972
59568,2caDMtjF01GlxCU7yHUdhu,Spring,42,223933,0,['Saint Etienne'],1992-01-10,0.593,0.539,5,-14.065,0,0.0407,0.000746,0.0017,0.123,0.504,97.92,4,https://i.scdn.co/image/ab67616d0000b273db369330ed6f02b24f8c5f0b,https://open.spotify.com/track/2caDMtjF01GlxCU7yHUdhu,4972
62784,4ODWgs1CVAZKDbryEodjiz,"Theme From New York, New York",61,204147,0,['Frank Sinatra'],2015-04-21,0.407,0.589,2,-5.32,1,0.03,0.547,0.0,0.281,0.559,109.009,4,https://i.scdn.co/image/ab67616d0000b273b19cb81319fbfd9ed54baeae,https://open.spotify.com/track/4ODWgs1CVAZKDbryEodjiz,4972
90574,0ubvEfNjcJomvv4qiauyyj,Calling You,36,278361,0,['Holly Cole'],1992-01-01,0.291,0.142,10,-17.064,1,0.0418,0.945,0.0936,0.107,0.0558,77.427,4,https://i.scdn.co/image/ab67616d0000b273b1e67fe9d5e3f625c1951694,https://open.spotify.com/track/0ubvEfNjcJomvv4qiauyyj,4972
91634,6HaTYIUKd8SzdvGOfutBRD,Poesia Acústica #2: Sobre Nós,67,471768,0,"['Delacruz', 'Maria', 'Ducon', 'Luiz Lins', 'Diomedes Chinaski', 'BK', 'Kayuá', 'Pineapple StormTv', 'Salve Malak']",2017-08-12,0.61,0.641,8,-9.841,1,0.189,0.703,0.0,0.183,0.802,93.725,4,https://i.scdn.co/image/ab67616d0000b273226f4c538e96614e735092c5,https://open.spotify.com/track/6HaTYIUKd8SzdvGOfutBRD,4972
99548,2Y0PJlBIzrcUGAH6r9pfzh,I Have But One Heart (O Marenariello) - 78 rpm Version,37,192667,0,['Frank Sinatra'],1993,0.206,0.0833,5,-18.577,1,0.0343,0.961,2.13e-05,0.145,0.262,85.681,4,https://i.scdn.co/image/ab67616d0000b273809774b4973b24ef06fc07ca,https://open.spotify.com/track/2Y0PJlBIzrcUGAH6r9pfzh,4972
99573,3WK5dnEvyR27YQRFzCVGIq,Have Yourself a Merry Little Christmas,33,154840,0,['Frank Sinatra'],1994-11-08,0.304,0.124,7,-16.002,1,0.0351,0.916,0.0,0.11,0.244,65.696,4,https://i.scdn.co/image/ab67616d0000b273df1066335619efa75889bcfc,https://open.spotify.com/track/3WK5dnEvyR27YQRFzCVGIq,4972
99590,6tkpUo1X7lCW2Wk8a1NLiI,All The Way,38,172827,0,['Frank Sinatra'],1995-01-01,0.259,0.204,1,-14.494,1,0.0358,0.522,2.96e-05,0.339,0.205,73.973,4,https://i.scdn.co/image/ab67616d0000b2730d0eed536fac59181fe4796e,https://open.spotify.com/track/6tkpUo1X7lCW2Wk8a1NLiI,4972
104651,2TGlAwAHzYXbdFHCWdpI23,Baby You're So Cool,31,231667,0,['Espen Lind'],1997-01-01,0.846,0.73,10,-4.472,1,0.0429,0.07,0.0,0.172,0.922,106.91,4,https://i.scdn.co/image/ab67616d0000b273af6bd9106a4a77a1c7d5f7ef,https://open.spotify.com/track/2TGlAwAHzYXbdFHCWdpI23,4972
104659,0J5VjY44dVookQYYAGGWb8,Lucky For You,40,281267,0,['Espen Lind'],1997-01-01,0.482,0.613,1,-7.016,1,0.0275,0.0447,0.0,0.0892,0.435,79.888,4,https://i.scdn.co/image/ab67616d0000b273af6bd9106a4a77a1c7d5f7ef,https://open.spotify.com/track/0J5VjY44dVookQYYAGGWb8,4972
104761,2nbaRbYEk0jtR6WlDWAAQB,Where The Lost Ones Go,34,263440,0,"['Espen Lind', 'Sissel']",2000-01-01,0.438,0.65,4,-5.144,1,0.0273,0.124,0.0,0.217,0.0929,75.881,4,https://i.scdn.co/image/ab67616d0000b2733f4823cc7ea3aa5d729117fb,https://open.spotify.com/track/2nbaRbYEk0jtR6WlDWAAQB,4972
106230,1f2hIPiAT870zgTAr7o1Jp,Let 'Em Roll,41,408267,0,['Big John Patton'],1993-01-01,0.533,0.562,0,-11.016,1,0.0306,0.664,0.00695,0.0804,0.724,68.344,4,https://i.scdn.co/image/ab67616d0000b273eff045ac769d0101e47bf450,https://open.spotify.com/track/1f2hIPiAT870zgTAr7o1Jp,4972
114860,5Wsxsloyq2aknoR9TfEoiB,Sancta Maria,34,196950,0,['Bobby Prins'],2008-05-08,0.53,0.548,0,-7.883,1,0.0287,0.293,0.00018,0.275,0.476,97.332,3,https://i.scdn.co/image/ab67616d0000b2738f9d4947a8df709388c88636,https://open.spotify.com/track/5Wsxsloyq2aknoR9TfEoiB,4972
120491,5dRfWROr236IADP1HPZHrI,Me Leva - Acústico,56,196777,0,['Delacruz'],2018-08-17,0.567,0.0761,5,-22.711,0,0.0866,0.962,9.53e-05,0.111,0.412,102.712,1,https://i.scdn.co/image/ab67616d0000b273bcddcbdbd49ca25f5fff9267,https://open.spotify.com/track/5dRfWROr236IADP1HPZHrI,4972
121390,1eBCqRTfuaoki3C9W4hKal,Only Love Can Break Your Heart - Andrew Weatherall Mix,36,543613,0,['Saint Etienne'],1996-10-07,0.694,0.578,7,-9.06,1,0.0428,9.24e-05,0.555,0.295,0.481,100.848,4,https://i.scdn.co/image/ab67616d0000b2733639d1e6543a418d81f13b8b,https://open.spotify.com/track/1eBCqRTfuaoki3C9W4hKal,4972
125124,0paVRKNExLsN5WCMfh6N7t,Baretta's Theme,46,145613,0,['Sammy Davis Jr.'],2002-01-01,0.643,0.908,4,-7.839,0,0.0579,0.353,4.77e-06,0.284,0.693,104.75,4,https://i.scdn.co/image/ab67616d0000b27347e77e033170edd01b15210d,https://open.spotify.com/track/0paVRKNExLsN5WCMfh6N7t,4972
129387,1wmWCblhGwlUFjKpUBsZcp,I Fall In Love Too Easily,42,192893,0,['Frank Sinatra'],1993-10-05,0.165,0.204,0,-14.064,1,0.031,0.902,0.00892,0.202,0.113,87.364,3,https://i.scdn.co/image/ab67616d0000b273038aec12c64c684420db3e98,https://open.spotify.com/track/1wmWCblhGwlUFjKpUBsZcp,4972
186712,2YawqESvdpHBZoafDP6i6U,Only Love Can Break Your Heart,46,269223,0,['Saint Etienne'],1991-09-16,0.596,0.885,2,-5.906,1,0.0345,2.94e-05,0.56,0.179,0.707,102.385,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4972
