,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
1258,0nBsOGDIIByflMenfQVBBX,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",38,336267,0,"['Johann Sebastian Bach', 'Raymond Leppard', 'English Chamber Orchestra']",1959,0.167,0.244,2,-17.426,1,0.0375,0.656,0.901,0.417,0.0705,136.251,3,https://i.scdn.co/image/ab67616d0000b273ba2ba80bd74989b088282b52,https://open.spotify.com/track/0nBsOGDIIByflMenfQVBBX,4091
10330,1LpBu9DMOmscT94Rbf2y2v,"Lute Suite in E Minor, BWV 996 (Arr. J. Williams for Guitar): IV. Sarabande",50,269893,0,"['Johann Sebastian Bach', 'John Williams']",1975,0.415,0.00996,7,-30.74,1,0.0725,0.993,0.886,0.106,0.256,172.05,1,https://i.scdn.co/image/ab67616d0000b2730da3e0feab9d26e02c6dd267,https://open.spotify.com/track/1LpBu9DMOmscT94Rbf2y2v,4091
13435,1k82bzEjGy47GX0EbVPseH,"Wachet auf, ruft uns die Stimme, Cantata BWV 140: 4. ""Zion hört die Wächter singen""",54,356867,0,"['Johann Sebastian Bach', 'Peter Schreier', 'Münchener Bach-Orchester', 'Karl Richter']",1979-01-01,0.147,0.165,3,-19.898,1,0.037,0.861,0.478,0.129,0.159,143.528,3,https://i.scdn.co/image/ab67616d0000b273a68e6b389634b988189c2905,https://open.spotify.com/track/1k82bzEjGy47GX0EbVPseH,4091
16527,4JXQV1LS3lw09MwCFFASso,"Cello Suite No. 1 in G Major, BWV 1007: V. Menuets I & II",44,185493,0,"['Johann Sebastian Bach', 'Yo-Yo Ma']",1983,0.315,0.0696,7,-23.285,1,0.0511,0.948,0.879,0.24,0.398,127.781,5,https://i.scdn.co/image/ab67616d0000b273261feb89ee859b598bd34a97,https://open.spotify.com/track/4JXQV1LS3lw09MwCFFASso,4091
16547,7jOJwH4kze92qMREpVI4cr,"Cello Suite No. 1 in G Major, BWV 1007: IV. Sarabande",43,176320,0,"['Johann Sebastian Bach', 'Yo-Yo Ma']",1983,0.113,0.0283,7,-24.87,1,0.0435,0.926,0.839,0.103,0.187,163.78,5,https://i.scdn.co/image/ab67616d0000b273261feb89ee859b598bd34a97,https://open.spotify.com/track/7jOJwH4kze92qMREpVI4cr,4091
16548,1gs4pls8VN4StOUYSVG0nU,"Cello Suite No. 1 in G Major, BWV 1007: II. Allemande",43,226720,0,"['Johann Sebastian Bach', 'Yo-Yo Ma']",1983,0.168,0.102,7,-22.484,1,0.0672,0.914,0.901,0.103,0.487,168.37,3,https://i.scdn.co/image/ab67616d0000b273261feb89ee859b598bd34a97,https://open.spotify.com/track/1gs4pls8VN4StOUYSVG0nU,4091
16656,7BWwT75IPTKbHbxn4P6Bwm,"Cello Suite No. 1 in G Major, BWV 1007: VI. Gigue",41,107973,0,"['Johann Sebastian Bach', 'Yo-Yo Ma']",1983,0.353,0.141,7,-20.403,1,0.0555,0.934,0.885,0.153,0.742,126.815,3,https://i.scdn.co/image/ab67616d0000b273261feb89ee859b598bd34a97,https://open.spotify.com/track/7BWwT75IPTKbHbxn4P6Bwm,4091
16683,4hB1M0RTIlrbC1DwA6XJ9Q,"Cello Suite No. 5 in C Minor, BWV 1011: II. Allemande",41,322280,0,"['Johann Sebastian Bach', 'Yo-Yo Ma']",1983,0.103,0.0447,0,-26.235,0,0.045,0.943,0.918,0.0959,0.205,171.555,4,https://i.scdn.co/image/ab67616d0000b273261feb89ee859b598bd34a97,https://open.spotify.com/track/4hB1M0RTIlrbC1DwA6XJ9Q,4091
17132,2XxC430QMotGdympDP1aBo,"The Well-Tempered Clavier: Book 1, BWV 846-869: Prelude and Fugue in C Major, BWV 846",50,233667,0,"['Johann Sebastian Bach', 'András Schiff']",1984-01-01,0.335,0.101,0,-25.757,1,0.0447,0.991,0.847,0.133,0.154,121.231,4,https://i.scdn.co/image/ab67616d0000b273c30c4fe85fe5410ab9c1a855,https://open.spotify.com/track/2XxC430QMotGdympDP1aBo,4091
25684,2JOXTg7PdMetphuHjckQHI,"Bach, JS / Orch. Marriner: Was mir behagt, ist nur die muntre Jagd, BWV 208: IX. Schafe können sicher weiden",51,277440,0,"['Johann Sebastian Bach', 'Sir Neville Marriner', 'Academy of St. Martin in the Fields']",1995,0.132,0.0652,10,-24.431,1,0.0459,0.956,0.927,0.111,0.175,162.136,3,https://i.scdn.co/image/ab67616d0000b2735a150819a82b422127944a32,https://open.spotify.com/track/2JOXTg7PdMetphuHjckQHI,4091
28274,19vP4ZOsTZNkodbUPJpdb5,"Violin Partita No. 3 in E Major, BWV 1006 (arr. P. Galbraith): III. Gavotte en rondeau",49,159800,0,"['Johann Sebastian Bach', 'Paul Galbraith']",1998-01-01,0.282,0.279,4,-22.318,1,0.0486,0.983,0.945,0.104,0.853,166.715,4,https://i.scdn.co/image/ab67616d0000b2738a6a06db936c9e13b094f757,https://open.spotify.com/track/19vP4ZOsTZNkodbUPJpdb5,4091
