,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
23034,5GhBGo6KpVsdhZHv0dzknO,Closer You And I,55,194840,0,['Gino Padilla'],1992,0.205,0.479,0,-11.446,1,0.0342,0.432,0.0,0.142,0.232,199.591,4,https://i.scdn.co/image/ab67616d0000b2737c0d5c977e44825c7728d891,https://open.spotify.com/track/5GhBGo6KpVsdhZHv0dzknO,4851
24328,47tnvWm6X4SopmU3KCGl22,Dekha Hai Pehli Baar,46,373187,0,"['Alka Yagnik', 'S. P. Balasubrahmanyam']",1993-06-20,0.329,0.515,9,-11.252,0,0.0431,0.196,3.13e-06,0.0512,0.961,176.143,3,https://i.scdn.co/image/ab67616d0000b273b1365fb7fa2d442b985ddf5a,https://open.spotify.com/track/47tnvWm6X4SopmU3KCGl22,4851
30192,10CsMKlayFJOj4Lai9tAvm,You Are My Sunshine (Version 1),59,168827,0,['Elizabeth Mitchell'],2002-01-01,0.477,0.179,8,-17.071,1,0.0356,0.908,0.000458,0.213,0.605,172.046,4,https://i.scdn.co/image/ab67616d0000b273ff067d4d02fbe43bfc0a0a97,https://open.spotify.com/track/10CsMKlayFJOj4Lai9tAvm,4851
39566,5UBegn4KJAQuiy04i01Yz1,Come Give Me Your Hand,35,229347,0,['Jennifer Rush'],1984-04-13,0.38,0.593,1,-11.216,1,0.0354,0.534,0.000136,0.0544,0.407,187.464,4,https://i.scdn.co/image/ab67616d0000b273f2975ba07771a384b393e14e,https://open.spotify.com/track/5UBegn4KJAQuiy04i01Yz1,4851
47366,06taH5NOgbYxJmtooEPEzj,Sve Ove Godine,31,233773,0,['Indexi'],1974-01-01,0.424,0.739,7,-7.183,1,0.0387,0.451,0.00142,0.0545,0.912,162.234,4,https://i.scdn.co/image/ab67616d0000b273907901752e60392ecda24ef1,https://open.spotify.com/track/06taH5NOgbYxJmtooEPEzj,4851
64478,2gAy17REwCV6A0qgrfbiHz,Shoo-Fly,47,63653,0,['Elizabeth Mitchell'],1999-01-01,0.438,0.125,0,-15.719,1,0.0429,0.924,0.0,0.168,0.679,174.271,4,https://i.scdn.co/image/ab67616d0000b2730439f89e271eb22a2258d6da,https://open.spotify.com/track/2gAy17REwCV6A0qgrfbiHz,4851
75721,6yAfBQlG1MvhZrDLLUVNfv,לא קל לא פשוט,33,234376,0,['Yoni Bloch'],2010-01-01,0.529,0.701,4,-6.626,1,0.134,0.0413,0.0,0.113,0.618,170.035,4,https://i.scdn.co/image/ab67616d0000b27399070cc4fd43963bacf175a1,https://open.spotify.com/track/6yAfBQlG1MvhZrDLLUVNfv,4851
77159,1vYreQ2DeOhKFtHiGBrRuZ,Main Toh Raste Se Ja Raha Tha,42,318707,0,"['Alka Yagnik', 'Kumar Sanu']",1995-06-30,0.424,0.769,2,-9.792,1,0.107,0.669,0.00217,0.336,0.964,189.085,3,https://i.scdn.co/image/ab67616d0000b273fb7eb3e6920a371e7d8278d8,https://open.spotify.com/track/1vYreQ2DeOhKFtHiGBrRuZ,4851
77223,1o8MqUvBiDIXxof2TuuPSX,Kitna Pyaara Tujhe Rabne Banaya,42,382000,0,"['Alka Yagnik', 'Udit Narayan']",1996-11-15,0.368,0.695,2,-12.31,0,0.057,0.641,7.48e-05,0.191,0.835,173.7,4,https://i.scdn.co/image/ab67616d0000b273261cc572f6df52bfd2ad5743,https://open.spotify.com/track/1o8MqUvBiDIXxof2TuuPSX,4851
92125,7mZzezUiFajmq48Bou5W2v,Cerro la Silla (El cerro de la silla),35,145667,0,['Los Broncos de Reynosa'],1990-10-18,0.647,0.532,10,-8.493,1,0.0653,0.483,0.951,0.128,0.979,161.73,4,https://i.scdn.co/image/ab67616d0000b2736590844a254bbede979d60c8,https://open.spotify.com/track/7mZzezUiFajmq48Bou5W2v,4851
