,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
1078,0NwyxchEawg8eL8EO2A1DZ,Khovanshchina: Dawn on the Moskva River,31,298000,0,"['Modest Mussorgsky', 'George Szell', 'Cleveland Orchestra']",1958,0.151,0.0576,6,-24.513,1,0.0436,0.939,0.77,0.0875,0.0371,99.002,4,https://i.scdn.co/image/ab67616d0000b273fcbdcd8177b74983a3f1a9f0,https://open.spotify.com/track/0NwyxchEawg8eL8EO2A1DZ,4811
2029,5rPqo5uyPn5MDoJkkiu8Nr,Night on Bald Mountain,38,660867,0,"['Modest Mussorgsky', 'Leonard Bernstein', 'New York Philharmonic']",1962,0.316,0.244,2,-18.218,1,0.0431,0.911,0.816,0.182,0.0642,105.101,4,https://i.scdn.co/image/ab67616d0000b2734e9578d5103f04cbd67cfadd,https://open.spotify.com/track/5rPqo5uyPn5MDoJkkiu8Nr,4811
8876,08S2nUUNdJTagxqPKsWhli,Why Don't We Get Drunk,48,165493,0,['Jimmy Buffett'],1973-01-01,0.565,0.578,2,-10.383,1,0.0376,0.524,0.0,0.171,0.7,121.015,4,https://i.scdn.co/image/ab67616d0000b273cd6ec4c3cadf57fd1d68f04d,https://open.spotify.com/track/08S2nUUNdJTagxqPKsWhli,4811
9444,0yje3JVMgJNZENayymCTHA,Come Monday,60,191733,0,['Jimmy Buffett'],1974-01-01,0.617,0.301,9,-15.393,1,0.0292,0.776,0.0,0.0914,0.664,111.527,4,https://i.scdn.co/image/ab67616d0000b2730fbb27d908c9b2de1bb5d321,https://open.spotify.com/track/0yje3JVMgJNZENayymCTHA,4811
9461,6ac6RlvEhiFraIxBYHhg1j,A Pirate Looks At Forty,56,235360,0,['Jimmy Buffett'],1974-01-01,0.565,0.225,7,-17.384,1,0.0342,0.79,4.06e-05,0.113,0.415,118.937,4,https://i.scdn.co/image/ab67616d0000b27333733085a70a5fa56623f8ea,https://open.spotify.com/track/6ac6RlvEhiFraIxBYHhg1j,4811
9559,2aT4FycQXXc4SkD2Sdm9YJ,Trying To Reason With Hurricane Season,48,263467,0,['Jimmy Buffett'],1974-01-01,0.64,0.313,2,-16.124,1,0.0341,0.552,1.43e-06,0.112,0.63,120.142,4,https://i.scdn.co/image/ab67616d0000b27333733085a70a5fa56623f8ea,https://open.spotify.com/track/2aT4FycQXXc4SkD2Sdm9YJ,4811
9568,6i5stu3H0nHekjp8bOhoeE,Tin Cup Chalice,47,221573,0,['Jimmy Buffett'],1974-01-01,0.629,0.33,7,-13.713,1,0.0308,0.531,2.79e-05,0.0801,0.501,144.122,4,https://i.scdn.co/image/ab67616d0000b27333733085a70a5fa56623f8ea,https://open.spotify.com/track/6i5stu3H0nHekjp8bOhoeE,4811
9701,5IBamKd3oJAQV1yCSuONm1,Nautical Wheelers,42,217760,0,['Jimmy Buffett'],1974-01-01,0.557,0.267,9,-15.416,1,0.0282,0.689,0.0,0.106,0.597,148.188,3,https://i.scdn.co/image/ab67616d0000b27333733085a70a5fa56623f8ea,https://open.spotify.com/track/5IBamKd3oJAQV1yCSuONm1,4811
9716,6TOQY40mnZWzhQhpGYI4WT,Migration,42,255507,0,['Jimmy Buffett'],1974-01-01,0.704,0.504,0,-13.516,1,0.0299,0.489,0.0,0.0853,0.901,136.427,4,https://i.scdn.co/image/ab67616d0000b27333733085a70a5fa56623f8ea,https://open.spotify.com/track/6TOQY40mnZWzhQhpGYI4WT,4811
9730,1YNJJmTst6Sb1zqNXCMyw9,The Wino And I Know,42,185133,0,['Jimmy Buffett'],1974-01-01,0.702,0.322,7,-16.557,1,0.0339,0.552,2.5e-05,0.107,0.793,119.439,4,https://i.scdn.co/image/ab67616d0000b2730fbb27d908c9b2de1bb5d321,https://open.spotify.com/track/1YNJJmTst6Sb1zqNXCMyw9,4811
