,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
4051,SnD,51,250540,1,['Jah Khalib'],2016-03-11,0.8,0.6,5,-5.953,0,0.0475,0.375,0.0,0.0893,0.505,139.967,4,https://i.scdn.co/image/ab67616d0000b273a72ced012b07b940ede1093c,https://open.spotify.com/track/34ttji2fIHtqipyVsda1E5
4051,Джадуа,57,248000,0,['Jah Khalib'],2019-10-29,0.891,0.62,11,-6.821,0,0.0835,0.0184,0.61,0.0975,0.239,110.008,4,https://i.scdn.co/image/ab67616d0000b273db721f3cc908578ba03d53cb,https://open.spotify.com/track/1AC2EZQ4EOzPiDponJAvMh
4051,Bonita y Mentirosa / Loquito por Ti,45,214587,0,['La Repandilla'],2008-01-01,0.722,0.719,5,-6.268,0,0.0721,0.235,1.35e-05,0.182,0.937,134.532,3,https://i.scdn.co/image/ab67616d0000b2730b6ba80107c35d7d848d1932,https://open.spotify.com/track/44F2alAX3ZRAmi5t1pfruZ
4051,หนีไป,47,210638,0,['electric.neon.lamp'],2020-06-25,0.735,0.656,9,-5.625,1,0.0359,0.65,0.00232,0.322,0.535,140.983,4,https://i.scdn.co/image/ab67616d0000b27326367b3fd58c0d557587736c,https://open.spotify.com/track/0ELMyejtObZbU74Qig49oX
4051,Everybody Knows,63,265560,0,['Sigrid'],2017-11-10,0.656,0.225,7,-11.777,1,0.0313,0.641,6.32e-05,0.101,0.156,106.023,4,https://i.scdn.co/image/ab67616d0000b2733eac454010205e6047494d06,https://open.spotify.com/track/34b3PCTLUISY153eb2F72k
4051,Yıldızlar,54,249361,0,['Deniz Tekin'],2019-10-25,0.521,0.284,10,-14.572,0,0.046,0.489,9.3e-05,0.0903,0.194,146.077,3,https://i.scdn.co/image/ab67616d0000b273957a7cb8acebb5db94671784,https://open.spotify.com/track/6Szc2OlJPeKa8cB8QP8Y0L
4051,Твои сонные глаза,42,215824,0,['Jah Khalib'],2016-03-11,0.815,0.327,5,-10.35,1,0.0782,0.439,0.0,0.079,0.248,127.975,4,https://i.scdn.co/image/ab67616d0000b273a72ced012b07b940ede1093c,https://open.spotify.com/track/2USmrHWn4CfbRipGRmtfQq
4051,Trago de Vida,39,205000,0,['La Repandilla'],2004,0.931,0.857,0,-3.682,1,0.0483,0.304,4.08e-06,0.151,0.973,126.035,3,https://i.scdn.co/image/ab67616d0000b2739019019df55a7152e12b1fc4,https://open.spotify.com/track/4LqBjUA4Hp9SMSPyTQAIyQ
4051,"Arriba, Arriba",36,143213,0,['La Repandilla'],2004,0.702,0.824,1,-4.109,1,0.206,0.0976,0.00021,0.0582,0.947,131.696,3,https://i.scdn.co/image/ab67616d0000b2739019019df55a7152e12b1fc4,https://open.spotify.com/track/1l37tXRzuBzbOlNCgGlEG1
4051,Superheld - Mein Original Radio Edit,52,211424,0,['Rob & Chris'],2009-07-31,0.737,0.903,3,-6.22,1,0.201,0.00998,0.0,0.127,0.867,123.038,4,https://i.scdn.co/image/ab67616d0000b273f2c79877b1aeb43f548943de,https://open.spotify.com/track/6lzfArGvpwfQ6DREXHKtbD
