,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
29057,0gSc5Vo4tczXkHb2V208jz,Sunday Morning Coming Down,50,319973,0,['Kris Kristofferson'],1999-08-20,0.59,0.401,7,-9.067,1,0.0255,0.153,0.00199,0.101,0.163,77.8,4,https://i.scdn.co/image/ab67616d0000b2734a3ebf1758015c4a04f65b1b,https://open.spotify.com/track/0gSc5Vo4tczXkHb2V208jz,4071
33870,0FHNqVPxu14WivXR4Y2hFr,Creo en Ti,66,163333,0,['Reik'],2012-06-22,0.584,0.268,3,-9.54,1,0.0258,0.857,0.0,0.142,0.441,85.949,4,https://i.scdn.co/image/ab67616d0000b2732a62703135dd2e4cefd244cf,https://open.spotify.com/track/0FHNqVPxu14WivXR4Y2hFr,4071
36021,6jweSpMwhhNpfILeZ3kLso,En Donde Esta Tu Amor,71,217429,0,['Virlan Garcia'],2017-10-06,0.501,0.4,0,-4.76,1,0.0352,0.582,0.0,0.0692,0.556,73.054,4,https://i.scdn.co/image/ab67616d0000b273f3b2672f1467c49ac62f3c83,https://open.spotify.com/track/6jweSpMwhhNpfILeZ3kLso,4071
36269,6lruHh1jF7ezgbLv72xYmf,FML,78,223000,1,['Arizona Zervas'],2018-06-03,0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,4,https://i.scdn.co/image/ab67616d0000b27305b473c6da97e374248a1bd5,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,4071
36587,696DnlkuDOXcMAnKlTgXXK,ROXANNE,86,163636,1,['Arizona Zervas'],2019-10-10,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,5,https://i.scdn.co/image/ab67616d0000b273069a93617a916760ab88ffea,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,4071
36894,4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),74,221653,0,"['Reik', 'Ozuna', 'Wisin']",2019-05-31,0.777,0.782,0,-4.435,0,0.0907,0.0505,0.0,0.64,0.773,94.023,4,https://i.scdn.co/image/ab67616d0000b273fa5655f082592103c81d003a,https://open.spotify.com/track/4ggiDYAkJ7Yk8d5xOr7Xjo,4071
36895,59s0s39NFWScuHDbHytI14,Indeciso,74,217253,0,"['Reik', 'J Balvin', 'Lalo Ebratt']",2019-08-23,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,4,https://i.scdn.co/image/ab67616d0000b27343939a5f995d82cd434f5057,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,4071
37460,6VZMIyzOupI4vA68RaUgXb,Poco,77,225705,0,"['Reik', 'Christian Nodal']",2020-11-25,0.627,0.522,11,-5.08,1,0.0279,0.394,0.0,0.108,0.8,86.015,4,https://i.scdn.co/image/ab67616d0000b273eb79191f96e6d8a68f2fc125,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb,4071
42914,5aUEwE5Ta7RpsUcbhUKM9a,Help Me Make It Through the Night,50,142760,0,['Kris Kristofferson'],2004-02-15,0.602,0.347,0,-12.759,1,0.027,0.306,0.00052,0.065,0.758,81.321,4,https://i.scdn.co/image/ab67616d0000b273e602e2a264e5579332f796aa,https://open.spotify.com/track/5aUEwE5Ta7RpsUcbhUKM9a,4071
57389,7iXRsjttPa62GpOcqsx1aE,Qué Gano Olvidándote,62,207187,0,['Reik'],2016-06-17,0.593,0.691,2,-7.638,1,0.0253,0.141,0.0,0.114,0.2,99.946,4,https://i.scdn.co/image/ab67616d0000b273511cc998154eebad1694f9c2,https://open.spotify.com/track/7iXRsjttPa62GpOcqsx1aE,4071
57394,2SSYqDX8KTgy01NlqtUo0F,Ya Me Enteré (feat. Nicky Jam) - Urban Version,63,219227,0,"['Reik', 'Nicky Jam']",2016-06-17,0.768,0.742,9,-6.308,1,0.0443,0.234,0.0,0.14,0.797,114.679,5,https://i.scdn.co/image/ab67616d0000b273511cc998154eebad1694f9c2,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,4071
57849,23CsjGOYDQiJpX44BSn9TM,Aleluya,70,158480,0,"['Reik', 'Manuel Turizo']",2019-05-31,0.81,0.716,8,-2.3,1,0.0694,0.0478,0.0,0.0678,0.689,96.029,4,https://i.scdn.co/image/ab67616d0000b273fa5655f082592103c81d003a,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,4071
58035,0G0p7mc4wEaQTsUpzEmkEs,La Bella y la Bestia,74,186360,0,"['Reik', 'Morat']",2020-06-11,0.625,0.759,8,-4.861,1,0.0592,0.0254,0.0,0.114,0.566,89.951,4,https://i.scdn.co/image/ab67616d0000b273dba2d609125e75b5837d0fc6,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs,4071
65245,34jDGAa38HErcEfObppqmt,Don’t Say Goodbye,55,259394,0,"['Sammy Johnson', 'Tree Vaifale']",2013-08-06,0.696,0.759,0,-4.218,1,0.277,0.236,0.0,0.0862,0.597,80.045,4,https://i.scdn.co/image/ab67616d0000b27322ad52e565912a27afc45284,https://open.spotify.com/track/34jDGAa38HErcEfObppqmt,4071
69417,0Co5gTHVp54QyEQw5yPrd7,De Rodillas,53,210507,0,['Reik'],2016-06-17,0.368,0.281,2,-9.255,1,0.0294,0.808,0.0,0.135,0.21,77.08,4,https://i.scdn.co/image/ab67616d0000b273511cc998154eebad1694f9c2,https://open.spotify.com/track/0Co5gTHVp54QyEQw5yPrd7,4071
78761,2i94bTkiCPznnxVw6JWviG,Sientes Lo Que Siento,61,203253,0,['Virlan Garcia'],2016-02-24,0.626,0.29,9,-6.727,0,0.0478,0.855,0.0,0.119,0.737,70.21,4,https://i.scdn.co/image/ab67616d0000b27308cc2198a1da71919b65107b,https://open.spotify.com/track/2i94bTkiCPznnxVw6JWviG,4071
80583,6jeWgaprnGyAsRhUcNuZKX,Toothpaste Kisses,57,159320,0,['The Maccabees'],2007-01-01,0.464,0.428,9,-13.303,1,0.0822,0.904,0.0991,0.362,0.466,101.582,3,https://i.scdn.co/image/ab67616d0000b27355014ef1373932ecaeda4a27,https://open.spotify.com/track/6jeWgaprnGyAsRhUcNuZKX,4071
93197,4Xu6iUFL0WMgNhwWPNKwpE,Tainies Dromou,40,175200,1,"['Hawk', 'Smuggler', 'Above The Hood']",2017-03-26,0.541,0.6,9,-9.344,0,0.0572,0.00868,0.0,0.119,0.265,57.518,4,https://i.scdn.co/image/ab67616d0000b273891de999cf55d37e9987c0b4,https://open.spotify.com/track/4Xu6iUFL0WMgNhwWPNKwpE,4071
93238,5SenDrJYgBD8ZtsKbAyq6C,Euharisto,31,205819,1,"['Hawk', 'Smuggler', 'Above The Hood']",2017-03-26,0.613,0.628,0,-8.504,1,0.0979,0.0698,1.98e-05,0.109,0.161,89.871,4,https://i.scdn.co/image/ab67616d0000b273891de999cf55d37e9987c0b4,https://open.spotify.com/track/5SenDrJYgBD8ZtsKbAyq6C,4071
