,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
4141,Hurry Up This Way Again,45,353680,0,['The Stylistics'],1980,0.765,0.572,9,-9.14,0,0.0508,0.279,0.000416,0.0669,0.801,149.829,4,https://i.scdn.co/image/ab67616d0000b273c4c3aa2d745f48721bec9a09,https://open.spotify.com/track/7fAe2PjWPfVdEur3xUCcvt
4141,The Gift (feat. Collin Raye & Susan Ashton),49,224400,0,"['Jim Brickman', 'Collin Raye', 'Susan Ashton']",1997-09-15,0.516,0.363,5,-8.347,1,0.0256,0.831,1.87e-05,0.146,0.301,141.582,4,https://i.scdn.co/image/ab67616d0000b273c6097cf2f08a821cabc54492,https://open.spotify.com/track/4syRWjlQqS2FokBP34KSzz
4141,Love of My Life (feat. Michael W. Smith),50,240507,0,"['Jim Brickman', 'Michael W. Smith']",1999,0.443,0.28,0,-9.997,1,0.0281,0.463,1.09e-05,0.122,0.221,140.018,4,https://i.scdn.co/image/ab67616d0000b273eb7705d7b791b5178a875ad2,https://open.spotify.com/track/3PMBetCMWrT6e5oM0Wt0Hb
4141,Seperti Yang Kau Minta,57,288813,0,['Chrisye'],2002-01-01,0.397,0.446,4,-7.411,1,0.0248,0.287,0.00866,0.109,0.199,170.541,4,https://i.scdn.co/image/ab67616d0000b273e9598f2eb88ccc7834b55543,https://open.spotify.com/track/2TfEBN9ZhOpTSvycL2oVHa
4141,Me Cambiaste la Vida,66,234480,0,['Río Roma'],2012-07-24,0.566,0.554,7,-5.822,1,0.0288,0.757,0.0,0.183,0.318,140.021,4,https://i.scdn.co/image/ab67616d0000b273e638dfbd1f3089878f38c73b,https://open.spotify.com/track/1OCre5vxYq2Vk1wfFsTWE1
4141,Mi Persona Favorita,72,190480,0,['Río Roma'],2014-03-18,0.562,0.729,3,-4.774,1,0.0551,0.297,0.0,0.0868,0.652,151.97,4,https://i.scdn.co/image/ab67616d0000b273fdc64ffdbc82d7e7559abd86,https://open.spotify.com/track/70fVcEP5pRrxaIICY3DcPe
4141,Maybe It's Love This Time,31,254667,0,['The Stylistics'],1980,0.446,0.418,3,-8.852,0,0.0286,0.661,0.0,0.081,0.233,145.04,4,https://i.scdn.co/image/ab67616d0000b273c4c3aa2d745f48721bec9a09,https://open.spotify.com/track/0Rw4aFSwMEhtVLzmy2xr5v
4141,Give A Little Love,33,245520,0,['The Stylistics'],1984-11-28,0.532,0.544,0,-6.25,0,0.0245,0.508,0.0119,0.27,0.421,136.954,4,https://i.scdn.co/image/ab67616d0000b273e4159f15a85d3a34db83dcce,https://open.spotify.com/track/3vJ2uNtGvAIRWtuzXR4RYY
4141,Kala Cinta Menggoda,50,324400,0,['Chrisye'],1997-11-01,0.692,0.799,0,-6.619,0,0.0594,0.436,5.7e-05,0.0696,0.713,171.302,4,https://i.scdn.co/image/ab67616d0000b27394f532d509b6e8f0d65ee2df,https://open.spotify.com/track/06V4HMN4fXThQAQy0S6oVm
4141,Anak Sekolah,34,237947,0,['Chrisye'],1986-10-22,0.601,0.871,6,-5.399,0,0.049,0.178,0.0,0.406,0.844,168.754,4,https://i.scdn.co/image/ab67616d0000b273c52e44402873cedadff052b3,https://open.spotify.com/track/7Ib2AopuhRGf4E1zy4b6GP
