,name,popularity,artists,release_date,images,urls
4361,Sauver l'amour,50,['Daniel Balavoine'],1985-10-01,https://i.scdn.co/image/ab67616d0000b273999c81ce1ebf4260ecad31c0,https://open.spotify.com/track/2oWt0SAy9XKwrCufC4yCwX
4361,Hood Gone Love It (feat. Kendrick Lamar),65,"['Jay Rock', 'Kendrick Lamar']",2011-07-26,https://i.scdn.co/image/ab67616d0000b27343b788780e13ee12867dd9ca,https://open.spotify.com/track/6i6cWTCYBOKEdJnWjzm2yk
4361,Visgat,32,['Frikkie En Die Dolfyne'],2010,https://i.scdn.co/image/ab67616d0000b2738787e43915eb2719334d4693,https://open.spotify.com/track/2dyDMPViwSEPMyXwZEfcCS
4361,Vice City (feat. Black Hippy),58,"['Jay Rock', 'Black Hippy']",2015-09-11,https://i.scdn.co/image/ab67616d0000b273793a0d50c1af74449ddfba7a,https://open.spotify.com/track/2SIdGJTWirTxRNEyCp9ocI
4361,Un enfant assis attend la pluie,32,['Daniel Balavoine'],1985-10-01,https://i.scdn.co/image/ab67616d0000b273999c81ce1ebf4260ecad31c0,https://open.spotify.com/track/2MXGykHvjoUxt0n62pHJjM
4361,Marso Kanjonai,34,['Andrius Mamontovas'],2006-02-14,https://i.scdn.co/image/ab67616d0000b27300280e12d09bc1a0edb7443b,https://open.spotify.com/track/7dBc4o4f5nmHImicwqTzGG
4361,Tavo Svajonė,31,['Andrius Mamontovas'],2008-02-14,https://i.scdn.co/image/ab67616d0000b273e4fa09255fc8ae560f03304d,https://open.spotify.com/track/1YPsZ2Z6eTfblVxIKSiVYj
4361,Kitoks Pasaulis (2017),33,['Andrius Mamontovas'],2017-04-04,https://i.scdn.co/image/ab67616d0000b2738ff48a2c6372b3f2656a92fa,https://open.spotify.com/track/5oz5vn82VQqKq5UmkPurYS
4361,Partir avant les miens,35,['Daniel Balavoine'],1983-10-01,https://i.scdn.co/image/ab67616d0000b273b7f1987cde920249531d3e23,https://open.spotify.com/track/1KIfrin6WcY6AcQ0sOx891
4361,To Have & To Hold,40,['Heather Rigdon'],2007-01-01,https://i.scdn.co/image/ab67616d0000b273fbb555fd5f01c5e47f8e3fd9,https://open.spotify.com/track/7HOyzeUeL7QUX0siA5T7FV
4361,Eksaireseis,44,['Yorgos Rous'],2010-03-19,https://i.scdn.co/image/ab67616d0000b27337c2a68df0c5e5bb80943d1f,https://open.spotify.com/track/2uBOjaNjMxiRDWGS70PgJf
4361,Kokkino Fws,31,['Yorgos Rous'],2010-03-19,https://i.scdn.co/image/ab67616d0000b27337c2a68df0c5e5bb80943d1f,https://open.spotify.com/track/2sOPJTk93d0yPBo0iEe4vV
4361,Louloudi Tou Dromou,31,['Yorgos Rous'],2017-03-31,https://i.scdn.co/image/ab67616d0000b273fbcc7efcbd19f6012ae6c019,https://open.spotify.com/track/792U5QQ05IqkmyouW3m7R7
4361,ハルモニア,35,['Rythem'],2004,https://i.scdn.co/image/ab67616d0000b2738ce0ff17e773a0fd4c42bf95,https://open.spotify.com/track/2Ux8VY3FzQfUCQUEUxBkdz
4361,Penantian Berharga,53,['Rizky Febian'],2016-09-06,https://i.scdn.co/image/ab67616d0000b2737dd3c3103093a91771500c79,https://open.spotify.com/track/62SNlZ1MJiY98movqq7ZSS
4361,Berpisah Itu Mudah,59,"['Rizky Febian', 'Mikha Tambayong']",2018-06-29,https://i.scdn.co/image/ab67616d0000b273a806af5f48c1e7756b221c6a,https://open.spotify.com/track/1kHWcRUwMuspr5FZs2xdV8
4361,Menari,50,['Rizky Febian'],2018-11-30,https://i.scdn.co/image/ab67616d0000b273484bbc775a7aaa93f0516d84,https://open.spotify.com/track/6erCzA5JDtU8oLVVpS4FTt
