,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
30201,7mQwxVogsnpR3h6AJLQLlR,Poem,59,189200,0,['Taproot'],2002-09-30,0.364,0.912,7,-2.968,1,0.107,0.000104,0.0025,0.086,0.666,105.368,4,https://i.scdn.co/image/ab67616d0000b273557df13a19c6842061545ea4,https://open.spotify.com/track/7mQwxVogsnpR3h6AJLQLlR,4431
43556,7I1v3hLSDCZK4EdGVokFcj,The Fade Out Line,48,212813,0,"['Phoebe Killdeer', 'The Short Straws']",2011-09-26,0.823,0.396,1,-8.58,0,0.0309,0.181,0.0313,0.0809,0.496,104.355,4,https://i.scdn.co/image/ab67616d0000b27316bebb434d18530581d9848e,https://open.spotify.com/track/7I1v3hLSDCZK4EdGVokFcj,4431
57069,3X0UWJ0rvEMmqzAeQ9KzXG,Yo Sin Ti No Valgo Nada,40,224920,0,"['C4 Trío', 'Rafael ""Pollo"" Brito']",2013-11-15,0.74,0.558,7,-9.113,1,0.0702,0.762,0.0,0.0634,0.96,129.075,4,https://i.scdn.co/image/ab67616d0000b273ae5aabd48bdb472733fbaf76,https://open.spotify.com/track/3X0UWJ0rvEMmqzAeQ9KzXG,4431
86287,3YLXC069SjqwjeCzN2Wb7f,Abalayan,31,220525,0,"['Bukros Singers', 'Bingbing Bonoan Agullana']",1994-05-05,0.576,0.477,2,-9.795,1,0.0304,0.19,0.0255,0.0497,0.465,135.472,3,https://i.scdn.co/image/ab67616d0000b2738360ad8eb66c2e3b2a862e86,https://open.spotify.com/track/3YLXC069SjqwjeCzN2Wb7f,4431
86366,5sMLnbfjWcFc0CzMsY6Siz,Isem,34,180930,0,['Bukros Singers'],1995-02-13,0.795,0.558,5,-11.366,1,0.101,0.54,0.00451,0.123,0.863,136.491,3,https://i.scdn.co/image/ab67616d0000b273056350fb673e049bfdbf7e39,https://open.spotify.com/track/5sMLnbfjWcFc0CzMsY6Siz,4431
86669,0roPkFbVWfUPo9d7WtwgIu,Dayang Dayang - Narigat Ti Napili,41,243560,0,"['Bukros Singers', 'Melo Santiago']",1998-05-05,0.91,0.36,1,-14.735,1,0.0733,0.188,0.0,0.113,0.967,135.805,4,https://i.scdn.co/image/ab67616d0000b273afb686a3f26b5d71f0b86ba2,https://open.spotify.com/track/0roPkFbVWfUPo9d7WtwgIu,4431
86675,2QJWVQW9H8LtpT2E9Gfe7c,Non Stop Waltz (Ilocano Ballroom Dancing Special) - Isem|Korinti Korombog|Biag Ti Hawaii|Baak A Baro|O Naraniag A Bulan|Toy Karayo Nga Inkalaigim|Inton Agkasarak|Abalayan|Narigat Ti Adda Asawana|Dungdungwen Kanto - Sabong A Kallidan|Alejandra|Natarnaw Nga Ikikitam|Igid Diay Baybay|Puspusipusem|Sipud Inta Naginnayat|Dinak Maallilaw |Ti Mula|Denggem Adding|No Siak Ti Agayat,37,1911800,0,['Bukros Singers'],1998-07-31,0.635,0.513,1,-10.543,1,0.0377,0.0722,0.0,0.0834,0.643,138.204,3,https://i.scdn.co/image/ab67616d0000b2731cd43d6bb7d1066ec11c6b2c,https://open.spotify.com/track/2QJWVQW9H8LtpT2E9Gfe7c,4431
86699,6dcci3hHjvyGuxIN3kKkZS,Non Stop Cha-Cha (Ilocano Ballroom Dancing Special) - Febuka|Nagimas Ken Mayyang|Ti Ayat Ti Meysa Nga Ubing|Tengnga Ti Baybay|Ta Nagsaway A Pintas Mo|Sungdo Ni Ayat Di Mamengga|Imon Wenno Pasugnod| Sampaguita|No Duaduaem Pay|O Imnas - Asug ni Ayat|Naikari A Gasat|Balikbayan| Annadan Ti Agayat|Ay Manong Dika Unay|Ading Dika Unay|Pamulinawen| Para Aw-Awir|O Bullalayaw|Singsing Ni Ayat,32,1777200,0,['Bukros Singers'],1998-07-31,0.702,0.501,0,-10.699,1,0.0385,0.139,0.0,0.335,0.869,131.793,4,https://i.scdn.co/image/ab67616d0000b2731cd43d6bb7d1066ec11c6b2c,https://open.spotify.com/track/6dcci3hHjvyGuxIN3kKkZS,4431
91556,5wMrWkvLD4TnTFwclqgjo6,"Triste, Louca ou Má",63,265827,0,"['Francisco, el Hombre', 'Labaq', 'Helena Maria', 'Salma Jô', 'Renata Éssis']",2016-09-16,0.388,0.441,5,-7.665,1,0.0282,0.0937,5.91e-06,0.111,0.369,149.811,4,https://i.scdn.co/image/ab67616d0000b273aa6bbd88091cab5d0e8c3955,https://open.spotify.com/track/5wMrWkvLD4TnTFwclqgjo6,4431
95733,1jqRhit50JNcJ8Rs30mJvt,Nathalie,42,247560,0,['Gilbert Bécaud'],1996,0.408,0.509,9,-11.94,0,0.111,0.0689,0.0,0.0878,0.685,130.567,4,https://i.scdn.co/image/ab67616d0000b2733aaca5c6e6e0f283ab9c4609,https://open.spotify.com/track/1jqRhit50JNcJ8Rs30mJvt,4431
