,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
4731,Living Next Door to Alan,44,275671,1,['Kevin Bloody Wilson'],1984-01-01,0.476,0.422,7,-13.849,1,0.0751,0.613,0.0,0.918,0.778,67.637,4,https://i.scdn.co/image/ab67616d0000b273d454a127700be53e4a329623,https://open.spotify.com/track/1cQo1U4ol0bprDepgRZxDI
4731,La Madre de Jose,59,191347,0,['El Canto Del Loco'],2003,0.629,0.937,1,-2.84,1,0.115,0.293,0.0,0.0744,0.946,101.022,4,https://i.scdn.co/image/ab67616d0000b273fb28f40dec4551052d109cba,https://open.spotify.com/track/3l8Ennt1PqShViwh0tkWuc
4731,Besos,62,145827,0,['El Canto Del Loco'],2005,0.576,0.909,10,-3.306,1,0.0523,0.00679,4.42e-06,0.134,0.544,104.971,4,https://i.scdn.co/image/ab67616d0000b273732969a215824cccc2febc7a,https://open.spotify.com/track/7MKO7rUZzjw8p87zdZDgqa
4731,Peter Pan,59,259720,0,['El Canto Del Loco'],2008,0.568,0.832,4,-3.358,1,0.0333,0.29,0.0,0.204,0.48,92.452,4,https://i.scdn.co/image/ab67616d0000b27359a4a6f989bc72370e9e615d,https://open.spotify.com/track/1gkBsKxTpVHIn1nLf05CUo
4731,The Name Of The Game - From 'Mamma Mia!' Original Motion Picture Soundtrack,58,295453,0,"['Amanda Seyfried', 'Stellan Skarsgård']",2008-01-01,0.602,0.629,9,-5.796,1,0.0274,0.0548,2.23e-06,0.0813,0.47,78.009,4,https://i.scdn.co/image/ab67616d0000b273ddc54feece71dda4290d0579,https://open.spotify.com/track/4ySKFsc5k1AgBcMNMsv5h2
4731,Aunque Tu No Lo Sepas,61,196240,0,['El Canto Del Loco'],2009-11-24,0.739,0.68,6,-5.46,1,0.0268,0.0107,0.000268,0.121,0.623,99.988,4,https://i.scdn.co/image/ab67616d0000b273a5f4d7d66686f766807107a3,https://open.spotify.com/track/0iASz3FoYYtX1SL1iQra8r
4731,Dance For Me Wallis,61,188347,0,['Abel Korzeniowski'],2012-01-01,0.397,0.357,7,-14.694,0,0.0313,0.889,0.907,0.147,0.16,86.043,4,https://i.scdn.co/image/ab67616d0000b273b96aa371fa634f635ab2a2d4,https://open.spotify.com/track/1vWtTis3VRkkUp8qST4jY5
4731,Soldaat van Oranje,31,420600,0,"['Rogier Van Otterloo', 'Dutch Royal Military Band', 'Wim van Duijn']",1989-02-01,0.194,0.208,0,-19.385,1,0.0343,0.972,0.86,0.145,0.12,79.297,5,https://i.scdn.co/image/ab67616d0000b273d610032dd2548edf394f8cf4,https://open.spotify.com/track/6pRFwB84eBIdbH4P6kDaFR
4731,קוק בצהריים,33,262507,0,['The Friends of Natasha'],1994-09-26,0.586,0.834,0,-6.797,1,0.0536,0.0786,0.000917,0.0925,0.63,95.025,4,https://i.scdn.co/image/ab67616d0000b2739bda99c50e0c8f564caab66b,https://open.spotify.com/track/1IUChJCes5MhO5SJ4xgW6o
4731,Jugo De Piña,57,266200,0,['El Super Show De Los Vaskez'],2016-08-01,0.834,0.491,2,-7.3,1,0.113,0.00527,0.0568,0.263,0.888,97.094,4,https://i.scdn.co/image/ab67616d0000b273887b7347a13e115986cf8036,https://open.spotify.com/track/1bpxGmisHNZpDSaGfdIcyi
