,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
4371,Proceso,38,311066,0,['Nimsy Lopez'],2014-03-17,0.545,0.797,5,-3.133,1,0.0377,0.198,0.0,0.148,0.58,144.931,4,https://i.scdn.co/image/ab67616d0000b273633e1d217335f61bb5a19af9,https://open.spotify.com/track/5uTM5MFCie4r96kka3cJkN
4371,Idem C,37,287960,1,"['DMS', 'Pil C']",2015-12-13,0.587,0.815,5,-4.392,0,0.307,0.221,0.0,0.135,0.366,139.984,4,https://i.scdn.co/image/ab67616d0000b2730397c1f0b66e146d279dadf0,https://open.spotify.com/track/5flN61NKt2j9s4gfJ6rvsg
4371,Lepšia Pesnička,52,198750,1,['DMS'],2018-12-24,0.742,0.576,3,-6.539,0,0.291,0.633,0.0,0.0953,0.555,160.261,4,https://i.scdn.co/image/ab67616d0000b273bc3c57994e44fc644e997e54,https://open.spotify.com/track/19hDtYa9xPLr8JlujoCNVO
4371,Zlatí a Zároveň Kanál,47,185143,1,['DMS'],2018-12-24,0.701,0.881,1,-5.683,0,0.316,0.557,0.0,0.166,0.738,139.962,4,https://i.scdn.co/image/ab67616d0000b273bc3c57994e44fc644e997e54,https://open.spotify.com/track/4Y87xnbiJJUzUL7m0OfCt9
4371,Nemám Čas,36,214400,1,['DMS'],2018-12-24,0.649,0.635,10,-5.269,0,0.179,0.238,0.0,0.369,0.538,150.066,4,https://i.scdn.co/image/ab67616d0000b273bc3c57994e44fc644e997e54,https://open.spotify.com/track/5svd8y9AmDDbfUEpBIjldt
4371,MLMLTN,40,210930,1,"['DMS', 'Nik Tendo']",2019-08-23,0.77,0.65,11,-6.647,0,0.0936,0.329,0.0,0.138,0.252,135.027,4,https://i.scdn.co/image/ab67616d0000b273599eb00856980d7ff294ca7a,https://open.spotify.com/track/3qZBX2utX4E4kIvJbQaoyC
4371,Plej,34,239723,1,['DMS'],2019-08-23,0.708,0.838,6,-4.895,0,0.387,0.154,0.0,0.118,0.653,154.994,4,https://i.scdn.co/image/ab67616d0000b273599eb00856980d7ff294ca7a,https://open.spotify.com/track/3gm0MkAhByvKnl0SVT988Q
4371,KLNFLN,34,188616,1,['DMS'],2019-08-23,0.762,0.533,6,-6.266,0,0.117,0.315,1.06e-06,0.105,0.218,140.038,4,https://i.scdn.co/image/ab67616d0000b273599eb00856980d7ff294ca7a,https://open.spotify.com/track/021iDRvafafWRvKxCWoCCa
4371,TLSPNG,32,182927,1,['DMS'],2019-08-23,0.616,0.674,1,-6.07,1,0.405,0.334,0.0,0.529,0.443,134.904,4,https://i.scdn.co/image/ab67616d0000b273599eb00856980d7ff294ca7a,https://open.spotify.com/track/7cyMHEQdrCdnrqJW2kb1Av
4371,Aşk Defteri,31,155840,0,['Ayla Dikmen'],2006,0.549,0.508,7,-7.389,0,0.191,0.604,0.0,0.169,0.906,150.538,4,https://i.scdn.co/image/ab67616d0000b2730a787972d5156ba10cb12b56,https://open.spotify.com/track/34nyW5TvFdkh8kg1Xrj58n
4371,Hallelujah,54,203640,0,['Paramore'],2007-06-11,0.396,0.863,11,-2.646,1,0.0453,0.000787,1.95e-06,0.279,0.438,150.778,4,https://i.scdn.co/image/ab67616d0000b273bee754528c08d5ff6799a1eb,https://open.spotify.com/track/35YZB3NoKwJezIXb1OWaJd
4371,Preet,48,303673,0,['Jasleen Royal'],2014-08-12,0.578,0.561,10,-7.048,0,0.0597,0.731,0.0126,0.171,0.529,167.887,4,https://i.scdn.co/image/ab67616d0000b2733b37f6de72015eefce8ee5d3,https://open.spotify.com/track/5Br8K1CLLVB7AuuM0t4G7r
4371,Daydreaming,54,271027,0,['Paramore'],2013-04-05,0.495,0.909,2,-5.575,1,0.0525,0.000542,0.000503,0.363,0.335,150.027,4,https://i.scdn.co/image/ab67616d0000b273e71a5005c37e8c2ffd9beda8,https://open.spotify.com/track/6sW6EvagT9ljwokJlG6obt
4371,SÓS,40,179049,1,['DMS'],2019-08-23,0.796,0.517,8,-8.176,1,0.226,0.462,0.0,0.11,0.587,160.013,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4371,Hallelujah,53,203640,0,['Paramore'],2007-06-11,0.396,0.863,11,-2.646,1,0.0453,0.000787,1.95e-06,0.279,0.438,150.778,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4371,100P,34,298609,1,['DMS'],2019-08-23,0.709,0.746,3,-5.55,0,0.329,0.239,0.0,0.0782,0.659,140.017,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4371,Intro,31,176600,1,['DMS'],2015-12-13,0.811,0.823,2,-5.732,1,0.434,0.245,0.0,0.29,0.813,143.034,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4371,Nit Nit,59,246136,0,['Jasleen Royal'],2020-02-18,0.442,0.412,10,-10.675,1,0.0377,0.781,0.0237,0.15,0.235,176.019,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
4372,7 heures du matin,46,136933,0,['Jacqueline Taieb'],1967-04-03,0.57,0.586,0,-7.24,1,0.0335,0.135,0.000288,0.316,0.748,61.073,3,https://i.scdn.co/image/ab67616d0000b2736491022567e355d8633f5ff2,https://open.spotify.com/track/4CeHrAL1fGUi94RIk3Z2H2
4372,One Room Country Shack,36,339600,0,['Buddy Guy'],1968,0.616,0.131,5,-20.639,1,0.0432,0.747,0.00721,0.121,0.328,83.231,3,https://i.scdn.co/image/ab67616d0000b273cabecde17f4fc5db59d3fd73,https://open.spotify.com/track/40Gg9yXs1RSE7qcWAferU4
4372,A Man And The Blues,35,383200,0,['Buddy Guy'],1968,0.504,0.212,0,-16.756,1,0.0408,0.893,0.22,0.0817,0.233,108.629,4,https://i.scdn.co/image/ab67616d0000b273cabecde17f4fc5db59d3fd73,https://open.spotify.com/track/5vbw9boDHRHLZiv90e2ZVx
4372,Will You Promise,45,226480,0,['Ebo Taylor'],1975,0.589,0.681,0,-8.833,1,0.0454,0.142,5.44e-05,0.794,0.823,90.373,4,https://i.scdn.co/image/ab67616d0000b27342874a761b229aa87d4b8493,https://open.spotify.com/track/6Ted7KB5tLxmuxHMTOjzj9
4372,My Love and Music,44,470613,0,['Ebo Taylor'],1975,0.536,0.614,2,-7.377,0,0.0422,0.238,0.00219,0.0393,0.801,80.722,4,https://i.scdn.co/image/ab67616d0000b27342874a761b229aa87d4b8493,https://open.spotify.com/track/62Wv19Em9TzGWBGIDztP0b
4372,Sound of da Police,63,258507,0,['KRS-One'],1993-09-03,0.794,0.95,1,-8.78,1,0.294,0.124,7.71e-05,0.133,0.324,94.984,4,https://i.scdn.co/image/ab67616d0000b273db6b0860c8fc65d67c76775f,https://open.spotify.com/track/3Y6XWs8xMlCngyIxNOFnsp
4372,MC's Act Like They Don't Know,58,295933,1,['KRS-One'],1995-10-10,0.855,0.798,1,-4.018,1,0.237,0.0101,0.000615,0.628,0.855,90.429,4,https://i.scdn.co/image/ab67616d0000b273d0c36501e3574923c5a4c126,https://open.spotify.com/track/0snDRsjNRMJhm7SVja8l6J
4372,Step into a World (Rapture's Delight),59,289907,0,['KRS-One'],1997-05-20,0.803,0.806,0,-7.805,1,0.265,0.00761,0.00544,0.101,0.624,94.994,4,https://i.scdn.co/image/ab67616d0000b27313402ce131f309b48a9bbc4c,https://open.spotify.com/track/5xXL4i9L2ZbKBtENNh8fWY
4372,Te Mentiría,56,227800,0,['Gian Marco'],1998-09-03,0.748,0.718,4,-8.131,1,0.0612,0.266,0.0,0.241,0.627,100.001,4,https://i.scdn.co/image/ab67616d0000b2733c3a7e46987e55da3e8fb31d,https://open.spotify.com/track/3LSRGvBWTdnUBJC32oBFnZ
4372,Se Me Olvidó,51,251733,0,['Gian Marco'],1998-09-03,0.688,0.627,9,-8.73,1,0.0618,0.394,0.0,0.0969,0.679,100.022,4,https://i.scdn.co/image/ab67616d0000b2733c3a7e46987e55da3e8fb31d,https://open.spotify.com/track/1SRsWLSd1aufPMYziQZrdE
4372,Sólo para Ti,64,182520,0,['Camila'],2006,0.317,0.361,8,-7.628,1,0.0483,0.0742,0.0,0.102,0.209,77.589,4,https://i.scdn.co/image/ab67616d0000b2737e0721f90f91d37de250788f,https://open.spotify.com/track/0GNWo2IgoBKdk10gdnaSVk
4372,"Sicilienne, Op. 78",42,205467,0,"['Gabriel Fauré', 'Marielle Nordmann', 'Jean-Pierre Rampal']",1990-04-20,0.262,0.0521,3,-25.832,1,0.052,0.994,0.925,0.0891,0.114,93.587,4,https://i.ytimg.com/vi/U1TbSk2il24/maxresdefault.jpg,https://open.spotify.com/track/7ckOOf5ZfXzN1DfLGkaexz
4372,You Need Love,41,429133,0,"['Ebo Taylor', 'Uhuru-Yenzu']",1980,0.724,0.828,7,-7.256,1,0.0679,0.547,0.342,0.0453,0.753,100.56,4,https://i.scdn.co/image/ab67616d0000b273b289a41cac49210d46e1afd7,https://open.spotify.com/track/4P5PiEBtsUj7UTXqYE89xr
4372,Scales and Arpeggios,47,105147,0,"['Robin Lester', 'Susan Novack', 'Gregory Novack', 'Victor Sweler', 'Mike Sammes Singers']",1996-01-01,0.745,0.15,0,-13.87,1,0.0521,0.995,7.64e-05,0.124,0.923,95.013,4,https://i.scdn.co/image/ab67616d0000b27321f2aeda4a34db1130e365d0,https://open.spotify.com/track/33FGvqjFWPANHQs4fIG1fO
4372,Saana,36,349147,0,['Ebo Taylor'],1978,0.689,0.758,0,-6.601,1,0.0557,0.613,0.18,0.104,0.825,108.438,4,https://i.scdn.co/image/ab67616d0000b273f46d38feda2dcb69a874ae5a,https://open.spotify.com/track/2ULAGskxuv9oRp88TAG3JX
