,name,popularity,artists,release_date,images,urls
4401,Here but I'm Gone,53,['Curtis Mayfield'],1997-01-07,https://i.scdn.co/image/ab67616d0000b2739f5f805c003810a4d32544b5,https://open.spotify.com/track/0zBNc7XcWXNHxeszwFsKiL
4401,Por Amarte Así,69,['Cristian Castro'],1999-05-01,https://i.scdn.co/image/ab67616d0000b273e90d715a99627e2293bf11e8,https://open.spotify.com/track/2bvO1KXbUd4vySCWGNqIIa
4401,Azul,69,['Cristian Castro'],2002-08-30,https://i.scdn.co/image/ab67616d0000b273e6d27eea95a12bc3dbaf4eaf,https://open.spotify.com/track/6pHCJmx9FXnMwEqB0LWUEH
4401,Lloviendo Estrellas,66,['Cristian Castro'],2002-08-30,https://i.scdn.co/image/ab67616d0000b273e6d27eea95a12bc3dbaf4eaf,https://open.spotify.com/track/5b00r2xveYfVIOExZJJ395
4401,Yo Quería,61,['Cristian Castro'],2002-08-30,https://i.scdn.co/image/ab67616d0000b273e6d27eea95a12bc3dbaf4eaf,https://open.spotify.com/track/7yYN70n6NTdA3NCHfdbKn1
4401,Es Mejor Así,65,['Cristian Castro'],2006-12-05,https://i.scdn.co/image/ab67616d0000b2738a9b9eea2be0f390fe002bea,https://open.spotify.com/track/1LUIgyVglAOLb3AtA9ZgYb
4401,Addicted,70,['Saving Abel'],2008-01-01,https://i.scdn.co/image/ab67616d0000b2734c0a189e24f900c7e3da4412,https://open.spotify.com/track/3pxCXv0NACYfYnLjFcQW5D
4401,Lekker Ou Jan,33,['Klipwerf Orkes'],2016-04-25,https://i.scdn.co/image/ab67616d0000b273ba48005c3fbd3edefa69ca2a,https://open.spotify.com/track/2GjgE5dGgk2WdEuFzZ4Kn4
4401,Umfaan,32,['Klipwerf Orkes'],2016-02-26,https://i.scdn.co/image/ab67616d0000b273b62f2c3f07d42e47e86cd072,https://open.spotify.com/track/5MrxD4ZckBEF62SkN9wtqj
4401,Colorado,69,['Kota the Friend'],2018-10-24,https://i.scdn.co/image/ab67616d0000b2735c55e317bbc42400336ed54f,https://open.spotify.com/track/3DbBgbnDUOml329rAp2Tbr
4401,Es Mejor Así (feat. Reik) - Primera Fila - Live Version,60,"['Cristian Castro', 'Reik']",2013-04-01,https://i.scdn.co/image/ab67616d0000b27329c7cd23ffb42ca4df43d75d,https://open.spotify.com/track/3hK9u5GThJt0pIm1Q6rZAt
4401,Alguna Vez,45,['Cristian Castro'],1999-05-01,https://i.scdn.co/image/ab67616d0000b273e90d715a99627e2293bf11e8,https://open.spotify.com/track/0a75EcucRVWwFhsN1uWYIV
4401,Verónica,36,['Cristian Castro'],1999-05-01,https://i.scdn.co/image/ab67616d0000b273e90d715a99627e2293bf11e8,https://open.spotify.com/track/5W3gOnNIv6ekjUBlRjw8R6
4401,Nunca Voy A Olvidarte,52,['Cristian Castro'],2001-11-13,https://i.scdn.co/image/ab67616d0000b2739ec29ec04c7596b4e27bd362,https://open.spotify.com/track/1kpNoQ3qr7kzXzqHaxADNE
4401,Te Buscaría,49,['Cristian Castro'],2004-11-18,https://i.scdn.co/image/ab67616d0000b27343da98ae77900679d2bd9231,https://open.spotify.com/track/7MoxJ248tPqyFcPEK0G71v
4401,Algo Distinto,36,['Rawayana'],2011-03-30,https://i.scdn.co/image/ab67616d0000b2738b2dc98b5968154479e90c09,https://open.spotify.com/track/00FZC1QeYEV1X7n26ekwLz
4401,Anhelo Conocerte Espiritu Santo,45,['Luigi Castro'],2013-05-06,https://i.scdn.co/image/ab67616d0000b273e702db0a51bbf0b536ceb6a7,https://open.spotify.com/track/7ylsvpGbWJNgXUbqEyrxtk
4401,Te Amaré Más Allá (feat. HA-ASH) - Primera Fila - Live Version,54,"['Cristian Castro', 'Ha*Ash']",2013-04-01,https://i.scdn.co/image/ab67616d0000b27329c7cd23ffb42ca4df43d75d,https://open.spotify.com/track/4aGVHUJ3mOIlGtT3cdaeNM
4401,La Malquerida,55,"['Cristian Castro', 'Jesús Navarro', 'Melissa Robles']",2014-07-08,https://i.scdn.co/image/ab67616d0000b27327b9dac83d684fb9d7195c6b,https://open.spotify.com/track/5Ufz5dUvW8aZ5AdVYRGmsx
4401,Véngase I,51,['Rawayana'],2016-10-07,https://i.scdn.co/image/ab67616d0000b273a04679dd810e84874d2456e6,https://open.spotify.com/track/1kOzw10XqOtFA7Qar4Bjpu
4401,Simplemente Tú,57,['Cristian Castro'],2016-09-30,https://i.scdn.co/image/ab67616d0000b27361a7dcefac7955d403c1f5af,https://open.spotify.com/track/6n5bmDFKf6PNPfyMBxYdyA
4401,Comfortably Shagged,32,['Head Like A Hole'],1999-09-09,https://i.scdn.co/image/ab67616d0000b2738f72777ce0a587967c6142b4,https://open.spotify.com/track/3agCWO4dFftYWQBJYY1pTk
