,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
13798,77oP230re7N3xGxqxU2EWF,セクシャルバイオレット No.1,41,281227,0,['Masahiro Kuwana'],1979,0.641,0.785,10,-5.149,0,0.0502,0.29,0.0,0.0679,0.829,125.555,4,https://i.scdn.co/image/ab67616d0000b273f50596719024881111a708ad,https://open.spotify.com/track/77oP230re7N3xGxqxU2EWF,4691
14629,0mG66FLhO0iZ6XCAGdjpax,Elvira,61,225627,0,['The Oak Ridge Boys'],1981-01-01,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,4,https://i.scdn.co/image/ab67616d0000b273ce1080453dcd330ce552acb4,https://open.spotify.com/track/0mG66FLhO0iZ6XCAGdjpax,4691
15304,6QNIE5luylDUqPUL1rsist,Bobbie Sue,37,173867,0,['The Oak Ridge Boys'],1981-01-01,0.787,0.749,7,-12.695,1,0.041,0.33,0.0386,0.096,0.97,134.034,4,https://i.scdn.co/image/ab67616d0000b2730877e207a629b2fcc7dab790,https://open.spotify.com/track/6QNIE5luylDUqPUL1rsist,4691
22141,2ulBBx6YQ3qY3ci34RadtN,She's In Love With The Boy - Single Version,66,248200,0,['Trisha Yearwood'],1991-01-01,0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,4,https://i.scdn.co/image/ab67616d0000b273a8635c8965518a6fb5eb160a,https://open.spotify.com/track/2ulBBx6YQ3qY3ci34RadtN,4691
23110,5pzoq7ggrA0GN3SMjy0NT8,Walkaway Joe,53,260533,0,['Trisha Yearwood'],1992-01-01,0.619,0.405,0,-10.367,1,0.0263,0.885,0.00032,0.0718,0.428,114.051,4,https://i.scdn.co/image/ab67616d0000b273ed77c0a79be0c35d83c1cbe5,https://open.spotify.com/track/5pzoq7ggrA0GN3SMjy0NT8,4691
23136,1wtcyTExLF8nZu9ZphHIl1,American Made,53,159867,0,['The Oak Ridge Boys'],1992-01-01,0.696,0.527,8,-14.275,1,0.0329,0.108,0.000897,0.0377,0.974,128.962,4,https://i.scdn.co/image/ab67616d0000b2738b3120b6fb17b2694da8d121,https://open.spotify.com/track/1wtcyTExLF8nZu9ZphHIl1,4691
25390,06xLo8Oa53wmBMdWcIsqPL,Mucho mejor (feat. Coque Malla),59,234800,0,"['Los Rodriguez', 'Coque Malla']",1995-05-21,0.681,0.965,7,-3.963,1,0.0299,0.309,0.000218,0.15,0.97,135.68,4,https://i.scdn.co/image/ab67616d0000b27385043aee35906b4ae5810d65,https://open.spotify.com/track/06xLo8Oa53wmBMdWcIsqPL,4691
25479,08c3wmdjKSjxTJY9cHSts7,XXX's And OOO's (An American Girl),56,167907,0,['Trisha Yearwood'],1995-01-01,0.711,0.642,0,-8.909,1,0.0319,0.176,0.0,0.0814,0.762,125.831,4,https://i.scdn.co/image/ab67616d0000b2739081ad23e96be83508a17571,https://open.spotify.com/track/08c3wmdjKSjxTJY9cHSts7,4691
25725,75ri6NVvxCULgNRrbGkfzj,Diez años después,51,215387,0,['Los Rodriguez'],1995-05-21,0.539,0.924,4,-5.723,1,0.0389,0.405,0.0,0.242,0.839,128.3,4,https://i.scdn.co/image/ab67616d0000b27385043aee35906b4ae5810d65,https://open.spotify.com/track/75ri6NVvxCULgNRrbGkfzj,4691
25935,0bJsijV1n7s0a62xuCMlsD,Todavía una canción de amor,48,298947,0,['Los Rodriguez'],1995-05-21,0.504,0.916,7,-3.888,1,0.0512,0.316,0.0,0.185,0.613,127.83,4,https://i.scdn.co/image/ab67616d0000b27385043aee35906b4ae5810d65,https://open.spotify.com/track/0bJsijV1n7s0a62xuCMlsD,4691
32514,4EJvW4NHAk7TrIeX44jjXF,She's In Love With The Boy,60,245787,0,['Trisha Yearwood'],2008-01-01,0.753,0.822,3,-4.914,1,0.031,0.518,1.72e-06,0.125,0.765,125.0,4,https://i.scdn.co/image/ab67616d0000b2739c85eba7efdf9a3be92e1bdc,https://open.spotify.com/track/4EJvW4NHAk7TrIeX44jjXF,4691
32818,6BqdNDLZ3Pdcly46pu6nwj,I Am A Gummy Bear - The Gummy Bear Song,62,190200,0,['Gummy Bear'],2009,0.928,0.902,9,-7.374,0,0.0459,0.0514,1.16e-05,0.104,0.988,128.08,4,https://i.scdn.co/image/ab67616d0000b273242bef729eb6b2104c84cfef,https://open.spotify.com/track/6BqdNDLZ3Pdcly46pu6nwj,4691
43898,016WdB34tTpvtAFvRKtEYT,If I Said You Had A Beautiful Body,37,247374,0,['Steve Hofmeyr'],2015-11-06,0.681,0.713,2,-6.616,1,0.0311,0.194,0.0,0.114,0.443,116.042,4,https://i.scdn.co/image/ab67616d0000b27365f694535e2eb8591684f04d,https://open.spotify.com/track/016WdB34tTpvtAFvRKtEYT,4691
43933,5Gyg7dKb68yAGKjjZFrkNB,Rhinestone Cowboy,32,202240,0,['Steve Hofmeyr'],2015-11-06,0.639,0.73,10,-5.475,1,0.0292,0.124,0.0,0.312,0.705,120.005,4,https://i.scdn.co/image/ab67616d0000b27365f694535e2eb8591684f04d,https://open.spotify.com/track/5Gyg7dKb68yAGKjjZFrkNB,4691
48691,55oE1XL7HceNY7VR7Nz4yu,Sweet '69,45,244507,0,['Babes In Toyland\xa0'],1995,0.355,0.928,9,-5.552,0,0.056,2.74e-05,0.134,0.316,0.667,144.858,4,https://i.scdn.co/image/ab67616d0000b2734e5144bffc00710fddaa4325,https://open.spotify.com/track/55oE1XL7HceNY7VR7Nz4yu,4691
54429,1tDox1AbPPsJIiGHigMOO9,Mi enfermedad - Versión 96,34,213347,0,['Los Rodriguez'],1996-11-16,0.56,0.91,2,-3.492,1,0.0278,0.018,0.0,0.233,0.741,135.967,4,https://i.scdn.co/image/ab67616d0000b273587d40ceb482f0151403fe1d,https://open.spotify.com/track/1tDox1AbPPsJIiGHigMOO9,4691
54808,1oe03szmc7zgqKU7xn79PN,"Lord, I Lift Your Name On High",39,259467,0,['Simplicity Praise'],1998-01-01,0.607,0.174,7,-10.613,1,0.0336,0.933,0.168,0.0825,0.271,120.23,4,https://i.scdn.co/image/ab67616d0000b273604416705829d8a815d9a626,https://open.spotify.com/track/1oe03szmc7zgqKU7xn79PN,4691
55455,5lBospeeFzg0ZeFhQP0oJs,Mucho mejor (feat. Coque Malla),47,234800,0,"['Los Rodriguez', 'Coque Malla']",2002-02-08,0.68,0.965,7,-3.963,1,0.03,0.309,0.000218,0.15,0.97,135.678,4,https://i.scdn.co/image/ab67616d0000b27345855ccdccc4e0bef4195166,https://open.spotify.com/track/5lBospeeFzg0ZeFhQP0oJs,4691
67177,0o0fnK2CqZvI3jONRDv6ax,Bruise Violet,42,172267,1,['Babes In Toyland\xa0'],1992-08-07,0.461,0.812,11,-9.686,0,0.055,3.14e-06,0.683,0.247,0.629,141.275,4,https://i.scdn.co/image/ab67616d0000b2734db36d1b01a4f7259e8456eb,https://open.spotify.com/track/0o0fnK2CqZvI3jONRDv6ax,4691
70339,2rdivMPSp3CC4wwpL7qciy,A los ojos,39,251333,0,['Los Rodriguez'],1992-05-21,0.561,0.934,7,-5.959,1,0.0385,0.0634,6.66e-05,0.788,0.54,133.071,4,https://i.scdn.co/image/ab67616d0000b273e35064a5fed50ac1298d7e3a,https://open.spotify.com/track/2rdivMPSp3CC4wwpL7qciy,4691
81996,7GgsohCrnGIRdZapJQypkG,La puerta de al lado,35,283507,0,['Los Rodriguez'],1995-05-21,0.604,0.895,4,-7.402,1,0.0274,0.0267,3.65e-06,0.068,0.753,131.032,4,https://i.scdn.co/image/ab67616d0000b27385043aee35906b4ae5810d65,https://open.spotify.com/track/7GgsohCrnGIRdZapJQypkG,4691
81999,7zAArEtmOIREmUrsT4Ju96,El tiempo lo dirá,34,238267,0,['Los Rodriguez'],1995-05-21,0.489,0.842,4,-8.349,1,0.0539,0.0295,4.41e-05,0.149,0.509,144.122,4,https://i.scdn.co/image/ab67616d0000b27385043aee35906b4ae5810d65,https://open.spotify.com/track/7zAArEtmOIREmUrsT4Ju96,4691
95238,34zvKjHSrw1iMSp0yR24Ae,That's What I Like About You,39,160640,0,['Trisha Yearwood'],1991-01-01,0.648,0.867,8,-7.405,1,0.0347,0.674,0.000995,0.11,0.667,118.056,4,https://i.scdn.co/image/ab67616d0000b273a8635c8965518a6fb5eb160a,https://open.spotify.com/track/34zvKjHSrw1iMSp0yR24Ae,4691
95825,5xM53GMJzt0g16Ke9islN4,How Do I Live - Songbook Version,45,243227,0,['Trisha Yearwood'],1997-01-01,0.569,0.41,2,-8.673,1,0.0264,0.624,0.0,0.112,0.143,125.902,4,https://i.scdn.co/image/ab67616d0000b273f9648c95e1f76304fcdede2f,https://open.spotify.com/track/5xM53GMJzt0g16Ke9islN4,4691
95827,1CR7LuwV3p3iilA7ZNMiFO,Perfect Love - Single Version,44,177533,0,['Trisha Yearwood'],1997-01-01,0.729,0.629,5,-6.46,1,0.0354,0.0219,0.0,0.17,0.791,129.853,4,https://i.scdn.co/image/ab67616d0000b273f9648c95e1f76304fcdede2f,https://open.spotify.com/track/1CR7LuwV3p3iilA7ZNMiFO,4691
113397,2vpr05mfAW7EvVM15CUOnC,Serseri Bey,58,243392,1,['Stabil'],2019-04-26,0.714,0.539,8,-10.145,1,0.26,0.712,0.00264,0.183,0.125,123.967,4,https://i.scdn.co/image/ab67616d0000b273fbaf91af060bb42e544147c3,https://open.spotify.com/track/2vpr05mfAW7EvVM15CUOnC,4691
122566,7D4CrivI1rf4Z3jYN4t296,Dulce condena,36,281560,0,['Los Rodriguez'],1996-11-16,0.619,0.89,5,-4.705,1,0.0308,0.174,0.0,0.124,0.909,127.101,4,https://i.scdn.co/image/ab67616d0000b273587d40ceb482f0151403fe1d,https://open.spotify.com/track/7D4CrivI1rf4Z3jYN4t296,4691
123593,0RAKF0lg3EvPQAKHMnsqO2,Masih Ada,39,240947,0,"['Dian PP', 'Deddy Dhukun']",2009-06-27,0.313,0.372,10,-8.329,1,0.0328,0.556,0.000107,0.172,0.262,121.299,4,https://i.scdn.co/image/ab67616d0000b273de1d29f5b31b4da872f22093,https://open.spotify.com/track/0RAKF0lg3EvPQAKHMnsqO2,4691
123661,4mWmVBLYgPdubER2MAIkO5,Melayang,33,257387,0,"['Dian PP', 'Deddy Dhukun']",2009-06-27,0.467,0.464,4,-7.183,0,0.0261,0.141,0.0,0.0898,0.378,144.565,4,https://i.scdn.co/image/ab67616d0000b273de1d29f5b31b4da872f22093,https://open.spotify.com/track/4mWmVBLYgPdubER2MAIkO5,4691
144259,1PJ1JyZJg3aZgZQfg3ciWn,How Do I Live,55,242187,0,['Trisha Yearwood'],2013-04-09,0.566,0.452,2,-7.374,1,0.0267,0.627,0.0,0.118,0.164,125.878,4,https://i.scdn.co/image/ab67616d0000b273f8a58c8520428f20fdad1d41,https://open.spotify.com/track/1PJ1JyZJg3aZgZQfg3ciWn,4691
144527,1sjP6WHuidsDYhTOg6KOCf,Handsome & Gretel,36,110693,1,['Babes In Toyland\xa0'],1992-08-07,0.291,0.794,7,-10.434,1,0.0609,2.56e-05,0.0,0.0811,0.786,124.341,4,https://i.scdn.co/image/ab67616d0000b2734db36d1b01a4f7259e8456eb,https://open.spotify.com/track/1sjP6WHuidsDYhTOg6KOCf,4691
148910,5oRIge6oAnH0nWkJjvNq6h,Holy Ground,36,267627,0,['Simplicity Praise'],1998-01-01,0.529,0.173,3,-10.246,1,0.0307,0.957,0.913,0.236,0.19,110.028,4,https://i.scdn.co/image/ab67616d0000b273604416705829d8a815d9a626,https://open.spotify.com/track/5oRIge6oAnH0nWkJjvNq6h,4691
151659,266WLW04qX5BeZJmw0NneG,Ligga Med Nils,39,214015,0,['Coola Kids'],2015-08-21,0.618,0.786,9,-7.632,1,0.408,0.118,0.0,0.0971,0.573,124.882,4,https://i.scdn.co/image/ab67616d0000b273e47b6f997e19488840affbf9,https://open.spotify.com/track/266WLW04qX5BeZJmw0NneG,4691
151707,37neP54nTnm3pVmJEX3B35,Grillkrydda,45,221847,0,['Coola Kids'],2016-04-01,0.57,0.68,3,-4.53,0,0.185,0.0876,0.0,0.187,0.347,121.801,4,https://i.scdn.co/image/ab67616d0000b273561668f9254af4354f50acac,https://open.spotify.com/track/37neP54nTnm3pVmJEX3B35,4691
152539,00ejRwWpMEP0bQiWHIFvNR,Mi Enfermedad,33,210573,0,['Los Rodriguez'],1991-01-01,0.482,0.928,2,-8.214,1,0.0342,0.107,0.000813,0.102,0.867,133.192,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
156708,0KVQvSTvLAzAIQ108XzZ0m,In Another's Eyes,46,213333,0,"['Trisha Yearwood', 'Garth Brooks']",1997-01-01,0.496,0.318,2,-8.528,1,0.0348,0.749,0.0,0.0997,0.293,134.963,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
158582,0SvSqbbdPglEpP5jjho2Nq,"Salud, dinero y amor",38,204413,0,['Los Rodriguez'],1996-05-21,0.555,0.869,7,-2.473,1,0.0461,0.33,0.0,0.161,0.734,138.668,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
168453,1C1sWM17xjm9UmnTczfqNW,Cuando te has ido - Demo 92,31,148240,0,['Los Rodriguez'],1996-05-21,0.559,0.762,7,-7.752,1,0.0278,0.0788,0.0,0.652,0.961,139.421,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
169996,1J2XL5ciqUgCQ92TmFDAAZ,Dulce condena,59,281560,0,['Los Rodriguez'],1996-05-21,0.619,0.89,5,-4.705,1,0.0308,0.174,0.0,0.124,0.909,127.101,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
173921,1avlgedKenw5drgR5hzXFj,Ich fang dir den Mond,46,185773,0,['Andreas Martin'],2008-05-16,0.692,0.952,11,-3.328,1,0.0341,0.068,0.0,0.194,0.888,125.935,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
175089,1gGm0CjqDRWwaxiqJtb6GT,Amanda,46,187800,0,"['Steve Hofmeyr', 'Demi Lee Moore']",2018-11-30,0.696,0.281,5,-9.832,1,0.0296,0.805,9.43e-05,0.106,0.3,122.057,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
177700,1sQNa9bGL0aGUU0zRonX9O,Buena Suerte,39,199067,0,['Los Rodriguez'],1991-01-01,0.637,0.521,9,-13.362,1,0.0285,0.132,2.44e-05,0.061,0.739,121.585,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
194160,37HheGjOduWIi9Rvojskfh,Feeslied,34,177413,0,['Steve Hofmeyr'],2017-10-27,0.6,0.754,4,-7.064,0,0.0498,0.0552,0.0,0.107,0.299,130.068,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
199842,3XWQhIKoVaSMuWQeWlrh3F,Mi enfermedad - Versión 96,35,213347,0,['Los Rodriguez'],1996-05-21,0.56,0.91,2,-3.492,1,0.0278,0.018,0.0,0.233,0.741,135.967,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
210325,4L6OsTQVqqcuONomwEJxS4,Deine Flügel fangen Feuer,44,217200,0,['Andreas Martin'],2011-01-01,0.673,0.75,11,-7.594,1,0.0306,0.205,2.88e-05,0.256,0.896,120.038,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
212163,4TGLC4nSVOHO45xbCrjHz6,Mi Enfermedad - Version 96,51,213840,0,['Los Rodriguez'],1997-01-01,0.565,0.849,2,-7.205,1,0.0267,0.029,5.11e-06,0.279,0.743,136.273,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
218906,4xcaN4ZGTcaNUXGeIui50a,Pampoen,40,245320,0,['Steve Hofmeyr'],2006-01-01,0.822,0.599,4,-7.391,1,0.0286,0.41,3.38e-06,0.419,0.651,120.003,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
220544,55UDEdpcearZqBPO2aZaGV,How Do I Live,41,242800,0,['Trisha Yearwood'],1997-01-01,0.565,0.408,2,-8.781,1,0.0267,0.579,0.0,0.103,0.153,125.896,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
221134,58IHXWossQYeboo7oBu9Wx,A Perfect Love,34,176333,0,['Trisha Yearwood'],1997-01-01,0.734,0.601,5,-7.545,1,0.0339,0.0182,0.0,0.139,0.793,129.899,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,4691
