,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
17447,2KRL3DGRNhiKDQQA50MLS6,Rockin' at Midnight - 2006 Remaster,42,359853,0,['The Honeydrippers'],1984,0.487,0.789,9,-8.112,1,0.108,0.0515,4.25e-05,0.329,0.843,161.759,4,https://i.scdn.co/image/ab67616d0000b2734275ec095a72b84743934fce,https://open.spotify.com/track/2KRL3DGRNhiKDQQA50MLS6,4101
27589,1dQOMZz9SkT7ig0w65lQWC,This Year's Love,68,245533,0,['David Gray'],1998-11-02,0.33,0.167,8,-11.635,1,0.0311,0.731,3.08e-05,0.101,0.202,164.954,3,https://i.scdn.co/image/ab67616d0000b273248a1fed548434258c112e34,https://open.spotify.com/track/1dQOMZz9SkT7ig0w65lQWC,4101
27695,7w5GAUVhimHVPSwTsPnxq5,Sail Away,61,315373,0,['David Gray'],1998-11-02,0.651,0.568,0,-7.882,0,0.0399,0.119,3.48e-06,0.316,0.188,134.828,4,https://i.scdn.co/image/ab67616d0000b273248a1fed548434258c112e34,https://open.spotify.com/track/7w5GAUVhimHVPSwTsPnxq5,4101
27857,2H0oiflYrs8PPjOxZ5TdIu,Please Forgive Me,56,335267,0,['David Gray'],1998-11-02,0.666,0.566,0,-10.31,1,0.0292,0.0882,0.0695,0.0524,0.308,137.979,4,https://i.scdn.co/image/ab67616d0000b273248a1fed548434258c112e34,https://open.spotify.com/track/2H0oiflYrs8PPjOxZ5TdIu,4101
28130,0eUfaEi18FD4WPPb44nL4B,"Say Hello, Wave Goodbye",51,538200,0,['David Gray'],1998-11-02,0.599,0.408,9,-9.973,1,0.0277,0.0906,2.51e-05,0.111,0.334,159.992,4,https://i.scdn.co/image/ab67616d0000b273248a1fed548434258c112e34,https://open.spotify.com/track/0eUfaEi18FD4WPPb44nL4B,4101
29640,3Gr4OWY7lAXAq7PpgUbctG,Beber de Tu Sangre,66,276773,0,['Los Amantes De Lola'],2001-06-07,0.634,0.489,2,-12.948,0,0.0275,0.461,5.77e-06,0.291,0.656,125.326,4,https://i.scdn.co/image/ab67616d0000b273e1f42ce94f61f178cfd9cdda,https://open.spotify.com/track/3Gr4OWY7lAXAq7PpgUbctG,4101
31835,5ZKPYfrfPDMnppinW3Rzxp,Miserlou,59,137427,0,['Dick Dale and his Del-Tones'],2006-10-17,0.295,0.917,4,-8.008,1,0.052,0.00928,0.728,0.28,0.622,173.316,4,https://i.scdn.co/image/ab67616d0000b27301dde5fe275e1d0c4573c626,https://open.spotify.com/track/5ZKPYfrfPDMnppinW3Rzxp,4101
37050,2raGOq0p2PXrWJnWXSBFaC,This Year's Love - 2020 Remaster,32,245533,0,['David Gray'],2020-02-14,0.332,0.237,8,-7.775,1,0.0289,0.653,6.74e-05,0.112,0.207,165.405,3,https://i.scdn.co/image/ab67616d0000b2737d8cb0624dcaa006ef582ab2,https://open.spotify.com/track/2raGOq0p2PXrWJnWXSBFaC,4101
42181,5zf1890t2UZ4MOxs3hTytD,My Oh My,45,277267,0,['David Gray'],1998-11-02,0.707,0.45,7,-11.073,1,0.0348,0.369,0.0,0.0896,0.423,149.987,4,https://i.scdn.co/image/ab67616d0000b273248a1fed548434258c112e34,https://open.spotify.com/track/5zf1890t2UZ4MOxs3hTytD,4101
42222,0p9B88QpaTlSQxHvKWy9Wi,Nightblindness,43,263533,0,['David Gray'],1998-11-02,0.722,0.249,2,-14.306,1,0.0292,0.646,0.0082,0.346,0.319,122.965,4,https://i.scdn.co/image/ab67616d0000b273248a1fed548434258c112e34,https://open.spotify.com/track/0p9B88QpaTlSQxHvKWy9Wi,4101
