,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
13618,47sazJGX3295PNhbJs41ZY,Matador,46,281827,0,['Garland Jeffreys'],1979-01-01,0.508,0.623,8,-10.255,1,0.0498,0.149,1.12e-06,0.115,0.83,172.163,4,https://i.scdn.co/image/ab67616d0000b273a655eae6a5427a90f3e9e60c,https://open.spotify.com/track/47sazJGX3295PNhbJs41ZY,4591
28512,6RWa1cOsOnefCnV6mzPprB,Fuiste Mala,62,199960,0,"['A.B. Quintanilla III Y Los Kumbia Kings', 'Ricardo Muñoz']",1999-01-01,0.707,0.656,0,-5.673,0,0.0461,0.38,1.99e-06,0.088,0.921,172.068,4,https://i.scdn.co/image/ab67616d0000b2733df5702d5e7a6b6bd14f536e,https://open.spotify.com/track/6RWa1cOsOnefCnV6mzPprB,4591
28733,4v9dVYIvD3EFuzWiXngmDq,Te Quiero A Tí,55,194467,0,['A.B. Quintanilla III Y Los Kumbia Kings'],1999-01-01,0.721,0.536,9,-8.432,1,0.0414,0.519,1.13e-05,0.0709,0.891,168.045,4,https://i.scdn.co/image/ab67616d0000b2733df5702d5e7a6b6bd14f536e,https://open.spotify.com/track/4v9dVYIvD3EFuzWiXngmDq,4591
31779,0vZvEE9c2bmA6H8hVKxXEZ,I Loved Her First,61,212880,0,['Heartland'],2006-10-10,0.405,0.384,4,-6.508,1,0.0263,0.3,0.0,0.106,0.176,137.492,3,https://i.scdn.co/image/ab67616d0000b273cf072fde43b770a231cdd7b2,https://open.spotify.com/track/0vZvEE9c2bmA6H8hVKxXEZ,4591
33106,4JtvyWkWQTPVcroZf8JJkp,Heart of Courage,66,117395,0,"['Thomas Bergersen', 'Two Steps from Hell']",2010-05-03,0.403,0.591,1,-8.126,1,0.0514,0.511,0.896,0.108,0.192,135.047,4,https://i.scdn.co/image/ab67616d0000b2738f5636c9f7c8e432f81fe29a,https://open.spotify.com/track/4JtvyWkWQTPVcroZf8JJkp,4591
33712,3GJZLvGXaVszYdSBLMtJFX,Strength of a Thousand Men,60,136892,0,"['Thomas Bergersen', 'Two Steps from Hell']",2011-09-20,0.478,0.906,0,-6.781,0,0.0419,0.0962,0.919,0.115,0.59,140.021,4,https://i.scdn.co/image/ab67616d0000b2739a2b587110f6c9e8d3967dcb,https://open.spotify.com/track/3GJZLvGXaVszYdSBLMtJFX,4591
42997,10fddGyyeUquZZ2uPTjD7P,Better Than Me,64,223533,0,['Hinder'],2005-01-01,0.449,0.682,2,-5.295,0,0.029,0.205,0.0,0.175,0.254,139.924,4,https://i.scdn.co/image/ab67616d0000b273395bf2151b99ef7f8b3116b5,https://open.spotify.com/track/10fddGyyeUquZZ2uPTjD7P,4591
43306,4xNfsvj9mOVnMTvHZZ8HNk,Without You,57,232267,0,['Hinder'],2008-01-01,0.415,0.816,3,-3.831,1,0.0333,0.0299,2.09e-05,0.129,0.264,136.017,4,https://i.scdn.co/image/ab67616d0000b273bc0a0bc11152c7243cb2b464,https://open.spotify.com/track/4xNfsvj9mOVnMTvHZZ8HNk,4591
45339,4eTIe5eqds88bA9ua6p5p6,Fine Again,66,243640,0,['Seether'],2002-01-01,0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,4,https://i.scdn.co/image/ab67616d0000b2731085abdeea4d93b7c1d39554,https://open.spotify.com/track/4eTIe5eqds88bA9ua6p5p6,4591
45403,4eAwB5pnKFTmsgc3zWoYO0,Fake It,76,193893,1,['Seether'],2007-01-01,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,4,https://i.scdn.co/image/ab67616d0000b273c418220159462cdd7cfeb9a1,https://open.spotify.com/track/4eAwB5pnKFTmsgc3zWoYO0,4591
