,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
10010,7lbfnYIbZUpHPllPA9xacc,Yo Lo Comprendo,36,212655,0,['Los Angeles Negros'],1974-09-10,0.437,0.441,4,-9.224,1,0.0448,0.6,0.0,0.321,0.378,155.432,4,https://i.scdn.co/image/ab67616d0000b273ca681e91dfe55f196d03cc16,https://open.spotify.com/track/7lbfnYIbZUpHPllPA9xacc,4171
11225,3uOODK5GtGFNda7J8ty4VJ,Catalina La O,48,312640,0,"['Pete ""El Conde"" Rodriguez']",1976-01-01,0.744,0.738,10,-4.751,0,0.0333,0.715,0.00741,0.0672,0.89,147.046,4,https://i.scdn.co/image/ab67616d0000b27341110af4403dde769f8d0953,https://open.spotify.com/track/3uOODK5GtGFNda7J8ty4VJ,4171
11458,7dm1jQVtP8x2OqxxtqykTO,Despacito,41,212488,0,['Los Angeles Negros'],1976-09-15,0.593,0.516,11,-7.199,1,0.036,0.275,0.0,0.168,0.79,163.055,4,https://i.scdn.co/image/ab67616d0000b273114a436795fae271dc320ad2,https://open.spotify.com/track/7dm1jQVtP8x2OqxxtqykTO,4171
18756,4EfZ2eaFjn1MQbKZD8urIz,"The Future's So Bright, I Gotta Wear Shades",45,204240,0,['Timbuk 3'],1986-01-01,0.648,0.688,7,-13.139,1,0.0431,0.0489,0.0362,0.478,0.963,157.954,4,https://i.scdn.co/image/ab67616d0000b273902dfb3533c4a94e94e79bbc,https://open.spotify.com/track/4EfZ2eaFjn1MQbKZD8urIz,4171
25578,3QUQhiADLGdEWnoXKPCKaE,When God Made You,53,281013,0,['Newsong'],1995-06-16,0.485,0.372,2,-6.849,1,0.0303,0.802,0.0,0.0961,0.14,143.504,4,https://i.scdn.co/image/ab67616d0000b273e3d73aec615f34cb097c2df1,https://open.spotify.com/track/3QUQhiADLGdEWnoXKPCKaE,4171
30517,0YvKdz58OcwgYdS67NJkkU,Déjenme Si Estoy Llorando,62,168307,0,['Los Angeles Negros'],2003-01-01,0.457,0.518,9,-12.028,1,0.143,0.252,0.0,0.0911,0.769,158.614,4,https://i.scdn.co/image/ab67616d0000b273dbab26aea5229c8acc43a9f8,https://open.spotify.com/track/0YvKdz58OcwgYdS67NJkkU,4171
30537,1Ab8M5xfQ0nUTGSldQzAA2,Debut Y Despedida,61,174360,0,['Los Angeles Negros'],2003-01-01,0.446,0.245,4,-12.438,0,0.0405,0.475,0.0,0.16,0.228,141.522,4,https://i.scdn.co/image/ab67616d0000b273dbab26aea5229c8acc43a9f8,https://open.spotify.com/track/1Ab8M5xfQ0nUTGSldQzAA2,4171
32839,1fkYmLPG2Oi2AkUmcspWKl,Like We Used To,61,203733,0,['A Rocket To The Moon'],2009-10-12,0.363,0.71,2,-3.08,1,0.0308,0.216,0.0,0.121,0.383,170.113,4,https://i.scdn.co/image/ab67616d0000b273ccda019d01eebcf9652c3c66,https://open.spotify.com/track/1fkYmLPG2Oi2AkUmcspWKl,4171
38144,32xSfdeVt6wlJGXMfeFe1O,A Tu Recuerdo,31,205000,0,['Los Angeles Negros'],1971-02-09,0.456,0.492,9,-10.805,1,0.0297,0.644,1.03e-05,0.251,0.625,166.046,4,https://i.scdn.co/image/ab67616d0000b27395cb0042270fc989344dafdf,https://open.spotify.com/track/32xSfdeVt6wlJGXMfeFe1O,4171
49705,5j929KlzL6RcXeX2LD4dgl,Baby Blue Eyes,56,220013,0,['A Rocket To The Moon'],2009-10-12,0.404,0.726,11,-2.926,1,0.028,0.0501,0.0,0.214,0.408,168.878,4,https://i.scdn.co/image/ab67616d0000b273ccda019d01eebcf9652c3c66,https://open.spotify.com/track/5j929KlzL6RcXeX2LD4dgl,4171
