,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
19448,1WaZSMH1fWNvNZ16L3NmJs,Mamy Blue - Instrumental,48,169000,0,['Paul Mauriat'],1987-01-01,0.361,0.426,9,-13.069,1,0.0345,0.0288,0.00344,0.131,0.296,108.953,4,https://i.scdn.co/image/ab67616d0000b273fc018352d481e14b826d079a,https://open.spotify.com/track/1WaZSMH1fWNvNZ16L3NmJs,2481
19458,1PlZt5i69FgDl45KbHlLzr,Love Is Blue,48,157493,0,['Paul Mauriat'],1987-01-01,0.494,0.42,2,-13.077,1,0.0259,0.0706,0.65,0.255,0.429,103.008,4,https://i.scdn.co/image/ab67616d0000b273fc018352d481e14b826d079a,https://open.spotify.com/track/1PlZt5i69FgDl45KbHlLzr,2481
20331,0QikS3tiJVaMD9CX0r9W7z,El Bimbo - Version 88,44,151493,0,['Paul Mauriat'],1988-02-29,0.492,0.547,11,-12.762,0,0.0311,0.104,0.185,0.677,0.945,114.964,4,https://i.scdn.co/image/ab67616d0000b27366ab67a32ee9fcfdc00ca00c,https://open.spotify.com/track/0QikS3tiJVaMD9CX0r9W7z,2481
20826,1RCOCHtcnVWoWNSarMlwyd,Addicted To That Rush - Remastered Version,50,286520,0,['Mr. Big'],1989-06-20,0.468,0.971,2,-5.289,1,0.137,0.0303,7.02e-05,0.265,0.457,112.882,4,https://i.scdn.co/image/ab67616d0000b2730c66eaf2939bb5d45f476cbb,https://open.spotify.com/track/1RCOCHtcnVWoWNSarMlwyd,2481
22107,3Mmt6Xk0H6VR92PEp6x3hP,To Be With You - 2010 Remastered Version,75,210480,0,['Mr. Big'],1991-03-26,0.688,0.375,4,-9.601,1,0.0535,0.286,0.0,0.133,0.45,83.635,4,https://i.scdn.co/image/ab67616d0000b2737c1e54d64d59f1f0bdf2c875,https://open.spotify.com/track/3Mmt6Xk0H6VR92PEp6x3hP,2481
22712,01mWPCa4StT9u5gGBBdmWW,Green-Tinted Sixties Mind - 2010 Remastered Version,45,210413,0,['Mr. Big'],1991-03-26,0.448,0.767,4,-6.391,1,0.0315,0.0212,2.57e-05,0.234,0.254,106.365,4,https://i.scdn.co/image/ab67616d0000b2737c1e54d64d59f1f0bdf2c875,https://open.spotify.com/track/01mWPCa4StT9u5gGBBdmWW,2481
22724,5N1ClhJKZUFyFaOufZ2r55,"Daddy, Brother, Lover, Little Boy (The Electric Drill Song) - 2010 Remastered Version",45,236067,0,['Mr. Big'],1991-03-26,0.456,0.95,5,-6.251,1,0.0835,0.00301,4.92e-05,0.0767,0.395,91.081,4,https://i.scdn.co/image/ab67616d0000b2737c1e54d64d59f1f0bdf2c875,https://open.spotify.com/track/5N1ClhJKZUFyFaOufZ2r55,2481
26264,3bP47tw8MOgtrwdO1iahVl,To Be With You,55,207200,0,['Mr. Big'],1996-11-25,0.693,0.408,4,-7.999,1,0.0442,0.346,0.0,0.146,0.479,83.646,4,https://i.scdn.co/image/ab67616d0000b2738406dd4f370d34e299c8de68,https://open.spotify.com/track/3bP47tw8MOgtrwdO1iahVl,2481
26484,4LxrmBgBLQc2oU60r6cBPW,Wild World,51,208507,0,['Mr. Big'],1996-11-25,0.567,0.774,5,-5.14,1,0.0341,0.262,0.0,0.293,0.608,71.902,4,https://i.scdn.co/image/ab67616d0000b2738406dd4f370d34e299c8de68,https://open.spotify.com/track/4LxrmBgBLQc2oU60r6cBPW,2481
28890,4eSptlk4boHEHiFKHnsyoF,Ishq Bina,52,465133,0,"['Anuradha Sriram', 'Sujatha', 'A.R. Rahman', 'Sonu Nigam']",1999-08-13,0.669,0.357,7,-16.269,1,0.0625,0.198,3.22e-06,0.0446,0.501,88.022,4,https://i.scdn.co/image/ab67616d0000b27398754a3b7cbff68a9ccbd5de,https://open.spotify.com/track/4eSptlk4boHEHiFKHnsyoF,2481
39710,34WKuvdGI4kMrkbLrNA42Q,"Prelude from Te Deum, H.146",32,108493,0,"['Marc-Antoine Charpentier', 'Wynton Marsalis', 'Anthony Newman', 'English Chamber Orchestra']",1984,0.608,0.193,2,-15.08,1,0.0405,0.893,0.809,0.0588,0.514,63.052,4,https://i.scdn.co/image/ab67616d0000b27305416d9aeac5348b6188992e,https://open.spotify.com/track/34WKuvdGI4kMrkbLrNA42Q,2481
40254,2K1eJYMwQVTmBv0wuTOibs,Love Ballad,38,275973,0,['L.T.D.'],1988-01-01,0.573,0.333,6,-16.952,0,0.0347,0.123,0.0,0.161,0.35,77.607,4,https://i.scdn.co/image/ab67616d0000b27331ea0f86f69ae6ce2f88dc81,https://open.spotify.com/track/2K1eJYMwQVTmBv0wuTOibs,2481
43390,1EjzkhMFJgl08Qkn2uDV1d,EveryGirl In The World,53,313400,1,['Young Money'],2009-01-01,0.605,0.744,4,-5.5,1,0.252,0.00291,0.0,0.319,0.743,76.171,4,https://i.scdn.co/image/ab67616d0000b273cad1e37b4b31b5484325acd3,https://open.spotify.com/track/1EjzkhMFJgl08Qkn2uDV1d,2481
43852,4aoTZHeWFCbquvIBhAUZlL,Lookin Ass,54,160747,1,"['Young Money', 'Nicki Minaj']",2014-01-01,0.85,0.466,1,-7.132,1,0.0538,0.122,3.36e-06,0.105,0.218,114.026,4,https://i.scdn.co/image/ab67616d0000b273842e732b778998eef17b405f,https://open.spotify.com/track/4aoTZHeWFCbquvIBhAUZlL,2481
43874,5KDw8XcEC9gNxq6Cuv48Mo,Lights out (feat. JungFreud),43,186305,0,"['PHFAT', 'JungFreud']",2014-03-21,0.677,0.59,10,-6.744,0,0.454,0.0913,0.00882,0.422,0.378,95.026,4,https://i.scdn.co/image/ab67616d0000b273e7d9364437519234be6bd85c,https://open.spotify.com/track/5KDw8XcEC9gNxq6Cuv48Mo,2481
52418,0IwJTsfymNF2XMQcdUWbl8,San Francisco,35,191493,0,['Paul Mauriat'],1987-01-01,0.513,0.391,0,-12.799,1,0.0295,0.00284,0.605,0.128,0.442,115.496,4,https://i.scdn.co/image/ab67616d0000b273fc018352d481e14b826d079a,https://open.spotify.com/track/0IwJTsfymNF2XMQcdUWbl8,2481
66657,7p70o11jG9ymHs2SI0QoU8,Cayenne,38,228627,0,['Parabellum'],1986-01-01,0.342,0.644,6,-9.045,0,0.0392,0.00183,0.00102,0.437,0.679,98.337,4,https://i.scdn.co/image/ab67616d0000b2735dcaf77e6fe5743445112def,https://open.spotify.com/track/7p70o11jG9ymHs2SI0QoU8,2481
71717,0tS7Mli5NtOcpeCqC25GWd,Love is Blue,52,156520,0,['Paul Mauriat'],2011-02-06,0.482,0.499,7,-10.549,1,0.0268,0.164,0.899,0.151,0.281,104.361,4,https://i.scdn.co/image/ab67616d0000b273f459420b220de48c3348f630,https://open.spotify.com/track/0tS7Mli5NtOcpeCqC25GWd,2481
77389,0ZUi0pFwpn0iZhCzEkPvqO,Bandido De Amores,42,179223,0,"['Antonio Aguilar Con Mariachi', 'Joan Sebastian']",1998-05-21,0.518,0.509,10,-5.215,1,0.0316,0.336,0.0,0.315,0.65,95.637,4,https://i.scdn.co/image/ab67616d0000b273903079dbc29c006649eec806,https://open.spotify.com/track/0ZUi0pFwpn0iZhCzEkPvqO,2481
86526,77VL07g9hIVtowNCIyr9l2,Take Cover,43,277813,0,['Mr. Big'],1996-03-12,0.486,0.934,1,-6.069,0,0.0439,0.000272,9.92e-05,0.129,0.372,104.799,4,https://i.scdn.co/image/ab67616d0000b273e1fb66df6b094292f5539ca4,https://open.spotify.com/track/77VL07g9hIVtowNCIyr9l2,2481
94129,3iCbTmcXnKlRZCdaYOukxq,Love Ballad,56,275227,0,['L.T.D.'],1976-01-01,0.602,0.385,6,-14.81,0,0.0385,0.449,0.000111,0.0803,0.354,77.697,4,https://i.scdn.co/image/ab67616d0000b273db7ebbaa1082ffcf9280fdb0,https://open.spotify.com/track/3iCbTmcXnKlRZCdaYOukxq,2481
98308,1PMlAs24OBYlwXF7OeiVYg,Good Morning.Goodbye,49,336373,0,['Dan Cray Trio'],2005-01-01,0.42,0.105,6,-20.502,1,0.035,0.868,0.587,0.0957,0.0985,99.873,4,https://i.scdn.co/image/ab67616d0000b2736701cd42478bc9c0712c4a51,https://open.spotify.com/track/1PMlAs24OBYlwXF7OeiVYg,2481
