,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2701,Not King James Version,40,249093,0,['Steel Pulse'],1985-11-19,0.74,0.695,7,-10.001,1,0.15,0.112,0.0,0.126,0.92,164.436,4,https://i.scdn.co/image/ab67616d0000b273b9d08b4f041cc1215c3dfda3,https://open.spotify.com/track/3sNTB1CNO6itkkbLF9Pd1T
2701,Show Me Love - Radio Version,61,229227,0,['Robyn'],1995-10-13,0.546,0.643,6,-4.069,0,0.0437,0.0746,0.0,0.213,0.706,181.838,4,https://i.scdn.co/image/ab67616d0000b2732dbf3c8a92b1af1942918ad0,https://open.spotify.com/track/6SluaPiV04KOaRTOIScoff
2701,Your House,57,222600,0,['Steel Pulse'],2005-02-08,0.707,0.716,10,-8.962,0,0.0879,0.057,4.25e-06,0.36,0.966,154.118,4,https://i.scdn.co/image/ab67616d0000b2733529af51dc08bdbe5460c925,https://open.spotify.com/track/0czsQ1YOT71kdVfyFoTy3U
2701,Maledette malelingue,32,234427,0,['Ivan Graziani'],1989-09-01,0.58,0.452,7,-13.976,1,0.0348,0.205,1.15e-06,0.248,0.925,163.778,4,https://i.scdn.co/image/ab67616d0000b273ca5a3a3e64b2da769bbde469,https://open.spotify.com/track/1BRwxMNmLpgr9DKsZQ52oJ
2701,Безобразная Эльза,40,179537,0,['Krematorij'],1994-01-01,0.659,0.34,2,-16.709,1,0.0329,0.487,4.25e-05,0.406,0.744,148.196,4,https://i.scdn.co/image/ab67616d0000b273fe084e983c7a6b98b1b6512c,https://open.spotify.com/track/2FOe4Q7k7bA50w8c83Ey4m
2701,Imma Tell,51,285800,1,['Tech N9ne'],2002-09-24,0.759,0.866,11,-3.084,0,0.26,0.18,0.0,0.939,0.565,155.945,4,https://i.scdn.co/image/ab67616d0000b27364422cb843aa81dc7971f433,https://open.spotify.com/track/46t7etd7A3T5K1BDsw9Fjc
2701,Fragile,60,236373,1,"['Tech N9ne', 'Kendrick Lamar', 'Mayday', 'Kendall Morgan']",2013-07-30,0.715,0.468,2,-7.664,0,0.147,0.0994,0.0,0.125,0.673,194.902,3,https://i.scdn.co/image/ab67616d0000b2735021c52bfa5ca127b5d35d7f,https://open.spotify.com/track/7L3YDa0Fd8pmzpAyu6EKOS
2701,Babydoll,69,97960,0,['Dominic Fike'],2018-10-16,0.762,0.604,7,-5.296,0,0.11,0.114,0.0,0.0271,0.847,168.007,4,https://i.scdn.co/image/ab67616d0000b2737b1b6f41c1645af9757d5616,https://open.spotify.com/track/7yNf9YjeO5JXUE3JEBgnYc
2701,Ný batterí,42,490707,0,['Sigur Rós'],1999-06-12,0.128,0.375,11,-10.926,0,0.0429,0.0746,0.403,0.151,0.0435,166.383,4,https://i.scdn.co/image/ab67616d0000b2735155b8344b7747e9708bd16d,https://open.spotify.com/track/5Vaf7zr1ISsISAXnjB2X98
2701,Do You Know (What It Takes),40,221293,0,['Robyn'],1995-10-13,0.635,0.74,3,-4.439,0,0.0355,0.00465,0.0152,0.129,0.857,200.102,4,https://i.scdn.co/image/ab67616d0000b2732dbf3c8a92b1af1942918ad0,https://open.spotify.com/track/0idCpkJ2pspfAILbanmERu
2701,Caribou Lou,65,271813,1,['Tech N9ne'],2006,0.784,0.815,1,-2.703,1,0.298,0.127,0.0,0.0758,0.559,178.119,4,https://i.scdn.co/image/ab67616d0000b273254a18ab90b3c871d4c08344,https://open.spotify.com/track/0I0wn4G67txQwENcmRH3d6
2701,The Beast,61,219573,1,['Tech N9ne'],2006,0.703,0.909,5,-4.205,0,0.46,0.287,0.0,0.401,0.777,204.208,4,https://i.scdn.co/image/ab67616d0000b273254a18ab90b3c871d4c08344,https://open.spotify.com/track/2ZaWL12apL7wmNPuJMlny4
2701,Riot Maker,59,331480,1,"['Tech N9ne', 'Snug Brim', 'Skatterman']",2006,0.694,0.663,2,-3.444,1,0.351,0.0695,0.0,0.566,0.624,161.899,4,https://i.scdn.co/image/ab67616d0000b273254a18ab90b3c871d4c08344,https://open.spotify.com/track/6nU5YHmm88HuVfpegW74p7
2701,Erbody But Me,63,197053,1,"['Tech N9ne', 'Bizzy', 'Krizz Kaliko']",2016-12-09,0.823,0.705,10,-4.73,0,0.282,0.0274,0.0,0.0919,0.836,186.12,4,https://i.scdn.co/image/ab67616d0000b2738231c9bb230fb195e4aac872,https://open.spotify.com/track/3kW5Rq9AIL0QQuYTSKNkQw
2701,Infinity - Astrological Mix,34,327458,0,"['U.S.U.R.A.', 'Datura']",1995-01-06,0.56,0.875,8,-9.99,0,0.0387,0.0283,0.267,0.127,0.56,149.986,4,https://i.scdn.co/image/ab67616d0000b273ea5d629e7c2c070ff00d1da0,https://open.spotify.com/track/1TdU3efisjaDU4aKsnmWHO
2701,Wide Awake in a Dream,44,240240,0,['Sun Rai'],2013,0.663,0.625,6,-9.418,0,0.101,0.0705,7.28e-06,0.0775,0.789,164.275,4,https://i.scdn.co/image/ab67616d0000b27305064b991de0abb8c673812c,https://open.spotify.com/track/2CgL27EfEd1yRegT9NzB7Z
2701,Straight Out the Gate,58,250360,1,"['Tech N9ne', 'Krizz Kaliko', 'Serj Tankian']",2013-07-30,0.563,0.754,1,-6.252,1,0.0601,0.0215,0.0,0.653,0.169,164.076,4,https://i.scdn.co/image/ab67616d0000b2735021c52bfa5ca127b5d35d7f,https://open.spotify.com/track/4hsncV3bzuB83dBJcnSCBl
2701,Guachinanga,42,219413,0,['J-King y Maximan'],2010-01-01,0.804,0.939,8,-3.275,1,0.163,0.114,1.57e-05,0.367,0.937,172.028,4,https://i.scdn.co/image/ab67616d0000b273e0258c29d2e6fb5b5d63ae54,https://open.spotify.com/track/4qAxNyEivD4oABEYvZNa0q
2701,Depois das Três,51,184413,0,"['Don L', 'Izabell Shamylla']",2013-10-10,0.709,0.523,9,-6.341,1,0.0382,0.294,0.0,0.0529,0.504,164.033,4,https://i.scdn.co/image/ab67616d0000b27366127aa6c868a01e97f62d64,https://open.spotify.com/track/2gQthJ9Xq8ghOQkJESERhK
2701,Only You Freestyle,71,248937,1,"['Headie One', 'Drake']",2020-07-20,0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95,4,https://i.scdn.co/image/ab67616d0000b27395716719bcb760795a0c15bf,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r
2701,Your House,49,222600,0,['Steel Pulse'],1982,0.707,0.716,10,-8.962,0,0.0879,0.057,4.25e-06,0.36,0.966,154.118,4,https://i.scdn.co/image/ab67616d0000b273575da312c2dbaf47c49ececb,https://open.spotify.com/track/6PbtTwGUPPbnT7nRTA1gS3
2701,Con el rock en las venas,34,248773,0,['La 25'],2004,0.516,0.918,9,-3.868,1,0.0837,0.225,0.0,0.0611,0.91,163.788,4,https://i.scdn.co/image/ab67616d0000b2738fb34ddb68969f21184be205,https://open.spotify.com/track/29hQQopzRrxOpXxqGpnXom
2701,Ganz schön okay (feat. Kraftklub),53,249760,0,"['Casper', 'Kraftklub']",2013-09-27,0.569,0.573,5,-8.639,1,0.0546,0.0444,0.0,0.107,0.165,158.093,4,https://i.scdn.co/image/ab67616d0000b2730459338f733624f47269a708,https://open.spotify.com/track/5aOAuKoVtxk5qj0rSD75Gu
2701,Hinterland,52,235187,0,['Casper'],2013-09-27,0.606,0.84,9,-8.288,0,0.0691,0.0566,0.000149,0.155,0.648,152.004,4,https://i.scdn.co/image/ab67616d0000b2730459338f733624f47269a708,https://open.spotify.com/track/2uPDOny5jb6teyb9WEKFyc
2701,Taxi Driver,32,219333,0,['Steel Pulse'],1991-01-01,0.738,0.627,11,-10.156,1,0.22,0.128,0.0,0.613,0.612,174.969,4,https://i.scdn.co/image/ab67616d0000b273a379ac6fb9ed74a20208e7a4,https://open.spotify.com/track/5054vlOndck0xHCK8ghe5T
2701,Rally Round - Live,32,630467,0,['Steel Pulse'],1992-01-01,0.549,0.676,2,-11.395,1,0.0851,0.0262,0.00279,0.939,0.502,163.82,4,https://i.scdn.co/image/ab67616d0000b2737ec09e8d3951f1b2d543f787,https://open.spotify.com/track/3G2DtQOQ9AAngcHIVso9Fv
2701,Jägermeister,60,219027,0,['Da Tweekaz'],2018-12-21,0.54,0.966,7,-3.075,1,0.0643,0.0133,0.00215,0.846,0.446,150.007,1,https://i.scdn.co/image/ab67616d0000b273c62663638d6c1bd45d61c3d2,https://open.spotify.com/track/19UGEZoMAqqaTEcEYNvsox
2701,Funkin' For Jamaica,33,341867,0,"['Bob Baldwin', 'Tom Browne', 'Marion Meadows', 'Tonni Smith', 'Gerald Albright']",2000,0.64,0.779,8,-5.834,1,0.11,0.132,0.56,0.0379,0.743,200.083,4,https://i.scdn.co/image/ab67616d0000b2735af54b16a0ab9f8298e900ef,https://open.spotify.com/track/20vQ82uC2ckgVeUsUP0yav
2701,ラ・ヴィアン・ローズ,38,209240,0,['Sapatos'],2005,0.672,0.318,2,-18.587,1,0.0541,0.966,0.932,0.0716,0.353,150.018,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
