,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2651,I Put a Spell on You,43,176573,0,['The Animals'],1966-06,0.362,0.899,5,-4.845,0,0.0592,0.335,0.000103,0.18,0.702,104.373,3,https://i.scdn.co/image/ab67616d0000b273f3ffe8052096aaaf698a86e2,https://open.spotify.com/track/53Chgqu2TN0wlPw9EeJjSb
2651,Outcast,41,184653,0,['The Animals'],1966-06,0.422,0.749,2,-6.105,1,0.0448,0.51,0.053,0.224,0.386,122.017,4,https://i.scdn.co/image/ab67616d0000b273f3ffe8052096aaaf698a86e2,https://open.spotify.com/track/4wRFKDFzl3LGlgHkCs4VEp
2651,All Day Music,48,248200,0,['War'],1972-01-01,0.489,0.479,11,-11.888,0,0.0329,0.147,0.000666,0.107,0.517,108.201,4,https://i.scdn.co/image/ab67616d0000b273f7d7e4d32650ff12f627abe9,https://open.spotify.com/track/1HdQSzMMb1AGOrYCOuvIEF
2651,Me And Baby Brother,40,207333,0,['War'],1973-08-01,0.783,0.762,2,-9.585,1,0.035,0.11,0.000832,0.102,0.898,113.856,4,https://i.scdn.co/image/ab67616d0000b273996dae763ad1dffdb3195794,https://open.spotify.com/track/7zgt5WiLyYncBGWp3ImJ6x
2651,Why Can't We Be Friends,63,230107,0,['War'],1975-01-01,0.776,0.68,10,-10.088,1,0.0389,0.179,0.0,0.483,0.962,92.481,4,https://i.scdn.co/image/ab67616d0000b273a07cc88003498f7559787673,https://open.spotify.com/track/6x959m2QDvatSwUAVCHIuf
2651,That Loving Feeling,39,395210,0,['Isaac Hayes'],1975-01-01,0.616,0.434,2,-14.561,0,0.0348,0.322,0.306,0.246,0.453,72.529,4,https://i.scdn.co/image/ab67616d0000b273aabcccc1fcb549f5b7c59b47,https://open.spotify.com/track/3fd4eP1FWI8dsknVlMqqEg
2651,Slippin' Into Darkness,54,227373,0,['War'],1976-01-01,0.676,0.625,4,-8.747,0,0.0729,0.144,0.00658,0.0796,0.655,90.999,4,https://i.scdn.co/image/ab67616d0000b273b1e19a0e7256cd54766f3aaf,https://open.spotify.com/track/1jcTfIiBUz35bBqgHYItP6
2651,"It's All over Now, Baby Blue",49,282773,0,['The Animals'],1977-08,0.655,0.449,2,-9.61,1,0.0358,0.395,0.000119,0.0852,0.28,117.067,4,https://i.scdn.co/image/ab67616d0000b2738f071ae91ddd370985ea1088,https://open.spotify.com/track/55Jty4lzy6jnC3Cm9h8bQQ
2651,Galaxy,49,494107,0,['War'],1977-01-01,0.719,0.743,0,-10.735,1,0.0638,0.0545,0.00248,0.0782,0.488,118.284,4,https://i.scdn.co/image/ab67616d0000b273f01c0ce306f9148156560a8f,https://open.spotify.com/track/1SbA3jg6wqrUcmvSk4Fw7x
2651,No Lies,46,234333,0,['Noiseworks'],1988-02-08,0.565,0.833,9,-11.412,1,0.072,0.0379,0.0181,0.0839,0.457,101.713,4,https://i.scdn.co/image/ab67616d0000b27329870a9eca78ca4e774f7669,https://open.spotify.com/track/5tnfrG2numImyYFpsdMa9F
