,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
8926,6HvRHu2HtWgE720gG5v3wE,The Unicorn,46,202693,0,['The Irish Rovers'],1973-01-01,0.705,0.311,5,-12.344,1,0.0488,0.738,0.0,0.322,0.785,117.26,4,https://i.scdn.co/image/ab67616d0000b273bf976726f2f1172696c66653,https://open.spotify.com/track/6HvRHu2HtWgE720gG5v3wE,2441
21696,3S2QBH0FwWom7tTIwV8Rnf,Ave de Cristal,49,340543,0,['Los Kjarkas'],1990-06-10,0.596,0.622,2,-10.703,0,0.0464,0.736,9.66e-05,0.193,0.24,119.999,3,https://i.scdn.co/image/ab67616d0000b27367c2308e3c59f9ffe3856331,https://open.spotify.com/track/3S2QBH0FwWom7tTIwV8Rnf,2441
21978,7caXKnhsKlpqxvrqucHF5s,El Árbol de Mi Destino,44,190048,0,['Los Kjarkas'],1990-06-10,0.701,0.862,7,-3.707,1,0.0453,0.549,1.14e-05,0.166,0.702,126.042,3,https://i.scdn.co/image/ab67616d0000b27367c2308e3c59f9ffe3856331,https://open.spotify.com/track/7caXKnhsKlpqxvrqucHF5s,2441
22091,6uZzYvHawp1et2YbMcW0WI,Vivo por Ti,42,229738,0,['Los Kjarkas'],1990-06-10,0.635,0.642,9,-5.444,0,0.0613,0.538,0.0,0.121,0.684,95.851,4,https://i.scdn.co/image/ab67616d0000b2732ed7f4d921c3862a0902395e,https://open.spotify.com/track/6uZzYvHawp1et2YbMcW0WI,2441
26372,20rSQWz7sHkt7F4LiUK5h0,Star of the County Down,53,164960,0,['The Irish Rovers'],1996-09-01,0.695,0.656,7,-9.896,0,0.0324,0.451,0.0,0.274,0.902,104.404,4,https://i.scdn.co/image/ab67616d0000b2737bb2c012ee757142d3b3a000,https://open.spotify.com/track/20rSQWz7sHkt7F4LiUK5h0,2441
33887,5Su5ILFp6U83cnIXwfmlC5,Drunken Sailor,66,176853,0,['The Irish Rovers'],2012-02-22,0.668,0.897,2,-5.135,1,0.0418,0.626,0.229,0.0932,0.955,121.855,4,https://i.scdn.co/image/ab67616d0000b2736ff5346166e82e87d8f80ce5,https://open.spotify.com/track/5Su5ILFp6U83cnIXwfmlC5,2441
40550,4RDA3ZU9f9UgQVR017PYxI,Son Tantas Noches,40,213891,0,['Los Kjarkas'],1989-09-22,0.575,0.578,10,-11.341,0,0.0395,0.743,1.35e-06,0.0326,0.62,129.501,4,https://i.scdn.co/image/ab67616d0000b273826ff76af700f44d137a6e02,https://open.spotify.com/track/4RDA3ZU9f9UgQVR017PYxI,2441
48135,6APJSbYZH6d6MW9RpqFNTv,I Save The Day,38,192413,0,['Roberto Jacketti & The Scooters'],1984,0.698,0.729,0,-9.823,1,0.0491,0.363,0.0,0.13,0.83,110.771,4,https://i.scdn.co/image/ab67616d0000b273b443156fd53895992be4863a,https://open.spotify.com/track/6APJSbYZH6d6MW9RpqFNTv,2441
49496,5HFTXdXOYdrTBTQzENl3Y6,The Jolly Roving Tar,56,148107,0,['The Irish Rovers'],2005-01-01,0.674,0.939,5,-3.68,1,0.0589,0.393,4.33e-05,0.278,0.84,116.117,4,https://i.scdn.co/image/ab67616d0000b2731ff041ead594c5f02cbacfe2,https://open.spotify.com/track/5HFTXdXOYdrTBTQzENl3Y6,2441
49845,6BadR8UdEijDv01ZafyO62,The Cruel Wars,58,187755,0,['The Dreadnoughts'],2011-06-08,0.83,0.482,3,-9.063,1,0.202,0.767,0.0,0.131,0.741,104.717,4,https://i.scdn.co/image/ab67616d0000b273e4750da45c1d7da3ae27202d,https://open.spotify.com/track/6BadR8UdEijDv01ZafyO62,2441
64065,0gP9mxMC0V17mpIAcATCB7,Belle of Belfast City,44,146133,0,['The Irish Rovers'],1995-09-01,0.726,0.672,7,-12.135,1,0.0363,0.579,0.00271,0.229,0.943,116.329,4,https://i.scdn.co/image/ab67616d0000b273132cdfd9cdb0cc662d9ec84e,https://open.spotify.com/track/0gP9mxMC0V17mpIAcATCB7,2441
64185,3gzuSrER3D3Qunaz20bUZn,Donald Where's Your Trousers,42,137107,0,['The Irish Rovers'],1996-09-01,0.735,0.666,7,-9.64,0,0.0873,0.43,0.245,0.0924,0.843,104.026,4,https://i.scdn.co/image/ab67616d0000b2737bb2c012ee757142d3b3a000,https://open.spotify.com/track/3gzuSrER3D3Qunaz20bUZn,2441
67696,2mUwhNdGLjAaADRIKHMZdn,Esta Desilusion,43,284707,1,['Juan P. Moreno'],1997-06-06,0.706,0.68,5,-8.507,0,0.0398,0.0749,0.000248,0.225,0.77,98.62,4,https://i.scdn.co/image/ab67616d0000b273d4693540f164f5a84b3071a6,https://open.spotify.com/track/2mUwhNdGLjAaADRIKHMZdn,2441
70018,79uZV66y4D2Jnvs9cfIUuw,Por un Sueño de Amor - Remastered,32,242644,0,"['Los Kjarkas', 'Savia Andina']",1986-06-02,0.596,0.653,9,-8.456,0,0.0326,0.55,0.514,0.149,0.64,130.187,1,https://i.scdn.co/image/ab67616d0000b27372b5ac94f19de737585c3deb,https://open.spotify.com/track/79uZV66y4D2Jnvs9cfIUuw,2441
70021,3sEA5hqbgOkly7kCRvwTh0,Killa Wañuy - Remastered,31,225925,0,"['Los Kjarkas', 'Savia Andina']",1986-06-02,0.71,0.825,4,-9.836,0,0.0372,0.575,0.827,0.241,0.853,124.489,3,https://i.scdn.co/image/ab67616d0000b27372b5ac94f19de737585c3deb,https://open.spotify.com/track/3sEA5hqbgOkly7kCRvwTh0,2441
70095,12uKjIUpJmEq86xQawiDf5,Sin Ella,38,186358,0,['Los Kjarkas'],1988-08-08,0.484,0.52,8,-13.848,1,0.0512,0.749,0.0,0.0944,0.699,131.941,3,https://i.scdn.co/image/ab67616d0000b273989a0a9b3855206d98f0cb63,https://open.spotify.com/track/12uKjIUpJmEq86xQawiDf5,2441
70229,5KSyDDcuIdIJXkn5WTNT8a,Puedo Vivir Sin Tu Amor,38,249033,0,['Los Kjarkas'],1990-06-10,0.764,0.582,0,-10.594,0,0.0569,0.669,0.0,0.11,0.451,124.8,3,https://i.scdn.co/image/ab67616d0000b27367c2308e3c59f9ffe3856331,https://open.spotify.com/track/5KSyDDcuIdIJXkn5WTNT8a,2441
70274,15V6UK1RBKw5tYyZVnAFXN,Vivir Junto a Ti,41,209371,0,['Los Kjarkas'],1991-01-05,0.685,0.743,9,-6.096,0,0.0712,0.653,8.85e-05,0.111,0.638,115.337,3,https://i.scdn.co/image/ab67616d0000b273185d6a46166de72bcea7b810,https://open.spotify.com/track/15V6UK1RBKw5tYyZVnAFXN,2441
70654,3FpYSt7b4sw6VrXGtVG7q0,La Picara,37,234405,0,['Los Kjarkas'],1997-07-15,0.779,0.674,4,-5.954,1,0.0631,0.478,0.0,0.356,0.818,123.234,1,https://i.scdn.co/image/ab67616d0000b27377cd87e6464fed4080c44fb4,https://open.spotify.com/track/3FpYSt7b4sw6VrXGtVG7q0,2441
70732,5HIb7ok42KuMHRzfTIehnU,La Mujer Que Llego,36,311988,0,['Los Kjarkas'],1998-06-23,0.57,0.536,4,-7.011,1,0.0323,0.782,3.76e-06,0.146,0.477,93.064,4,https://i.scdn.co/image/ab67616d0000b2735a1b765682f48c349cacb85d,https://open.spotify.com/track/5HIb7ok42KuMHRzfTIehnU,2441
