,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
18347,0bk4vZzYmtZlKOltolZ7Zo,Inútil - Ao vivo,39,217067,0,['Ultraje a Rigor'],1985,0.615,0.725,2,-9.956,1,0.0605,0.014,0.0,0.0824,0.969,164.292,4,https://i.scdn.co/image/ab67616d0000b273c7e0b3e3757f2effe9950c56,https://open.spotify.com/track/0bk4vZzYmtZlKOltolZ7Zo,2911
19703,6NthJCbsfFFrTK2OYZTRCp,Ciúme,43,242453,0,['Ultraje a Rigor'],1987-03-25,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4,https://i.scdn.co/image/ab67616d0000b2739821e715197a798f3f1c23b8,https://open.spotify.com/track/6NthJCbsfFFrTK2OYZTRCp,2911
26189,4uPi47C1WcnhIbvCx4zCu6,Novocaine For The Soul,58,188693,1,['Eels'],1996-08-13,0.409,0.717,6,-7.75,1,0.0395,0.000578,0.0632,0.0827,0.311,169.212,4,https://i.scdn.co/image/ab67616d0000b273a012f8d35d244400472d4966,https://open.spotify.com/track/4uPi47C1WcnhIbvCx4zCu6,2911
28838,67RNKBsqRiyMOtor2RxfWR,Agüita De Melón,53,185307,0,['Fito Olivares y Su Grupo'],1999,0.707,0.787,4,-12.579,1,0.196,0.183,0.0,0.136,0.956,180.857,4,https://i.scdn.co/image/ab67616d0000b2731fabe0947549fe41dc9451c1,https://open.spotify.com/track/67RNKBsqRiyMOtor2RxfWR,2911
30171,7Eo1JOdPvYYZqveKzXh8pN,Juana La Cubana,60,190800,0,['Fito Olivares y Su Grupo'],2002,0.467,0.619,5,-10.079,1,0.0359,0.763,0.00545,0.181,0.826,176.296,4,https://i.scdn.co/image/ab67616d0000b273be5cfa0d2f77d9bb81ef0d02,https://open.spotify.com/track/7Eo1JOdPvYYZqveKzXh8pN,2911
30379,23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,75,198267,0,['Yellowcard'],2003-01-01,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,4,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,https://open.spotify.com/track/23oxJmDc1V9uLUSmN2LIvx,2911
30497,0DxN6Ywom8nnndyQXdSBPy,Breathing,63,218707,0,['Yellowcard'],2003-01-01,0.382,0.932,4,-3.726,0,0.0716,3.5e-05,0.0,0.243,0.57,179.581,4,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,https://open.spotify.com/track/0DxN6Ywom8nnndyQXdSBPy,2911
30594,63IIUzd6eJBfCGIcF8MFnJ,Way Away,59,202093,0,['Yellowcard'],2003-01-01,0.357,0.959,2,-4.081,0,0.113,6.93e-06,3.91e-05,0.0825,0.364,179.644,4,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,https://open.spotify.com/track/63IIUzd6eJBfCGIcF8MFnJ,2911
31749,4XOZaPYeMn9hcbpyS90NnD,Lights And Sounds,61,208187,0,['Yellowcard'],2006-01-01,0.344,0.972,11,-3.675,0,0.116,8.48e-05,0.0,0.293,0.387,167.819,4,https://i.scdn.co/image/ab67616d0000b2735c6f9b09bf2035d181e19aac,https://open.spotify.com/track/4XOZaPYeMn9hcbpyS90NnD,2911
36360,01TyFEZu6mHbffsVfxgrFn,Show Me How,75,215111,0,['Men I Trust'],2018-02-28,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,4,https://i.scdn.co/image/ab67616d0000b27340faefaf8ebe0e1564c60faa,https://open.spotify.com/track/01TyFEZu6mHbffsVfxgrFn,2911
40222,6N8AhWCi6BT4Cf6e1e5Ucv,Inútil - Ao vivo,40,200720,0,['Ultraje a Rigor'],1987-03-25,0.132,0.958,9,-5.88,1,0.0913,0.00176,0.00507,0.913,0.515,175.049,4,https://i.scdn.co/image/ab67616d0000b2739821e715197a798f3f1c23b8,https://open.spotify.com/track/6N8AhWCi6BT4Cf6e1e5Ucv,2911
70164,5l89qAZIEyTxk7u55u8R83,Fight For Love,34,203307,0,['Paul Hertzog'],1989,0.564,0.651,1,-7.53,0,0.026,0.295,1.84e-05,0.082,0.331,185.227,4,https://i.scdn.co/image/ab67616d0000b27362a2ce323bf5186da2220fa2,https://open.spotify.com/track/5l89qAZIEyTxk7u55u8R83,2911
84333,61M0BDzSkEdj82xDM8hl6B,Rebelde sem causa,35,203307,0,['Ultraje a Rigor'],1985,0.665,0.864,0,-9.67,1,0.0551,0.0991,0.00817,0.102,0.906,176.491,4,https://i.scdn.co/image/ab67616d0000b273c7e0b3e3757f2effe9950c56,https://open.spotify.com/track/61M0BDzSkEdj82xDM8hl6B,2911
85944,2IRl9JAuTVRrebcMN4Eroc,Inútil,35,213973,0,['Ultraje a Rigor'],1987-03-25,0.607,0.793,2,-8.885,1,0.0477,0.00377,0.0,0.126,0.968,164.343,4,https://i.scdn.co/image/ab67616d0000b273ec00f4d362d21f9c1c080751,https://open.spotify.com/track/2IRl9JAuTVRrebcMN4Eroc,2911
87465,7EsdYn8AB0LB4otrHTVzOw,假如真的再有約會,34,261640,0,['蔣嘉瑩'],2004-11-01,0.366,0.41,2,-9.177,1,0.0431,0.537,0.0,0.12,0.146,172.353,4,https://i.scdn.co/image/ab67616d0000b27362aa1328180d73f4b503f065,https://open.spotify.com/track/7EsdYn8AB0LB4otrHTVzOw,2911
