,name,popularity,artists,release_date,images,urls
2521,Meu Velho Pai,41,['Léo Canhoto & Robertinho'],1970-08-31,https://i.scdn.co/image/ab67616d0000b273e49b5c762bbf4211f278eb10,https://open.spotify.com/track/4H11ZCny8avysgaLUqhP1m
2521,Maybe This Time,51,['Liza Minnelli'],1972-02-13,https://i.scdn.co/image/ab67616d0000b2733f0ddaafb889a16220871372,https://open.spotify.com/track/2Oam4p5G5GfyzLLBuMTJty
2521,Mein Herr,41,['Liza Minnelli'],1972-02-13,https://i.scdn.co/image/ab67616d0000b2733f0ddaafb889a16220871372,https://open.spotify.com/track/6tdSdLJl9bjCSuxhqGKRMO
2521,Hey Let's Go - Opening Theme Song,46,['Azumi Inoue'],1988,https://i.scdn.co/image/ab67616d0000b273c6e983c5f493a1a0df3de6d4,https://open.spotify.com/track/4ZL0K5PGCBLvyzqHKdVtuL
2521,Could Have Been Me,67,['The Struts'],2016-03-04,https://i.scdn.co/image/ab67616d0000b27301fc57d639133319122c4ff4,https://open.spotify.com/track/3IyCL4Em1GOpNGDf451Hg1
2521,愛的呼喚,43,"['Aaron Kwok', 'Beta Soul']",1994-01-24,https://i.scdn.co/image/ab67616d0000b273c8f83584eb035b5acb7d3b1f,https://open.spotify.com/track/6mn3MOnUpXYEIi5qTRqAik
2521,Sayang Na Sayang,31,['Manilyn Reynes'],1990,https://i.scdn.co/image/ab67616d0000b273bd693b8d7cc3caf16275e1d4,https://open.spotify.com/track/1kiDJBSuBGw0xvmJunrPeA
2521,愛的呼喚,40,"['Aaron Kwok', 'Beta Soul']",2002-10-01,https://i.scdn.co/image/ab67616d0000b2734e3e270a61e4f32127b7972f,https://open.spotify.com/track/2SCHCR99j9t6tOWvqYc6SM
2521,Preparado,41,"['Rapaz 100 Juiz', 'Calema', 'Klasszik']",2018-07-30,https://i.scdn.co/image/ab67616d0000b2733e13e3f57482be03ec175063,https://open.spotify.com/track/2CV9x25ByU2nmmeHSSn4NX
2521,Ven Junto a Mi,46,"['Omar Montes', 'Negro Jari', 'Julio Flores']",2017-10-17,https://i.scdn.co/image/ab67616d0000b27389bad0b7ac3166d7b3736abf,https://open.spotify.com/track/6vdSGAeIOEfM1vAU2RMs1J
2521,No Puedo Amar,60,"['Omar Montes', 'Rvfv']",2020-09-11,https://i.scdn.co/image/ab67616d0000b273d7323da1a3871ed0e72920e9,https://open.spotify.com/track/6P2P7bd9VMY37tUbxf0PlW
2521,Daughter,52,['Loudon Wainwright III'],2007-01-01,https://i.scdn.co/image/ab67616d0000b2734054ad4034544e1d65497b06,https://open.spotify.com/track/3p58uPQ08nLtr8IwVGdYKg
2521,1992,54,"['Rejjie Snow', 'Loyle Carner']",2013-06-24,https://i.scdn.co/image/ab67616d0000b273e311b35d5fb118be05792852,https://open.spotify.com/track/4oowvb1qhRTkIQkJsO7qfc
2521,Sweet Dávila,50,['Demouche'],2016-06-10,https://i.scdn.co/image/ab67616d0000b273d10aa62551fcacbfcbf080e6,https://open.spotify.com/track/6HYZFarA9kGCDQx41OJLBA
2521,Akala Ko'y Langit,44,['Siakol'],2015-02-15,https://i.scdn.co/image/ab67616d0000b2733a61da2cf0fcabe96519e556,https://open.spotify.com/track/4apJ9NiE0YHeXiA8NLjKGn
2521,Lexi,54,['Nik Makino'],2018-08-06,https://i.scdn.co/image/ab67616d0000b27325c59f99d06c770325b23485,https://open.spotify.com/track/7jYudL7b6hcLnMDQ59b7zA
2521,Search for the Hero,48,['M People'],2009-03-26,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2521,The Floral Dance,35,['Brighouse And Rastrick Brass Band'],1994,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2521,Solo,79,"['Omar Montes', 'Ana Mena', 'Maffio']",2021-01-29,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2521,The End of the Road,37,['Happyendless'],2011-12-11,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2521,Le bonheur,47,['Berry'],2008,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2521,Egyptian Luvr (feat. Aminé and Dana Williams),64,"['Rejjie Snow', 'Aminé', 'Dana Williams']",2018-02-16,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2521,愛的呼喚,31,"['Aaron Kwok', 'Beta Soul']",1994-01-24,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2521,Chérie coco,48,['Deplick Pomba'],2015-12-09,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2521,ACID TRIP,57,['Rejjie Snow'],2017-05-17,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2522,Hace tiempo,44,['Heroes Del Silencio'],1988-10-31,https://i.scdn.co/image/ab67616d0000b273afc6885cbe9f03e213695508,https://open.spotify.com/track/0oEvR5rjD0MccE7eJBiYTs
2522,Malas intenciones,51,['Heroes Del Silencio'],1990-11-19,https://i.scdn.co/image/ab67616d0000b273ae81e451f5b5d7d701b0a9f5,https://open.spotify.com/track/40FYFRru7SwWt61q6OEUjK
2522,La chispa adecuada (Bendecida 3),64,['Heroes Del Silencio'],1995-09-14,https://i.scdn.co/image/ab67616d0000b273e55be22cd0085496fee07b29,https://open.spotify.com/track/4vkSJSyPddHwL7v3l1cuRf
2522,Trains and Boats and Planes,40,"['Billy J. Kramer', 'The Dakotas']",1991-09-30,https://i.scdn.co/image/ab67616d0000b2739fccc527a64914511a246d6b,https://open.spotify.com/track/2m4Pj6wQvhiBITHzjYZpsh
2522,Little Children,35,"['Billy J. Kramer', 'The Dakotas']",1991-09-30,https://i.scdn.co/image/ab67616d0000b2739fccc527a64914511a246d6b,https://open.spotify.com/track/1i9KZctiFjJwuD2LFTThqN
2522,Ничего не говори,48,['Rok-Ostrova'],1997,https://i.scdn.co/image/ab67616d0000b2735f8900d416e8d1fa881a848e,https://open.spotify.com/track/5k0oVhAg2Rg33nssf4nShJ
2522,La espuma de Venus,46,['Heroes Del Silencio'],1995-09-14,https://i.scdn.co/image/ab67616d0000b273e55be22cd0085496fee07b29,https://open.spotify.com/track/2lZ0yhSadIy79IP5EDjMe2
2522,En brazos de la fiebre,45,['Heroes Del Silencio'],1995-09-14,https://i.scdn.co/image/ab67616d0000b273e55be22cd0085496fee07b29,https://open.spotify.com/track/7LGH6CjdyJAFxzuqcGF381
2522,Flor venenosa - 2000 Remastered Version,33,"['Heroes Del Silencio', 'Phil Manzanera']",1988-09-01,https://i.scdn.co/image/ab67616d0000b273b4970974d42cf1086f30edf4,https://open.spotify.com/track/1ZmIxNT8DDYQcvKIcwBfjo
2522,La apariencia no es sincera - 1012 - Remaster,45,['Heroes Del Silencio'],1993-11-15,https://i.scdn.co/image/ab67616d0000b2732714bb5ad09a333ec0f15341,https://open.spotify.com/track/0Fp4viDIGICGB3aRYP5yWo
2522,Sangre hirviendo - 2012 Remastered Version,42,['Heroes Del Silencio'],1993-11-15,https://i.scdn.co/image/ab67616d0000b2732714bb5ad09a333ec0f15341,https://open.spotify.com/track/0Y01aV2CFzCawjqFIArGmB
2522,Bendecida,37,['Heroes Del Silencio'],1993-09-29,https://i.scdn.co/image/ab67616d0000b27309fca454b85f3c186eb333a3,https://open.spotify.com/track/6VvWFKYrRyvlfz4ddteFqv
2522,Días de borrasca (Víspera de resplandores),43,['Heroes Del Silencio'],1995-09-14,https://i.scdn.co/image/ab67616d0000b273e55be22cd0085496fee07b29,https://open.spotify.com/track/1rxmTXnNZ9PJwVEoyL2kk4
2522,"¡Rueda, fortuna!",42,['Heroes Del Silencio'],1995-09-14,https://i.scdn.co/image/ab67616d0000b273e55be22cd0085496fee07b29,https://open.spotify.com/track/7kghHsp7WnSUtERja6XWcM
2522,Opio,43,['Heroes Del Silencio'],1995-09-14,https://i.scdn.co/image/ab67616d0000b273e55be22cd0085496fee07b29,https://open.spotify.com/track/1uEOy1YhgBr0qCmTrvJhaA
2522,Medicina húmeda,38,['Heroes Del Silencio'],1995-09-29,https://i.scdn.co/image/ab67616d0000b2733fbaad810e42dd0eaab4e8e1,https://open.spotify.com/track/70LyqQ3a44XgwnlVx8FTDb
2522,Parasiempre,35,['Heroes Del Silencio'],1995-09-14,https://i.scdn.co/image/ab67616d0000b273e55be22cd0085496fee07b29,https://open.spotify.com/track/60iCTsV9HhgNQ6p0reBXHb
2522,Días De Borrasca (Víspera De Resplandores) (Direct,39,['Heroes Del Silencio'],1996,https://i.scdn.co/image/ab67616d0000b2732a173e47979445888df39715,https://open.spotify.com/track/0UtqkyNb7h29EvFyYxgG3R
2522,El cuadro,39,['Heroes Del Silencio'],1998,https://i.scdn.co/image/ab67616d0000b2731b30b6611a251212f42099c9,https://open.spotify.com/track/4NqE2hU5HW6tTkYGd4qpgu
2522,Hologramas,40,['Heroes Del Silencio'],1998,https://i.scdn.co/image/ab67616d0000b2731b30b6611a251212f42099c9,https://open.spotify.com/track/3elCmMsrZX2mCuXVzHKbmJ
2522,Many Men (Wish Death),70,['50 Cent'],2003-02-06,https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf,https://open.spotify.com/track/2I9foKseoFQh07p6sD2voE
2522,La chispa adecuada (Bendecida 3),47,['Heroes Del Silencio'],2004,https://i.scdn.co/image/ab67616d0000b27327578c62acc69090cfd55390,https://open.spotify.com/track/3U5MKWXrn7pcTyNgCqn3F9
2522,La chispa adecuada - Live,52,['Heroes Del Silencio'],2007-12-18,https://i.scdn.co/image/ab67616d0000b27322e02a4a4f07ae17474a18c7,https://open.spotify.com/track/25TiUPCYa2KYp3LFENEkJM
2522,La alacena - 2012 Remastered Version,39,['Heroes Del Silencio'],1993-11-15,https://i.scdn.co/image/ab67616d0000b2732714bb5ad09a333ec0f15341,https://open.spotify.com/track/6V1sJbs8IHGxpvdlDf580s
2522,Flor de loto,35,['Heroes Del Silencio'],1993-09-29,https://i.scdn.co/image/ab67616d0000b27309fca454b85f3c186eb333a3,https://open.spotify.com/track/7fPjb5meHScZbolsWP1pgc
2522,Bendecida - 2012 Remastered Version,35,['Heroes Del Silencio'],1993-11-15,https://i.scdn.co/image/ab67616d0000b2732714bb5ad09a333ec0f15341,https://open.spotify.com/track/7vJHgVyZ7R2geewKzP7FW5
2522,Derivas,31,['Heroes Del Silencio'],1995-09-14,https://i.scdn.co/image/ab67616d0000b273e55be22cd0085496fee07b29,https://open.spotify.com/track/292n8wpzmBeUqKaTECi6iX
