,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2871,This Must Be Love - 2015 Remastered,50,236333,0,['Phil Collins'],1981-01-01,0.793,0.198,2,-14.434,0,0.0398,0.586,0.0,0.0734,0.603,138.153,3,https://i.scdn.co/image/ab67616d0000b273f6954c1f074f66907a8c5483,https://open.spotify.com/track/3X3mc51tFREQ1jmgsgYaXm
2871,If Leaving Me Is Easy - 2015 Remastered,47,295280,0,['Phil Collins'],1981-01-01,0.552,0.198,3,-17.347,1,0.0316,0.502,0.00056,0.292,0.193,115.646,4,https://i.scdn.co/image/ab67616d0000b273f6954c1f074f66907a8c5483,https://open.spotify.com/track/127RHSSy326qPip9Nmtmqg
2871,I Missed Again - 2015 Remastered,43,226227,0,['Phil Collins'],1981-01-01,0.778,0.773,9,-8.353,0,0.0306,0.0305,0.000117,0.0456,0.759,106.261,4,https://i.scdn.co/image/ab67616d0000b273f6954c1f074f66907a8c5483,https://open.spotify.com/track/3VNzK4gTzkWwMn8CGPbhXj
2871,Behind The Lines - 2015 Remastered,38,235787,0,['Phil Collins'],1981-01-01,0.619,0.714,5,-8.986,0,0.0378,0.0227,0.000876,0.0822,0.889,103.646,4,https://i.scdn.co/image/ab67616d0000b273f6954c1f074f66907a8c5483,https://open.spotify.com/track/163sbo2HaSbsUjODN3no9j
2871,I Don't Care Anymore - 2016 Remaster,59,305707,0,['Phil Collins'],1982-11-05,0.703,0.422,11,-8.297,1,0.0378,0.188,0.00311,0.0851,0.442,140.494,4,https://i.scdn.co/image/ab67616d0000b273ab0a92e5cd20c2224c44a8a6,https://open.spotify.com/track/24IdPCimVnJJDRuB5YSDiS
2871,It Don't Matter to Me - 2016 Remaster,46,257320,0,['Phil Collins'],1982-11-05,0.708,0.939,0,-4.7,1,0.0731,0.112,0.0568,0.0328,0.813,123.043,4,https://i.scdn.co/image/ab67616d0000b273ab0a92e5cd20c2224c44a8a6,https://open.spotify.com/track/2FENudvWnr9SFtqfxiedKa
2871,I Cannot Believe It's True - 2016 Remaster,43,316427,0,['Phil Collins'],1982-11-05,0.712,0.923,5,-5.746,0,0.037,0.141,0.00194,0.0817,0.743,121.28,4,https://i.scdn.co/image/ab67616d0000b273ab0a92e5cd20c2224c44a8a6,https://open.spotify.com/track/47gHXfrbU3IBshdwwtjrjz
2871,Улыбка,41,140531,0,"['Klara Rumyanova', 'Инструментальный ансамбль «Мелодия»']",1983-01-01,0.625,0.266,5,-16.383,0,0.161,0.425,0.000223,0.0691,0.761,112.115,4,https://i.scdn.co/image/ab67616d0000b2731724b968dc114ab9d4990775,https://open.spotify.com/track/1yDSz7lw6olQLYPv8iei8m
2871,Облака,40,158117,0,"['Klara Rumyanova', 'Инструментальный ансамбль «Мелодия»']",1983-01-01,0.575,0.297,4,-13.792,0,0.0478,0.0334,0.000695,0.17,0.649,124.616,4,https://i.scdn.co/image/ab67616d0000b2731724b968dc114ab9d4990775,https://open.spotify.com/track/3cDbKUjIYE3vuVrRULmpgg
2871,One More Night - 2016 Remaster,70,288973,0,['Phil Collins'],1985-01-25,0.534,0.442,3,-9.442,1,0.0308,0.788,0.000351,0.0986,0.343,136.369,4,https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab,https://open.spotify.com/track/6fkvIT9KFKxO8poBeKfaEf
2871,Sussudio - 2016 Remaster,68,263107,0,['Phil Collins'],1985-01-25,0.714,0.935,5,-5.195,1,0.0849,0.0529,0.0934,0.0515,0.725,121.232,4,https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab,https://open.spotify.com/track/4qM461TqtpnP4GLRIXwEnW
