,name,popularity,artists,release_date,images,urls
2491,Cuando Estemos Viejo,32,"[""Billo's""]",1962-10-02,https://i.scdn.co/image/ab67616d0000b2732358032c223e5ed46828a21a,https://open.spotify.com/track/01OCG8cqpCCV2PVrP6Xuvg
2491,(BALLAD OF) THE HIP DEATH GODDESS,40,['Ultimate Spinach'],1968-01-06,https://i.scdn.co/image/ab67616d0000b2730e3157e45fef2061e5f4b138,https://open.spotify.com/track/1IQmZ2Hz0HEtb8rwXNci4i
2491,Visions of Your Reality,39,['Ultimate Spinach'],1968,https://i.scdn.co/image/ab67616d0000b273801e652ce283f52aa521cbb0,https://open.spotify.com/track/1PynG8aUSnsjRVs9oXX7oV
2491,Jazz Thing,36,['Ultimate Spinach'],1968,https://i.scdn.co/image/ab67616d0000b273801e652ce283f52aa521cbb0,https://open.spotify.com/track/7xCxwxyWLEygdGaewwmVZS
2491,EGO TRIP,31,['Ultimate Spinach'],1968-01-06,https://i.scdn.co/image/ab67616d0000b2730e3157e45fef2061e5f4b138,https://open.spotify.com/track/6zip6fqC3ovOa1ZiujjUsx
2491,Lloraras - Edit,43,"[""Billo's"", 'Dimension Latina']",1970-08-22,https://i.scdn.co/image/ab67616d0000b27316222344f8775bb5b6fc5e0b,https://open.spotify.com/track/4Ke0C7xrEiTCZjVGiJWSAM
2491,Love Train,70,"[""The O'Jays""]",1972-01-01,https://i.scdn.co/image/ab67616d0000b2737bc09ea8d6c7db1993dfb77d,https://open.spotify.com/track/28285KFbyCq8sJofn58qlD
2491,Back Stabbers,57,"[""The O'Jays""]",1972-01-01,https://i.scdn.co/image/ab67616d0000b2737bc09ea8d6c7db1993dfb77d,https://open.spotify.com/track/0KpMY3D2G8253VTZbDBUmA
2491,Now That We Found Love,63,"[""The O'Jays""]",1973,https://i.scdn.co/image/ab67616d0000b2735abd0f3ff2e38c5a73afbab6,https://open.spotify.com/track/0qOkHfSClduvkvGk6fCu8l
2491,For the Love of Money,55,"[""The O'Jays""]",1973,https://i.scdn.co/image/ab67616d0000b2735abd0f3ff2e38c5a73afbab6,https://open.spotify.com/track/3p1JoOEhVkEnTaa4JzTMSk
2491,I Love Music,53,"[""The O'Jays""]",1975-11-01,https://i.scdn.co/image/ab67616d0000b2738e6c680adf202206ff644ee7,https://open.spotify.com/track/222TScMmzaZ0IdkvbLoin2
2491,Stairway to Heaven,45,"[""The O'Jays""]",1975-11-01,https://i.scdn.co/image/ab67616d0000b2738e6c680adf202206ff644ee7,https://open.spotify.com/track/0lsEQBuB5lkHZAQ1Pu7K7t
2491,Wij Zullen Doorgaan - 1975 Single Version,41,['Ramses Shaffy'],1975-01-01,https://i.scdn.co/image/ab67616d0000b273907bbf1285d4fd096b7ec497,https://open.spotify.com/track/19MAlVmXa2jrccQiFVi5UE
2491,Family Reunion,40,"[""The O'Jays""]",1975-11-01,https://i.scdn.co/image/ab67616d0000b2738e6c680adf202206ff644ee7,https://open.spotify.com/track/1ECFqMRNA6NFbRXgbHl87e
