,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
4653,6FxBwy4k1DXDPlwfgBAnfr,Que Mala Suerte,33,143933,0,['Hernan Figueroa Reyes'],1967-01-01,0.754,0.363,9,-11.877,0,0.0525,0.754,0.0,0.0972,0.712,120.425,3,https://i.scdn.co/image/ab67616d0000b2736fd86d96b3ef77aaf24af53a,https://open.spotify.com/track/6FxBwy4k1DXDPlwfgBAnfr,2991
15565,4gGbnyw4jztAZSIPYuabs5,Are You Going With Me?,48,527373,0,['Pat Metheny Group'],1982-05-03,0.645,0.345,0,-15.857,0,0.0327,0.543,0.866,0.0983,0.489,120.272,4,https://i.scdn.co/image/ab67616d0000b273a325ec0bef6d38ad95a26c9a,https://open.spotify.com/track/4gGbnyw4jztAZSIPYuabs5,2991
15754,5qNUdnpg2b2Xj1ZCYFZxFr,Au Lait,43,508333,0,['Pat Metheny Group'],1982-05-03,0.456,0.0892,7,-25.164,0,0.0354,0.939,0.868,0.101,0.282,112.051,4,https://i.scdn.co/image/ab67616d0000b273a325ec0bef6d38ad95a26c9a,https://open.spotify.com/track/5qNUdnpg2b2Xj1ZCYFZxFr,2991
17513,2HdyWXCMDJw7TqAfR4A7Pt,Detalles,41,319693,0,['Orquesta Inmensidad'],1984-01-01,0.519,0.593,0,-6.143,1,0.0473,0.667,3.11e-06,0.3,0.772,96.739,4,https://i.scdn.co/image/ab67616d0000b2732338882177976822127d0c99,https://open.spotify.com/track/2HdyWXCMDJw7TqAfR4A7Pt,2991
21262,36UtGeeZObmagzzDOLomYR,Letter From Home,42,153693,0,['Pat Metheny Group'],1989,0.383,0.0898,8,-21.063,1,0.0463,0.965,0.878,0.1,0.136,102.683,3,https://i.scdn.co/image/ab67616d0000b2737ddc51dbd83180c25b1588b2,https://open.spotify.com/track/36UtGeeZObmagzzDOLomYR,2991
26841,3uPfVXcjnpOjyzI3jb3js4,Fly,67,244640,0,['Sugar Ray'],1997-06-20,0.835,0.648,1,-8.15,1,0.0488,0.0202,0.225,0.308,0.674,99.701,4,https://i.scdn.co/image/ab67616d0000b27364b697bcce413506208f866e,https://open.spotify.com/track/3uPfVXcjnpOjyzI3jb3js4,2991
29878,5ZsPy9wHH733NlU6c4v2Hi,When It's Over - David Kahne Main,58,217853,0,['Sugar Ray'],2001-06-12,0.675,0.775,4,-5.772,1,0.0522,0.0387,0.0,0.383,0.933,99.945,4,https://i.scdn.co/image/ab67616d0000b2739f19fc47081afc1abeb6eb6d,https://open.spotify.com/track/5ZsPy9wHH733NlU6c4v2Hi,2991
31350,6NcHJ23mLQKnVxQcOmT7JW,Someday - Remastered,61,243333,0,['Sugar Ray'],2005-06-17,0.743,0.67,1,-4.547,0,0.0293,0.0108,0.0702,0.22,0.934,110.832,4,https://i.scdn.co/image/ab67616d0000b27377444909203d907c0c79027d,https://open.spotify.com/track/6NcHJ23mLQKnVxQcOmT7JW,2991
31394,6Neq7tjnknt4URNI8txFL4,Every Morning - Remastered,59,220200,0,['Sugar Ray'],2005-06-17,0.829,0.674,8,-4.493,1,0.0362,0.0838,0.00174,0.102,0.974,109.917,4,https://i.scdn.co/image/ab67616d0000b27377444909203d907c0c79027d,https://open.spotify.com/track/6Neq7tjnknt4URNI8txFL4,2991
33578,5fqjfiMOFapIb8uFcxBStH,Mice On Venus,63,281500,0,['C418'],2011-03-04,0.433,0.0286,0,-17.597,1,0.0527,0.961,0.0102,0.0594,0.0764,110.908,4,https://i.scdn.co/image/ab67616d0000b273aaeb5c9fb6131977995b7f0e,https://open.spotify.com/track/5fqjfiMOFapIb8uFcxBStH,2991
33630,4RROfcxQXFIwW0ugcZfdC4,Haggstrom,61,204000,0,['C418'],2011-03-04,0.771,0.179,4,-16.702,0,0.064,0.971,0.811,0.0685,0.0374,112.018,1,https://i.scdn.co/image/ab67616d0000b273aaeb5c9fb6131977995b7f0e,https://open.spotify.com/track/4RROfcxQXFIwW0ugcZfdC4,2991
33656,1gNcPHAiVIQZmqJFJdt3ti,Dry Hands,61,68500,0,['C418'],2011-03-04,0.68,0.00713,6,-22.499,0,0.0873,0.992,0.711,0.104,0.342,117.793,4,https://i.scdn.co/image/ab67616d0000b273aaeb5c9fb6131977995b7f0e,https://open.spotify.com/track/1gNcPHAiVIQZmqJFJdt3ti,2991
42037,2ouURa1AIXp3AvkS52Jry5,Every Morning,66,219867,0,['Sugar Ray'],1998-12-23,0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,4,https://i.scdn.co/image/ab67616d0000b273d4d4c752eccb62aa42f6487d,https://open.spotify.com/track/2ouURa1AIXp3AvkS52Jry5,2991
42085,6zeDYmP3ARpURvpK29Q09P,Someday,60,242800,0,['Sugar Ray'],1998-12-23,0.745,0.682,1,-4.39,0,0.0287,0.0105,0.0862,0.21,0.938,110.857,4,https://i.scdn.co/image/ab67616d0000b273d4d4c752eccb62aa42f6487d,https://open.spotify.com/track/6zeDYmP3ARpURvpK29Q09P,2991
51540,60w081iTevtMcdDlgk80X9,El Artista Famoso,35,357187,0,['Orquesta Inmensidad'],1984-01-01,0.576,0.657,7,-6.472,0,0.0416,0.603,0.0,0.0612,0.901,94.403,4,https://i.scdn.co/image/ab67616d0000b2732338882177976822127d0c99,https://open.spotify.com/track/60w081iTevtMcdDlgk80X9,2991
65762,7IJIj326qJJA6oi6EpFCBD,My Salsa,71,209816,1,"['Franglish', 'Tory Lanez']",2020-06-12,0.841,0.574,4,-6.183,0,0.0834,0.276,0.0,0.0752,0.548,98.999,4,https://i.scdn.co/image/ab67616d0000b273f97f6c3d581cb763cdd86e40,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD,2991
66940,57YStrwhaaYSr12LA9kKOH,5-5-7,35,474693,0,['Pat Metheny Group'],1989,0.45,0.501,7,-12.654,0,0.0297,0.811,0.103,0.128,0.42,93.081,4,https://i.scdn.co/image/ab67616d0000b2737ddc51dbd83180c25b1588b2,https://open.spotify.com/track/57YStrwhaaYSr12LA9kKOH,2991
66985,5hvewH7ukvLQvBrMoTqLTt,Every Summer Night,34,433400,0,['Pat Metheny Group'],1989,0.631,0.442,5,-9.458,1,0.0235,0.762,0.00117,0.0908,0.339,102.235,4,https://i.scdn.co/image/ab67616d0000b2737ddc51dbd83180c25b1588b2,https://open.spotify.com/track/5hvewH7ukvLQvBrMoTqLTt,2991
70707,17kyc3Zt4WlmBu99DArFdT,Fly [feat. Super Cat],45,292333,0,['Sugar Ray'],1997-06-20,0.817,0.681,1,-7.905,1,0.111,0.0216,0.00431,0.066,0.691,99.738,4,https://i.scdn.co/image/ab67616d0000b27364b697bcce413506208f866e,https://open.spotify.com/track/17kyc3Zt4WlmBu99DArFdT,2991
75076,4bKIdS0n8Cf6870nOITjys,Prabhujee,38,484507,0,['Ravi Shankar'],1997-05-06,0.481,0.263,2,-12.752,1,0.0287,0.947,0.00198,0.14,0.191,119.984,4,https://i.scdn.co/image/ab67616d0000b273ce9901ecb9ede0ba183591d5,https://open.spotify.com/track/4bKIdS0n8Cf6870nOITjys,2991
79825,5Yg78W1IRkOBsHNMhT5TDh,Mean Machine,43,162093,1,['Sugar Ray'],1995-04-07,0.6,0.943,5,-4.533,0,0.0298,0.0018,5.84e-06,0.133,0.519,92.282,4,https://i.scdn.co/image/ab67616d0000b2734e413992f9cdbe3e8cf51a4c,https://open.spotify.com/track/5Yg78W1IRkOBsHNMhT5TDh,2991
85643,3iuRq3xQuoLDtyvLoyzXJt,Mám to rád,34,170901,0,['Majself'],2019-06-09,0.709,0.82,11,-5.894,1,0.0875,0.229,0.0,0.103,0.43,100.026,4,https://i.scdn.co/image/ab67616d0000b273e645ae9207a7edcdc6fa62ae,https://open.spotify.com/track/3iuRq3xQuoLDtyvLoyzXJt,2991
90321,3vmkciDaJkpo6OhiFGI3Wr,Jaco,32,336707,0,['Pat Metheny Group'],1978-03-01,0.601,0.379,8,-18.806,1,0.0278,0.4,0.83,0.0772,0.775,105.794,4,https://i.scdn.co/image/ab67616d0000b27331cbb08e9fa5a67aeb398d7c,https://open.spotify.com/track/3vmkciDaJkpo6OhiFGI3Wr,2991
90324,3ubl83zc6ZBH79R6BT53J1,April Joy,31,493493,0,['Pat Metheny Group'],1978-03-01,0.346,0.246,4,-20.698,0,0.0382,0.912,0.932,0.0685,0.211,95.722,4,https://i.scdn.co/image/ab67616d0000b27331cbb08e9fa5a67aeb398d7c,https://open.spotify.com/track/3ubl83zc6ZBH79R6BT53J1,2991
90381,4ZN797ym5SdfeTLw9w4jAC,Eighteen,31,305560,0,['Pat Metheny Group'],1982-05-03,0.589,0.546,0,-17.375,1,0.0316,0.661,0.93,0.301,0.641,101.402,4,https://i.scdn.co/image/ab67616d0000b273a325ec0bef6d38ad95a26c9a,https://open.spotify.com/track/4ZN797ym5SdfeTLw9w4jAC,2991
90387,3jKCwz2s4wm3djg7Mb2dMI,Are You Going With Me? - Live,31,558160,0,['Pat Metheny Group'],1983-05-02,0.55,0.557,7,-13.696,0,0.0468,0.536,0.363,0.876,0.505,119.615,4,https://i.scdn.co/image/ab67616d0000b27354bcdc813a5d1e4ebd575973,https://open.spotify.com/track/3jKCwz2s4wm3djg7Mb2dMI,2991
92669,26l7AklfHShrnhJMj9ROxz,Aliti - Live,33,198267,0,"['Marinella', 'Haris Alexiou', 'Dimitra Galani', 'Eleftheria Arvanitaki', 'Melina Kana', 'Glykeria', 'Eleni Tsaligopoulou', 'Tania Tsanaklidou', 'Andriana Babali', 'Melina Aslanidou']",2006-04-14,0.538,0.502,5,-9.942,1,0.0286,0.619,2.47e-06,0.539,0.375,103.444,3,https://i.scdn.co/image/ab67616d0000b2733f01299a7e4cd14023be8315,https://open.spotify.com/track/26l7AklfHShrnhJMj9ROxz,2991
92672,73AMFikVn7ysqtgfqIIAGX,Etsi In' I Zoi - Live,32,144893,0,"['Marinella', 'Eleftheria Arvanitaki', 'Eleni Tsaligopoulou', 'Dimitra Galani', 'Glykeria']",2006-04-14,0.657,0.839,11,-8.133,1,0.0442,0.532,0.0,0.806,0.689,111.998,4,https://i.scdn.co/image/ab67616d0000b2733f01299a7e4cd14023be8315,https://open.spotify.com/track/73AMFikVn7ysqtgfqIIAGX,2991
