,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2071,I Only Want To Be With You,62,158200,0,['Dusty Springfield'],1964-06-26,0.602,0.684,7,-8.021,1,0.029,0.103,0.0,0.175,0.961,133.0,4,https://i.scdn.co/image/ab67616d0000b273bb09aed3154e3eed4dbba057,https://open.spotify.com/track/31A3oqQxDLdG9HRx45z62d
2071,Morgengruß,39,177387,0,['Popol Vuh'],1974-01-01,0.41,0.321,2,-12.647,1,0.0349,0.149,0.918,0.111,0.0748,124.894,4,https://i.scdn.co/image/ab67616d0000b273742299bece5ff3765bf59aab,https://open.spotify.com/track/0R5PALlUm4fT9BBp2eBuFt
2071,In Private,52,262293,0,['Dusty Springfield'],1990,0.766,0.697,10,-9.913,1,0.038,0.0426,0.000184,0.058,0.783,129.564,4,https://i.scdn.co/image/ab67616d0000b273e8c3b0dbbe822094ac09ea80,https://open.spotify.com/track/24KLjoa4KBgpn4XGWFiy5c
2071,Break It To Them Gently,41,274599,0,['Burton Cummings'],1978,0.596,0.56,10,-10.23,1,0.0297,0.176,0.0,0.095,0.526,135.355,4,https://i.scdn.co/image/ab67616d0000b2738553f8a975188469e9cc606b,https://open.spotify.com/track/4KxzOViQQbZpPa7WukYiIx
2071,The Windmills of Your Mind,38,231467,0,['Dusty Springfield'],1969-03-31,0.281,0.276,0,-11.752,0,0.038,0.51,0.0,0.135,0.238,154.097,4,https://i.scdn.co/image/ab67616d0000b273f1bb363f80233c2c3cb65c79,https://open.spotify.com/track/6MUHAvKGAmKXojn8wdFB71
2071,The Devil Comes Back to Georgia,42,253227,0,"[""Mark O'Connor""]",1993-09-10,0.559,0.582,4,-13.48,0,0.0415,0.331,0.00113,0.261,0.871,137.033,4,https://i.scdn.co/image/ab67616d0000b273854d392fdfdfea32a6df2cda,https://open.spotify.com/track/1nRVfS3M7vkRRjWp9rzIka
2071,"In Private - 12"" Version",31,431760,0,['Dusty Springfield'],1990,0.74,0.604,7,-9.586,0,0.0329,0.13,0.0209,0.589,0.607,127.994,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,Live It Up,33,145867,0,['Dusty Springfield'],1965-10-08,0.537,0.68,10,-7.981,0,0.078,0.0462,7.21e-05,0.623,0.373,127.655,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,All Lined Up,39,225640,0,['Shriekback'],1985-10-14,0.769,0.673,0,-9.761,1,0.0703,0.115,7.85e-05,0.458,0.878,131.254,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,Ain't No Sun Since You've Been Gone,31,166107,0,['Dusty Springfield'],1968-11-22,0.48,0.761,2,-7.439,1,0.036,0.151,0.00375,0.297,0.814,150.967,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,If You Go Away,51,230067,0,['Dusty Springfield'],1967-10-27,0.256,0.187,6,-13.312,0,0.0373,0.901,0.0,0.204,0.21,171.323,1,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,Aum Aum,47,223600,0,['OV7'],1997,0.723,0.78,9,-4.553,1,0.0385,0.00835,1.02e-05,0.113,0.967,133.976,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,Mama Said - Mono,32,131360,0,['Dusty Springfield'],1964-04-17,0.664,0.544,2,-10.035,1,0.0472,0.0829,0.0,0.0946,0.907,132.533,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,Anyone Who Had A Heart - Mono,33,188573,0,['Dusty Springfield'],1964-04-17,0.507,0.338,10,-11.831,0,0.0397,0.697,2.04e-06,0.156,0.548,158.651,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,Your Back Yard,33,200227,0,['Burton Cummings'],1976,0.531,0.813,2,-8.39,1,0.0285,0.02,3.89e-06,0.133,0.929,165.141,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2071,No Easy Way Down,33,187947,0,['Dusty Springfield'],1969-03-31,0.264,0.36,7,-12.253,1,0.0299,0.334,0.0,0.0658,0.317,139.634,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
