,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2121,Haberin Yok Ölüyorum,61,361080,0,['Duman'],2002-10-16,0.515,0.584,9,-6.644,1,0.0366,0.415,0.00254,0.308,0.341,128.024,4,https://i.scdn.co/image/ab67616d0000b2738c0559b991acf898adfede08,https://open.spotify.com/track/0JVaHDV9om0itoYoYpBBPT
2121,Seni Kendime Sakladım,65,242787,0,['Duman'],2005-07-04,0.536,0.544,5,-7.704,0,0.0333,0.546,5.79e-06,0.0834,0.11,138.348,4,https://i.scdn.co/image/ab67616d0000b273d5a587c7de8efc3ba32bede7,https://open.spotify.com/track/4TjX6QIQVSD3j2VAxlR2wa
2121,Twist And Shout,56,237507,0,"['Chaka Demus & Pliers', 'Jack Radics', 'The Taxi Gang']",1993-01-01,0.802,0.82,2,-9.196,1,0.0334,0.224,0.0,0.293,0.977,128.954,4,https://i.scdn.co/image/ab67616d0000b2736ede9997b1c47f6891a25671,https://open.spotify.com/track/4wrS2dvdYei9jZN0JlUBP6
2121,Tease Me,45,246333,0,['Chaka Demus & Pliers'],1993-01-01,0.95,0.554,8,-10.329,1,0.0744,0.0961,0.0,0.226,0.909,136.538,4,https://i.scdn.co/image/ab67616d0000b2736ede9997b1c47f6891a25671,https://open.spotify.com/track/6Q7vgiFhulRp5cK7sDbjqa
2121,Hatun,48,234173,0,['Duman'],1999-11-05,0.557,0.725,11,-4.752,0,0.0434,0.058,0.0,0.0987,0.413,131.805,4,https://i.scdn.co/image/ab67616d0000b2732240c0edb98124fb3491084a,https://open.spotify.com/track/1SX6frCiMuHXY1NvfrIim7
2121,Halimiz Duman,48,254760,0,['Duman'],1999-11-05,0.466,0.662,2,-5.526,1,0.0306,0.481,0.0,0.123,0.0875,125.907,4,https://i.scdn.co/image/ab67616d0000b2732240c0edb98124fb3491084a,https://open.spotify.com/track/2OOLkJpc3Mnhlfjkmqr7kh
2121,Helal Olsun,56,321867,0,['Duman'],2010-07-06,0.302,0.634,11,-6.059,0,0.0299,0.0419,0.000326,0.197,0.298,144.015,4,https://i.scdn.co/image/ab67616d0000b27319a949e3e4bd668fc41106fc,https://open.spotify.com/track/7K93SEQIA9PFKDN8ps4xWF
2121,Un Verano En Nueva York,41,441360,0,['Andy Montañez'],2010-05-01,0.544,0.657,0,-7.457,0,0.0406,0.476,0.0463,0.298,0.714,118.226,4,https://i.scdn.co/image/ab67616d0000b273d2a8375f46c9c2476df126fc,https://open.spotify.com/track/2BNonWqC7arlCrknZPyoEN
2121,Piel de Seda,69,166667,0,['Esteban Gabriel'],2019-10-25,0.732,0.411,5,-10.449,1,0.0449,0.601,0.000201,0.111,0.22,126.009,4,https://i.scdn.co/image/ab67616d0000b273e4860e3c672d9e455c7d3e39,https://open.spotify.com/track/5BGVjoFtSSYov2pMpmo1La
2121,ไม่ให้เธอไป,32,251373,0,['Potato'],2003-09-30,0.663,0.533,7,-5.767,1,0.029,0.38,0.0,0.0992,0.197,127.995,4,https://i.scdn.co/image/ab67616d0000b2733bed9380d1a19c1e518cd1d4,https://open.spotify.com/track/6pPGIuhH5YRyFm5a9ccu9h
2121,หวังดีเสมอ,33,285013,0,['Potato'],2005-08-26,0.531,0.782,7,-5.187,1,0.0324,0.209,1.82e-06,0.272,0.568,139.912,4,https://i.scdn.co/image/ab67616d0000b27334ebeae2b4dd6c0517cd90a2,https://open.spotify.com/track/1kRmGsvYlEswYT4b0fwBKt
2121,รอย,32,271800,0,['Potato'],2015-11-03,0.435,0.852,6,-4.852,1,0.0521,0.00462,0.0,0.298,0.334,140.048,4,https://i.scdn.co/image/ab67616d0000b2735125aa040df7d472bc5eacd9,https://open.spotify.com/track/5R1bIX9FtTwVzscbpfNR1P
2121,เพียงพอ,31,254171,0,['Potato'],2015-10-29,0.66,0.859,11,-4.448,1,0.0713,0.000393,5.24e-06,0.0869,0.903,124.997,4,https://i.scdn.co/image/ab67616d0000b273d24ba683da128c03acf3b8de,https://open.spotify.com/track/4xgsK0iYPDyGyJJJxayW1U
2121,ตัวปลอม - เพลงประกอบโฆษณา KFC,34,277378,0,['Potato'],2016-07-12,0.518,0.91,10,-5.793,1,0.0458,0.101,0.0,0.169,0.475,132.967,4,https://i.scdn.co/image/ab67616d0000b273d81e735ae4b3abef13c2197e,https://open.spotify.com/track/74g43RepjC8CGHkpDBegki
2121,ทุกด้านทุกมุม,34,312648,0,"['Potato', 'ปู พงษ์สิทธิ์ คำภีร์']",2017-09-22,0.565,0.922,1,-3.109,1,0.0574,0.0623,0.0,0.123,0.4,119.99,4,https://i.scdn.co/image/ab67616d0000b27355ef59270343bec0dd8ada86,https://open.spotify.com/track/6LwH4QsMgHzNSqnW9YGlcI
2121,ยังคง,39,277029,0,['Potato'],2019-04-18,0.503,0.622,8,-6.251,1,0.0385,0.252,0.0,0.111,0.558,143.997,4,https://i.scdn.co/image/ab67616d0000b273fbd3857d7a96cc77ea23be1d,https://open.spotify.com/track/0pbap8EiXcnuWeO4afiyQ7
2121,ยังมีฉัน,42,317806,0,['Potato'],2020-12-22,0.533,0.342,6,-10.218,1,0.0285,0.435,0.0,0.104,0.294,127.877,4,https://i.scdn.co/image/ab67616d0000b2738a9c8fe38b4f59c035c4f103,https://open.spotify.com/track/1Wxbn0pT5mW1C3PVi9xcVU
2121,Cervecitay Lagrimitay,37,205040,0,['Gerardo Morán'],2012-09-25,0.823,0.819,6,-3.701,0,0.0301,0.177,2.29e-05,0.213,0.86,110.849,4,https://i.scdn.co/image/ab67616d0000b273b7b8b296e028691c737fb613,https://open.spotify.com/track/0eeGgisLcU124MzeP4sEFD
2121,Verbenita,40,205013,0,['Gerardo Morán'],2014-07-01,0.784,0.872,4,-1.108,0,0.0316,0.0517,0.0056,0.0856,0.969,142.918,4,https://i.scdn.co/image/ab67616d0000b273b60c4608d9ff540c52734e06,https://open.spotify.com/track/0L1ygxVmZ1tO1R8S4XoSJV
2121,El Provinciano,38,238800,0,['Gerardo Morán'],2014-07-01,0.703,0.94,5,0.507,0,0.0346,0.185,3.04e-05,0.302,0.967,144.783,4,https://i.scdn.co/image/ab67616d0000b273b60c4608d9ff540c52734e06,https://open.spotify.com/track/3xDfDllmFfU3MKcAygR8BF
2121,Ahora Soy Feliz,36,238187,0,['Gerardo Morán'],2014-07-01,0.729,0.954,11,-1.427,0,0.0367,0.117,0.000434,0.298,0.962,142.812,4,https://i.scdn.co/image/ab67616d0000b273b60c4608d9ff540c52734e06,https://open.spotify.com/track/68HXe4eHGMByFUl73oloGY
2121,Bombas Mosaico 1: Carpuela / Una Lágrima / Pasito Tun Tun,33,357920,0,['Gerardo Morán'],2015-01-08,0.832,0.936,11,-1.157,0,0.0556,0.187,4.62e-06,0.226,0.884,116.979,4,https://i.scdn.co/image/ab67616d0000b273eab561271bcd6f74bbc0b5f0,https://open.spotify.com/track/01KUSiNy65C6ocj2SXmy3f
2121,Sadece Koklayacaktım,44,299973,0,['Duman'],2005-07-04,0.43,0.515,1,-5.258,0,0.0396,0.538,0.0,0.116,0.299,125.395,5,https://i.scdn.co/image/ab67616d0000b273d5a587c7de8efc3ba32bede7,https://open.spotify.com/track/1hj4UAukZBMBwIjRAgadnz
2121,Yanıbaşımdan,32,283907,0,['Duman'],2007-12-10,0.458,0.474,7,-6.161,0,0.0292,0.65,0.000355,0.0897,0.181,143.855,4,https://i.scdn.co/image/ab67616d0000b2736f914677a391177bd54d5fc5,https://open.spotify.com/track/7Cai27x1AznOQYZO0kOo3L
2121,Dibine Kadar,54,228507,0,['Duman'],2010-07-06,0.437,0.923,4,-6.794,0,0.0509,0.00207,2.48e-06,0.107,0.131,141.645,4,https://i.scdn.co/image/ab67616d0000b27319a949e3e4bd668fc41106fc,https://open.spotify.com/track/5pbFyTdwtJVmZB5LXmccX4
2121,Sarhoş,46,259160,0,['Duman'],2010-07-06,0.637,0.595,4,-7.331,1,0.0348,0.203,3.57e-05,0.0893,0.415,119.172,4,https://i.scdn.co/image/ab67616d0000b27319a949e3e4bd668fc41106fc,https://open.spotify.com/track/75agmvZXAzqIvOEqgIOelj
2121,Yağmurun Sabahında,35,244107,0,['Duman'],2010-07-06,0.45,0.553,5,-6.835,1,0.0303,0.0239,0.103,0.327,0.259,139.995,3,https://i.scdn.co/image/ab67616d0000b27319a949e3e4bd668fc41106fc,https://open.spotify.com/track/4QZK1ISq2KhHHuH3XKG4Um
2121,Gönül,50,280115,0,['Duman'],2012,0.313,0.71,4,-4.628,0,0.0415,0.0981,0.000272,0.163,0.259,132.161,4,https://i.scdn.co/image/ab67616d0000b2734dadc70c813bc0413d00a51c,https://open.spotify.com/track/0bTV1eMQO1HvYjzOZOv1e4
2121,Crua,43,210707,0,['Otto'],2009-09-01,0.602,0.536,9,-7.491,0,0.0293,0.0266,0.0,0.366,0.463,130.085,4,https://i.scdn.co/image/ab67616d0000b273ceee24ffaccfa82bd0555095,https://open.spotify.com/track/7egP9xlnVieZab45uisr49
2121,When Life Gets Broken (feat. Heather Payne),39,304787,0,"['Sandi Patty', 'Heather Payne']",2010-08-24,0.535,0.587,10,-5.962,1,0.0347,0.699,0.0,0.103,0.254,131.065,4,https://i.scdn.co/image/ab67616d0000b273009fee0e2c92f69018b97adc,https://open.spotify.com/track/0ZDGEvKIgGoWph9ALaZ7zo
2121,Lakas Tama,42,388258,0,"['Mike Kosa', 'Ayeeman', 'Michael Castro']",2015,0.889,0.524,0,-10.27,1,0.126,0.547,0.0,0.0957,0.965,125.018,4,https://i.scdn.co/image/ab67616d0000b273a1065a2046b441e2fa135c15,https://open.spotify.com/track/6tRyvix97yckPAwfVTbvTc
2121,Om igen,53,195100,0,['Victor Leksell'],2020-06-17,0.659,0.672,11,-9.895,1,0.44,0.377,4.94e-06,0.412,0.387,126.057,4,https://i.scdn.co/image/ab67616d0000b273fe883a93bfd94a14d0440ffe,https://open.spotify.com/track/3xVkdn1dj0fP1KesvRsGru
2121,Tease Me,51,219587,0,['Chaka Demus & Pliers'],2007-01-01,0.944,0.454,1,-13.481,1,0.0971,0.0847,0.0,0.32,0.9,136.513,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2121,Gönül İster,46,256327,0,['Duman'],2013-09-12,0.333,0.717,5,-5.135,1,0.0379,0.121,0.0,0.209,0.131,116.546,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2121,Yürek,59,251354,0,['Duman'],2013-09-12,0.673,0.719,4,-7.299,0,0.0362,0.277,9.56e-06,0.101,0.723,127.975,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2121,Hay Niveles,65,122112,0,['Esteban Gabriel'],2019-02-15,0.658,0.621,5,-5.859,0,0.0287,0.274,0.0,0.156,0.857,109.96,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2121,Vals,45,266160,0,['Duman'],2010-07-06,0.441,0.381,5,-9.951,1,0.0285,0.106,0.00859,0.107,0.0916,139.844,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2121,Bu Aşk Beni Yorar,33,236286,0,['Duman'],2011,0.316,0.38,9,-9.084,0,0.0334,0.0564,0.000707,0.69,0.0633,122.424,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2121,Akıbet,44,227873,0,['Duman'],2013-09-12,0.375,0.537,5,-8.967,0,0.0295,0.361,2.58e-05,0.101,0.181,140.111,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2121,Deli,41,184528,0,['Duman'],2013-09-12,0.567,0.896,8,-4.508,1,0.061,0.00145,9.45e-06,0.253,0.568,115.985,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
2121,Köpekler,47,268183,0,['Duman'],2013-09-12,0.444,0.833,9,-4.8,0,0.0399,0.0349,5.04e-06,0.379,0.243,122.009,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
