,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
26606,4TkfJCHscikJlsxzh1ow9h,Pepe,49,197627,0,['JEANS'],1996-01-01,0.764,0.883,9,-10.304,1,0.0434,0.0395,1.5e-06,0.0985,0.844,137.015,4,https://i.scdn.co/image/ab67616d0000b2739c9aee6d4973c77840d15dc7,https://open.spotify.com/track/4TkfJCHscikJlsxzh1ow9h,2201
28081,4pzDbaWaTVmcLNT5WwfvUX,Enferma De Amor,52,273027,0,['JEANS'],1998-01-01,0.697,0.893,0,-5.891,0,0.0322,0.00022,0.321,0.344,0.938,140.046,4,https://i.scdn.co/image/ab67616d0000b273aa8cea513e875ef8579493e5,https://open.spotify.com/track/4pzDbaWaTVmcLNT5WwfvUX,2201
28770,6lw6wpPswfGHOZkzMzKgh7,Dime Que Me Amas,54,242640,0,['JEANS'],1999-01-01,0.77,0.737,8,-4.5,1,0.0299,0.0158,0.00793,0.0295,0.735,129.963,4,https://i.scdn.co/image/ab67616d0000b273308c51e927a8c0d9ef93a982,https://open.spotify.com/track/6lw6wpPswfGHOZkzMzKgh7,2201
52286,3M4dSSln73w0oeow3xG4zt,Pristajem na sve,33,252000,0,['Semsa Suljakovic'],1986,0.696,0.66,5,-7.268,0,0.0326,0.495,1.4e-06,0.462,0.599,122.485,4,https://i.scdn.co/image/ab67616d0000b27391b057809ef0d443a8710c9b,https://open.spotify.com/track/3M4dSSln73w0oeow3xG4zt,2201
61065,5RTy7Coys0UF2VHy5r41xh,Aina mielessä,34,134867,0,['Juha Vainio'],2008-04-28,0.732,0.703,4,-5.728,1,0.071,0.685,0.0,0.0476,0.96,132.544,4,https://i.scdn.co/image/ab67616d0000b27332d5e36f48bf5787865b2e68,https://open.spotify.com/track/5RTy7Coys0UF2VHy5r41xh,2201
64915,5fJcHhfW0ngZ4qGZqJrIQh,Anonymous - Main,54,283880,0,"['Bobby V.', 'Timbaland']",2007-01-01,0.715,0.766,8,-3.373,1,0.0322,0.0144,0.0,0.0544,0.597,124.991,4,https://i.scdn.co/image/ab67616d0000b2734a055aa41b2fdec14da6bac2,https://open.spotify.com/track/5fJcHhfW0ngZ4qGZqJrIQh,2201
76804,63JzIOmVParVUTezsQwaq3,Tu És Soberano,33,152903,0,['Ministério Koinonya de Louvor'],1988-06-01,0.467,0.52,9,-8.745,1,0.0306,0.329,0.0,0.346,0.274,125.251,4,https://i.scdn.co/image/ab67616d0000b2730c50a5aa876c543f7fd3161d,https://open.spotify.com/track/63JzIOmVParVUTezsQwaq3,2201
77224,4Dq9LOUewuUB9JlaqbuK7k,Me Pongo Mis Jeans - Mijangos Radio Edit,40,230933,0,['JEANS'],1996-01-01,0.757,0.951,11,-7.156,1,0.0424,0.0265,2.72e-06,0.0442,0.687,137.979,4,https://i.scdn.co/image/ab67616d0000b2739c9aee6d4973c77840d15dc7,https://open.spotify.com/track/4Dq9LOUewuUB9JlaqbuK7k,2201
77381,5SZYiIidav3ew2LPMsVI84,La Ilusion Del Primer Amor,45,266507,0,['JEANS'],1998-01-01,0.714,0.91,1,-5.927,0,0.0399,0.00547,0.392,0.288,0.835,134.963,4,https://i.scdn.co/image/ab67616d0000b273aa8cea513e875ef8579493e5,https://open.spotify.com/track/5SZYiIidav3ew2LPMsVI84,2201
90562,7xV3222eW9AZV4J8EYZse3,Amor - Pt. 1,34,268493,0,['Heróis Do Mar'],1992-01-01,0.688,0.732,5,-12.242,1,0.0427,0.0508,0.767,0.244,0.926,119.672,4,https://i.scdn.co/image/ab67616d0000b2730b468133b81caaf575ecb5e4,https://open.spotify.com/track/7xV3222eW9AZV4J8EYZse3,2201
98878,7g04srseIxDHZzOj19Bswq,Mon Ami (feat. Shaka Loveless),37,225393,1,"['Jesper Livid', 'Shaka Loveless']",2016-09-30,0.73,0.627,8,-6.338,0,0.0624,0.348,0.0,0.354,0.549,110.087,4,https://i.scdn.co/image/ab67616d0000b2733534c09ce6b7192b83ebcb37,https://open.spotify.com/track/7g04srseIxDHZzOj19Bswq,2201
105290,3JO3ywp8UufIiKkszm7DkE,Flytta på dej,48,205880,0,['Alina Devecerski'],2012-04-20,0.744,0.861,1,-3.51,0,0.0936,0.0455,0.0,0.321,0.689,129.88,4,https://i.scdn.co/image/ab67616d0000b2731e493ff7a9871808cbb1381b,https://open.spotify.com/track/3JO3ywp8UufIiKkszm7DkE,2201
105347,2ABslCJtxwLFLCUHWctSaL,Forever Alone,47,256468,0,['Kakkmaddafakka'],2013-06-28,0.673,0.632,4,-7.13,1,0.0373,0.372,0.0,0.152,0.513,129.974,4,https://i.scdn.co/image/ab67616d0000b2736704dc19e36367dfa7979318,https://open.spotify.com/track/2ABslCJtxwLFLCUHWctSaL,2201
109164,2J96wVavsKvM7qU0BgcyVW,Moondance,47,202600,0,['Paul Brown'],2004-01-01,0.669,0.297,2,-11.005,0,0.0478,0.714,6.38e-05,0.108,0.377,119.319,4,https://i.scdn.co/image/ab67616d0000b27361928b0cc2d56d6222ce971c,https://open.spotify.com/track/2J96wVavsKvM7qU0BgcyVW,2201
116279,7vn5t7543tyPxDUIUisqsL,Yo No Te Pido la Luna,48,233280,0,['JEANS'],2006-07-04,0.61,0.895,11,-3.842,1,0.0374,0.00268,0.0,0.186,0.803,129.952,4,https://i.scdn.co/image/ab67616d0000b2739c9d5780e1eff95689451608,https://open.spotify.com/track/7vn5t7543tyPxDUIUisqsL,2201
124020,7fe8Off9JgOBJYTxCGQQTZ,Aku Memilih Setia ( X Factor Indonesia ),42,277293,0,['Fatin'],2013-11-11,0.559,0.348,7,-6.304,1,0.0259,0.491,0.0,0.331,0.225,135.015,4,https://i.scdn.co/image/ab67616d0000b273ad02c2509e644c414e622888,https://open.spotify.com/track/7fe8Off9JgOBJYTxCGQQTZ,2201
133443,7em8UZdp7rCUU6AEm6NOXu,La Entrega Inmediata / Si Levanto el Talón,39,236496,0,['Los Tigres de Parral'],2016-09-08,0.775,0.744,9,-7.37,1,0.0456,0.107,4.71e-05,0.147,0.967,138.033,4,https://i.scdn.co/image/ab67616d0000b273d444774907e2f7a13f7431c7,https://open.spotify.com/track/7em8UZdp7rCUU6AEm6NOXu,2201
136552,1FV9wLQtfOhpaVzlcHtclf,Rollo Der Wikinger,37,253400,0,['Torfrock'],2001,0.702,0.807,9,-4.157,1,0.216,0.197,0.0,0.093,0.831,142.038,4,https://i.scdn.co/image/ab67616d0000b273f93e24458af353b87131c802,https://open.spotify.com/track/1FV9wLQtfOhpaVzlcHtclf,2201
146473,0uHaPSj0c5QpCzSyZa26g3,AGEHA,46,215093,0,['GENERATIONS from EXILE TRIBE'],2016-03-02,0.655,0.926,7,-2.532,1,0.0766,0.312,0.0,0.382,0.681,129.968,4,https://i.scdn.co/image/ab67616d0000b273561c412268d7faff0c3f65bd,https://open.spotify.com/track/0uHaPSj0c5QpCzSyZa26g3,2201
