,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
9453,5HWQcpb5SL8IxSZjy8LVpY,Sneakin' Sally Through The Alley,58,265893,0,['Robert Palmer'],1974-01-01,0.64,0.679,4,-12.356,1,0.0302,0.424,0.00294,0.0878,0.965,99.296,4,https://i.scdn.co/image/ab67616d0000b2739fd1da2fc879b9ad4e7be5ad,https://open.spotify.com/track/5HWQcpb5SL8IxSZjy8LVpY,2811
9681,5bg0lxba4KQmBhWe3nKHUB,Sailing Shoes,43,162307,0,['Robert Palmer'],1974-01-01,0.693,0.408,9,-13.019,1,0.0528,0.508,3.45e-05,0.161,0.706,94.65,4,https://i.scdn.co/image/ab67616d0000b2739fd1da2fc879b9ad4e7be5ad,https://open.spotify.com/track/5bg0lxba4KQmBhWe3nKHUB,2811
10714,0f0mS3iqwIasHZMcJZOtcZ,Fine Time,39,351493,0,['Robert Palmer'],1975-01-01,0.775,0.455,6,-16.532,0,0.0665,0.259,0.0372,0.061,0.922,90.348,4,https://i.scdn.co/image/ab67616d0000b27390fd5a6f578e9fbb93cb6854,https://open.spotify.com/track/0f0mS3iqwIasHZMcJZOtcZ,2811
11309,4RqvYoRMlxsctaxbJsj2cQ,Algo Contigo,45,203813,0,['Chico Novarro'],1976-08-11,0.355,0.381,7,-11.342,0,0.0392,0.276,0.000219,0.107,0.184,89.014,4,https://i.scdn.co/image/ab67616d0000b273d15e05fca6f0c991cea7d973,https://open.spotify.com/track/4RqvYoRMlxsctaxbJsj2cQ,2811
12576,38E7U60ipLSTVDcPIuVzZw,Every Kinda People,62,198147,0,['Robert Palmer'],1978-01-01,0.573,0.545,6,-12.636,1,0.0436,0.228,0.000169,0.0466,0.95,94.404,4,https://i.scdn.co/image/ab67616d0000b273d21768bf9d19871c505e0aa2,https://open.spotify.com/track/38E7U60ipLSTVDcPIuVzZw,2811
13811,1Rgvh8FujfYrghalBtAQ9n,Can We Still Be Friends?,40,219333,0,['Robert Palmer'],1979-01-15,0.799,0.434,4,-14.655,0,0.05,0.204,0.0,0.0559,0.815,96.476,4,https://i.scdn.co/image/ab67616d0000b273d969642aa5faa127aec35dd5,https://open.spotify.com/track/1Rgvh8FujfYrghalBtAQ9n,2811
14365,26hhPkZhjIK4sJn8thekxD,Woke Up Laughing,42,215000,0,['Robert Palmer'],1980-01-01,0.699,0.462,8,-15.834,1,0.0482,0.591,0.421,0.555,0.969,81.958,3,https://i.scdn.co/image/ab67616d0000b273fac47a0ff84842dab9afe602,https://open.spotify.com/track/26hhPkZhjIK4sJn8thekxD,2811
21581,6hca73V4uCdpivMbukjMZL,Mercy Mercy Me / I Want You (Medley),52,357347,0,['Robert Palmer'],1990-11-05,0.584,0.949,1,-7.673,0,0.0465,0.197,0.00163,0.0738,0.854,99.061,4,https://i.scdn.co/image/ab67616d0000b27321f7e63f11349b270c77c8a3,https://open.spotify.com/track/6hca73V4uCdpivMbukjMZL,2811
41422,0pgg20cuCKTxZtLnnzrqYH,Love Will Be Waiting At Home - from Waiting to Exhale - Original Soundtrack,35,359973,0,['For Real'],1995-11-14,0.628,0.318,11,-11.344,1,0.0277,0.402,0.000111,0.088,0.0605,96.009,4,https://i.scdn.co/image/ab67616d0000b2739e3c82ffe334e13097b6d60d,https://open.spotify.com/track/0pgg20cuCKTxZtLnnzrqYH,2811
42405,64UcuyRGoQGmNFySzLA3gq,Bedtime For Bix,44,259427,0,"['Pearl Django', 'Lance Buller']",1999,0.779,0.102,9,-15.588,0,0.0448,0.958,0.876,0.124,0.413,96.795,4,https://i.scdn.co/image/ab67616d0000b2730da8347f47b0c64a9b22aef3,https://open.spotify.com/track/64UcuyRGoQGmNFySzLA3gq,2811
