,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
19735,0EfW8VqmlsAWupU7oAsigb,Volta pra Mim,42,254160,0,['Roupa Nova'],1987-09-26,0.393,0.69,2,-6.172,1,0.0319,0.682,0.0,0.261,0.354,135.955,4,https://i.scdn.co/image/ab67616d0000b27393dc3fa562e95aa2d3dc0f7b,https://open.spotify.com/track/0EfW8VqmlsAWupU7oAsigb,2431
21710,5faD0zZ9fMa3J5ZN3lIWtp,Left Hand Path,49,399093,0,['Entombed'],1990,0.166,0.927,7,-8.797,1,0.0736,3.94e-06,0.651,0.344,0.219,131.984,4,https://i.scdn.co/image/ab67616d0000b273731794970611e9e768f5ae86,https://open.spotify.com/track/5faD0zZ9fMa3J5ZN3lIWtp,2431
24139,6WBdwdLLif4kuG3s6ot8uB,Wolverine Blues,48,133067,0,['Entombed'],1993-10-04,0.348,0.973,10,-4.818,0,0.0716,0.000457,0.781,0.135,0.374,152.235,1,https://i.scdn.co/image/ab67616d0000b2738caf88d5a1f7574c17614803,https://open.spotify.com/track/6WBdwdLLif4kuG3s6ot8uB,2431
41777,1vvYHHvihz7CSmTQKxpPnd,If We're Not Back In Love By Monday,37,196027,0,['Merle Haggard'],1996-01-01,0.629,0.271,1,-12.328,1,0.0297,0.651,0.0,0.118,0.729,152.863,4,https://i.scdn.co/image/ab67616d0000b2735b0e7f4396a021ace28ee393,https://open.spotify.com/track/1vvYHHvihz7CSmTQKxpPnd,2431
45113,4Bd8jSFBXHC1K7JAKW9Ojm,Dona,58,242733,0,['Roupa Nova'],1985-08-22,0.489,0.475,7,-9.565,1,0.0343,0.724,0.0,0.505,0.307,139.213,3,https://i.scdn.co/image/ab67616d0000b27352f64465cdb6b0f4f469ec8b,https://open.spotify.com/track/4Bd8jSFBXHC1K7JAKW9Ojm,2431
45126,2H0rJPNJgFbTHeStq3dXun,Seguindo No Trem Azul,43,221933,0,['Roupa Nova'],1985-08-22,0.31,0.604,0,-9.263,1,0.0315,0.198,0.0,0.074,0.555,168.297,4,https://i.scdn.co/image/ab67616d0000b27352f64465cdb6b0f4f469ec8b,https://open.spotify.com/track/2H0rJPNJgFbTHeStq3dXun,2431
59268,48zi76YORvpiYO67liH70R,Revel In Flesh,41,222373,0,['Entombed'],1990,0.137,0.948,7,-7.632,1,0.102,2.97e-06,0.509,0.335,0.305,167.45,4,https://i.scdn.co/image/ab67616d0000b273731794970611e9e768f5ae86,https://open.spotify.com/track/48zi76YORvpiYO67liH70R,2431
59273,3cmEh49U5WRfPcFipIu7LY,When Life Has Ceased,37,251093,0,['Entombed'],1990,0.183,0.986,1,-8.044,1,0.102,1.19e-06,0.895,0.248,0.178,131.285,4,https://i.scdn.co/image/ab67616d0000b273731794970611e9e768f5ae86,https://open.spotify.com/track/3cmEh49U5WRfPcFipIu7LY,2431
59292,7cjxGM8tECsRdiTBYc2KFw,Bitter Loss,34,262760,0,['Entombed'],1990,0.232,0.978,7,-6.349,1,0.126,4.2e-06,0.101,0.0609,0.166,131.149,4,https://i.scdn.co/image/ab67616d0000b273731794970611e9e768f5ae86,https://open.spotify.com/track/7cjxGM8tECsRdiTBYc2KFw,2431
59342,1jyeknQl9iy8sfUafUW5f3,The Truth Beyond,31,205707,0,['Entombed'],1990,0.219,0.987,7,-5.211,1,0.186,4.86e-06,0.579,0.272,0.103,141.059,4,https://i.scdn.co/image/ab67616d0000b273731794970611e9e768f5ae86,https://open.spotify.com/track/1jyeknQl9iy8sfUafUW5f3,2431
63306,686uGjNRPAjrnPMJ7rff9B,Kern River,37,202533,0,['Merle Haggard'],1985-04-29,0.439,0.0427,9,-23.428,1,0.0403,0.914,0.00147,0.34,0.178,156.175,3,https://i.scdn.co/image/ab67616d0000b273b536bfd8c6583dfd104ae7ec,https://open.spotify.com/track/686uGjNRPAjrnPMJ7rff9B,2431
64100,7aP6jklpSX8BpidR5NyFvc,Bob,40,235032,0,['Macka B'],1995,0.891,0.331,1,-11.327,0,0.302,0.205,0.000355,0.0904,0.944,139.719,4,https://i.scdn.co/image/ab67616d0000b273b4a0009de6ce2afd3b9d0c2f,https://open.spotify.com/track/7aP6jklpSX8BpidR5NyFvc,2431
65418,1euszbbvkUzQzIhZUWFmXG,My Name Is Human,64,258773,1,['Highly Suspect'],2016-11-18,0.515,0.698,2,-5.572,0,0.0279,5.71e-05,8.64e-05,0.0827,0.194,139.96,4,https://i.scdn.co/image/ab67616d0000b2730412a482b98670e4d98a55fd,https://open.spotify.com/track/1euszbbvkUzQzIhZUWFmXG,2431
65434,5y1jgbDNgTfxoWXv3FhH2Q,Little One,59,241533,1,['Highly Suspect'],2016-11-18,0.474,0.351,7,-7.533,1,0.0292,0.0122,7.35e-06,0.112,0.104,139.827,3,https://i.scdn.co/image/ab67616d0000b2730412a482b98670e4d98a55fd,https://open.spotify.com/track/5y1jgbDNgTfxoWXv3FhH2Q,2431
65463,0aaOrTcwzvbTni3zUarEaT,Serotonia,54,351387,1,['Highly Suspect'],2016-11-18,0.297,0.506,2,-6.609,1,0.033,0.000372,0.000225,0.104,0.11,140.716,4,https://i.scdn.co/image/ab67616d0000b2730412a482b98670e4d98a55fd,https://open.spotify.com/track/0aaOrTcwzvbTni3zUarEaT,2431
66609,7HL1F4WhvCZB2giqjXrc8A,Show De Rock'n Roll,34,223000,0,['Roupa Nova'],1985-08-22,0.555,0.945,0,-6.75,1,0.0527,0.0168,8.43e-06,0.0913,0.933,147.961,4,https://i.scdn.co/image/ab67616d0000b27352f64465cdb6b0f4f469ec8b,https://open.spotify.com/track/7HL1F4WhvCZB2giqjXrc8A,2431
90446,4aw7k2ewdXN8VconMGTXc4,A Força do Amor,35,278667,0,['Roupa Nova'],1987-09-26,0.583,0.682,4,-8.16,1,0.0288,0.411,0.000303,0.132,0.89,147.722,4,https://i.scdn.co/image/ab67616d0000b27393dc3fa562e95aa2d3dc0f7b,https://open.spotify.com/track/4aw7k2ewdXN8VconMGTXc4,2431
99515,6v3RR0KUcqFzqucljqvwAb,Demon,35,197800,0,['Entombed'],1993-10-04,0.258,0.914,1,-5.473,1,0.0938,5.93e-06,0.505,0.328,0.524,158.577,4,https://i.scdn.co/image/ab67616d0000b2738caf88d5a1f7574c17614803,https://open.spotify.com/track/6v3RR0KUcqFzqucljqvwAb,2431
