,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2581,Agua Salada,51,206600,0,['Los Tigres Del Norte'],1994-01-01,0.578,0.325,0,-10.65,1,0.0275,0.455,0.0,0.415,0.928,95.94,4,https://i.scdn.co/image/ab67616d0000b273c45c715f2918e88683008947,https://open.spotify.com/track/3X5whob19D1tXZlpHGFLFt
2581,No Pude Enamorarme Mas,54,214427,0,['Los Tigres Del Norte'],1996-01-01,0.654,0.487,10,-11.029,1,0.0312,0.232,0.0,0.0842,0.731,99.596,4,https://i.scdn.co/image/ab67616d0000b27304c84b693b2369d9ef570a12,https://open.spotify.com/track/6EAKWJ5K0SY0gsJF3u0yy4
2581,Prisión De Amor,65,188160,0,['Los Tigres Del Norte'],1999-01-01,0.745,0.639,8,-6.809,1,0.0248,0.0784,7.99e-06,0.261,0.797,100.412,4,https://i.scdn.co/image/ab67616d0000b273b677b66576a6d8527f1086ae,https://open.spotify.com/track/3Lpg4XUPBhscufuiSCNd30
2581,My Funny Valentine,34,182960,0,['J.J. Johnson'],1964-01-01,0.391,0.0074,8,-26.528,1,0.0565,0.991,0.906,0.0962,0.361,60.667,4,https://i.scdn.co/image/ab67616d0000b2733fa769b4d41ebb5ac12eb700,https://open.spotify.com/track/4hCbA5XOPwCzNvUWKztpD9
2581,Sotto Il Segno Dei Pesci,54,361493,0,['Antonello Venditti'],1978-01-01,0.447,0.648,0,-12.519,1,0.0422,0.252,3.83e-06,0.2,0.569,85.583,4,https://i.scdn.co/image/ab67616d0000b2730880af66f46b7ab9dda13037,https://open.spotify.com/track/6XLq0b557873yQsYATC0Hz
2581,Ci vorrebbe un amico,43,233200,0,['Antonello Venditti'],1990-04-01,0.573,0.578,8,-13.016,1,0.0334,0.324,0.0,0.12,0.792,83.837,4,https://i.scdn.co/image/ab67616d0000b2735c9ef4d787f47b10d77b8a60,https://open.spotify.com/track/1kcFswKwG0lhRHXRvWB4hG
2581,Directo Al Corazón,60,206187,0,['Los Tigres Del Norte'],2005-01-01,0.786,0.536,9,-8.471,0,0.0332,0.172,0.0,0.157,0.361,100.06,4,https://i.scdn.co/image/ab67616d0000b27366c3327a8d578b4102b526c1,https://open.spotify.com/track/325noBSyeuRHcIzHO6s3ks
2581,Sotto La Pioggia,37,305467,0,['Antonello Venditti'],1982-11-01,0.629,0.373,5,-16.565,1,0.0609,0.442,7.3e-05,0.34,0.554,80.728,4,https://i.scdn.co/image/ab67616d0000b273a92affb16cd7d93b31f38e56,https://open.spotify.com/track/3yGWROfL2zQHyw17G7eq39
2581,Ci vorrebbe un amico,38,248627,0,['Antonello Venditti'],1984-12-01,0.576,0.504,8,-15.751,1,0.0375,0.402,0.0,0.0704,0.752,83.76,4,https://i.scdn.co/image/ab67616d0000b273e879669fba72d6e882318d87,https://open.spotify.com/track/6RgIH8lBNWSLNWHCr9aXeJ
2581,Che fantastica storia è la vita,55,358000,0,['Antonello Venditti'],2003-09-22,0.568,0.638,9,-6.311,1,0.0246,0.0773,4.11e-06,0.157,0.233,98.002,4,https://i.scdn.co/image/ab67616d0000b27360f506dbab133d5da569b62a,https://open.spotify.com/track/5nRDOsITlnO6fAEJBd8lef
