,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
4139,4H71d1kJ8DB8J4atO8fbBl,Yo soy aquél,54,159560,0,['Raphael'],1967-12-23,0.402,0.427,2,-11.328,0,0.0359,0.795,0.0,0.222,0.551,111.065,3,https://i.scdn.co/image/ab67616d0000b273f6b077ec1d3d075957eefc89,https://open.spotify.com/track/4H71d1kJ8DB8J4atO8fbBl,2311
4217,3JclUL96MU6SWZCPb1wzih,Digan lo que digan,48,162040,0,['Raphael'],1967-12-30,0.52,0.561,11,-6.806,1,0.0383,0.746,0.0,0.32,0.647,114.024,3,https://i.scdn.co/image/ab67616d0000b2739f4d22d79b6ad54bcfdee79a,https://open.spotify.com/track/3JclUL96MU6SWZCPb1wzih,2311
4345,4IfvJ5JBylmK6Rn8nk9uws,Desde aquel día,42,176493,0,['Raphael'],1967-12-23,0.462,0.342,7,-7.18,0,0.0283,0.743,0.0,0.109,0.306,106.694,3,https://i.scdn.co/image/ab67616d0000b273f6b077ec1d3d075957eefc89,https://open.spotify.com/track/4IfvJ5JBylmK6Rn8nk9uws,2311
4362,61KYwObLaFffX93vAI4rpo,La llorona,41,229707,0,['Raphael'],1967-12-30,0.434,0.456,2,-8.57,0,0.0306,0.715,0.0,0.199,0.356,83.709,3,https://i.scdn.co/image/ab67616d0000b2739f4d22d79b6ad54bcfdee79a,https://open.spotify.com/track/61KYwObLaFffX93vAI4rpo,2311
4432,1lIoDQMqHnqrztP5rnk296,Cierro mis ojos,39,213413,0,['Raphael'],1967-12-30,0.509,0.658,4,-6.395,1,0.0508,0.755,0.0,0.373,0.531,123.918,3,https://i.scdn.co/image/ab67616d0000b2739f4d22d79b6ad54bcfdee79a,https://open.spotify.com/track/1lIoDQMqHnqrztP5rnk296,2311
4495,0duR2G7phML0me43RTS39Z,Cuando tú no estás,37,218533,0,['Raphael'],1967-12-23,0.344,0.408,3,-7.057,0,0.0332,0.887,2.12e-06,0.173,0.189,108.376,3,https://i.scdn.co/image/ab67616d0000b273f6b077ec1d3d075957eefc89,https://open.spotify.com/track/0duR2G7phML0me43RTS39Z,2311
4654,1hUyBOViImGwP5P9LMYOBr,Estuve enamorado,33,141093,0,['Raphael'],1967-12-23,0.507,0.759,5,-4.355,1,0.0759,0.749,0.0,0.122,0.518,122.587,3,https://i.scdn.co/image/ab67616d0000b273f6b077ec1d3d075957eefc89,https://open.spotify.com/track/1hUyBOViImGwP5P9LMYOBr,2311
4675,1Om3bms0vinPDZiILAEreQ,Que nadie sepa mi sufrir,33,203653,0,['Raphael'],1967-12-30,0.465,0.697,0,-4.988,0,0.0371,0.801,0.0,0.492,0.626,88.262,1,https://i.scdn.co/image/ab67616d0000b2739f4d22d79b6ad54bcfdee79a,https://open.spotify.com/track/1Om3bms0vinPDZiILAEreQ,2311
10412,0N3qcAXZM06zaTKm7JCtIh,Midnight Blue,46,235000,0,['Melissa Manchester'],1975,0.449,0.381,0,-12.145,1,0.0264,0.737,0.429,0.0625,0.316,90.26,4,https://i.scdn.co/image/ab67616d0000b273018a2b32c2dc472106f1d4f2,https://open.spotify.com/track/0N3qcAXZM06zaTKm7JCtIh,2311
14824,6k9IY8ZUD0wihrL4Ch7Upn,Qué sabe nadie,48,314133,0,['Raphael'],1981-01-06,0.656,0.511,3,-11.203,1,0.0891,0.519,0.0,0.0864,0.384,82.701,4,https://i.scdn.co/image/ab67616d0000b27330a413cb37f6cdb88963f4b1,https://open.spotify.com/track/6k9IY8ZUD0wihrL4Ch7Upn,2311
14858,0xWksOrZ0oZU6blYMgqB7q,Qué tal te va sin mí?,47,321253,0,['Raphael'],1981-01-06,0.71,0.379,0,-10.572,1,0.0306,0.428,0.00076,0.138,0.549,92.128,4,https://i.scdn.co/image/ab67616d0000b27330a413cb37f6cdb88963f4b1,https://open.spotify.com/track/0xWksOrZ0oZU6blYMgqB7q,2311
