,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2241,All The Things You Are,37,172293,0,['Dizzy Gillespie Sextet'],1955-01-01,0.58,0.0722,8,-18.184,1,0.0441,0.989,0.859,0.0968,0.516,127.381,4,https://i.scdn.co/image/ab67616d0000b27398b0f88738dbe24e9eef4525,https://open.spotify.com/track/2mjlWBSR9NAyQVVhxRTgpt
2241,It Only Takes A Minute,39,241387,0,['Tavares'],1975-07-05,0.642,0.664,5,-8.087,0,0.0334,0.104,0.102,0.658,0.963,122.598,4,https://i.scdn.co/image/ab67616d0000b2734f389d6053fcef76e9634391,https://open.spotify.com/track/7L24ueXfFCegIfpxmRLbmM
2241,Quiero levantar mis manos,42,460867,0,['Miguel Cassina'],1989-10-01,0.253,0.413,9,-7.008,1,0.0292,0.882,8.66e-06,0.0826,0.142,135.123,4,https://i.scdn.co/image/ab67616d0000b2737feb5d4e3a6f3824c46c010b,https://open.spotify.com/track/0y0xNSh0E00F5U5XvUugMl
2241,Heaven Must Be Missing an Angel - Radio Edit,47,233880,0,['Tavares'],1994-01-01,0.68,0.576,7,-13.531,1,0.0343,0.00145,0.0765,0.0551,0.893,119.591,4,https://i.scdn.co/image/ab67616d0000b2731f3404e5093da476179c00dd,https://open.spotify.com/track/7xJHtECUDzwl7m54YJWEFi
2241,More Than A Woman - Remastered,58,208000,0,['Tavares'],2004-01-01,0.702,0.803,8,-9.129,0,0.0418,0.185,0.0,0.562,0.882,108.499,4,https://i.scdn.co/image/ab67616d0000b2733a9660a14dc4d78bf6deeb54,https://open.spotify.com/track/4pHjt1Hs1ghsey8dHnViYX
2241,Girls Like Girls,68,229656,0,['Hayley Kiyoko'],2015-02-03,0.611,0.701,6,-5.235,1,0.0248,0.0109,9.83e-06,0.0994,0.604,142.027,4,https://i.scdn.co/image/03dc1a009e2dec953f53aa10b69024b0d9db2b7d,https://open.spotify.com/track/3dNjUFt6EFU4Gq6Q5vfJqf
2241,SAD - Imanbek xxx Remix,71,174720,1,"['Rasster', 'Erin Bloomer', 'Imanbek']",2020-05-22,0.746,0.757,5,-6.078,0,0.054,0.491,0.00124,0.0863,0.499,124.992,4,https://i.scdn.co/image/ab67616d0000b273c64869b1cf834c228839f25b,https://open.spotify.com/track/4x5ymi4akay9Fq5Xm1PW3E
2241,"Pusti, Pusti Modu",37,225680,0,['Zdravko Colic'],1980-01-01,0.804,0.886,9,-6.813,0,0.0432,0.0322,3.91e-05,0.0382,0.961,131.897,4,https://i.scdn.co/image/ab67616d0000b273ce1a26d8f46cda0112f00d79,https://open.spotify.com/track/7DI2CqCk1ptrX53w79wTjn
2241,我的未來不是夢,40,311600,0,['Zhang Yu Sheng'],1988-05-01,0.52,0.536,2,-11.083,1,0.0326,0.494,0.0,0.268,0.215,126.475,4,https://i.scdn.co/image/ab67616d0000b273a1701ed325f7e2c3bce3b0d2,https://open.spotify.com/track/7waQoUkjuQEEPlWv9ImbnW
2241,Torre fuerte,38,347307,0,['Miguel Cassina'],1989-10-01,0.523,0.406,4,-10.224,0,0.0272,0.9,0.0,0.334,0.16,132.064,4,https://i.scdn.co/image/ab67616d0000b2737feb5d4e3a6f3824c46c010b,https://open.spotify.com/track/73jEwMPbzQqCQ43DkWlRkE
