,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
13116,13PBqPwRnpJIbwNkubCXlm,You Matter To Me,39,197773,0,['Peter Criss'],1978-01-01,0.74,0.738,6,-8.296,0,0.0294,0.165,6.05e-06,0.0721,0.945,120.1,4,https://i.scdn.co/image/ab67616d0000b273365862994e45cba29f27e328,https://open.spotify.com/track/13PBqPwRnpJIbwNkubCXlm,3671
23311,7dxZacYc50KtL4REJI3bxH,Black Star,49,291133,0,['Yngwie Malmsteen'],1992,0.316,0.732,11,-14.023,1,0.0477,0.00271,0.166,0.0749,0.471,146.072,4,https://i.scdn.co/image/ab67616d0000b273368e8b47321e322159b8fde1,https://open.spotify.com/track/7dxZacYc50KtL4REJI3bxH,3671
31056,4bgCdwNpbU3sCJ3mupBW8S,I Don't Want to Be - Stripped Version,58,244333,0,['Gavin DeGraw'],2004-07-26,0.545,0.582,8,-7.377,1,0.0368,0.142,0.0,0.144,0.536,147.082,4,https://i.scdn.co/image/ab67616d0000b27309ec47c2a2173e984d8461e9,https://open.spotify.com/track/4bgCdwNpbU3sCJ3mupBW8S,3671
33418,6j7hih15xG2cdYwIJnQXsq,Not Over You,71,218520,0,['Gavin DeGraw'],2011-09-16,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,4,https://i.scdn.co/image/ab67616d0000b2736b3b5436a48203e35b89b9ba,https://open.spotify.com/track/6j7hih15xG2cdYwIJnQXsq,3671
46822,0MhCb3iakymVqQIOeYPSUf,Soldier,59,211387,0,['Gavin DeGraw'],2011-09-16,0.486,0.74,10,-4.307,1,0.0438,0.0217,0.0,0.326,0.488,139.923,4,https://i.scdn.co/image/ab67616d0000b2736b3b5436a48203e35b89b9ba,https://open.spotify.com/track/0MhCb3iakymVqQIOeYPSUf,3671
50323,5wtk9Zdf5vD43ZdJsweEsN,Videvisan,32,78707,0,['Mona Wessman'],1972-03-16,0.455,0.0137,8,-26.103,1,0.0428,0.989,0.0364,0.13,0.456,122.405,4,https://i.scdn.co/image/ab67616d0000b273053d2236fdaeb6d511648711,https://open.spotify.com/track/5wtk9Zdf5vD43ZdJsweEsN,3671
59755,7n0xNRWiGl5deHGUTCdMZ3,Seventh Sign,36,391533,0,['Yngwie Malmsteen'],1994-05-09,0.42,0.88,8,-7.016,0,0.0456,0.00242,0.0315,0.0533,0.45,140.925,4,https://i.scdn.co/image/ab67616d0000b2733b7757572eb408187103e0b5,https://open.spotify.com/track/7n0xNRWiGl5deHGUTCdMZ3,3671
69239,59wJ3NL9OuCReYC27AJZWz,Lamento Boliviano,38,212741,0,['Daniela'],2014-12-01,0.771,0.641,4,-11.262,0,0.0337,0.456,0.361,0.0405,0.619,113.017,4,https://i.scdn.co/image/ab67616d0000b2735692c7ea40ee9433fdc35e75,https://open.spotify.com/track/59wJ3NL9OuCReYC27AJZWz,3671
78478,6xK4AzqOpT5oo7fgn0Mvd7,Mi Niña Traviesa,59,186480,0,['Luis Coronel'],2013-09-17,0.483,0.695,5,-2.568,1,0.0285,0.274,0.0,0.366,0.596,138.571,3,https://i.scdn.co/image/ab67616d0000b273dd4d75c6982c7af9d84231b2,https://open.spotify.com/track/6xK4AzqOpT5oo7fgn0Mvd7,3671
86575,13RlFP5O9ZwJbe1Vy1Jclm,Libertango,42,187800,0,['Yo-Yo Ma'],1997-10-31,0.607,0.474,9,-11.24,0,0.0282,0.845,0.94,0.124,0.805,139.89,4,https://i.scdn.co/image/ab67616d0000b27345807b331594898053c59c71,https://open.spotify.com/track/13RlFP5O9ZwJbe1Vy1Jclm,3671
98279,4wYIQRvu7JpP3h2v5o1IOe,Chariot - Stripped Version,42,299307,0,['Gavin DeGraw'],2004-07-26,0.48,0.374,7,-9.807,1,0.0353,0.633,0.0,0.0982,0.207,128.171,4,https://i.scdn.co/image/ab67616d0000b27309ec47c2a2173e984d8461e9,https://open.spotify.com/track/4wYIQRvu7JpP3h2v5o1IOe,3671
103375,6TAEcqQfb9JIrEFkn4kPca,ไม่เจ็บอย่างฉันใครจะเข้าใจ - เพลงประกอบละคร สามีตีตรา,31,236353,0,['Fymme Bongkot'],2014-02-06,0.661,0.538,8,-6.458,1,0.033,0.786,0.0,0.126,0.369,128.048,4,https://i.scdn.co/image/ab67616d0000b2736c35a646d7f832d5af4acd75,https://open.spotify.com/track/6TAEcqQfb9JIrEFkn4kPca,3671
107803,3pfGTMNDUJwj4cBN6op9m6,No Hay 2 Sin 3 (Gol),47,226653,0,"['Cali Y El Dandee', 'David Bisbal']",2012-01-01,0.642,0.893,0,-4.219,0,0.107,0.0333,0.0,0.689,0.713,126.077,4,https://i.scdn.co/image/ab67616d0000b2737b5ce333949f95a6ec6e0e11,https://open.spotify.com/track/3pfGTMNDUJwj4cBN6op9m6,3671
108194,550Wn0mCBgXSnTNouQA2fY,I Wanna Dance with Somebody,53,219960,0,['Rachel Brown'],2015-06-16,0.712,0.102,2,-11.422,1,0.0522,0.899,0.0,0.121,0.38,104.371,4,https://i.scdn.co/image/ab67616d0000b273800de05d9e7857235895748d,https://open.spotify.com/track/550Wn0mCBgXSnTNouQA2fY,3671
113147,5NTZYk3fa4TuxkJQKFwToR,Fış Fış Kayıkçı,48,272500,0,['Özge Öz'],2017-06-16,0.593,0.124,10,-20.527,1,0.323,0.954,0.0,0.341,0.0497,134.548,3,https://i.scdn.co/image/ab67616d0000b27391210cb5df47b7e8345331d7,https://open.spotify.com/track/5NTZYk3fa4TuxkJQKFwToR,3671
