,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
3431,Have Love Will Travel,59,160400,0,['The Sonics'],1965,0.506,0.948,10,-5.626,1,0.105,0.727,0.0,0.0904,0.934,130.195,4,https://i.scdn.co/image/ab67616d0000b2733b8f9c148e9eead1143c78e6,https://open.spotify.com/track/2uXkW8uJcOIhlbUatEPLPs
3431,Strychnine,42,133093,0,['The Sonics'],1965,0.331,0.957,7,-6.101,0,0.0504,0.419,0.0,0.102,0.548,143.299,4,https://i.scdn.co/image/ab67616d0000b2733b8f9c148e9eead1143c78e6,https://open.spotify.com/track/6u7UrwiZERRglVNSpgmxNf
3431,Walkin' the Dog,31,165467,0,['The Sonics'],1965,0.538,0.89,9,-5.256,1,0.0455,0.644,0.0,0.208,0.861,121.032,4,https://i.scdn.co/image/ab67616d0000b2733b8f9c148e9eead1143c78e6,https://open.spotify.com/track/1pPGQdGD3gXLZm2Y1DgiHo
3431,風繼續吹,52,308573,0,['Leslie Cheung'],1983,0.538,0.426,0,-9.985,1,0.0289,0.264,0.0012,0.472,0.322,133.786,4,https://i.scdn.co/image/ab67616d0000b273295e5a613cb3fb9f7ccf532e,https://open.spotify.com/track/5RLv04XXxe0Nc4W7DTBJGT
3431,為妳鍾情,37,242653,0,['Leslie Cheung'],1985,0.269,0.341,3,-10.539,1,0.0371,0.0887,0.376,0.362,0.0838,126.748,1,https://i.scdn.co/image/ab67616d0000b273c02cee0b5f5dde83456e99f6,https://open.spotify.com/track/2wSlWzQCo06NniaTNoXEVL
3431,Born to Try,55,251280,0,['Delta Goodrem'],2003-03-21,0.542,0.589,8,-6.813,1,0.0284,0.246,0.0,0.188,0.336,133.838,4,https://i.scdn.co/image/ab67616d0000b273da57f76f2fc20c1ed0bede9b,https://open.spotify.com/track/2iWyrSHvs6qhFzfpiLAK0z
3431,Djevojčice Kojima Miriše Koža,34,233827,0,['Zabranjeno Pusenje'],1985-01-01,0.583,0.571,7,-11.455,1,0.0632,0.0333,4.75e-05,0.322,0.329,119.088,4,https://i.scdn.co/image/ab67616d0000b27337c31b12640762c1904b9a02,https://open.spotify.com/track/70XthLlfA8soRL4hLakNe7
3431,Lutka Sa Naslovne Strane,31,214600,0,['Zabranjeno Pusenje'],1985-01-01,0.424,0.899,0,-9.269,1,0.0598,0.00768,0.00127,0.342,0.749,156.169,4,https://i.scdn.co/image/ab67616d0000b27337c31b12640762c1904b9a02,https://open.spotify.com/track/3aschmnDcpMKRnmeMkeQIP
3431,Kuka on se oikea,36,205080,0,['Ressu Redford'],1990,0.484,0.59,6,-5.76,0,0.0377,0.815,0.0,0.138,0.574,144.777,4,https://i.scdn.co/image/ab67616d0000b2739b3044cb0eb75d01d0d6e429,https://open.spotify.com/track/3Fe15E4PcN0mPHgKn83jYh
3431,Viimeinen Päivä,47,228805,0,"['Ressu Redford', 'Pyhimys']",2019-04-12,0.551,0.821,8,-6.93,1,0.163,0.0591,0.0,0.142,0.52,160.048,4,https://i.scdn.co/image/ab67616d0000b273e09cefed25a0a99cf10880d6,https://open.spotify.com/track/39V0lqr0diK8Ixkf2joPfe
