,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
30780,5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),74,232020,0,['Zion & Lennox'],2004-05-04,0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,4,https://i.scdn.co/image/ab67616d0000b27387d3146807ad53b05a7daaac,https://open.spotify.com/track/5gflgO9EPbIBf16n5TKnQS,3341
31105,1810h6qkazO0NWahk1TyTy,Bandida,57,192000,0,['Zion & Lennox'],2004-05-04,0.807,0.781,1,-6.028,1,0.158,0.0784,0.0,0.105,0.536,95.009,4,https://i.scdn.co/image/ab67616d0000b27387d3146807ad53b05a7daaac,https://open.spotify.com/track/1810h6qkazO0NWahk1TyTy,3341
31911,6CFPFnS9EcLs2I0nWqtWci,Because Of You,75,266840,0,['Ne-Yo'],2007-01-01,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,4,https://i.scdn.co/image/ab67616d0000b273ec4f8c81eb9ddee00e01798d,https://open.spotify.com/track/6CFPFnS9EcLs2I0nWqtWci,3341
34965,7Cu2COdH93MnuireuKNiS3,Streetcar,72,246972,0,['Daniel Caesar'],2015-11-12,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651,3,https://i.scdn.co/image/ab67616d0000b273a117ac19ee51aebdf05fe88c,https://open.spotify.com/track/7Cu2COdH93MnuireuKNiS3,3341
36350,0VKkyBKCXyR99navhVRqcP,La player (Bandolera),75,249609,0,['Zion & Lennox'],2018-02-23,0.769,0.838,2,-5.238,1,0.0633,0.16,0.0,0.0935,0.602,93.996,4,https://i.scdn.co/image/ab67616d0000b273300e1b3b6b6904d84e76bb14,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP,3341
36452,23c9gmiiv7RCu7twft0Mym,Who Hurt You?,73,231964,1,['Daniel Caesar'],2018-10-16,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,4,https://i.scdn.co/image/ab67616d0000b273c70176fa51326491ecc5f79e,https://open.spotify.com/track/23c9gmiiv7RCu7twft0Mym,3341
37375,630DpnzdfjdVqv2yLfPbAX,Bertaut,78,315961,0,['Nadin Amizah'],2020-05-28,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,3,https://i.scdn.co/image/ab67616d0000b2732af8d850fa9388950b9320e7,https://open.spotify.com/track/630DpnzdfjdVqv2yLfPbAX,3341
41874,3RRKZ8a8SCtiPZ5qdK2Hos,There Won't Be Anymore,43,141773,0,['Charlie Rich'],1997-01-28,0.547,0.28,5,-14.353,1,0.027,0.932,0.00782,0.188,0.653,103.342,4,https://i.scdn.co/image/ab67616d0000b273b3bb86cadddc41c951004937,https://open.spotify.com/track/3RRKZ8a8SCtiPZ5qdK2Hos,3341
44201,1TPLsNVlofwX1txcE9gZZF,We Find Love,68,254919,0,['Daniel Caesar'],2017-08-25,0.51,0.363,5,-8.635,1,0.0304,0.853,0.0,0.109,0.426,78.0,4,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,https://open.spotify.com/track/1TPLsNVlofwX1txcE9gZZF,3341
44208,0KyzXQhY2yzcb1FYCHkZc2,Blessed,67,241371,0,['Daniel Caesar'],2017-08-25,0.448,0.263,11,-11.98,1,0.0373,0.824,1.91e-06,0.106,0.451,109.889,1,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,https://open.spotify.com/track/0KyzXQhY2yzcb1FYCHkZc2,3341
44238,1Mza2sr6tPhy6jjI3HB9fW,Hold Me Down,65,231268,0,['Daniel Caesar'],2017-08-25,0.463,0.427,8,-9.799,0,0.0549,0.628,0.000565,0.0911,0.231,116.059,4,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,https://open.spotify.com/track/1Mza2sr6tPhy6jjI3HB9fW,3341
45672,3QwBODjSEzelZyVjxPOHdq,Otra vez (feat. J Balvin),75,209453,0,"['Zion & Lennox', 'J Balvin']",2016-09-30,0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,4,https://i.scdn.co/image/ab67616d0000b27382eabf564ddc57325a84dd50,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,3341
55755,6xuCqLILMiXxugbUmuRVJi,Ahora (feat. Angel Doze),50,181002,0,['Zion & Lennox'],2004-05-04,0.796,0.907,9,-4.608,0,0.0441,0.0361,9.19e-06,0.0862,0.608,96.019,4,https://i.scdn.co/image/ab67616d0000b27387d3146807ad53b05a7daaac,https://open.spotify.com/track/6xuCqLILMiXxugbUmuRVJi,3341
55850,3BYUW3fviY5RZyNzZhnLO1,Doncella,50,190009,0,['Zion & Lennox'],2005-06-07,0.645,0.876,6,-5.609,1,0.0341,0.0418,0.0024,0.0879,0.766,96.01,4,https://i.scdn.co/image/ab67616d0000b273bcf2fc0b58de75c27c9f438f,https://open.spotify.com/track/3BYUW3fviY5RZyNzZhnLO1,3341
57118,53LxOQIcSZe71SF9IS0Z7b,Pierdo la Cabeza,57,222040,0,['Zion & Lennox'],2014-11-04,0.782,0.781,0,-5.992,1,0.0347,0.236,2.64e-05,0.249,0.64,93.017,4,https://i.scdn.co/image/ab67616d0000b2730f50e9083efc026a2fbcb07d,https://open.spotify.com/track/53LxOQIcSZe71SF9IS0Z7b,3341
57254,7dnOGJWp5Mspq4drP0oaxZ,Pierdo la Cabeza - Remix,60,287080,0,"['Zion & Lennox', 'Farruko', 'Yandel']",2015-03-09,0.716,0.795,0,-4.93,1,0.0304,0.221,0.0,0.213,0.666,93.023,4,https://i.scdn.co/image/ab67616d0000b27344fb6141e4aebe3c3c460cb1,https://open.spotify.com/track/7dnOGJWp5Mspq4drP0oaxZ,3341
57408,5HABnFSYvl6mTmg8nSdzHa,Mi tesoro (feat. Nicky Jam),62,246653,0,"['Zion & Lennox', 'Nicky Jam']",2016-09-30,0.725,0.711,10,-4.544,1,0.0335,0.0821,0.0,0.0931,0.477,93.003,4,https://i.scdn.co/image/ab67616d0000b27382eabf564ddc57325a84dd50,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,3341
61970,5pkeqhgZ3FgOvOigeLHgas,Hiljaisuus (Vain elämää kausi 6),43,192480,0,['Samu Haber'],2017-05-12,0.601,0.601,7,-8.323,1,0.0335,0.162,0.0,0.0957,0.284,127.954,4,https://i.scdn.co/image/ab67616d0000b2734ee032c8dd05f13ccbb4ccd1,https://open.spotify.com/track/5pkeqhgZ3FgOvOigeLHgas,3341
62266,1IwaepesIidy95CNRGuvaQ,Ikuinen vappu - Vain elämää kausi 10,44,215404,0,['Samu Haber'],2019-09-20,0.619,0.602,5,-7.016,1,0.0401,0.181,0.0,0.235,0.314,119.974,4,https://i.scdn.co/image/ab67616d0000b27375b53466b92fc31e34205ddf,https://open.spotify.com/track/1IwaepesIidy95CNRGuvaQ,3341
62302,5r9jhmrT1lfFzu5KjkFlgr,Hanuri - Vain elämää kausi 10,42,193498,0,['Samu Haber'],2019-09-06,0.789,0.701,2,-5.672,0,0.0459,0.0686,0.0,0.105,0.941,97.005,4,https://i.scdn.co/image/ab67616d0000b2735bbe7accf857f24371a5f2e4,https://open.spotify.com/track/5r9jhmrT1lfFzu5KjkFlgr,3341
