,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
567,46UVOp5pnAasev0rak9ta7,All Your Love (I Miss Loving),32,157133,0,['Otis Rush'],1956,0.469,0.767,1,-5.952,0,0.0539,0.818,0.00261,0.23,0.646,127.842,4,https://i.scdn.co/image/ab67616d0000b2732992c8ece39acfe61fe3aebb,https://open.spotify.com/track/46UVOp5pnAasev0rak9ta7,3771
4334,2nIuMIjhaHm1RgLQmi9mVO,Aşk Eski Bir Yalan,42,140673,0,['Kamuran Akkor'],1967-04-04,0.431,0.639,11,-7.504,0,0.0716,0.672,0.00048,0.729,0.75,130.416,4,https://i.scdn.co/image/ab67616d0000b27320b2a6c4954969160edb8010,https://open.spotify.com/track/2nIuMIjhaHm1RgLQmi9mVO,3771
16557,256HFTAUJJ2x5YuSQNA9OH,Chance,43,266760,0,['Big Country'],1983-07-15,0.718,0.651,2,-9.841,1,0.0268,0.0221,0.000144,0.0674,0.949,108.208,4,https://i.scdn.co/image/ab67616d0000b27317bfe2130a158279264069e6,https://open.spotify.com/track/256HFTAUJJ2x5YuSQNA9OH,3771
16695,7f7bSSvBqxn6WAHTRZMWHB,Fields Of Fire,40,211467,0,['Big Country'],1983-07-15,0.592,0.907,5,-8.87,1,0.0584,0.00111,0.0862,0.0954,0.613,123.815,4,https://i.scdn.co/image/ab67616d0000b27317bfe2130a158279264069e6,https://open.spotify.com/track/7f7bSSvBqxn6WAHTRZMWHB,3771
23383,67Hp634KZbo9B5WMsJOalE,It's a Fine Day,48,330533,0,['Opus III'],1992,0.606,0.955,1,-9.857,0,0.0462,0.115,0.0547,0.15,0.285,125.007,4,https://i.scdn.co/image/ab67616d0000b273b172463ea6fc81159a69fde3,https://open.spotify.com/track/67Hp634KZbo9B5WMsJOalE,3771
25545,3sVfjl9XFBk8gjGrph7EWo,La Morena,54,264160,0,['Ilegales'],1995-11-21,0.885,0.963,7,-5.892,1,0.0621,0.0976,5.35e-06,0.0862,0.834,127.342,4,https://i.scdn.co/image/ab67616d0000b27336c316f75be9da0e3491a667,https://open.spotify.com/track/3sVfjl9XFBk8gjGrph7EWo,3771
25963,37EJvPSMOhOs46HEyweZNW,Fiesta Caliente,47,280867,0,['Ilegales'],1995-11-21,0.833,0.911,8,-7.223,1,0.0778,0.137,0.000297,0.0561,0.926,131.442,4,https://i.scdn.co/image/ab67616d0000b27336c316f75be9da0e3491a667,https://open.spotify.com/track/37EJvPSMOhOs46HEyweZNW,3771
27039,5NuGimnwSMQwBKgCCy7wIn,Como Un Trueno,56,246267,0,"['Ilegales', 'Pavel De Jesús', 'Sócrates de Jesús']",1997-11-11,0.834,0.945,0,-6.527,1,0.0424,0.187,0.0775,0.0731,0.934,130.418,4,https://i.scdn.co/image/ab67616d0000b2737ec1aa43dd1f6b93f4e83225,https://open.spotify.com/track/5NuGimnwSMQwBKgCCy7wIn,3771
27068,20jvgYvnqySWnNCsHQZnXk,El Taqui Taqui - Original Mix,56,263493,0,"['Ilegales', 'Pavel De Jesús', 'Sócrates de Jesús']",1997-11-11,0.826,0.949,6,-7.18,0,0.064,0.0242,1.33e-05,0.0191,0.928,133.456,4,https://i.scdn.co/image/ab67616d0000b2737ec1aa43dd1f6b93f4e83225,https://open.spotify.com/track/20jvgYvnqySWnNCsHQZnXk,3771
32148,6aX2LyT7zpTLe3iZfDeHki,Mr Rock & Roll,60,214813,0,['Amy Macdonald'],2007-01-01,0.61,0.858,9,-4.867,1,0.0318,0.0284,0.0,0.102,0.421,110.881,4,https://i.scdn.co/image/ab67616d0000b273aa2d1f1ecc9aa8f82fd56f7c,https://open.spotify.com/track/6aX2LyT7zpTLe3iZfDeHki,3771
39635,7lGxQnHhG3GWpzvevjwDmL,Just A Shadow,33,336067,0,['Big Country'],1984-10-01,0.598,0.686,9,-12.494,1,0.0296,0.076,0.259,0.236,0.807,113.026,4,https://i.scdn.co/image/ab67616d0000b2739e1a7ed61d630bd18069a983,https://open.spotify.com/track/7lGxQnHhG3GWpzvevjwDmL,3771
39887,4WYBE94dRKhhXLsOeVSNH8,Look Away,48,264600,0,['Big Country'],1986-07-14,0.559,0.837,1,-10.316,0,0.0352,0.0322,0.6,0.136,0.821,128.091,4,https://i.scdn.co/image/ab67616d0000b27348f28b9cb38669bcafc26455,https://open.spotify.com/track/4WYBE94dRKhhXLsOeVSNH8,3771
40045,1L8sKqEAiEU1t2uWwbbjXJ,The Seer,34,325000,0,"['Big Country', 'Kate Bush']",1986-07-14,0.551,0.802,7,-11.831,1,0.0377,0.00181,0.279,0.551,0.663,126.101,4,https://i.scdn.co/image/ab67616d0000b27348f28b9cb38669bcafc26455,https://open.spotify.com/track/1L8sKqEAiEU1t2uWwbbjXJ,3771
41694,5mQFDAIr5sHoQHDNgqBfQt,The Boss,37,578040,0,['The Braxtons'],1996-08-09,0.526,0.808,9,-8.727,0,0.0696,0.109,0.00427,0.207,0.389,123.705,4,https://i.scdn.co/image/ab67616d0000b27346d09f16c8a401ae26eb3920,https://open.spotify.com/track/5mQFDAIr5sHoQHDNgqBfQt,3771
