,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
1656,35gkASz2Cb1VryMGIuEPjX,Rubber Ball,48,144107,0,['Bobby Vee'],1961-01-01,0.423,0.43,9,-10.325,1,0.0353,0.686,0.0,0.183,0.77,142.885,4,https://i.scdn.co/image/ab67616d0000b273632787b84938eaa5f159484d,https://open.spotify.com/track/35gkASz2Cb1VryMGIuEPjX,3121
38373,5J7aILM0273RGHm7czdLxx,You Know Me More Than I Know,45,215293,0,['John Cale'],1974-01-01,0.465,0.288,0,-14.561,1,0.0317,0.277,0.000537,0.226,0.325,135.165,4,https://i.scdn.co/image/ab67616d0000b2733f3af9b8c6cb467855846307,https://open.spotify.com/track/5J7aILM0273RGHm7czdLxx,3121
43305,2qh2VGAOYFXLsMbdATRf6w,Rock Me Gently,55,208333,0,['Andy Kim'],2008-01-01,0.719,0.703,0,-8.306,1,0.0545,0.231,9e-05,0.129,0.776,123.173,4,https://i.scdn.co/image/ab67616d0000b27388b05da453af0cdb2f1024af,https://open.spotify.com/track/2qh2VGAOYFXLsMbdATRf6w,3121
45574,70jrNdP6R9AKHazjaurG3Z,Tô Preocupada (Calma Amiga) (feat. Anitta),75,120000,0,"['Mc Rebecca', 'DJ Will22', 'Anitta']",2021-02-25,0.895,0.671,7,-3.126,1,0.137,0.243,3.57e-06,0.0768,0.905,84.956,4,https://i.scdn.co/image/ab67616d0000b273d33e7de166c4a1454e9135a0,https://open.spotify.com/track/70jrNdP6R9AKHazjaurG3Z,3121
49439,7I2k8PcOLEZwx8OlTc10m9,Fuego,56,219893,0,"['A.B. Quintanilla III', 'Kumbia Kings']",2004-01-01,0.835,0.909,7,-4.707,1,0.0618,0.0143,0.000131,0.217,0.752,114.01,4,https://i.scdn.co/image/ab67616d0000b273222417cda8b5c45fd5ed7017,https://open.spotify.com/track/7I2k8PcOLEZwx8OlTc10m9,3121
60617,595nqFsvxhQ6CO2YG65W2D,Ready Steady Go - Extended Mix,53,253933,0,"['Paul Oakenfold', 'Asher D']",2002,0.556,0.944,1,-5.556,0,0.0296,0.00154,0.0295,0.209,0.341,128.012,4,https://i.scdn.co/image/ab67616d0000b273c3c1de27026214bf96d02378,https://open.spotify.com/track/595nqFsvxhQ6CO2YG65W2D,3121
64687,6A4Kuy7JL0Znab3Skgloiv,Starry Eyed Surprise,52,228493,0,"['Paul Oakenfold', 'Shifty Shellshock', 'Crazy Town']",2002,0.721,0.794,4,-6.134,1,0.132,0.0195,0.00013,0.283,0.562,103.211,4,https://i.scdn.co/image/ab67616d0000b273c3c1de27026214bf96d02378,https://open.spotify.com/track/6A4Kuy7JL0Znab3Skgloiv,3121
77982,1daiNBGRJYN9rCBfGBPqKS,Descarado,36,270880,0,['elClubo'],2006-11-11,0.615,0.421,3,-8.059,0,0.0293,0.437,0.0,0.0903,0.162,142.029,4,https://i.scdn.co/image/ab67616d0000b2731f80aa6ec9a379f21b0954cd,https://open.spotify.com/track/1daiNBGRJYN9rCBfGBPqKS,3121
78125,3ivsIHt8BiLLicBoIZp8wT,Rica Y Apretadita,53,241000,0,"['A.B. Quintanilla III', 'Kumbia All Starz', 'Melissa Jimenez']",2008-01-01,0.744,0.932,6,-2.918,1,0.102,0.0944,0.0,0.41,0.932,115.354,4,https://i.scdn.co/image/ab67616d0000b2738bb40cf3bf25c69b40d6f4a9,https://open.spotify.com/track/3ivsIHt8BiLLicBoIZp8wT,3121
78145,2YCnmXWGcNoFArndcOUzZP,Por Ti Baby,48,187840,0,"['A.B. Quintanilla III', 'Kumbia All Starz', 'Flex']",2008-01-01,0.698,0.971,6,-3.324,1,0.13,0.146,0.0,0.125,0.96,93.97,4,https://i.scdn.co/image/ab67616d0000b2738bb40cf3bf25c69b40d6f4a9,https://open.spotify.com/track/2YCnmXWGcNoFArndcOUzZP,3121
81015,61Q9Nl9Hktnz20ZTeCQAmn,Po Dangum,32,230987,0,['Monika Linkyte'],2015-09-17,0.75,0.443,0,-6.053,1,0.0276,0.416,0.00187,0.115,0.622,101.962,4,https://i.scdn.co/image/ab67616d0000b27380c4b0cce63583ca70f9390d,https://open.spotify.com/track/61Q9Nl9Hktnz20ZTeCQAmn,3121
97450,0IsjGDAqohBEdZWVoTaMjI,Raised by a Good Time,49,192987,0,['Steven Lee Olsen'],2014-11-10,0.583,0.859,2,-4.495,1,0.0402,0.0579,0.0,0.11,0.607,142.071,4,https://i.scdn.co/image/ab67616d0000b273d7c3a7f190e860cdc77f00f6,https://open.spotify.com/track/0IsjGDAqohBEdZWVoTaMjI,3121
121638,1bAHNj6NQQqbRmnlWyOQvC,Southern Sun - DJ Tiësto Remix,50,584586,0,"['Paul Oakenfold', 'Carla Werner', 'Tiësto']",2002-03-19,0.631,0.784,4,-9.279,0,0.0405,0.0183,0.479,0.603,0.572,137.029,4,https://i.scdn.co/image/ab67616d0000b273f139de3973b012a780d49208,https://open.spotify.com/track/1bAHNj6NQQqbRmnlWyOQvC,3121
122037,2urGLvUk2UxfGZ7oFxQmuN,Finder - Original,50,349091,0,['Ninetoes'],2013-05-13,0.829,0.725,6,-8.479,1,0.0533,0.00369,0.863,0.0805,0.0749,121.01,4,https://i.scdn.co/image/ab67616d0000b27351edc167f5b91fc5c449d388,https://open.spotify.com/track/2urGLvUk2UxfGZ7oFxQmuN,3121
123022,23cz0wpCyBYyGTv07S3yOy,Parte De Mi Corazon (Ballad),43,234200,0,"['A.B. Quintanilla III', 'Kumbia Kings']",2004-01-01,0.562,0.467,9,-8.342,1,0.0402,0.421,0.0,0.189,0.58,139.939,4,https://i.scdn.co/image/ab67616d0000b273222417cda8b5c45fd5ed7017,https://open.spotify.com/track/23cz0wpCyBYyGTv07S3yOy,3121
133674,3qYdkEZniYVX0rZN74sIRJ,Cada Vez,32,229267,0,"['A.B. Quintanilla III', 'Kumbia All Starz']",1999-01-01,0.799,0.438,0,-8.529,1,0.0312,0.47,0.0,0.516,0.451,94.009,4,https://i.scdn.co/image/ab67616d0000b2733df5702d5e7a6b6bd14f536e,https://open.spotify.com/track/3qYdkEZniYVX0rZN74sIRJ,3121
133694,5nWttGi56oq0TQjSfW6vnV,El Olvidao,45,180640,0,['Néstor Garnica'],2002-01-02,0.663,0.495,9,-8.669,0,0.0994,0.745,5.71e-05,0.0946,0.58,114.704,4,https://i.scdn.co/image/ab67616d0000b273381cce258553c2076d5315f2,https://open.spotify.com/track/5nWttGi56oq0TQjSfW6vnV,3121
133707,00BKIyyqFkyNQNRmHzxFwa,Amores Como El Tuyo - Versión Cumbia,32,235507,0,"['A.B. Quintanilla III', 'Kumbia All Starz']",2003-01-01,0.625,0.788,7,-5.009,1,0.054,0.453,0.0,0.229,0.779,148.015,4,https://i.scdn.co/image/ab67616d0000b273290b911f1381625a0070c8d3,https://open.spotify.com/track/00BKIyyqFkyNQNRmHzxFwa,3121
133739,5ktD7hZfEn3s0xW9tgRhf1,Anoche No Dormí,38,212973,0,"['A.B. Quintanilla III', 'Kumbia All Starz']",2006-01-01,0.674,0.894,4,-5.737,1,0.0552,0.0903,3.03e-05,0.131,0.967,94.006,4,https://i.scdn.co/image/ab67616d0000b273b6f7a1d1a761937d5332eabb,https://open.spotify.com/track/5ktD7hZfEn3s0xW9tgRhf1,3121
142997,6S9lcjREUTU4Yv5y7oMcv2,Woo Hoo,50,119387,0,"[""The 5.6.7.8's""]",2003-09-23,0.566,0.811,11,-9.849,0,0.0435,0.732,0.638,0.596,0.961,127.944,4,https://i.scdn.co/image/ab67616d0000b273fecfac11994325a39cd03dec,https://open.spotify.com/track/6S9lcjREUTU4Yv5y7oMcv2,3121
145595,3OF48WGuSdJnJjgn2V1M4H,Konrads Hopp Om Livet,37,589053,0,['Atomic'],2005,0.456,0.544,7,-8.923,1,0.0795,0.357,0.771,0.145,0.404,120.438,4,https://i.scdn.co/image/ab67616d0000b2733e5731f8e549b94bde4b3604,https://open.spotify.com/track/3OF48WGuSdJnJjgn2V1M4H,3121
146994,2VD4DrLIkfItv7grWXCXpW,Cantarella,38,182096,0,"['KurousaP', 'Michaon']",2013,0.502,0.799,10,-3.949,0,0.0339,0.129,0.0,0.0544,0.858,143.99,4,https://i.scdn.co/image/ab67616d0000b27349c200c459be73d989250bef,https://open.spotify.com/track/2VD4DrLIkfItv7grWXCXpW,3121
148862,0wGIby7zPMM1JcVSAcD5wA,My Heart Reminds Me,35,146000,0,['Jerry Vale'],1995-01-23,0.378,0.314,8,-11.013,1,0.0284,0.908,4.33e-06,0.105,0.158,108.683,4,https://i.scdn.co/image/ab67616d0000b27329941b56533c128708641604,https://open.spotify.com/track/0wGIby7zPMM1JcVSAcD5wA,3121
165472,0yc832cM8qjrHKUfNMJgoV,Atado,37,271627,0,['elClubo'],2009-10-03,0.565,0.501,6,-8.297,1,0.0273,0.337,0.0,0.114,0.244,148.092,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
166235,11w2cnCs2CxSKLwHbrF685,Majhe Mahar Pandhari - Abhang 1977,31,418267,0,['Bhimsen Joshi'],2004-07-31,0.475,0.503,1,-10.5,1,0.0365,0.823,0.0,0.523,0.675,111.938,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
171186,1OIg1rSlLKu5xD1x1bfVJo,Hallelujah,36,246000,0,['John Cale'],1996-01-01,0.531,0.169,9,-13.582,0,0.0343,0.973,5.26e-05,0.114,0.372,107.669,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
173171,1Xbm5nIzaassAYgdAxYhs0,Paz En Este Amor,42,200453,0,['Los Sierreños'],2008-01-01,0.769,0.777,0,-6.615,0,0.0346,0.0531,0.0,0.0569,0.942,118.479,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
173213,1XmVDURIONkL2OxpuXWWNA,Por Ti Baby,36,187840,0,"['A.B. Quintanilla III', 'Kumbia All Starz', 'Nigga']",2008-01-01,0.701,0.972,6,-3.297,1,0.126,0.133,0.0,0.125,0.961,93.975,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
181116,28TAkBbHM8l9GYR0dPtCQ5,クリスマス・イブRap,34,357000,0,['KICK THE CAN CREW'],2003-11-19,0.723,0.796,9,-6.049,1,0.0513,0.258,0.0,0.432,0.74,117.975,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
181445,29v0TK7FYiEMxeYdStN0oV,sayonara sayonara,33,214027,0,['KICK THE CAN CREW'],2003-11-19,0.665,0.955,7,-5.456,1,0.0976,0.214,2.21e-06,0.218,0.729,111.991,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
182329,2E3Vt7fF1tuvnkwc8Pqk7B,Schudden,52,222173,0,['Def Rhymz'],2001-01-01,0.801,0.85,9,-7.237,0,0.218,0.0648,0.000107,0.902,0.605,135.178,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
188888,2ig9i7fHMdqXQREpMlO9y7,Франция,66,124073,1,"['JAMIK', 'PUSSYKILLER']",2021-03-22,0.876,0.521,8,-8.772,0,0.164,0.0706,1.38e-05,0.0966,0.391,119.973,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
189178,2k0didRsUBSTWlFEnqwTM4,Parece Que Va A Llover,45,239800,0,"['A.B. Quintanilla III', 'Kumbia All Starz']",2006-01-01,0.803,0.99,5,-5.973,1,0.0868,0.0452,0.000348,0.361,0.725,117.991,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
196909,3Jy394MtpM2xciRBTzxBlg,Stitches,56,246000,0,['Jaclyn Davies'],2015-12-15,0.636,0.233,0,-9.381,1,0.0318,0.913,1.4e-06,0.101,0.16,129.759,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
197959,3Onckv4ELY5JiWgoqUFxvf,Rubber Ball,34,141760,0,['Bobby Vee'],1985-01-01,0.391,0.357,9,-14.261,1,0.0363,0.719,0.0,0.104,0.814,142.703,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
201668,3g4cCAskd639MSmZZNn7Lx,Me Canse,43,248933,0,['elClubo'],2006-11-11,0.671,0.854,2,-5.406,1,0.0443,0.136,0.0,0.349,0.9,145.013,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
225932,5UjcgloXEmZKBfAV0GxBZ2,Me Cansé,34,268093,0,['elClubo'],2015-10-12,0.389,0.897,1,-3.349,1,0.037,0.000402,9.07e-05,0.102,0.289,79.917,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
227759,5d8djKYJB2gRFivRaSuMgP,Fuego,40,222467,0,"['A.B. Quintanilla III', 'Kumbia Kings']",2004-01-01,0.806,0.901,4,-5.595,0,0.0601,0.00962,1.6e-05,0.183,0.799,114.02,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
236751,6Iaj06EGyIvSSRHBjLBwh8,Doekoe,32,229573,0,['Def Rhymz'],2001-01-01,0.86,0.84,6,-5.545,0,0.178,0.0181,0.0,0.475,0.748,111.063,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
240712,6bAvsgAUTQlN3y47Ow8EEC,マルシェ,41,232667,0,['KICK THE CAN CREW'],2002-02-14,0.724,0.931,2,-3.983,0,0.0567,0.542,0.0,0.753,0.965,104.049,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
249889,7ILP2VwWZYO7XmZfG0QAJj,Se mig,33,184027,0,['Barbados'],2006-09-29,0.693,0.72,8,-6.436,1,0.0245,0.117,6.33e-05,0.13,0.718,102.014,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3121
10703,3D0pWlUZ8l6NJqSTimQvs2,Elle voulait qu'on l'appelle Venise,39,182733,0,['Julien Clerc'],1975-10-28,0.625,0.937,0,-6.52,0,0.0483,0.0225,0.268,0.461,0.883,115.261,4,https://i.scdn.co/image/ab67616d0000b27398be7011f19c57832d95ed0a,https://open.spotify.com/track/3D0pWlUZ8l6NJqSTimQvs2,3122
12617,3N9Vibj1SwLn4SRtWJVDVO,Ma préférence,57,206867,0,['Julien Clerc'],1978-02-02,0.562,0.41,1,-7.51,1,0.0253,0.764,0.000353,0.0773,0.29,97.782,4,https://i.scdn.co/image/ab67616d0000b2737f405bc5073414aa55025101,https://open.spotify.com/track/3N9Vibj1SwLn4SRtWJVDVO,3122
21644,5HVqftYQ37bJx3y0SI4obk,Lily Was Here (feat. Candy Dulfer),51,260200,0,"['Dave Stewart', 'Candy Dulfer']",1990-06-08,0.743,0.564,4,-10.698,0,0.0277,0.398,0.0485,0.0802,0.967,108.027,4,https://i.scdn.co/image/ab67616d0000b273a7553e872f3f9ce04fb4cd97,https://open.spotify.com/track/5HVqftYQ37bJx3y0SI4obk,3122
37862,7LjmOCCTbi0sIofmYzo9vK,On Green Dolphin Street,34,353600,0,['Vince Guaraldi'],1963,0.406,0.131,10,-19.063,1,0.0298,0.834,0.0846,0.192,0.339,103.99,3,https://i.scdn.co/image/ab67616d0000b273e393262209a0580e09b8a9d8,https://open.spotify.com/track/7LjmOCCTbi0sIofmYzo9vK,3122
37867,2us6ZRJX3LUUOAcjA90egD,Ginza Samba,35,326067,0,"['Vince Guaraldi', 'Bola Sete']",1964,0.617,0.382,8,-14.125,1,0.031,0.811,0.195,0.226,0.82,97.203,4,https://i.scdn.co/image/ab67616d0000b273add6a86279d4d4a998bfa8bf,https://open.spotify.com/track/2us6ZRJX3LUUOAcjA90egD,3122
39346,4F5aWdHnrPABOJF1FNmbIn,O malhão malhão,38,160413,0,['Linda De Suza'],1982,0.656,0.808,2,-6.265,1,0.0654,0.409,0.00217,0.0435,0.938,96.911,4,https://i.scdn.co/image/ab67616d0000b2737b6f4a36594a1c22d715a3fc,https://open.spotify.com/track/4F5aWdHnrPABOJF1FNmbIn,3122
41598,3h0f8yip8YEeY1vrA81yZy,Heart of Stone,41,274080,0,['Dave Stewart'],1995-02-17,0.677,0.824,11,-6.971,0,0.0439,0.0155,0.000266,0.08,0.851,108.037,4,https://i.scdn.co/image/ab67616d0000b273f03cb740d60420fde459069e,https://open.spotify.com/track/3h0f8yip8YEeY1vrA81yZy,3122
48146,3fgPASOCjTadwgqwd0hcgS,Mélissa,37,180107,0,['Julien Clerc'],1984-10-01,0.701,0.607,7,-8.392,1,0.253,0.37,0.0,0.121,0.824,89.718,4,https://i.scdn.co/image/ab67616d0000b27392854b985969d980a8e7c478,https://open.spotify.com/track/3fgPASOCjTadwgqwd0hcgS,3122
79467,31aqUQQ56K4CnbG9ZTzPTB,Ginza Samba,37,325933,0,"['Vince Guaraldi', 'Bola Sete']",1989-01-01,0.613,0.214,8,-21.509,1,0.0374,0.788,0.36,0.18,0.815,97.419,4,https://i.scdn.co/image/ab67616d0000b273b056fd27d069a32838b243a3,https://open.spotify.com/track/31aqUQQ56K4CnbG9ZTzPTB,3122
114315,4YkRb6KIi03YSfGuTDJrZG,Mélissa,45,180107,0,['Julien Clerc'],1999-04-12,0.697,0.607,7,-8.392,1,0.251,0.37,0.0,0.121,0.823,89.75,4,https://i.scdn.co/image/ab67616d0000b273224ce905494638a2a3bd395d,https://open.spotify.com/track/4YkRb6KIi03YSfGuTDJrZG,3122
139465,29dTr9pLXHTIRACrcd6UD9,Yeh Hawa Kehti Hai Kya,32,328173,0,"['Jai Walia', 'Sadu']",2000-01-01,0.664,0.772,1,-14.674,0,0.0599,0.0281,0.00271,0.0369,0.765,118.012,4,https://i.scdn.co/image/ab67616d0000b273515777c992234bf287b241eb,https://open.spotify.com/track/29dTr9pLXHTIRACrcd6UD9,3122
212662,4VSJe6Y5ltFQA2JBWAe5a9,Lily Was Here (feat. Candy Dulfer),44,260200,0,"['Dave Stewart', 'Candy Dulfer']",1990,0.743,0.564,4,-10.698,0,0.0277,0.398,0.0485,0.0802,0.967,108.027,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3122
234403,67kfVq3npkjohNZr1j2HF6,The Loved One,33,173867,0,['The Loved Ones'],1995-01-01,0.49,0.496,4,-11.959,1,0.0293,0.761,0.00237,0.152,0.682,100.063,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3122
238186,6PVBvmaAUXgvqoshDY4KkB,Te Acuerdas?,37,218347,0,['Estela Nuñez'],1981-05-23,0.601,0.347,2,-12.588,1,0.029,0.603,0.0,0.341,0.507,93.96,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3122
246941,7545Q9VR0txjH6yJUzo42v,Aires del Mayab,36,194307,0,['Estela Nuñez'],2002-11-07,0.512,0.346,5,-10.235,1,0.0339,0.576,0.00288,0.268,0.49,98.601,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3122
32176,6FFwt1ea9hJ4MfMQLywahm,Anthem For The Underdog,59,184427,0,['12 Stones'],2007-01-01,0.2,0.863,5,-3.424,1,0.0626,0.000651,0.0,0.339,0.468,93.977,3,https://i.scdn.co/image/ab67616d0000b27370c52aceda2f28c0a5a4b99d,https://open.spotify.com/track/6FFwt1ea9hJ4MfMQLywahm,3123
34191,3tCwjWLicbjsMCvXhN0WOE,Rude,69,224773,0,['MAGIC!'],2013-10-11,0.743,0.807,1,-3.78,1,0.0364,0.0435,0.0,0.309,0.899,144.062,4,https://i.scdn.co/image/ab67616d0000b2730ee3a8b1f9762f0a1e69385d,https://open.spotify.com/track/3tCwjWLicbjsMCvXhN0WOE,3123
34484,6RtPijgfPKROxEzTHNRiDp,Rude,81,224840,0,['MAGIC!'],2014-06-25,0.774,0.756,1,-4.995,1,0.0389,0.0423,0.0,0.305,0.931,144.032,4,https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,3123
34809,7IQ7Tk8D6fFAgl6aL7u5ia,Rude (Acoustic),63,223854,0,['MAGIC!'],2014-07-14,0.736,0.847,1,-4.287,1,0.0756,0.358,0.0,0.101,0.915,143.996,4,https://i.scdn.co/image/ab67616d0000b273c598ed06db025cc90eb45c79,https://open.spotify.com/track/7IQ7Tk8D6fFAgl6aL7u5ia,3123
