,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
31214,1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,67,179813,0,['OK Go'],2005-01-01,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,4,https://i.scdn.co/image/ab67616d0000b27371e01645abce04dda00e1c0c,https://open.spotify.com/track/1pHP4JeQV9wDx87D6qH9hD,3591
34831,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),83,269667,0,"['Mark Ronson', 'Bruno Mars']",2015-01-12,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4,https://i.scdn.co/image/ab67616d0000b273e419ccba0baa8bd3f3d7abf2,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,3591
35674,4rmFRTmHa2bWUmMLIRVEXQ,Uptown Funk,37,269667,0,"['Mark Ronson', 'Bruno Mars']",2017-12-22,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4,https://i.scdn.co/image/ab67616d0000b273656e921d6769ba28a74acc17,https://open.spotify.com/track/4rmFRTmHa2bWUmMLIRVEXQ,3591
36161,1oP75mIKhxUPbdYadfKAts,Uptown Funk (feat. Bruno Mars),42,270933,0,"['Mark Ronson', 'Bruno Mars']",2018-12-07,0.85,0.67,0,-5.327,1,0.0908,0.00974,8.11e-05,0.0228,0.935,115.017,4,https://i.scdn.co/image/ab67616d0000b273173f7e6c53b0ec670d75eec9,https://open.spotify.com/track/1oP75mIKhxUPbdYadfKAts,3591
36309,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),76,217467,0,"['Mark Ronson', 'Miley Cyrus']",2018-11-30,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,4,https://i.scdn.co/image/ab67616d0000b273ad79d30f49891b2a2f7757f8,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,3591
36910,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),74,202093,1,"['Gesaffelstein', 'The Weeknd']",2019-03-08,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,4,https://i.scdn.co/image/ab67616d0000b273011a2f51fe757fafe13a0c2e,https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS,3591
50198,3056x1XkmICnQmji68rrft,Desejando Eu (Ao Vivo),76,160565,0,"['Murilo Huff', 'Henrique & Juliano']",2020-03-05,0.683,0.883,8,-2.502,1,0.0691,0.377,0.0,0.407,0.678,122.847,4,https://i.scdn.co/image/ab67616d0000b2730c9d76e3f9c57bb8da9dd478,https://open.spotify.com/track/3056x1XkmICnQmji68rrft,3591
50250,5AOE9T63alCQtJrtDA78Z7,Uma Ex (Ao Vivo),74,218806,0,"['Murilo Huff', 'Jorge']",2021-02-04,0.627,0.651,5,-4.15,1,0.0461,0.521,0.0,0.952,0.666,104.816,4,https://i.scdn.co/image/ab67616d0000b27353692fa2789382353f904f36,https://open.spotify.com/track/5AOE9T63alCQtJrtDA78Z7,3591
75630,1JwIBogbuZ4Yfb6nssXWa2,Stop Me (feat. Daniel Merriweather),48,232947,0,"['Mark Ronson', 'Daniel Merriweather']",2007-04-16,0.626,0.906,0,-4.334,1,0.0403,0.00128,8.52e-06,0.137,0.346,118.035,4,https://i.scdn.co/image/ab67616d0000b2736a5beb0500ad6e3b0f7aea22,https://open.spotify.com/track/1JwIBogbuZ4Yfb6nssXWa2,3591
75730,2Tky1eOpdLXo8yYawnTMcj,Somebody to Love Me,49,297933,0,"['Mark Ronson', 'The Business Intl']",2010-09-21,0.694,0.853,6,-4.755,0,0.0415,0.107,1.63e-06,0.225,0.566,117.896,4,https://i.scdn.co/image/ab67616d0000b2734e1ce5c19325a80d8300cb64,https://open.spotify.com/track/2Tky1eOpdLXo8yYawnTMcj,3591
80897,5Ub5SzOZ2kGwoazjnQSfdS,Destinations,49,216720,0,['Gesaffelstein'],2013-10-28,0.801,0.551,10,-11.19,0,0.208,0.189,0.67,0.315,0.19,102.014,4,https://i.scdn.co/image/ab67616d0000b2731de5e87e7deee835774de29c,https://open.spotify.com/track/5Ub5SzOZ2kGwoazjnQSfdS,3591
80898,2jJIxT6WAIVWzDo3Ou53Q0,Pursuit,55,247603,0,['Gesaffelstein'],2013-10-28,0.682,0.934,7,-4.822,1,0.0741,0.0619,0.926,0.106,0.0708,108.982,3,https://i.scdn.co/image/ab67616d0000b2731de5e87e7deee835774de29c,https://open.spotify.com/track/2jJIxT6WAIVWzDo3Ou53Q0,3591
83546,694CyIR0ghq9USCLU4F6sc,Quedate Conmigo Esta Noche,56,212689,0,['Chuy Vega'],2013-12-27,0.809,0.54,4,-8.618,1,0.0397,0.167,0.000248,0.0838,0.859,112.318,4,https://i.scdn.co/image/ab67616d0000b2730bcbdb58a98f2ff42dcf51bb,https://open.spotify.com/track/694CyIR0ghq9USCLU4F6sc,3591
90039,5Uw7Dut2lZfexn3Y09swpf,Find U Again (feat. Camila Cabello),63,176417,0,"['Mark Ronson', 'Camila Cabello']",2019-06-21,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,4,https://i.scdn.co/image/ab67616d0000b273de087ae2924d2c1654f60d74,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf,3591
90126,7xv1df9mhiy8JyPvaUW61f,別再想見我,60,270026,0,['許光漢'],2020-10-27,0.452,0.371,8,-9.45,1,0.0276,0.736,2.67e-06,0.0986,0.49,141.903,4,https://i.scdn.co/image/ab67616d0000b273cd4d9943ff1ebf5ec730477b,https://open.spotify.com/track/7xv1df9mhiy8JyPvaUW61f,3591
100168,5q4wkqDLqnvPy1nMrOvRz7,Ungir Strákar - Deep Mix,34,87476,0,['Floni'],2017-12-07,0.8,0.647,2,-11.07,1,0.0775,0.000954,0.00877,0.671,0.717,120.971,4,https://i.scdn.co/image/ab67616d0000b273338ad5368017fe16c56ace20,https://open.spotify.com/track/5q4wkqDLqnvPy1nMrOvRz7,3591
107701,1HZXuYCITCTXHMT4yLorXP,¿No Podiamos Ser Agua?,43,242307,0,['Maldita Nerea'],2011-05-16,0.692,0.67,0,-7.86,1,0.0298,0.0728,0.00154,0.215,0.923,135.947,4,https://i.scdn.co/image/ab67616d0000b2734f02063a19168ba8c5e5b62e,https://open.spotify.com/track/1HZXuYCITCTXHMT4yLorXP,3591
107863,5IexKfw6AARsPFlU3kYPGa,La Respuesta No Es la Huida,40,287200,0,['Maldita Nerea'],2012-11-27,0.609,0.904,9,-4.74,1,0.0279,0.00199,0.0264,0.155,0.749,122.006,4,https://i.scdn.co/image/ab67616d0000b273bae44daf4e402fc360ff9a5b,https://open.spotify.com/track/5IexKfw6AARsPFlU3kYPGa,3591
108409,1OpqdXV4GPhsSkV5i9njeZ,Bailarina,51,224960,0,['Maldita Nerea'],2017-09-08,0.55,0.909,5,-4.428,1,0.0396,0.00431,0.0,0.0778,0.598,129.979,4,https://i.scdn.co/image/ab67616d0000b2733e3f5b9090adfe077e5e0c31,https://open.spotify.com/track/1OpqdXV4GPhsSkV5i9njeZ,3591
120634,7McCAKExE8KsI2q4Y8wx4U,Dois Enganados,65,172751,0,"['Murilo Huff', 'Marília Mendonça']",2019-03-29,0.705,0.56,1,-4.098,1,0.036,0.699,0.0,0.857,0.502,105.027,4,https://i.scdn.co/image/ab67616d0000b273f780a237b116b5decb468d75,https://open.spotify.com/track/7McCAKExE8KsI2q4Y8wx4U,3591
120998,5rM3D9t7d7DlcsDe9RIB3b,Frieza (Ao Vivo),63,185761,0,"['Murilo Huff', 'Marília Mendonça']",2020-09-18,0.564,0.792,2,-3.297,1,0.0688,0.342,0.0,0.697,0.586,113.742,1,https://i.scdn.co/image/ab67616d0000b27392ada951d0a6cac7c1db0ac5,https://open.spotify.com/track/5rM3D9t7d7DlcsDe9RIB3b,3591
128020,02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),66,217099,0,"['Mark Ronson', 'Miley Cyrus']",2019-06-21,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,4,https://i.scdn.co/image/ab67616d0000b273de087ae2924d2c1654f60d74,https://open.spotify.com/track/02dRkCEc8Q5ch4TTcnLxOn,3591
133621,0jJV1sxuX624eqrYZWZt8X,Ya No Quieres Quererme,56,189336,0,['Princesa Alba'],2020-07-24,0.745,0.723,11,-4.855,0,0.107,0.24,0.0,0.062,0.821,110.039,4,https://i.scdn.co/image/ab67616d0000b2736f118885abb1f2bfc839362d,https://open.spotify.com/track/0jJV1sxuX624eqrYZWZt8X,3591
