,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
3561,Unwound,49,145160,0,['George Strait'],1981-01-01,0.715,0.461,10,-14.473,1,0.0394,0.124,1.99e-06,0.0662,0.775,139.291,4,https://i.scdn.co/image/ab67616d0000b273499cf6c0830a1ae6f1ba8275,https://open.spotify.com/track/1zQBO3qNSeJVuHZTwZ7Wx6
3561,The Fireman,57,154360,0,['George Strait'],1984-01-01,0.664,0.601,2,-13.379,1,0.0616,0.137,3.09e-05,0.0567,0.934,168.979,4,https://i.scdn.co/image/ab67616d0000b2738c7565868fb40ee0a5632b4c,https://open.spotify.com/track/5CwZU4BVFX0dyqG1gKfHHr
3561,Baby's Gotten Good At Goodbye,46,210800,0,['George Strait'],1989-01-01,0.468,0.41,3,-11.782,1,0.028,0.587,6.27e-06,0.0699,0.519,183.898,4,https://i.scdn.co/image/ab67616d0000b273d4d146012fdbd78af65bd061,https://open.spotify.com/track/1zDdz9Ob7uSia00uUfm8O3
3561,Heartland - Pure Country/Soundtrack Version,54,138160,0,['George Strait'],1992-01-01,0.449,0.89,8,-9.5,1,0.05,0.0521,7.7e-05,0.112,0.695,156.983,4,https://i.scdn.co/image/ab67616d0000b2737a740800cebc8c4e15a34651,https://open.spotify.com/track/0U4R6UqrJo43TmImPku9H8
3561,Adalida,48,216400,0,['George Strait'],1994-01-01,0.564,0.843,11,-8.634,1,0.0412,0.274,0.0,0.21,0.965,149.132,4,https://i.scdn.co/image/ab67616d0000b27336867eec0f97d4ceb552a784,https://open.spotify.com/track/6JUdCr7ZEBwmefleEpq6We
3561,Çalkala,59,256867,0,['Seden Gürel'],1996-11-14,0.648,0.848,4,-6.734,0,0.185,0.15,3.47e-05,0.0679,0.827,170.13,4,https://i.scdn.co/image/ab67616d0000b2733c06cad7d628d5d5364e616e,https://open.spotify.com/track/1qlFNfKWi0Diexd1UdJ6bN
3561,Carried Away,58,202467,0,['George Strait'],1996-01-01,0.575,0.489,8,-7.428,1,0.0273,0.672,0.000646,0.119,0.3,136.662,4,https://i.scdn.co/image/ab67616d0000b27377315aee20fa8f9eb70f1cd8,https://open.spotify.com/track/3wGoIFHqCl36tu9Ne3guos
3561,Carrying Your Love With Me,68,232427,0,['George Strait'],1997-01-01,0.629,0.479,10,-10.608,1,0.0271,0.22,0.0,0.0587,0.345,138.231,4,https://i.scdn.co/image/ab67616d0000b273d8cc8031949336177c74989a,https://open.spotify.com/track/7puxIVNdj5nsBJk43zM3bH
3561,Give It Away,66,209320,0,['George Strait'],2006-01-01,0.674,0.646,5,-5.876,1,0.027,0.486,8.37e-05,0.262,0.613,148.1,4,https://i.scdn.co/image/ab67616d0000b273d2a48de392be1ae8a71c51e4,https://open.spotify.com/track/1qHRFZE8qykNXYZadzmi1m
3561,Troubadour,62,176227,0,['George Strait'],2008-01-01,0.568,0.621,11,-6.395,1,0.0261,0.356,0.000577,0.274,0.346,136.094,4,https://i.scdn.co/image/ab67616d0000b273e5f45090e84f2c416eb343fd,https://open.spotify.com/track/4qjmnM1aYvayCTDd0uuRKH
3561,The Fireman,40,156200,0,['George Strait'],1987-01-01,0.665,0.611,2,-13.391,1,0.0621,0.128,3.33e-05,0.0817,0.927,168.828,4,https://i.scdn.co/image/ab67616d0000b273a0f423462a8668c76fe2d571,https://open.spotify.com/track/6rFDuPeQI26Sgbuo9EkFHs
3561,Murder On Music Row,52,262467,0,"['George Strait', 'Alan Jackson']",2000-01-01,0.356,0.554,9,-6.013,1,0.04,0.333,0.0,0.0643,0.541,204.04,4,https://i.scdn.co/image/ab67616d0000b273ecb60723724898afd82b4759,https://open.spotify.com/track/2f8KUIjzOwzLWVF20DpD9A
3561,I Saw God Today,56,203200,0,['George Strait'],2008-01-01,0.588,0.587,3,-6.89,1,0.0302,0.599,0.0,0.162,0.381,147.897,4,https://i.scdn.co/image/ab67616d0000b273e5f45090e84f2c416eb343fd,https://open.spotify.com/track/7maV3I3KQNYpsOWYTOhGqn
3561,Friday Night Fever,34,149373,0,['George Strait'],1981-01-01,0.59,0.504,10,-15.623,1,0.0578,0.193,0.0,0.218,0.817,174.444,4,https://i.scdn.co/image/ab67616d0000b273499cf6c0830a1ae6f1ba8275,https://open.spotify.com/track/1qJIPABj63MXXDTHwZfZR0
3561,Lover In Disguise,32,150493,0,['George Strait'],1982-01-01,0.467,0.461,11,-16.271,0,0.0326,0.0896,0.000117,0.44,0.739,173.965,4,https://i.scdn.co/image/ab67616d0000b27331603889a9011b33a8d14b2c,https://open.spotify.com/track/66P8T2onqOnZ3EHjnVUHVu
3561,Unwound,32,145093,0,['George Strait'],1985-01-01,0.732,0.465,3,-15.336,1,0.034,0.0935,1.85e-05,0.0747,0.753,139.15,4,https://i.scdn.co/image/ab67616d0000b27394828ca538aeb53266817c0d,https://open.spotify.com/track/0SeMq7dSWOxQobZF8FEry5
3561,Raggarbil,70,135227,0,['Albatraoz'],2020-12-04,0.621,0.816,0,-6.595,1,0.249,0.15,0.0,0.4,0.836,204.078,4,https://i.scdn.co/image/ab67616d0000b273011b10cff7c8af63fe4e580d,https://open.spotify.com/track/5Gltinn48NXDSsIwCuIRmK
3561,Down And Out,31,145293,0,['George Strait'],1981-01-01,0.67,0.499,2,-14.665,1,0.0347,0.246,0.0,0.105,0.821,148.446,4,https://i.scdn.co/image/ab67616d0000b273499cf6c0830a1ae6f1ba8275,https://open.spotify.com/track/2foNbd5qWgbewR0q5UhUmW
3561,Bad Bad Boy,34,221027,0,['Haywire'],1986-01-01,0.52,0.877,9,-5.904,1,0.045,0.000215,0.107,0.0692,0.645,144.16,4,https://i.scdn.co/image/ab67616d0000b2731b509519392f579494f48ce1,https://open.spotify.com/track/2KtP0X5uLZ8Jj8MhRR8ZIr
3561,情義倆心知,32,239800,0,['Alan Tam'],1989-01-01,0.502,0.499,5,-10.088,1,0.0249,0.472,1.76e-06,0.111,0.283,169.974,4,https://i.scdn.co/image/ab67616d0000b27324c1a2dce6c6b325753b3904,https://open.spotify.com/track/3iOGhzblQ5moS0ss1LAvcj
3561,Overnight Male - Pure Country/Soundtrack Version,41,156840,0,['George Strait'],1992-01-01,0.602,0.734,0,-9.514,0,0.0478,0.376,4.79e-06,0.277,0.871,169.767,4,https://i.scdn.co/image/ab67616d0000b2737a740800cebc8c4e15a34651,https://open.spotify.com/track/1WrZt2KU5quTomnPATtuY9
3561,Heartland - Pure Country/Main Title Sequence,35,164773,0,['George Strait'],1992-01-01,0.557,0.253,3,-15.539,1,0.0279,0.632,0.00032,0.157,0.322,141.377,4,https://i.scdn.co/image/ab67616d0000b2737a740800cebc8c4e15a34651,https://open.spotify.com/track/7wh5Hyx9RXc3NfTWYsEsV4
3561,Algo Fácil De Olvidar,33,276493,0,['Victor Waill'],2014-08-13,0.383,0.939,1,-3.49,0,0.0555,0.55,0.000196,0.175,0.961,196.131,4,https://i.scdn.co/image/ab67616d0000b2733c0b7b56a6f15f473854ce87,https://open.spotify.com/track/4GHY7biBuzmQppMKBAlknH
3561,Me Enamoré Como Nunca,32,248773,0,['Victor Waill'],2014-08-13,0.385,0.927,1,-4.222,0,0.0478,0.274,0.000174,0.0365,0.968,195.419,4,https://i.scdn.co/image/ab67616d0000b2733c0b7b56a6f15f473854ce87,https://open.spotify.com/track/1pJpph9gABjc1pWTFEkif1
3561,Where The Sidewalk Ends - Pure Country/Soundtrack Version,41,190293,0,['George Strait'],1992-01-01,0.441,0.76,10,-9.732,1,0.0392,0.223,9.18e-06,0.178,0.703,198.581,4,https://i.scdn.co/image/ab67616d0000b2737a740800cebc8c4e15a34651,https://open.spotify.com/track/6vVESX7eHoxDHkgU1jS7dD
