,name,popularity,artists,release_date,images,urls
3141,Balancê,40,['Gal Costa'],1979-01-08,https://i.scdn.co/image/ab67616d0000b273de4828d89731083b45eb1521,https://open.spotify.com/track/2m1G38M0gJuE4aVPh0tmIP
3141,Festa Do Interior,38,['Gal Costa'],1981-01-05,https://i.scdn.co/image/ab67616d0000b273a81699bcab43367539d3cad3,https://open.spotify.com/track/1T3fc0CRPnVBWWiW9BAiw3
3141,Captain Jack - Short Mix,56,['Captain Jack'],1995-11-17,https://i.scdn.co/image/ab67616d0000b273a48317fd6371b05ce693efc2,https://open.spotify.com/track/09uma8kvpf699ailOSlzds
3141,Captain Jack - Short Mix,63,['Captain Jack'],1996-04-24,https://i.scdn.co/image/ab67616d0000b2737747b8a1e0c19898191e79a6,https://open.spotify.com/track/2L5FEDC0MU2a6OEkLjByEd
3141,Drill Instructor - Short Mix,50,['Captain Jack'],1996-04-24,https://i.scdn.co/image/ab67616d0000b2737747b8a1e0c19898191e79a6,https://open.spotify.com/track/4ypMF4LbWGUbnamCqJc5RO
3141,Stimela (The Coal Train),37,['Hugh Masekela'],2002-05-07,https://i.scdn.co/image/ab67616d0000b273888937a3305b516d85b896da,https://open.spotify.com/track/2HDQB4bZECI76iNFlay4V6
3141,EL POETA,75,['Humbe'],2021-03-12,https://i.scdn.co/image/ab67616d0000b273237c5a687a37a470e1899e7f,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9
3141,Soldier Soldier - Short Summer Mix,36,['Captain Jack'],1996-04-24,https://i.scdn.co/image/ab67616d0000b2737747b8a1e0c19898191e79a6,https://open.spotify.com/track/2XDHvjCffnaaHAB41cnGIf
3141,Together and Forever,37,['Captain Jack'],1997-05-29,https://i.scdn.co/image/ab67616d0000b2730d95439c423d445cd5fce3a5,https://open.spotify.com/track/6rxmEVITyFspGolWP0NHcP
3141,Dream a Dream - Radio Mix,44,['Captain Jack'],1999-06-01,https://i.scdn.co/image/ab67616d0000b273729b71de6ccb888eabf00e7c,https://open.spotify.com/track/74Gt81zb3MKIkr7QbkbL2B
3141,Captain Jack - Short Mix,49,['Captain Jack'],2008-11-21,https://i.scdn.co/image/ab67616d0000b273e903939fe45b4ccac97b0301,https://open.spotify.com/track/1M9HkdNJ9ArhHc4ueJ5tVm
3141,In the Army Now - Radio Mix,51,['Captain Jack'],2017-07-07,https://i.scdn.co/image/ab67616d0000b2739ee36dec62bb3bedbb2efadc,https://open.spotify.com/track/5itMxnH4ew9ht1o1sT0vq6
3141,Decide Tú,64,['Dread Mar I'],2018-05-24,https://i.scdn.co/image/ab67616d0000b2732fdd8e5ca27ddf16a4d2212a,https://open.spotify.com/track/1OuRWuKhsxNdV2FCIkyCnV
3141,La Petite Fille La Plus Jolie Du Monde,39,"['Anat Moshkovski', 'Shuzin']",2020-11-18,https://i.scdn.co/image/ab67616d0000b273afba08db1fa78da38d365a81,https://open.spotify.com/track/6fh5UzyJ2ehwoUNPGh9G4r
