,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
10624,6nQLs0OnCBeQq3Xsa60pM4,Compagno Di Scuola,41,364000,0,['Antonello Venditti'],1975,0.374,0.329,0,-12.522,1,0.0356,0.391,0.0,0.514,0.377,131.689,4,https://i.scdn.co/image/ab67616d0000b2730c9b106e18b0902444073a13,https://open.spotify.com/track/6nQLs0OnCBeQq3Xsa60pM4,3581
10919,6oA3aj2u4sVn3MTYGQaxEm,Lilly,36,372000,0,['Antonello Venditti'],1975,0.339,0.452,0,-12.311,1,0.0345,0.0461,0.000356,0.102,0.414,124.038,4,https://i.scdn.co/image/ab67616d0000b2730c9b106e18b0902444073a13,https://open.spotify.com/track/6oA3aj2u4sVn3MTYGQaxEm,3581
16811,2I0gDnKl9OdIp5GxpXh9l4,Grazie Roma,38,253600,0,['Antonello Venditti'],1983-11-01,0.405,0.622,11,-12.033,1,0.0486,0.594,2.28e-06,0.955,0.492,137.003,4,https://i.scdn.co/image/ab67616d0000b27377e221a67e18ad54d47a64bc,https://open.spotify.com/track/2I0gDnKl9OdIp5GxpXh9l4,3581
16979,148uoUpRp6FJK5qYoXijwm,Notte prima degli esami,55,291507,0,['Antonello Venditti'],1984-12-01,0.348,0.176,5,-18.279,1,0.0336,0.863,0.0,0.338,0.395,158.425,4,https://i.scdn.co/image/ab67616d0000b273e879669fba72d6e882318d87,https://open.spotify.com/track/148uoUpRp6FJK5qYoXijwm,3581
20265,38UiIDeG1uFUAP0pkulpEj,Ricordati di me,46,319307,0,['Antonello Venditti'],1988-07-01,0.504,0.5,9,-14.068,1,0.0282,0.434,0.0,0.0905,0.439,133.967,4,https://i.scdn.co/image/ab67616d0000b2733b85d748679bc2d19f9a7286,https://open.spotify.com/track/38UiIDeG1uFUAP0pkulpEj,3581
21300,0NXFYwP2fsKQEgLPtCOHlV,América,41,181387,0,['Los Tigres Del Norte'],1989-01-01,0.848,0.506,2,-11.935,0,0.166,0.428,0.0,0.0471,0.942,126.123,4,https://i.scdn.co/image/ab67616d0000b273da6c344532d31965f8e01852,https://open.spotify.com/track/0NXFYwP2fsKQEgLPtCOHlV,3581
22787,0Pw9ic2FOG2mWr3oW0Tztz,Amici mai,44,321160,0,['Antonello Venditti'],1991-07-01,0.497,0.441,0,-13.698,1,0.0292,0.407,1.35e-06,0.0866,0.379,136.022,4,https://i.scdn.co/image/ab67616d0000b273286211a2d25b7959ab24a8fa,https://open.spotify.com/track/0Pw9ic2FOG2mWr3oW0Tztz,3581
23297,3wyaQSlRpmfCZln3OFOX4C,El Celular,49,168840,0,['Los Tigres Del Norte'],1992-01-01,0.893,0.498,5,-7.834,1,0.106,0.446,1.92e-06,0.104,0.921,130.359,4,https://i.scdn.co/image/ab67616d0000b2738be117bfcb883ab1157a164a,https://open.spotify.com/track/3wyaQSlRpmfCZln3OFOX4C,3581
27469,5oSbQkFqiIBzCcXsaI0j17,Quiero Volar Contigo,48,198973,0,['Los Tigres Del Norte'],1997-01-01,0.659,0.733,7,-8.042,1,0.0303,0.146,3.93e-06,0.141,0.945,124.374,4,https://i.scdn.co/image/ab67616d0000b273c3e2c471edece7ba3f2c3ce7,https://open.spotify.com/track/5oSbQkFqiIBzCcXsaI0j17,3581
31084,3xKToHlV3enPcQVpns4kUf,José Pérez León,58,233853,0,['Los Tigres Del Norte'],2004-03-30,0.774,0.701,4,-6.064,0,0.0279,0.286,0.0,0.264,0.749,135.988,4,https://i.scdn.co/image/ab67616d0000b273d93a42b199efcf807640925c,https://open.spotify.com/track/3xKToHlV3enPcQVpns4kUf,3581
