,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
456,4qnvL2jtPBFzQ3W3u8JphU,Volga Boatman,47,232507,0,['Ahmad Jamal Trio'],1956-11-14,0.623,0.198,9,-16.458,0,0.0543,0.745,0.725,0.112,0.538,84.188,4,https://i.scdn.co/image/ab67616d0000b27311debe30ba91fb802bbdea26,https://open.spotify.com/track/4qnvL2jtPBFzQ3W3u8JphU,3411
940,19CKYnx17KtyWRtmCa5tMf,"Poinciana - Live At The Pershing, Chicago, 1958",41,488640,0,['Ahmad Jamal Trio'],1958-01-01,0.591,0.51,9,-13.772,1,0.0296,0.474,0.579,0.744,0.64,97.584,4,https://i.scdn.co/image/ab67616d0000b273953db381d84bbf30e3eee624,https://open.spotify.com/track/19CKYnx17KtyWRtmCa5tMf,3411
1011,68oYY9hUduyqbKZpOUi4Iq,"Moonlight In Vermont - Live At The Pershing, Chicago, 1958",34,190067,0,['Ahmad Jamal Trio'],1958-01-01,0.427,0.379,1,-18.124,1,0.105,0.658,0.0667,0.966,0.329,78.882,4,https://i.scdn.co/image/ab67616d0000b273953db381d84bbf30e3eee624,https://open.spotify.com/track/68oYY9hUduyqbKZpOUi4Iq,3411
1056,1djwGrgx2kYYqWMz9w7fWO,"What's New - Live At The Pershing, Chicago, 1958",32,249573,0,['Ahmad Jamal Trio'],1958-01-01,0.588,0.404,0,-17.547,0,0.132,0.705,0.155,0.719,0.3,76.488,4,https://i.scdn.co/image/ab67616d0000b273953db381d84bbf30e3eee624,https://open.spotify.com/track/1djwGrgx2kYYqWMz9w7fWO,3411
16180,2hcxPnu5RljXH0eMOtctuF,Theme from Harry's Game - Remastered,58,149027,0,['Clannad'],1983,0.205,0.255,11,-13.78,1,0.0341,0.952,0.0192,0.115,0.0377,68.685,4,https://i.scdn.co/image/ab67616d0000b27376281624275f4baab0058795,https://open.spotify.com/track/2hcxPnu5RljXH0eMOtctuF,3411
37857,2JUo9CBUz3ObTIsSzg93Fr,My Wish,44,212587,0,['Hank Jones'],1963-01-01,0.41,0.04,2,-27.028,0,0.0369,0.972,0.762,0.127,0.163,76.001,4,https://i.scdn.co/image/ab67616d0000b27393da24dba85bb35879dda562,https://open.spotify.com/track/2JUo9CBUz3ObTIsSzg93Fr,3411
48241,21PN2AZ4ciQ3CKRLKU4My6,บอกหน่อยได้ไหม,38,221600,0,['Nantida Kaewbuasai'],1986-10-31,0.611,0.271,2,-13.911,1,0.0293,0.825,0.00783,0.161,0.308,81.43,4,https://i.scdn.co/image/ab67616d0000b273942579812b14b06bb8eacc0e,https://open.spotify.com/track/21PN2AZ4ciQ3CKRLKU4My6,3411
93857,0kUYnVS6z9YhL22l9pDDcB,Dolphin Dance,46,309200,0,['Ahmad Jamal Trio'],1970,0.478,0.231,4,-18.064,0,0.0302,0.869,0.919,0.101,0.136,74.937,4,https://i.scdn.co/image/ab67616d0000b273b62b03a629fec8f1ac2d1c0d,https://open.spotify.com/track/0kUYnVS6z9YhL22l9pDDcB,3411
93860,4QC4XLTPHiSdexDsKO5Vi7,The Awakening,45,381893,0,['Ahmad Jamal Trio'],1970,0.531,0.2,1,-17.265,1,0.0353,0.829,0.486,0.117,0.128,81.898,4,https://i.scdn.co/image/ab67616d0000b273b62b03a629fec8f1ac2d1c0d,https://open.spotify.com/track/4QC4XLTPHiSdexDsKO5Vi7,3411
93867,4MIPpjKWw1lLVwS6tLhis1,I Love Music,41,442440,0,['Ahmad Jamal Trio'],1970,0.314,0.336,5,-15.307,0,0.0278,0.972,0.887,0.109,0.258,78.682,4,https://i.scdn.co/image/ab67616d0000b273b62b03a629fec8f1ac2d1c0d,https://open.spotify.com/track/4MIPpjKWw1lLVwS6tLhis1,3411
