,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
3911,I Don't Want To Talk About It,31,226000,0,['Rita Coolidge'],1977-03-01,0.491,0.347,11,-10.746,1,0.0231,0.4,0.000793,0.273,0.514,76.583,4,https://i.scdn.co/image/ab67616d0000b27377835d4aad19f47457ea41bd,https://open.spotify.com/track/1i7luGmtmYFZ8aQo4LDyW1
3911,I Don't Want to Live Without You,39,285267,0,['Sleeze Beez'],1992-01-01,0.481,0.449,0,-8.933,1,0.0312,0.225,0.0,0.0447,0.278,79.086,4,https://i.scdn.co/image/ab67616d0000b273590c449819edcde1929d2722,https://open.spotify.com/track/3Cl34aGrei9QQlXfYcOY14
3911,Kapitel 09: Rapunzel - Neu Verföhnt,42,91547,0,['Disney - Rapunzel'],2010-01-01,0.582,0.783,9,-11.349,1,0.902,0.498,0.0,0.37,0.457,68.825,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
3911,Kapitel 22: Rapunzel - Neu Verföhnt,42,83120,0,['Disney - Rapunzel'],2010-01-01,0.466,0.91,10,-10.098,0,0.923,0.317,0.0,0.528,0.107,81.895,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
3911,Kapitel 11: Rapunzel - Neu Verföhnt,42,88693,0,['Disney - Rapunzel'],2010-01-01,0.753,0.397,7,-13.723,0,0.946,0.533,0.0,0.193,0.609,52.595,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
3911,Barbara Allen,33,205880,0,['Bradley Kincaid'],1975,0.711,0.0436,11,-19.046,0,0.0609,0.942,0.0,0.195,0.387,89.618,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
3911,Kapitel 18: Rapunzel - Neu Verföhnt,42,90400,0,['Disney - Rapunzel'],2010-01-01,0.626,0.769,8,-8.035,1,0.925,0.542,0.0,0.37,0.519,80.657,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
3911,Kapitel 03: Rapunzel - Neu Verföhnt,44,95093,0,['Disney - Rapunzel'],2010-01-01,0.645,0.421,2,-13.487,1,0.905,0.632,0.0,0.671,0.842,60.114,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
3912,Red Nose,66,193200,1,['Sage The Gemini'],2014-03-25,0.681,0.473,11,-5.733,0,0.449,0.414,0.0,0.0794,0.766,194.826,4,https://i.scdn.co/image/ab67616d0000b273e86422731c4379b0a28ab2c5,https://open.spotify.com/track/1KIQ0RscHwxXPJUvhuO5Bl
3912,Chante,47,178400,0,['Les Forbans'],1990-01-01,0.547,0.884,2,-7.388,1,0.208,0.22,4.57e-06,0.506,0.813,192.739,4,https://i.scdn.co/image/ab67616d0000b273be6f5d9b5debb8e5e940b5a5,https://open.spotify.com/track/70uAATa6l9BHWfAMYFV28u
