,name,popularity,artists,release_date,images,urls
3871,Best Of Both Worlds,47,['Robert Palmer'],1978-01-01,https://i.scdn.co/image/ab67616d0000b273d21768bf9d19871c505e0aa2,https://open.spotify.com/track/5A5yHwpaMfXp3BhSERxtHD
3871,"Bad Case Of Loving You (Doctor, Doctor)",62,['Robert Palmer'],1979-01-15,https://i.scdn.co/image/ab67616d0000b273d969642aa5faa127aec35dd5,https://open.spotify.com/track/75zVpdjXwmy6SLr2hDnJYo
3871,Looking For Clues,44,['Robert Palmer'],1980-01-01,https://i.scdn.co/image/ab67616d0000b273fac47a0ff84842dab9afe602,https://open.spotify.com/track/0uc0zqpy99nF71nnT6eW1R
3871,Addicted To Love,70,"['Robert Palmer', ""Eric 'ET' Thorngren""]",1985-01-01,https://i.scdn.co/image/ab67616d0000b273f3bc80c86bab200ea5ffe10b,https://open.spotify.com/track/5izGeTxueiFX1UPFGohY9w
3871,I Didn't Mean To Turn You On,47,['Robert Palmer'],1985-01-01,https://i.scdn.co/image/ab67616d0000b273f3bc80c86bab200ea5ffe10b,https://open.spotify.com/track/4JF9MKFo5i85o5ap1JHKYE
3871,Shakin' All Over,49,['Johnny Kidd & The Pirates'],1992,https://i.scdn.co/image/ab67616d0000b2736006f72adb5ffe7b4b02dadd,https://open.spotify.com/track/6Xv160PuntxAtb67Ed4t4I
3871,The Way You Love Me (feat. Marc Evans),39,"['Ron Hall', 'The Muthafunkaz', 'Marc Evans']",2006,https://i.scdn.co/image/ab67616d0000b273b9f3bda5d2770de31c99dcd8,https://open.spotify.com/track/1QNjek9Ed5dLJyzEkGgYTE
3871,Pressure Drop,34,['Robert Palmer'],1975-01-01,https://i.scdn.co/image/ab67616d0000b27390fd5a6f578e9fbb93cb6854,https://open.spotify.com/track/4w6wvnlShlJynCQBcmG2Gi
3871,Addicted To Love - Remix,37,"['Robert Palmer', ""Eric 'ET' Thorngren""]",1989-10-13,https://i.scdn.co/image/ab67616d0000b273cd0cebed26fff11ef7c9a928,https://open.spotify.com/track/460gRGQCKIBKhJR1aTt2BG
3871,"Bad Case Of Loving You (Doctor, Doctor) - Remix",32,"['Robert Palmer', ""Eric 'ET' Thorngren""]",1989-10-13,https://i.scdn.co/image/ab67616d0000b273cd0cebed26fff11ef7c9a928,https://open.spotify.com/track/7E9amioDNj4C87qUhaZRSw
