,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
4492,1xYkExG0VqJBMAJ047kd97,Ten Guitars,38,158347,0,['Engelbert Humperdinck'],1967-05-20,0.615,0.48,9,-12.181,1,0.0376,0.659,0.0,0.166,0.849,133.923,4,https://i.scdn.co/image/ab67616d0000b27374c609134e47c0cd35614d54,https://open.spotify.com/track/1xYkExG0VqJBMAJ047kd97,3151
8388,2XaRkqsrM3dGDByFfYPv1N,Too Beautiful To Last,38,188760,0,['Engelbert Humperdinck'],1972-01-01,0.295,0.306,0,-10.761,1,0.0296,0.833,3.88e-05,0.0756,0.238,147.933,4,https://i.scdn.co/image/ab67616d0000b27328dd27c513f19184e87a4476,https://open.spotify.com/track/2XaRkqsrM3dGDByFfYPv1N,3151
11792,2XsW8N3mMRD5blv4KGNHq6,Police & Thieves,60,244110,0,['Junior Murvin'],1977-01-01,0.932,0.359,11,-12.958,0,0.0944,0.0597,0.0,0.136,0.906,127.153,4,https://i.scdn.co/image/ab67616d0000b273e0e495b60dbf0b503311fd3c,https://open.spotify.com/track/2XsW8N3mMRD5blv4KGNHq6,3151
12183,1qVPIzRyrImMAg3NIS8c8P,Roots Train,42,223024,0,['Junior Murvin'],1977-01-01,0.87,0.443,7,-11.572,1,0.0811,0.0408,0.17,0.296,0.971,127.74,4,https://i.scdn.co/image/ab67616d0000b273e0e495b60dbf0b503311fd3c,https://open.spotify.com/track/1qVPIzRyrImMAg3NIS8c8P,3151
15893,418dTwOTWCJ8M113A6O6sP,"Boléro, M. 81",40,903480,0,"['Maurice Ravel', 'Orchestre Symphonique de Montréal', 'Charles Dutoit']",1982-01-01,0.294,0.237,0,-19.088,1,0.043,0.678,0.811,0.0606,0.266,134.451,4,https://i.scdn.co/image/ab67616d0000b2733a5630ff2d1318ada260e166,https://open.spotify.com/track/418dTwOTWCJ8M113A6O6sP,3151
18392,0ire4j2mcGovF5JA1D2cTp,Don't Leave Me This Way (with Sarah Jane Morris),69,271067,0,"['The Communards', 'Sarah Jane Morris']",1986-01-01,0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997,4,https://i.scdn.co/image/ab67616d0000b27378cc1b7af3f28ab51ea81266,https://open.spotify.com/track/0ire4j2mcGovF5JA1D2cTp,3151
19201,6A48JrV1QyIbmd5cZglvRl,Never Can Say Goodbye,56,285067,0,['The Communards'],1987-01-01,0.583,0.835,5,-7.984,1,0.0286,0.046,0.0436,0.208,0.864,132.18,4,https://i.scdn.co/image/ab67616d0000b27335637e57e146ca4136c1cf00,https://open.spotify.com/track/6A48JrV1QyIbmd5cZglvRl,3151
19674,6Cfvxx7v5MxCzGQOXjxo35,For a Friend,43,303293,0,['The Communards'],1987-01-01,0.659,0.654,4,-7.689,0,0.0251,0.499,0.00328,0.345,0.663,130.167,4,https://i.scdn.co/image/ab67616d0000b27335637e57e146ca4136c1cf00,https://open.spotify.com/track/6Cfvxx7v5MxCzGQOXjxo35,3151
27661,3oWZwdnnwsCwMukQbPsEiy,"5, 6, 7, 8",63,202267,0,['Steps'],1998-09-14,0.71,0.994,2,-4.899,1,0.0362,0.00715,0.611,0.29,0.938,140.04,4,https://i.scdn.co/image/ab67616d0000b273560191017f3d1ac3db1a0037,https://open.spotify.com/track/3oWZwdnnwsCwMukQbPsEiy,3151
28058,2al4aCEf88iUKzM2LpMo3V,Last Thing on My Mind,52,184427,0,['Steps'],1998-09-14,0.725,0.935,9,-4.6,1,0.0307,0.266,0.0397,0.119,0.635,130.321,4,https://i.scdn.co/image/ab67616d0000b273560191017f3d1ac3db1a0037,https://open.spotify.com/track/2al4aCEf88iUKzM2LpMo3V,3151
