,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
22768,0wIEQYOLgV9TneTgM3aRVE,Poor Georgie,44,270093,1,['MC Lyte'],1991,0.837,0.688,10,-7.307,0,0.216,0.0332,0.0,0.0999,0.709,95.566,4,https://i.scdn.co/image/ab67616d0000b273057ab1d4624352594ed5f055,https://open.spotify.com/track/0wIEQYOLgV9TneTgM3aRVE,3011
26296,1iVdwLsbPsKnqUoZOWlEqv,Cold Rock a Party,54,247307,1,['MC Lyte'],1996,0.896,0.744,11,-5.239,0,0.246,0.192,1.19e-06,0.108,0.744,92.91,4,https://i.scdn.co/image/ab67616d0000b2736a8f09f76c8330bbba9aee5b,https://open.spotify.com/track/1iVdwLsbPsKnqUoZOWlEqv,3011
26681,42aZFX1bcCDj75ue0KoNSd,"Keep On, Keepin' On (feat. Xscape)",48,271440,1,"['MC Lyte', 'Xscape']",1996,0.875,0.63,1,-6.015,0,0.114,0.24,0.00011,0.0742,0.733,91.043,4,https://i.scdn.co/image/ab67616d0000b2736a8f09f76c8330bbba9aee5b,https://open.spotify.com/track/42aZFX1bcCDj75ue0KoNSd,3011
40340,2ce2ift9TQGKmqB20F6od2,Paper Thin,39,314600,1,['MC Lyte'],1988,0.873,0.751,10,-7.606,0,0.126,0.0766,0.00053,0.422,0.774,104.487,4,https://i.scdn.co/image/ab67616d0000b2733d990f61a26d9b9c04ca3f48,https://open.spotify.com/track/2ce2ift9TQGKmqB20F6od2,3011
41753,0hfNQm7gmjbIFlKiHoiACx,Cold Rock a Party (feat. Missy Misdemeanor Elliott) - Bad Boy Remix,36,277467,1,"['MC Lyte', 'Missy Elliott', 'Bad Boy']",1996,0.882,0.723,7,-5.465,1,0.23,0.158,3.19e-05,0.164,0.615,92.936,4,https://i.scdn.co/image/ab67616d0000b2736a8f09f76c8330bbba9aee5b,https://open.spotify.com/track/0hfNQm7gmjbIFlKiHoiACx,3011
42129,74S8BajRxF14NYUGj1I04o,It's All Yours (feat. Gina Thompson),40,280600,1,"['MC Lyte', 'Gina Thompson']",1998,0.875,0.381,6,-8.816,0,0.103,0.143,0.00284,0.0333,0.828,90.013,4,https://i.scdn.co/image/ab67616d0000b2732971a435f0f371a3c21fd34b,https://open.spotify.com/track/74S8BajRxF14NYUGj1I04o,3011
43914,2RwzuFDm2uqTaMMXXSZSw6,God Of Miracles - Live,57,326613,0,['Chris McClarney'],2015-06-09,0.408,0.544,10,-8.28,1,0.0305,0.0307,0.0,0.958,0.0907,74.994,4,https://i.scdn.co/image/ab67616d0000b27391b6582dd0bc511cc9e1e6c6,https://open.spotify.com/track/2RwzuFDm2uqTaMMXXSZSw6,3011
53209,7ge5oKtLnQGHitO8bXrKQc,Mendung Tak Bererti Hujan,40,322427,0,"['Ella', 'Deddy Dores']",1991-10-15,0.442,0.432,9,-13.18,0,0.0272,0.127,0.0,0.192,0.169,74.688,4,https://i.scdn.co/image/ab67616d0000b27332ec9a72f7c4a80d22bfdaa3,https://open.spotify.com/track/7ge5oKtLnQGHitO8bXrKQc,3011
76309,6xwqSwpDiTFi8vVAfiIHix,מפיות,37,155000,0,['Stephane Legar'],2019-01-01,0.782,0.547,11,-7.119,0,0.197,0.387,0.0,0.238,0.82,74.959,4,https://i.scdn.co/image/ab67616d0000b2732c8ea312072afe97cf9d6fcb,https://open.spotify.com/track/6xwqSwpDiTFi8vVAfiIHix,3011
82643,6kzj1MWS5tFsoOZUz4c8Hc,Tauba Tumhare Ishare,51,316360,0,"['Abhijeet', 'Alka Yagnik']",2003-05-03,0.452,0.608,4,-13.429,1,0.245,0.357,1.64e-05,0.118,0.676,92.996,4,https://i.scdn.co/image/ab67616d0000b2735a781cddf53875af527d2cc7,https://open.spotify.com/track/6kzj1MWS5tFsoOZUz4c8Hc,3011
93533,6EsQeuRu9MDPsh6b2opdIm,Googlare,48,229645,1,"['Ypo', 'Sophia', 'Lil Koni', 'Slogan', 'iLLEOo']",2020-11-13,0.845,0.675,8,-6.207,1,0.0595,0.253,5.57e-05,0.165,0.531,110.009,4,https://i.scdn.co/image/ab67616d0000b2739c729e6faf673f6783ef897b,https://open.spotify.com/track/6EsQeuRu9MDPsh6b2opdIm,3011
93683,2pydsgLB77gocwSQINmZEV,Anapantites,46,153402,1,"['Ypo', 'Lil PoP', 'Chico Beatz']",2021-03-24,0.835,0.757,6,-6.659,0,0.196,0.0627,0.0,0.0848,0.542,97.026,4,https://i.scdn.co/image/ab67616d0000b273bd43641b8e6db4e531cb4c8d,https://open.spotify.com/track/2pydsgLB77gocwSQINmZEV,3011
98856,2LA3PGoXTjPTpQf7pQdP8Q,Har Det Godt,38,224961,0,['Ude Af Kontrol'],2016-04-08,0.851,0.677,7,-7.756,0,0.236,0.115,6.52e-05,0.229,0.468,100.01,4,https://i.scdn.co/image/ab67616d0000b2737c6a633466d8f92cd1354d44,https://open.spotify.com/track/2LA3PGoXTjPTpQf7pQdP8Q,3011
103981,4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhé),65,218296,0,"['Gryffin', 'Elley Duhé']",2018-08-03,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,4,https://i.scdn.co/image/ab67616d0000b2732ebfbbd6e66e5bb54f30fb0f,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP,3011
111263,5XjWgcWyk4fxHLBP1WnJmw,X. İsm-i Azam Duası (Sübhaneke Ya Allah),34,402280,0,['Mustafa Demirci'],2004-10-12,0.593,0.356,4,-13.523,1,0.448,0.548,0.0,0.15,0.673,100.673,4,https://i.scdn.co/image/ab67616d0000b27362bd1bf12e76e79ac823abe1,https://open.spotify.com/track/5XjWgcWyk4fxHLBP1WnJmw,3011
112968,1104ZkH1GSXJLd0PP9pJAd,Gün Gelir,50,215250,0,['Aysel Yakupoğlu'],2016-11-18,0.585,0.0548,3,-16.079,0,0.0344,0.972,0.0,0.1,0.24,79.901,5,https://i.scdn.co/image/ab67616d0000b273787ad0644de95a2069d77ceb,https://open.spotify.com/track/1104ZkH1GSXJLd0PP9pJAd,3011
121698,54DmRTsE2YlhxxdO82DiJX,Raglan Road,45,257120,0,['Luke Kelly'],2004,0.269,0.188,2,-10.361,1,0.0407,0.969,1.96e-06,0.0893,0.357,85.821,3,https://i.scdn.co/image/ab67616d0000b273c918f4e256fb3bd78ee4bd09,https://open.spotify.com/track/54DmRTsE2YlhxxdO82DiJX,3011
121699,1edRAAeWBUknvXMj9FlvIu,Scorn Not His Simplicity,40,217120,0,['Luke Kelly'],2004,0.318,0.382,0,-9.732,1,0.0288,0.683,6.75e-06,0.0948,0.251,91.952,4,https://i.scdn.co/image/ab67616d0000b273c918f4e256fb3bd78ee4bd09,https://open.spotify.com/track/1edRAAeWBUknvXMj9FlvIu,3011
121706,500iwSaxXN9CQy8quPmmYD,Song for Ireland,37,283547,0,['Luke Kelly'],2004,0.241,0.231,4,-8.938,1,0.0308,0.921,5.17e-06,0.182,0.293,75.164,4,https://i.scdn.co/image/ab67616d0000b273c918f4e256fb3bd78ee4bd09,https://open.spotify.com/track/500iwSaxXN9CQy8quPmmYD,3011
121773,3qUAGcInwQbX3zGnVnSDEf,The Rare Auld Times,39,299133,0,['Luke Kelly'],2006,0.611,0.136,11,-17.466,1,0.0308,0.765,0.0,0.0861,0.494,105.857,4,https://i.scdn.co/image/ab67616d0000b2737fc813c3c6514c8bfb947388,https://open.spotify.com/track/3qUAGcInwQbX3zGnVnSDEf,3011
121836,66ia10eVRRx10XASRakso0,Raglan Road,41,257293,0,['Luke Kelly'],2008-11-01,0.26,0.0925,2,-16.599,1,0.0436,0.967,2.56e-06,0.0802,0.344,82.979,3,https://i.scdn.co/image/ab67616d0000b273417c879b2c68676a17ae7ba6,https://open.spotify.com/track/66ia10eVRRx10XASRakso0,3011
121860,6WWLO6aWNAMdtOI6iOL86D,Dublin In The Rare Auld Times,44,299133,0,['Luke Kelly'],2009-03-05,0.611,0.136,11,-17.466,1,0.0308,0.765,0.0,0.0861,0.494,105.857,4,https://i.scdn.co/image/ab67616d0000b27362252f335730d8b24f5fc486,https://open.spotify.com/track/6WWLO6aWNAMdtOI6iOL86D,3011
121917,6WMgNcsYxZI8byUftkuEC9,Thank You For The Days,35,159293,0,['Luke Kelly'],2010-11-19,0.476,0.673,2,-7.724,1,0.0373,0.494,0.0,0.339,0.61,104.016,4,https://i.scdn.co/image/ab67616d0000b27301754aaadd4fa2ef34f3638c,https://open.spotify.com/track/6WMgNcsYxZI8byUftkuEC9,3011
134643,0sKs3ZsjLWxjwIGFpQ8okA,3x Nix,56,197085,1,"['Pronto', 'DaHated']",2019-07-05,0.848,0.428,8,-10.86,0,0.199,0.337,0.0,0.105,0.707,98.003,4,https://i.scdn.co/image/ab67616d0000b273080141bfb734299342f9fb36,https://open.spotify.com/track/0sKs3ZsjLWxjwIGFpQ8okA,3011
134645,28etTPWFlXixDmVqnnXqJN,Push Talk,57,128521,1,['Pronto'],2019-04-18,0.785,0.52,10,-7.933,0,0.0635,0.236,0.0242,0.117,0.344,84.537,4,https://i.scdn.co/image/ab67616d0000b273ff55acb9f46cd255596022a0,https://open.spotify.com/track/28etTPWFlXixDmVqnnXqJN,3011
139000,6OyQJeT706SBXD9R2enhf8,Сан Андреас,48,116846,1,"['feofilov', 'HAND MMUD']",2020-11-16,0.843,0.805,1,-2.381,1,0.0767,0.00362,0.000536,0.212,0.553,97.505,4,https://i.scdn.co/image/ab67616d0000b273e01bdc8dfea06b73cdc44fb4,https://open.spotify.com/track/6OyQJeT706SBXD9R2enhf8,3011
139115,7uB3hYGWyziosh1915RtyU,Khud KO Kya Samajhti Hai,33,393012,0,"['Abhijeet', 'Udit Narayan', 'Kavita Krishnamurthy']",1994-01-30,0.657,0.662,1,-9.645,0,0.0954,0.472,0.0,0.143,0.707,87.255,4,https://i.scdn.co/image/ab67616d0000b273ee975c4d9269c9abd133ff9d,https://open.spotify.com/track/7uB3hYGWyziosh1915RtyU,3011
139304,0898lqIxzKWzUZxb5zT7C9,Chaand Taare,44,289373,0,['Abhijeet'],1999-06-18,0.677,0.444,7,-14.141,1,0.0456,0.137,1.31e-06,0.113,0.613,91.798,4,https://i.scdn.co/image/ab67616d0000b2730f0e4b68ed5159c70422c18f,https://open.spotify.com/track/0898lqIxzKWzUZxb5zT7C9,3011
139316,5VOnTAe9SMM6RBtq0C9wmf,Suniye To,38,314493,0,['Abhijeet'],1999-06-18,0.82,0.711,7,-11.285,1,0.0519,0.0981,8.33e-05,0.604,0.968,103.039,4,https://i.scdn.co/image/ab67616d0000b2730f0e4b68ed5159c70422c18f,https://open.spotify.com/track/5VOnTAe9SMM6RBtq0C9wmf,3011
139635,2NxH2xxK8nXQ313usuRRT1,Pyaar Se Pyar Hum,37,330000,0,['Abhijeet'],2002-02-01,0.609,0.731,7,-10.17,0,0.0502,0.174,0.0,0.0869,0.881,79.038,4,https://i.scdn.co/image/ab67616d0000b273d30096abb1be88b190f6f518,https://open.spotify.com/track/2NxH2xxK8nXQ313usuRRT1,3011
139730,1fAcwdvJs9WqzimQR6wOJ7,Chalte Chalte,50,327400,0,"['Abhijeet', 'Alka Yagnik']",2003-05-03,0.653,0.408,5,-15.68,1,0.087,0.655,5.03e-05,0.1,0.672,94.836,4,https://i.scdn.co/image/ab67616d0000b2735a781cddf53875af527d2cc7,https://open.spotify.com/track/1fAcwdvJs9WqzimQR6wOJ7,3011
139734,5dS7HcRa9kER2qDba2iSOd,Suno Na Suno Na,48,321227,0,['Abhijeet'],2003-05-03,0.6,0.433,9,-17.076,1,0.0409,0.0753,0.0,0.0724,0.378,88.001,4,https://i.scdn.co/image/ab67616d0000b2735a781cddf53875af527d2cc7,https://open.spotify.com/track/5dS7HcRa9kER2qDba2iSOd,3011
139763,2YYHA1dyNUjsepT51uVXQ4,Chalne Lagi Hawayein,37,363413,0,['Abhijeet'],2003-04-26,0.685,0.475,11,-12.822,1,0.0393,0.427,0.000152,0.145,0.898,91.689,4,https://i.scdn.co/image/ab67616d0000b2737dc0328aab5a41e9bda98b79,https://open.spotify.com/track/2YYHA1dyNUjsepT51uVXQ4,3011
139782,7yVcT4TNHcMWbmktrx4a62,Dheere - Dheere - Dheere,35,302027,0,['Abhijeet'],2003-04-26,0.611,0.588,6,-10.86,0,0.0593,0.286,0.0,0.0928,0.641,86.966,4,https://i.scdn.co/image/ab67616d0000b2737dc0328aab5a41e9bda98b79,https://open.spotify.com/track/7yVcT4TNHcMWbmktrx4a62,3011
139785,2WN7HANjjsjN0opZvFaLww,Aitbaar Nahi Karna,35,277773,0,"['Abhijeet', 'Sadhana Sargam']",2003-06-21,0.691,0.786,6,-10.302,0,0.0705,0.198,0.0,0.178,0.907,82.015,4,https://i.scdn.co/image/ab67616d0000b273ccc8d8a903606c47ec4ddb30,https://open.spotify.com/track/2WN7HANjjsjN0opZvFaLww,3011
154606,0AauZ60sJ8OvRcq2yLfzip,Lamha Lamha,38,324813,0,"['Abhijeet', 'Sunidhi Chauhan']",2006-09-08,0.513,0.522,0,-8.849,1,0.0331,0.608,8.65e-06,0.111,0.51,82.961,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
158966,0UglGK4OUhYGQ7vzXTUiFB,NITRO MICROPHONE UNDERGROUND,41,336493,0,['Nitro Microphone Underground'],2000-12-27,0.768,0.798,4,-3.783,0,0.163,0.251,0.0,0.188,0.883,89.976,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
161964,0ig12chdJYn1mAifRvcvQJ,SHYでもいいよ,43,211120,0,['AISHA'],2015-11-25,0.776,0.831,5,-4.526,1,0.197,0.0227,0.00102,0.378,0.778,93.96,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
166013,10wztSzEC0iEz7fDwa8RQ8,Song for Ireland,32,283547,0,['Luke Kelly'],2004-09-05,0.241,0.231,4,-8.938,1,0.0308,0.921,5.17e-06,0.182,0.293,75.164,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
168031,1A54EHk8Iho4KKmMN5XMbG,Raglan Road,40,257120,0,['Luke Kelly'],2004-09-05,0.269,0.188,2,-10.361,1,0.0407,0.969,1.96e-06,0.0893,0.357,85.821,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
172900,1WLsb0EkSN2X6wBv5vr4ps,Main To Hoon Pagal,34,378111,0,"['Abhijeet', 'Shah Rukh Khan']",1999-07-01,0.803,0.629,7,-11.419,1,0.126,0.0202,0.0,0.0766,0.697,89.984,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
176500,1moalIwTfb3nwMY2OoPmLl,SIDE WALK,48,168804,1,['Pronto'],2018-12-21,0.846,0.433,3,-9.248,0,0.218,0.346,2.53e-05,0.0864,0.252,93.012,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
181853,2BoqN74f4uvI4WGi3AJrOP,Hum To Deewane Huye,35,421820,0,"['Abhijeet', 'Alka Yagnik']",1999-07-01,0.511,0.543,4,-11.172,1,0.0761,0.199,0.0,0.086,0.792,85.821,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
185467,2SiNbTcGnmlF3ArWl7RHEO,Ride,53,158130,1,['Pronto'],2021-03-12,0.699,0.487,10,-9.077,0,0.143,0.0791,0.0292,0.0895,0.311,98.991,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
188543,2h6bjqbzdgiLYPiWzljc6G,Priceless,61,145468,1,['Pronto'],2020-06-12,0.566,0.269,3,-11.184,0,0.0882,0.41,0.0652,0.0999,0.53,72.934,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
206176,41cxhbdZbJuXbroKvUVXc1,Thank You For The Days,32,159293,0,['Luke Kelly'],2010-11-19,0.476,0.673,2,-7.724,1,0.0373,0.494,0.0,0.339,0.61,104.016,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
206347,42OnkdXwkKo5NzkdOmvE75,Main Agar Saamne,45,346000,0,"['Abhijeet', 'Alka Yagnik']",2002-02-01,0.449,0.682,7,-9.665,0,0.0596,0.301,0.0,0.354,0.869,84.014,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
217751,4sQ52ihFfSTIo7bQZavdSt,Baldu Biru,45,297933,0,"['Ella', 'Awie']",2015-02-14,0.487,0.663,2,-7.32,0,0.0315,0.236,4.19e-06,0.0701,0.377,75.994,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
228210,5f8CcmWeRg5KzHSPNu9XPx,Wingman,43,151200,0,"['Andrei Zevakin', 'Pluuto']",2020-12-06,0.666,0.674,8,-7.18,0,0.0788,0.013,0.0,0.3,0.723,100.013,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
233280,62ZsiwYQ8BSfnCkDQw08Cc,Pretty Like the Sun,36,212613,0,['Prime Circle'],2017-09-22,0.541,0.33,0,-7.98,1,0.0273,0.656,0.0,0.106,0.136,88.205,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
240498,6a9Rp2NthjmNU52TcCEQQ7,Lamha Lamha,36,324587,0,['Abhijeet'],2006-09-08,0.495,0.402,0,-7.866,1,0.028,0.366,0.0,0.128,0.464,82.955,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
245247,6xA5d8VUzYGaVqJqIa7tF7,Scorn Not His Simplicity,33,217120,0,['Luke Kelly'],2004-09-05,0.318,0.382,0,-9.732,1,0.0288,0.683,6.75e-06,0.0948,0.251,91.952,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
249295,7FljvfcvmWYCT6uwUvJ6xE,Bisan Pa - Feat. Anna Rabtsun,39,201519,0,['David DiMuzio'],2015-05-04,0.51,0.456,7,-5.727,1,0.0254,0.575,0.0,0.156,0.144,72.111,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
254207,7phT59Z3tAje4osoeFMYQY,Crazy,49,190159,0,['Pronto'],2019-12-13,0.857,0.558,9,-8.554,0,0.0629,0.137,0.0769,0.0565,0.89,102.0,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,3011
34894,3hhbDnFUb2bicI2df6VurK,River,76,240200,0,['Leon Bridges'],2015-06-23,0.635,0.184,8,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,4,https://i.scdn.co/image/ab67616d0000b273a8df0c930a741d6f49cc3f8d,https://open.spotify.com/track/3hhbDnFUb2bicI2df6VurK,3012
35039,65GbQI9VDTs7vo6MJL2iJA,Coming Home,69,206387,0,['Leon Bridges'],2015-06-23,0.424,0.465,6,-6.595,1,0.0297,0.461,5.52e-05,0.154,0.462,112.418,3,https://i.scdn.co/image/ab67616d0000b273a8df0c930a741d6f49cc3f8d,https://open.spotify.com/track/65GbQI9VDTs7vo6MJL2iJA,3012
