,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1921,Eu Te Devoro,56,298360,0,['Djavan'],1998-03-25,0.707,0.656,2,-6.811,1,0.0491,0.129,4.44e-05,0.176,0.842,171.987,4,https://i.scdn.co/image/ab67616d0000b273f9a022f89a70b89e55c975bd,https://open.spotify.com/track/6wky1KFF0YvgtrFaH4ep9r
1921,Eu Te Devoro - Ao Vivo,62,308413,0,['Djavan'],2011-07-18,0.536,0.557,7,-10.799,1,0.0416,0.197,7.33e-06,0.951,0.209,169.88,4,https://i.scdn.co/image/ab67616d0000b27302043b323c944d6ffe66e3a5,https://open.spotify.com/track/2Px3PZ2qq2uFpRBpfVx8A5
1921,Body On Me,62,200720,0,"['Ashanti', 'Nelly', 'Akon']",2008-01-01,0.66,0.623,7,-7.321,0,0.152,0.0851,0.0,0.0841,0.736,179.986,4,https://i.scdn.co/image/ab67616d0000b27352effd574682c3f308d139ea,https://open.spotify.com/track/2IyL2CyHoenwQLds5jSuqK
1921,Les feuilles mortes,51,201067,0,['Yves Montand'],1980-12-01,0.353,0.0743,2,-19.717,0,0.0452,0.977,0.000539,0.0969,0.155,172.507,3,https://i.scdn.co/image/ab67616d0000b2731ea3cc67be2692a612e2bbf2,https://open.spotify.com/track/4yKTDPH6iRBHmA44AipmIk
1921,Amar é Tudo (Ao Vivo),42,212667,0,['Djavan'],1999-03-25,0.336,0.269,8,-11.663,1,0.0518,0.866,0.0,0.967,0.232,181.119,3,https://i.scdn.co/image/ab67616d0000b273e84d18937e46c24bcdff259a,https://open.spotify.com/track/5DbgtiIxZcGxCWvh0Ab3rk
1921,โรคประจำตัว,40,311133,0,['Clash'],2004-08-24,0.449,0.876,2,-4.805,1,0.0439,0.012,0.0,0.0693,0.635,178.08,4,https://i.scdn.co/image/ab67616d0000b2733a7bcf24c1ffa596b014269f,https://open.spotify.com/track/3JzG2R8DQfZCw9LBi6DsK9
1921,กำลังใจ (ดั่งหยาดฝน),35,188000,0,['Mhai Muang'],2012-02-23,0.409,0.431,2,-6.948,1,0.0298,0.642,0.0,0.0965,0.478,184.07,4,https://i.scdn.co/image/ab67616d0000b2738ab0a882c378f2dd7fe8689b,https://open.spotify.com/track/3UMCaZgdrrMmUuUmJEzkne
1921,อยู่ตรงนี้เสมอ,39,240127,0,['Clash'],2018-11-15,0.401,0.774,7,-5.265,1,0.0355,0.149,0.0,0.176,0.457,168.051,4,https://i.scdn.co/image/ab67616d0000b273af6a82f4b801a8e8e6863b04,https://open.spotify.com/track/0PvFP2JVqywKmhbHxU7daW
1921,Alt Blir en Åpen Dør,37,124600,0,"['May Kristin Kaspersen', 'Anders Baasmo Christiansen']",2013-01-01,0.531,0.563,6,-8.343,0,0.164,0.473,0.0,0.193,0.556,200.21,4,https://i.scdn.co/image/ab67616d0000b2735712fa2dcbf4ae3f32c3f862,https://open.spotify.com/track/5u11kgIiHBwPKqzR2LeFng
1921,บอก,41,329615,0,['Clash'],2020-09-15,0.478,0.722,2,-5.217,1,0.0312,0.0534,0.0,0.28,0.379,156.013,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1921,Se...,68,291533,0,['Djavan'],1992-03-25,0.575,0.392,9,-10.383,1,0.035,0.609,7.45e-05,0.0624,0.498,179.789,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1921,Moisi moé'ssi,36,195960,0,['Fred Fortin'],1996-02-11,0.466,0.516,7,-8.849,1,0.0286,0.725,1.82e-05,0.257,0.473,179.449,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1921,ถ้าฉันหายไป(Skyline),47,220112,0,['Earth Patravee'],2018-02-20,0.454,0.29,8,-10.707,1,0.0318,0.826,0.0,0.119,0.208,169.757,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
