,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
2266,0nF5aQoLs2YtbWwClXvumL,Flight of the Bumblebee,50,77093,0,"['Nikolai Rimsky-Korsakov', 'Isaac Stern', 'Milton Katims', 'Columbia Symphony Orchestra']",1963,0.581,0.715,2,-11.645,0,0.0366,0.861,0.81,0.391,0.966,93.616,3,https://i.scdn.co/image/ab67616d0000b2733d207c7490d0a080991efc40,https://open.spotify.com/track/0nF5aQoLs2YtbWwClXvumL,1001
9668,4icMIuBi2KjmUkBLp82kRJ,Illuminations,43,263253,0,"['Devadip Carlos Santana', 'Alice Coltrane']",1974-09-01,0.105,0.302,7,-19.063,1,0.0472,0.785,0.897,0.101,0.0396,73.767,4,https://i.scdn.co/image/ab67616d0000b27319592f375399062473537ff6,https://open.spotify.com/track/4icMIuBi2KjmUkBLp82kRJ,1001
25735,217OiircokozWB5frngZOs,Usted,50,343200,0,['Tito Rojas'],1995,0.648,0.614,10,-8.589,0,0.0571,0.724,4.51e-06,0.102,0.943,88.327,4,https://i.scdn.co/image/ab67616d0000b273661687ab07eee8b4dc05b210,https://open.spotify.com/track/217OiircokozWB5frngZOs,1001
28853,04eShjKTWijeJJqGnhxpYK,Scheherazade: The Tale of the Kalendar Prince,53,200360,0,"['Nikolai Rimsky-Korsakov', 'Joakim Svenheden']",1999-02-01,0.151,0.0639,11,-24.404,0,0.0439,0.962,0.603,0.466,0.0797,61.577,3,https://i.scdn.co/image/ab67616d0000b273734ead825eec82e0d13a7378,https://open.spotify.com/track/04eShjKTWijeJJqGnhxpYK,1001
29852,3nQtkvFMNkRwxjKVAlGPcG,Torete,59,264202,0,['Moonstar88'],2001,0.358,0.4,2,-8.172,1,0.0269,0.219,0.0,0.0738,0.311,88.239,4,https://i.scdn.co/image/ab67616d0000b2737f51d5c5c02300b3821bd5aa,https://open.spotify.com/track/3nQtkvFMNkRwxjKVAlGPcG,1001
39230,47kvUFYqX4rlkA727oN1Dp,Can You Handle It,37,386173,0,['Sharon Redd'],1981-01-01,0.733,0.833,10,-11.118,0,0.0456,0.357,0.0179,0.0517,0.962,108.782,4,https://i.scdn.co/image/ab67616d0000b273d5b28d3f2cdac385efde6ddb,https://open.spotify.com/track/47kvUFYqX4rlkA727oN1Dp,1001
39333,2SJW2HmmOJBVAE3slly9UM,Never Give You Up,32,453827,0,['Sharon Redd'],1982-01-01,0.698,0.827,6,-10.733,1,0.0572,0.00115,0.016,0.0371,0.914,113.03,4,https://i.scdn.co/image/ab67616d0000b2732cfc96bb02d86b8dc69e2f3a,https://open.spotify.com/track/2SJW2HmmOJBVAE3slly9UM,1001
40514,7vtNyTXWBVGQQZ07BJMbXk,Can You Handle It,34,386947,0,['Sharon Redd'],1989-01-01,0.778,0.879,10,-8.292,0,0.0648,0.288,0.00954,0.0736,0.857,108.503,4,https://i.scdn.co/image/ab67616d0000b273db3c2cdcd02c569113a87a3d,https://open.spotify.com/track/7vtNyTXWBVGQQZ07BJMbXk,1001
50115,3HiobOOpSpMsi95WBKPBYk,Hamari Adhuri Kahani (Title Track),64,398799,0,"['Jeet Gannguli', 'Arijit Singh']",2015-05-21,0.223,0.359,0,-7.569,1,0.0312,0.845,0.0,0.133,0.193,73.059,4,https://i.scdn.co/image/ab67616d0000b273b0f9ceb59927ab76fe6269be,https://open.spotify.com/track/3HiobOOpSpMsi95WBKPBYk,1001
50253,3BDHFeYIrqGpL8HNkuI6zv,Marché noir,73,210973,1,['SCH'],2021-03-19,0.42,0.553,0,-8.588,0,0.466,0.406,0.00197,0.541,0.198,80.118,4,https://i.scdn.co/image/ab67616d0000b2736376ea428f94a9d055f2fc94,https://open.spotify.com/track/3BDHFeYIrqGpL8HNkuI6zv,1001
53436,25Ee7HESOI3b6ZI5k9v5EP,Porque Este Amor,41,328040,0,['Tito Rojas'],1992,0.66,0.56,8,-10.66,1,0.0345,0.542,0.0,0.142,0.886,94.854,4,https://i.scdn.co/image/ab67616d0000b273db6a26837d5c0742bce548ea,https://open.spotify.com/track/25Ee7HESOI3b6ZI5k9v5EP,1001
53438,4C1PKwORybZ91FLj2Ua5ce,A Ti Volvere,44,313493,0,['Tito Rojas'],1992,0.775,0.517,5,-12.769,0,0.0438,0.383,0.0,0.08,0.798,88.687,4,https://i.scdn.co/image/ab67616d0000b273db6a26837d5c0742bce548ea,https://open.spotify.com/track/4C1PKwORybZ91FLj2Ua5ce,1001
53446,4zlZShJC576Kah5biJLrkd,Amor Del Bueno,38,300400,0,['Tito Rojas'],1992,0.76,0.53,9,-11.526,0,0.0363,0.551,2.62e-05,0.0842,0.837,95.653,4,https://i.scdn.co/image/ab67616d0000b273db6a26837d5c0742bce548ea,https://open.spotify.com/track/4zlZShJC576Kah5biJLrkd,1001
53448,6NAyl61BwAXVjoeUtMtA9N,Señora,33,295867,0,['Tito Rojas'],1992,0.687,0.546,5,-12.123,0,0.0325,0.323,0.0,0.348,0.859,90.298,4,https://i.scdn.co/image/ab67616d0000b273db6a26837d5c0742bce548ea,https://open.spotify.com/track/6NAyl61BwAXVjoeUtMtA9N,1001
53451,0izRvd6PquJ9V3Mkr6SH8f,Nadie Es Eterno,34,325467,0,['Tito Rojas'],1992,0.698,0.631,5,-11.501,1,0.0326,0.27,9.52e-06,0.248,0.88,95.836,4,https://i.scdn.co/image/ab67616d0000b273db6a26837d5c0742bce548ea,https://open.spotify.com/track/0izRvd6PquJ9V3Mkr6SH8f,1001
53453,6lm3vRJt0oktGkTL1QAQzB,Quiero Llenar Tu Vida,34,303693,0,['Tito Rojas'],1992,0.706,0.475,7,-11.661,0,0.0352,0.378,0.0,0.0541,0.784,90.961,4,https://i.scdn.co/image/ab67616d0000b273db6a26837d5c0742bce548ea,https://open.spotify.com/track/6lm3vRJt0oktGkTL1QAQzB,1001
54011,6ZAtxAnkwup5qX814jyYIe,Esperandote,38,317293,0,['Tito Rojas'],1995,0.692,0.534,5,-9.113,1,0.0409,0.443,0.0,0.0989,0.907,93.023,4,https://i.scdn.co/image/ab67616d0000b273661687ab07eee8b4dc05b210,https://open.spotify.com/track/6ZAtxAnkwup5qX814jyYIe,1001
54042,3K8HUpYAGnV0iw75BRb1K7,Claro,32,322067,0,['Tito Rojas'],1995,0.689,0.526,2,-9.466,1,0.0498,0.61,0.0,0.0496,0.735,89.919,4,https://i.scdn.co/image/ab67616d0000b273661687ab07eee8b4dc05b210,https://open.spotify.com/track/3K8HUpYAGnV0iw75BRb1K7,1001
54271,1BaRHvWwWiIkZwj99LbrLA,Quiero Hacerte El Amor,39,319507,0,['Tito Rojas'],1996,0.697,0.819,0,-6.582,0,0.0423,0.588,0.0016,0.152,0.947,94.076,4,https://i.scdn.co/image/ab67616d0000b273334e7e6fd251ee7d55e77930,https://open.spotify.com/track/1BaRHvWwWiIkZwj99LbrLA,1001
54278,3Yyu7AKQseABVVtEOzqK3I,Por Esa Mujer,37,296827,0,['Tito Rojas'],1996,0.716,0.705,0,-7.437,1,0.0375,0.407,0.00404,0.0497,0.858,97.013,4,https://i.scdn.co/image/ab67616d0000b273334e7e6fd251ee7d55e77930,https://open.spotify.com/track/3Yyu7AKQseABVVtEOzqK3I,1001
54282,6fHcyYyYlIAxBNgYobR2Wp,Estoy De Tu Parte,35,286707,0,['Tito Rojas'],1996,0.555,0.683,2,-7.028,1,0.0511,0.586,0.000837,0.534,0.911,92.955,4,https://i.scdn.co/image/ab67616d0000b273334e7e6fd251ee7d55e77930,https://open.spotify.com/track/6fHcyYyYlIAxBNgYobR2Wp,1001
