,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
26578,4pJu6x8zGUraj83Hll3Moy,Was hat dich bloß so ruiniert,49,207373,0,['Die Sterne'],1996-04-22,0.449,0.941,9,-7.103,0,0.153,0.0193,0.0,0.165,0.479,160.801,4,https://i.scdn.co/image/ab67616d0000b273731bdc1c770c72397a762e99,https://open.spotify.com/track/4pJu6x8zGUraj83Hll3Moy,1071
64854,4QNJd8ma02Oy9PBenHErs1,Lay Low,50,222360,1,"['Snoop Dogg', 'Master P', 'Nate Dogg', 'Butch Cassidy', 'Tha Eastsidaz']",2005-01-01,0.723,0.644,0,-4.803,1,0.45,0.151,0.0,0.199,0.743,189.537,4,https://i.scdn.co/image/ab67616d0000b273616e1083a3de098f82352019,https://open.spotify.com/track/4QNJd8ma02Oy9PBenHErs1,1071
68157,3Sln5ETr7wXlHyM1sXq2Wf,Momentos / Tempo De Aprender - Live From Brazil / 2001,48,269867,0,['Belo'],2001-01-01,0.386,0.676,2,-7.628,1,0.0438,0.575,0.0,0.97,0.631,140.038,4,https://i.scdn.co/image/ab67616d0000b273e44dd65605bf97e07372e32d,https://open.spotify.com/track/3Sln5ETr7wXlHyM1sXq2Wf,1071
74348,3FwuYa9IoH9C8Fq2qKWXZq,Increíble,65,129533,0,['Andy Rivera'],2021-02-26,0.837,0.495,9,-5.632,0,0.132,0.0104,4.23e-06,0.0714,0.754,164.053,4,https://i.scdn.co/image/ab67616d0000b273ba628e0fbb39d30a27ab2b22,https://open.spotify.com/track/3FwuYa9IoH9C8Fq2qKWXZq,1071
85043,7xirpoaCyoLZjRYItccTdj,Hráli Jsme Kličkovanou,39,178853,0,['Dalibor Janda'],2010,0.602,0.619,9,-7.558,0,0.448,0.345,9.57e-06,0.136,0.738,153.994,4,https://i.scdn.co/image/ab67616d0000b2738128db98ad3ade1122efc5e2,https://open.spotify.com/track/7xirpoaCyoLZjRYItccTdj,1071
102000,5YRbulSfqr7x2pYsY3CKjc,Antes De Dizer Adeus / Farol De Estrelas - Live From Brazil / 2001,45,300200,0,['Belo'],2001-01-01,0.323,0.629,7,-9.252,1,0.0398,0.662,0.0,0.957,0.559,141.444,4,https://i.scdn.co/image/ab67616d0000b273e44dd65605bf97e07372e32d,https://open.spotify.com/track/5YRbulSfqr7x2pYsY3CKjc,1071
102002,5fEwEW1fpZm8ov1ZQ5wfu5,Resumo De Felicidade - Live From Brazil / 2001,44,250333,0,['Belo'],2001-01-01,0.454,0.766,9,-7.464,1,0.0594,0.792,0.0,0.679,0.629,155.932,4,https://i.scdn.co/image/ab67616d0000b273e44dd65605bf97e07372e32d,https://open.spotify.com/track/5fEwEW1fpZm8ov1ZQ5wfu5,1071
117389,4vR0nPT9KsEyKtA3MRtyf3,Desafio,38,241533,0,['Belo'],2000-01-01,0.475,0.671,0,-7.303,0,0.0367,0.691,5.14e-06,0.117,0.763,137.373,4,https://i.scdn.co/image/ab67616d0000b273d4b25cf99366c2c1536e22da,https://open.spotify.com/track/4vR0nPT9KsEyKtA3MRtyf3,1071
117448,3Ft9R4R0WrUSLtB6vsfI8I,Derê / Nuvem - Live From Brazil / 2001,45,296194,0,['Belo'],2001-01-01,0.326,0.829,5,-6.947,1,0.0543,0.688,0.0,0.853,0.846,168.061,4,https://i.scdn.co/image/ab67616d0000b273e44dd65605bf97e07372e32d,https://open.spotify.com/track/3Ft9R4R0WrUSLtB6vsfI8I,1071
117539,2aoJs6cAjZcKxdtD756xQW,"Um Dia, Um Adeus - Live From Brazil / 2001",38,268887,0,['Belo'],2001-01-01,0.371,0.6,0,-9.426,0,0.0418,0.764,4.2e-05,0.96,0.592,134.586,4,https://i.scdn.co/image/ab67616d0000b273e44dd65605bf97e07372e32d,https://open.spotify.com/track/2aoJs6cAjZcKxdtD756xQW,1071
