,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1351,Y Es Que La Quiero,49,182280,0,['Ladron'],1994-01-01,0.677,0.522,7,-8.332,1,0.0288,0.0421,0.000209,0.129,0.765,74.935,4,https://i.scdn.co/image/ab67616d0000b273ff4dd9d86741baca91851be5,https://open.spotify.com/track/02UTfbvmbs1HbYEpCUrU8E
1351,Chulería en Pote,64,239935,0,"['Farruko', 'Jadiel']",2010-05-04,0.702,0.856,6,-5.239,1,0.0428,0.115,6.37e-05,0.222,0.856,86.975,4,https://i.scdn.co/image/ab67616d0000b2736a5f4a693643417f48699dd5,https://open.spotify.com/track/1EMzpS9y1Sd0AxlhfgjK1d
1351,Hola Beba,59,216320,0,['Farruko'],2010-12-04,0.747,0.528,6,-8.267,0,0.0527,0.099,0.0,0.0845,0.603,86.964,4,https://i.scdn.co/image/ab67616d0000b273ee42164a13884509f7f7af76,https://open.spotify.com/track/1yBD8MNoNJGajzB5X83p9Z
1351,Chillax (feat. Ky-Mani Marley),70,197840,0,"['Farruko', 'Ky-Mani Marley']",2015-10-23,0.827,0.646,1,-4.727,0,0.0766,0.0724,0.0,0.247,0.512,92.057,4,https://i.scdn.co/image/ab67616d0000b273118504cbeaf4187aaa601395,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
1351,La Tóxica,86,180520,0,['Farruko'],2020-07-24,0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97,4,https://i.scdn.co/image/ab67616d0000b27300dbb42f00340f35ce0ec816,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
1351,Web Cam,58,206263,0,['Farruko'],2010-05-04,0.748,0.757,7,-6.015,1,0.0471,0.223,0.0,0.389,0.531,80.995,4,https://i.scdn.co/image/ab67616d0000b2736a5f4a693643417f48699dd5,https://open.spotify.com/track/5FvBm21bpgoTjq6GQi4mu9
1351,Quase Morri,40,223791,0,['Marcos Antônio'],1996-08-25,0.732,0.443,4,-12.217,1,0.0299,0.281,0.0,0.364,0.397,105.896,4,https://i.scdn.co/image/ab67616d0000b273cfd1ab1ac097ce55cf27b51f,https://open.spotify.com/track/5uuz0jvLEjvAwVFGiuJWAO
1351,Su Hija Me Gusta,57,296333,0,"['Farruko', 'José Feliciano']",2010-05-04,0.438,0.546,4,-6.329,1,0.0513,0.663,0.0,0.296,0.528,60.703,4,https://i.scdn.co/image/ab67616d0000b2736a5f4a693643417f48699dd5,https://open.spotify.com/track/5N1EdvOZKDKKIcwBcj3VmR
1351,"Hoy (feat. Daddy Yankee, J-Alvarez & Jory)",54,293773,0,"['Farruko', 'Daddy Yankee', 'J Alvarez', 'Jory Boy']",2011-05-11,0.744,0.837,9,-5.082,0,0.0703,0.336,0.0,0.229,0.706,92.04,4,https://i.scdn.co/image/ab67616d0000b27382e9d000ff6b73f6a6fc3c78,https://open.spotify.com/track/2MrP2Sv5Zbj1qckTKD1pVn
1351,Titerito,44,266188,0,['Farruko'],2012-05-22,0.731,0.694,5,-5.644,0,0.0727,0.376,2.55e-05,0.337,0.715,81.982,4,https://i.scdn.co/image/ab67616d0000b27343b8f002754c86450c9ce4c7,https://open.spotify.com/track/1cWumhnB0n7PnucdJPfMs2
