,name,popularity,artists,release_date,images,urls
1101,Ad Gloriam,36,['Le Orme'],1969-01-01,https://i.scdn.co/image/ab67616d0000b2737890a035f78415219e3ef86e,https://open.spotify.com/track/5r0l5YdyIIjxRF5B8O3YbT
1101,Come Away Melinda - 2016 - Remaster,36,['Uriah Heep'],1970-06-19,https://i.scdn.co/image/ab67616d0000b2735da8cc2f363ed3276a618e3e,https://open.spotify.com/track/4Lm7bFL3LgRSVVQeh317d2
1101,Gypsy - 2016 - Remaster,35,['Uriah Heep'],1970-06-19,https://i.scdn.co/image/ab67616d0000b2735da8cc2f363ed3276a618e3e,https://open.spotify.com/track/65jjvicwOPcgfKw6x7irMm
1101,Lady In Black - Alternate Version,52,['Uriah Heep'],1971-02-15,https://i.scdn.co/image/ab67616d0000b273e37af4654ce7bb13d3189806,https://open.spotify.com/track/0U3go7hV3vJQHsDS5Pi2O8
1101,Rainbow Demon - 2017 Remastered,35,['Uriah Heep'],1972-05-19,https://i.scdn.co/image/ab67616d0000b2730e58e2388375258504a3364b,https://open.spotify.com/track/10jaZ7UjuwFDpfgNXmDpEB
1101,Sunrise - 2017 Remastered,35,['Uriah Heep'],1972-11-01,https://i.scdn.co/image/ab67616d0000b2732732d36ec41e9a3d5bd59c6f,https://open.spotify.com/track/2IR3UXzacEdTN38rTQpn1G
1101,Stealin',48,['Uriah Heep'],1973-09-01,https://i.scdn.co/image/ab67616d0000b27332bbe3db0e4af4a2cd6ad1d8,https://open.spotify.com/track/2AEW4oatiphhXuGRteMLqx
1101,War Ina Babylon,51,"['Max Romeo', 'The Upsetters']",1976-01-01,https://i.scdn.co/image/ab67616d0000b27300a00a66166f127f716c52d1,https://open.spotify.com/track/5Me6F9y6iArvYxyuP30m14
1101,Howzat,50,['Sherbet'],1976-01-01,https://i.scdn.co/image/ab67616d0000b273d304729be6fdabe4fa59271a,https://open.spotify.com/track/1rvvzcLXlcWhJHOzjoTrOV
1101,Free Me,43,['Uriah Heep'],1977-02-01,https://i.scdn.co/image/ab67616d0000b2733eab74e1208344373634a607,https://open.spotify.com/track/0Z80GSrYzoXIf0mCpBlcml
1101,Some Fools Never Learn,42,['Steve Wariner'],1985-01-01,https://i.scdn.co/image/ab67616d0000b273cf4b62171fb08529f38aa011,https://open.spotify.com/track/4yzsRBx1S15iFaexzWKljO
1101,Blow My Fuse,46,['Kix'],1988-09-06,https://i.scdn.co/image/ab67616d0000b273e55e79eaf6e37560a09bbb16,https://open.spotify.com/track/7jCc2Dz8PfHN3YoxDezkUl
1101,Stayin' Alive,52,"['N-Trance', 'Ricardo Da Force']",1995-09-11,https://i.scdn.co/image/ab67616d0000b2730b481f33a613605da1a2bfec,https://open.spotify.com/track/7pcjhiKODADooP7IFPgetr
1101,LA・LA・LA LOVE SONG,54,"['Toshinobu Kubota', 'Naomi Campbell']",1996-12-02,https://i.scdn.co/image/ab67616d0000b273f1cf66536db093da49ea8571,https://open.spotify.com/track/2NFKSwzaNKXAqBqlXgeTEo
1101,Holes In The Floor Of Heaven,54,['Steve Wariner'],1998-01-01,https://i.scdn.co/image/ab67616d0000b27381a166e8b49a8cd13668f9f2,https://open.spotify.com/track/1pZbQrvzJExLxvhYcrsYdG
1101,Bird of Prey,33,['Uriah Heep'],1971-02-15,https://i.scdn.co/image/ab67616d0000b273e37af4654ce7bb13d3189806,https://open.spotify.com/track/31D3Z706PJ8spuY2zBDjO1
1101,Paradise - 2017 Remastered,32,['Uriah Heep'],1972-05-19,https://i.scdn.co/image/ab67616d0000b2730e58e2388375258504a3364b,https://open.spotify.com/track/3Q8PlY9eipV8Y8O4bkLxVd
1101,Traveller in Time - 2017 Remastered,34,['Uriah Heep'],1972-05-19,https://i.scdn.co/image/ab67616d0000b2730e58e2388375258504a3364b,https://open.spotify.com/track/0PyqmFl4A9w53n8I9VEeO3
1101,Look at Yourself,37,['Uriah Heep'],1989,https://i.scdn.co/image/ab67616d0000b27334628d1be34f25eb1ae99bdd,https://open.spotify.com/track/4ZdJmJ04pt1kgOJ06iErb2
1101,Life's Highway,38,['Steve Wariner'],1985-01-01,https://i.scdn.co/image/ab67616d0000b273e11d11c4b2fe39313d0ff6e5,https://open.spotify.com/track/1HaVsdm2IqgleDPCXYscOk
1101,What I Didn't Do,32,['Steve Wariner'],1985-01-01,https://i.scdn.co/image/ab67616d0000b273cf4b62171fb08529f38aa011,https://open.spotify.com/track/25tu38BmPfal4smyeNVpsX
