,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1011,No Te Enamores - Remix,88,289933,1,"['Milly', 'Farruko', 'Nio Garcia', 'Jay Wheeler', 'Amenazzy']",2020-11-20,0.824,0.837,5,-4.603,1,0.107,0.573,1.66e-05,0.271,0.58,100.021,4,https://i.scdn.co/image/ab67616d0000b273dbce84de6903c77101781f12,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
1011,En kväll i Juni,42,172027,0,['Lasse Berghagen'],1998-01-01,0.583,0.731,6,-8.825,0,0.0498,0.488,1.51e-05,0.247,0.788,77.501,4,https://i.scdn.co/image/ab67616d0000b273e4042671eac145e1a67210e6,https://open.spotify.com/track/7M634tKyK9plOu79YuUbDI
1011,Date Tu Guille,65,311787,1,"['Milly', 'Farruko', 'Myke Towers', 'Lary Over', 'Rauw Alejandro', 'Sharo Towers']",2019-07-19,0.757,0.847,8,-3.462,0,0.0726,0.145,0.0,0.204,0.493,100.051,4,https://i.scdn.co/image/ab67616d0000b273322db9e2f081409014fb9d8b,https://open.spotify.com/track/1WC0hDdDOPpoi0Mj8H2tyW
1011,3e sexe - Live Zénith 1986,37,388067,0,['Indochine'],1986-10-20,0.563,0.857,1,-9.222,1,0.0376,0.0477,5.91e-05,0.756,0.742,75.525,4,https://i.scdn.co/image/ab67616d0000b273e556583bcfa328ce49bb3b37,https://open.spotify.com/track/0MuvOXiodXfUNVJoEzP9i2
1011,Vaikinai Iš Padorių Šeimų,32,423000,0,['Vaikinai Iš Padorių Šeimų'],2018-11-26,0.791,0.7,7,-11.789,1,0.0612,0.371,0.193,0.108,0.341,118.003,4,https://i.scdn.co/image/ab67616d0000b27301a9188f9630a3e298f55674,https://open.spotify.com/track/36rIfGzZSD26n8YyQi2Xvk
1011,那女孩對我說,51,270093,0,['Yida Huang'],2005-05-26,0.554,0.51,0,-6.534,1,0.0269,0.83,0.0,0.116,0.436,79.973,4,https://i.scdn.co/image/ab67616d0000b2735892c98137afa9511d81d46f,https://open.spotify.com/track/4lD40vyG33AcLiftmxQSC8
1011,那女孩對我說,37,270698,0,['Yida Huang'],2004,0.55,0.394,0,-10.851,1,0.0262,0.817,0.0,0.117,0.482,79.977,4,https://i.scdn.co/image/ab67616d0000b273a229b9f9c4af045ad6e392fa,https://open.spotify.com/track/0G49jgMFxj5vrvcW5JuLWK
1011,Vivi Good,51,214872,0,"['Julinho Ksd', 'Yuran', 'Trista']",2019-09-13,0.826,0.8,0,-7.392,1,0.104,0.539,1.93e-06,0.0862,0.596,104.988,4,https://i.scdn.co/image/ab67616d0000b273ad153c6acb4b95f6690a1899,https://open.spotify.com/track/6MLQRF8D7LsOvZwkt1UcZP
1011,Sentimento Safari,50,205218,0,['Julinho Ksd'],2019-05-17,0.801,0.868,8,-7.882,0,0.397,0.19,0.0,0.0761,0.393,103.017,4,https://i.scdn.co/image/ab67616d0000b27332e5e061fce76598f46e1d54,https://open.spotify.com/track/2t98sYRAQZAXqdwi3Sf6pQ
1011,Conclusão,51,147821,0,['Julinho Ksd'],2020-05-01,0.799,0.624,1,-8.845,0,0.0596,0.729,0.0202,0.118,0.107,117.049,4,https://i.scdn.co/image/ab67616d0000b2735beac2e675bfe4ff7f01c1ff,https://open.spotify.com/track/3POu1ffLnehBhpNGuaaOG3
