,name,popularity,artists,release_date,images,urls
1051,Pink Cadillac - Single B-Side - 1984,53,['Bruce Springsteen'],1998-11-10,https://i.scdn.co/image/ab67616d0000b273d3c26f3a7d35628340d948f1,https://open.spotify.com/track/3zG1YiTu53KCt8W56psgs2
1051,Yıldızların Altında,62,['Kargo'],2005-07-14,https://i.scdn.co/image/ab67616d0000b273968cc639e5bd788cdb4723ac,https://open.spotify.com/track/77pFHFviVrb2iOP2gMFDNf
1051,The Rising,55,['Bruce Springsteen'],2002-07-30,https://i.scdn.co/image/ab67616d0000b27345250f89c252406b27163810,https://open.spotify.com/track/2czBvzOv3TvnyoW7Ozo7fP
1051,Radio Nowhere,56,['Bruce Springsteen'],2007-09-25,https://i.scdn.co/image/ab67616d0000b2730a85cfc4a5af7b0d03c03f49,https://open.spotify.com/track/7zrHnJ87htwgS20PzFmgTr
1051,This Hard Land - Studio Outtake - 1982,44,['Bruce Springsteen'],1998-11-10,https://i.scdn.co/image/ab67616d0000b273d3c26f3a7d35628340d948f1,https://open.spotify.com/track/7aNHlFEALD1GyiVpQsbtD0
1051,El Extraordinario,41,['Sheila Romero'],2013-04-13,https://i.scdn.co/image/ab67616d0000b273a588fd700716a60fa9f4ed80,https://open.spotify.com/track/1PqhvpIYPMBYsr92fdSf5h
1051,Dos Enamorados,51,['Industria del Amor'],2012-01-01,https://i.scdn.co/image/ab67616d0000b273359823709c00d3532ea215e1,https://open.spotify.com/track/12nMOOlu5TyP8FSnfj1WPJ
1051,Histoire d'un soir (Bye bye les galères) - Version originale 1983,47,['Bibi Flash'],2011,https://i.scdn.co/image/ab67616d0000b27391cf20761878b9aebc2cb967,https://open.spotify.com/track/5JAGMln9Bd4xrHkjS4jMf2
1051,Takeshi,46,['Wang'],2020-12-10,https://i.scdn.co/image/ab67616d0000b273e3137ddcee3aa6deb01d2fe1,https://open.spotify.com/track/1KhP9LpqFyzdikipIAmcQx
1051,Wonderkid,43,['Wang'],2020-09-28,https://i.scdn.co/image/ab67616d0000b2739586658a45ff0076c12408bf,https://open.spotify.com/track/7iBre4KQPH6tcX6oEQ4kk8
1051,Lonesome Day,49,['Bruce Springsteen'],2002-07-30,https://i.scdn.co/image/ab67616d0000b27345250f89c252406b27163810,https://open.spotify.com/track/0R9q3imnid244T1ty47MGs
1051,โนบรา-โนราห์,34,['บิว กัลยาณี อาร์ สยาม'],2006-01-19,https://i.scdn.co/image/ab67616d0000b27310d5eb806300a6596ff203b0,https://open.spotify.com/track/3Y0osGV8B2CuZRFZDlwyIj
1051,Working On a Dream,49,['Bruce Springsteen'],2009-01-27,https://i.scdn.co/image/ab67616d0000b27346bc11a76fc87e5cf3ba8097,https://open.spotify.com/track/08QZBupqwLXOalOpgiTi5e
1051,Öyle Sarhoş Olsam ki,40,['Kargo'],2005-07-14,https://i.scdn.co/image/ab67616d0000b273968cc639e5bd788cdb4723ac,https://open.spotify.com/track/27HOXc7zvJCumBlGLs8PhM
1051,Seninle Başım Dertte,33,['Kargo'],2005-07-14,https://i.scdn.co/image/ab67616d0000b273968cc639e5bd788cdb4723ac,https://open.spotify.com/track/1sWmLFrVTEinFmMtSt1YuZ
1051,Mary's Place,47,['Bruce Springsteen'],2002-07-30,https://i.scdn.co/image/ab67616d0000b27345250f89c252406b27163810,https://open.spotify.com/track/0g0MBBxtDRy8Igs0AzSZR4
1051,Gluh i Nijem,61,['Buba Corelli'],2021-04-02,https://i.scdn.co/image/ab67616d0000b273bfd9017bf0bd4a9fd1cd8eb6,https://open.spotify.com/track/063NsmlzSrZ6MS6ylh2ZLz
1051,Nag-iisang Ikaw,46,['LOUIE HEREDIA'],2005-09-15,https://i.scdn.co/image/ab67616d0000b2739b8f6649555ba6fd6d86cbaa,https://open.spotify.com/track/42N1nKjV1WOuETtup6nUsV
1051,Can Find No Reason,41,['LOUIE HEREDIA'],2005-09-15,https://i.scdn.co/image/ab67616d0000b2739b8f6649555ba6fd6d86cbaa,https://open.spotify.com/track/1QLZLqaYlpgUFqZtVJ2VmL
1051,Bunga Larangan,40,['UG14'],2016-09-15,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Dende,52,['Ghali'],2017-11-24,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Wily Wily,48,['Ghali'],2017-11-24,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Bana Yalan Söylediler,38,['Kargo'],2013-02-28,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Shame Shame On Me,32,['Kenny Dale'],2013-01-01,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Fire,52,['Bruce Springsteen'],2010-11-16,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Sayang,39,['Shae'],2012-07-06,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Boogieman (feat. Salmo),63,"['Ghali', 'Salmo']",2020-11-13,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Ninna Nanna,54,['Ghali'],2017-05-26,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Batmobile,41,['Wang'],2020-09-02,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Lacrime,45,['Ghali'],2017-05-26,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Bunga Larangan,45,['UG14'],2010-01-01,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Portami via,57,['Fabrizio Moro'],2017-03-10,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Habibi,56,['Ghali'],2017-05-26,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Lei,33,['Gianluca Capozzi'],2005,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Happy,41,['Intwine'],2012-06-14,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Cara Italia,56,['Ghali'],2018-05-02,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Good Times,67,['Ghali'],2020-11-13,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,一騎当千,43,['Izu'],2016-05-25,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Happy Days,53,['Ghali'],2017-05-26,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Dos Enamorados,47,['Industria del Amor'],2009-01-01,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Ricchi Dentro,52,['Ghali'],2017-05-26,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Pizza Kebab,46,['Ghali'],2017-05-26,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Libero,42,['Fabrizio Moro'],2016-01-29,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Parlerai di me,34,['Gianluca Capozzi'],2005,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,När man festar festar man,43,"['Tonsatt', 'Edward Blom']",2017-05-19,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Portami via,44,['Fabrizio Moro'],2017-02-08,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Mille Pare (Bad Times),58,['Ghali'],2020-11-13,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1051,Cacao (feat. Pyrex),57,"['Ghali', 'Pyrex']",2020-11-13,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,The Drug In Me Is You,73,['Falling In Reverse'],2011-07-26,https://i.scdn.co/image/ab67616d0000b2732a4546ed22694f4297f6bdb9,https://open.spotify.com/track/1mB7dCUM7sPyNab6R43nlj
1052,Good Girls Bad Guys,68,['Falling In Reverse'],2011-07-26,https://i.scdn.co/image/ab67616d0000b2732a4546ed22694f4297f6bdb9,https://open.spotify.com/track/78ML3F5Lz3KiNkpnFAaR3q
1052,Bad Girls Club,62,['Falling In Reverse'],2013-06-18,https://i.scdn.co/image/ab67616d0000b2737d01393d71b8025b4b8c2514,https://open.spotify.com/track/5NSdMmd2LnvgDcpLiKeKeD
1052,Popular Monster,78,['Falling In Reverse'],2019-11-20,https://i.scdn.co/image/ab67616d0000b2735f4c9262d32be3019e1dda3e,https://open.spotify.com/track/4GssB27iJeqmfGxS94Tfij
1052,It's Over When It's Over,60,['Falling In Reverse'],2013-06-18,https://i.scdn.co/image/ab67616d0000b2737d01393d71b8025b4b8c2514,https://open.spotify.com/track/3Wn52FjoUJClQOXwKePPp3
1052,Ates Dustugu Yeri Yakar,32,['Zerrin Özer'],1989-01-01,https://i.scdn.co/image/ab67616d0000b273791d810facebd119d9a5bf68,https://open.spotify.com/track/4vhPUPKX8ZSeCelQ7EGRxt
1052,Ota kiinni,40,['MKDMSK'],2017-04-04,https://i.scdn.co/image/ab67616d0000b2738accbe8e350b93e6416530da,https://open.spotify.com/track/0mE9mvARJLbwOrc7twpZGO
1052,Avasin Mun Silmät,48,['MKDMSK'],2019-11-08,https://i.scdn.co/image/ab67616d0000b2736593067b2e60bca4528ade47,https://open.spotify.com/track/1AsF6nriSPlKqxi9xVIMdW
1052,Kaikki Tää Valkenee,45,['MKDMSK'],2019-11-08,https://i.scdn.co/image/ab67616d0000b2736593067b2e60bca4528ade47,https://open.spotify.com/track/0xNm35ajSnS4W91miO6Stf
1052,Tanssin Paholaisen Kanssa,42,['MKDMSK'],2019-11-08,https://i.scdn.co/image/ab67616d0000b2736593067b2e60bca4528ade47,https://open.spotify.com/track/25BwQyjwLc0IPBcPbpnGkR
1052,Butter-Fly (デジモンアドベンチャー),41,['Sho Oosawa'],2008-09-17,https://i.scdn.co/image/ab67616d0000b2730b0c54e0124cbed58d958cb1,https://open.spotify.com/track/7dIi9GxNOaCJ75ZDLIQo70
1052,太陽花,31,['TomFatKi'],2018-12-28,https://i.scdn.co/image/ab67616d0000b27378a3c56b58dd455795d14825,https://open.spotify.com/track/6OMinzYXELuNZUGw5FnVsd
1052,天水圍 Gang Gang,42,"['TomFatKi', 'Billy Choi']",2020-01-27,https://i.scdn.co/image/ab67616d0000b2734891ebf49d9be1ada9acc21d,https://open.spotify.com/track/0G8Dn9ySZCGoyTusZVFBId
1052,Hit Contagiante,64,"['Felipe Original', 'MC Kevin o Chris', 'Sodré', 'JS o Mão de Ouro']",2019-07-26,https://i.scdn.co/image/ab67616d0000b273215e2e135cb65a78253a3838,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
1052,Theios,49,['Thug Slime'],2020-12-31,https://i.scdn.co/image/ab67616d0000b2733b4a3477d62ecdbc76f486fc,https://open.spotify.com/track/2KNEHYYoNrMDaRMF71Z0Dh
1052,Slime DNA,49,['Thug Slime'],2020-12-31,https://i.scdn.co/image/ab67616d0000b2733b4a3477d62ecdbc76f486fc,https://open.spotify.com/track/4XldPK1Ov4Vd8fTjCajZRE
1052,Alithinos,38,['Thug Slime'],2020-07-10,https://i.scdn.co/image/ab67616d0000b273074e1bdee6cc7924d51647ee,https://open.spotify.com/track/2KeoZO8HbsH2nHpLYPhCYn
1052,Bhayanak Atma,48,"['Nucleya', 'Gagan Mudgal']",2016-09-03,https://i.scdn.co/image/ab67616d0000b273488f991870f6209708b08740,https://open.spotify.com/track/4Xgmn95texORroGsAUu3sY
1052,E気持,31,['Hiroyuki Okita'],2008-01-23,https://i.scdn.co/image/ab67616d0000b2736dc39de245c84d21963e84d6,https://open.spotify.com/track/4n3gBYVSoo09BstMzKLcIg
1052,Mijamy się,39,"['Liber', 'Sylwia Grzeszczak']",2008-01-01,https://i.scdn.co/image/ab67616d0000b2732a2489373a552dd2addc92f7,https://open.spotify.com/track/2WSDfR2KSuG1chiYKxYWx5
1052,Winny,40,"['Liber', 'Mateusz Mijal']",2012-08-03,https://i.scdn.co/image/ab67616d0000b273540c28a03d79d131172546db,https://open.spotify.com/track/0ROMsKOp3cyuQ9MQtX3kMX
1052,Slime DNA,40,['Thug Slime'],2020-12-11,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Beba,34,['King Monroe'],2019-01-01,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Emotions,47,['Thug Slime'],2021-03-24,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Ghetto Santa,47,"['Thug Slime', 'Light']",2021-01-08,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,No Space,51,['Thug Slime'],2020-12-31,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Berlusconi,49,['Thug Slime'],2021-02-10,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Northside,50,['Thug Slime'],2021-04-07,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Butter-Fly (デジモンアドベンチャー全話OP),46,['Sho Oosawa'],2015-05-15,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Blackout,44,['Thug Slime'],2020-12-31,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Ke Pintu Kasih Mu,34,['Fotograf'],2010-01-01,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Di Alam Fana Cintamu,32,['Fotograf'],2013-01-01,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Seni Unutmaya Ömrüm Yeter mi,52,"['Ümit Besen', 'Pamela Spence']",2016-06-17,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Je reviendrai,38,['The Shin Sekai'],2013-01-21,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,Luka Seribu Rindu,35,['Fotograf'],1996-11-01,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1052,I'm Not A Vampire,66,['Falling In Reverse'],2011-07-26,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1053,Purple Haze,73,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/0wJoRiX5K5BxlqZTolB2LD
1053,Little Wing,72,['Jimi Hendrix'],1967-12-01,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2,https://open.spotify.com/track/1Eolhana7nKHYpcYpdVcT5
1053,The Wind Cries Mary,65,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/5H6Jp0syB5yEPk7SWYdlmk
1053,Castles Made of Sand,62,['Jimi Hendrix'],1967-12-01,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2,https://open.spotify.com/track/3qebSLgUwaEqbwCM5sj5Kh
1053,Foxey Lady,62,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/23MrkN7g6Q5U7GLIxNHN1B
1053,Red House,56,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/3XxBSvDZKH5YvZZjTpn6eR
1053,If 6 Was 9,54,['Jimi Hendrix'],1967-12-01,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2,https://open.spotify.com/track/0J3CHAStO3pNGTnYnxKZod
1053,May This Be Love,53,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/1Y6Dv0tWYUP3Za2Es9FUL2
1053,Are You Experienced?,50,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/02POyqtbrdmYQ3RxsTrYMD
1053,Third Stone From The Sun,48,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/34jAhU99TNRvYwwOEoINl3
1053,Wait Until Tomorrow,47,['Jimi Hendrix'],1967-12-01,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2,https://open.spotify.com/track/2YtVzmZzew1ILUdNueyWd7
1053,Love Or Confusion,44,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/46omDVahYovje7GLtFKFz9
1053,Little Miss Lover,43,['Jimi Hendrix'],1967-12-01,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2,https://open.spotify.com/track/4pvY1WQBeAgPGMnWglrWY4
1053,I Don't Live Today,43,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/4oGRZ3J9o56fPaL96y2NEH
1053,Remember,41,['Jimi Hendrix'],1967-05-12,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://open.spotify.com/track/5jC8uR4L35LBJufeDmOmtk
1053,All Along the Watchtower,79,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/2aoo2jlRnM3A0NyLQqMN2f
1053,Crosstown Traffic,61,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/1ntxpzIUbSsizvuAy6lTYY
1053,Have You Ever Been (To Electric Ladyland),50,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/3Yh64aiu2ANBwDFztyPDkT
1053,Gypsy Eyes,49,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/1DfWmv1eJU1a9tuGpqKGFP
1053,Burning of the Midnight Lamp,47,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/36SULeBeglappJysOY6WzQ
1053,Long Hot Summer Night,45,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/1HFj7yC7uZfqjWuoH6DO9r
1053,"Rainy Day, Dream Away",45,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/0xwG5stzrc5B70TycPwenY
1053,"Still Raining, Still Dreaming",44,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/0xKcrFF5ed7U4EPdG6vE4f
1053,...And the Gods Made Love,43,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/4COmeKH1pLNNpXcgtMcyQH
1053,House Burning Down,42,['Jimi Hendrix'],1968-10-25,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/track/6p5RohbRLDSjeERMZ90hMg
1053,Hey Baby (New Rising Sun),44,['Jimi Hendrix'],1971,https://i.scdn.co/image/ab67616d0000b27320a13bddf394768a532f5547,https://open.spotify.com/track/5IAQMk5kTyapufseqmvwjm
1053,Freedom,42,['Jimi Hendrix'],1971,https://i.scdn.co/image/ab67616d0000b2733fefe39e610cf4ba58caeec7,https://open.spotify.com/track/7emVwhF4OMemAT65nbpuZO
1053,Ezy Ryder,39,['Jimi Hendrix'],1971,https://i.scdn.co/image/ab67616d0000b2733fefe39e610cf4ba58caeec7,https://open.spotify.com/track/11t59LqOhOEG40yqALXZon
1053,Pali Gap,39,['Jimi Hendrix'],1971,https://i.scdn.co/image/ab67616d0000b27320a13bddf394768a532f5547,https://open.spotify.com/track/3rj08Z7MlxxLm8r3wW2fID
1053,Dolly Dagger,38,['Jimi Hendrix'],1971,https://i.scdn.co/image/ab67616d0000b27320a13bddf394768a532f5547,https://open.spotify.com/track/2AKcU2vk8MJrmXdRM9jwBU
1053,It Should Have Been You,44,['Gwen Guthrie'],1982-01-01,https://i.scdn.co/image/ab67616d0000b2735a5c2f1e6912a28c9781f7d6,https://open.spotify.com/track/3e0BAk5D4PVhmU6vCW9ma5
1053,It Should Have Been You - Larry Levan Mix / Bonus Track,40,['Gwen Guthrie'],1982-01-01,https://i.scdn.co/image/ab67616d0000b2735a5c2f1e6912a28c9781f7d6,https://open.spotify.com/track/3eu8DBTULbgxRxRpi86fts
1053,Peanut Butter - Larry Levan Mix / Bonus Track,39,"['Gwen Guthrie', 'Larry Levan']",1983-01-01,https://i.scdn.co/image/ab67616d0000b27367aa3c192f1faf7cbaf620a4,https://open.spotify.com/track/0GVmRS7Zgg5fxrITQE1BYp
1053,Ain't Nothin' Goin' On But The Rent,43,['Gwen Guthrie'],1986-01-01,https://i.scdn.co/image/ab67616d0000b27340faaa77e6f6a84021057438,https://open.spotify.com/track/4De6tTVXe0N3V0OPOmkvT3
1053,Mit Leib und Seele,40,['Heinz Rudolf Kunze'],1986-10-23,https://i.scdn.co/image/ab67616d0000b2731112b794f3716c02a86e059d,https://open.spotify.com/track/1AGMdVQX22L9Js8r4ZbPTR
1053,Hot Hot Hot,49,['Buster Poindexter And His Banshees Of Blue'],1987-01-31,https://i.scdn.co/image/ab67616d0000b273d674eff0b708ee8afc7fbbdd,https://open.spotify.com/track/2BeFYfKuc0AZGhbeVY78ep
1053,Catfish Blues,48,['Jimi Hendrix'],1994-04-18,https://i.scdn.co/image/ab67616d0000b2731e3d153c8ecda03a495ca811,https://open.spotify.com/track/3lnavfgHUTrxdRqcPmhqUA
1053,All Along the Watchtower,58,['Jimi Hendrix'],1997-09-16,https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d,https://open.spotify.com/track/7xdLNxZCtY68x5MAOBEmBq
1053,Purple Haze,52,['Jimi Hendrix'],1997-09-16,https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d,https://open.spotify.com/track/4BYGxv4rxSNcTgT3DsFB9o
1053,(They Long To Be) Close To You,34,['Gwen Guthrie'],1986-01-01,https://i.scdn.co/image/ab67616d0000b27340faaa77e6f6a84021057438,https://open.spotify.com/track/1fqqoHayJOtUbAX7qEaBge
1053,You Touched My Life,38,['Gwen Guthrie'],1986-01-01,https://i.scdn.co/image/ab67616d0000b27340faaa77e6f6a84021057438,https://open.spotify.com/track/5ICP44CPuCy5V4hJBMrko0
1053,Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso),45,['Academy of St. Martin in the Fields'],1994,https://i.scdn.co/image/ab67616d0000b273338acc4ace816816688c6d4f,https://open.spotify.com/track/7mclo5BQnQT69z6WmqyPkF
1053,Night Bird Flying,33,['Jimi Hendrix'],1971,https://i.scdn.co/image/ab67616d0000b2733fefe39e610cf4ba58caeec7,https://open.spotify.com/track/6qKlw6TyxVkaUZrlJYP8xD
1053,Foxey Lady,47,['Jimi Hendrix'],1997-09-16,https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d,https://open.spotify.com/track/1tsOB58QHINgc2FEJylsLP
