,name,popularity,artists,release_date,images,urls
1951,Chantilly Lace,57,['The Big Bopper'],1958-01-01,https://i.scdn.co/image/ab67616d0000b27348d18e159a1b99329343be14,https://open.spotify.com/track/07GtDOCxmye5KDWsTSACPk
1951,Libertà,50,"['Al Bano', 'Romina Power']",1987-12-09,https://i.scdn.co/image/ab67616d0000b273fbe0b2820f869f9978d7e6c5,https://open.spotify.com/track/7sc86vxZnU16cx7VVvXr5l
1951,Todo Cambió,71,['Camila'],2006,https://i.scdn.co/image/ab67616d0000b2737e0721f90f91d37de250788f,https://open.spotify.com/track/4OyzSXRSadNQt5EMwASdap
1951,Abrázame,60,['Camila'],2006,https://i.scdn.co/image/ab67616d0000b2737e0721f90f91d37de250788f,https://open.spotify.com/track/6rCyXpDwlMf1GH2qlpjJWv
1951,"Stick to the Status Quo - From ""High School Musical""/Soundtrack Version",59,['High School Musical Cast'],2006-01-01,https://i.scdn.co/image/ab67616d0000b27386ea2533f3bfc5f1f08ab168,https://open.spotify.com/track/5aNagthlHAudbDZozQMjYP
1951,Mientes,72,['Camila'],2010-02-09,https://i.scdn.co/image/ab67616d0000b273d46baecb11453061ea9fa795,https://open.spotify.com/track/5EhzE6HJaCcLFrf5rPqvpk
1951,Bésame,63,['Camila'],2010-02-09,https://i.scdn.co/image/ab67616d0000b273d46baecb11453061ea9fa795,https://open.spotify.com/track/4LjyEL2sAQU7QZPC6GuTf6
1951,De Qué Me Sirve la Vida,63,['Camila'],2010-02-09,https://i.scdn.co/image/ab67616d0000b273d46baecb11453061ea9fa795,https://open.spotify.com/track/3YHGqAHprVEArAxLzaBE6O
1951,The Father's House - Studio,65,['Cory Asbury'],2020-01-31,https://i.scdn.co/image/ab67616d0000b273f2d549ddd427e87af97acbf6,https://open.spotify.com/track/5GDtkgG9T1BDknHHyDtghv
1951,All For One,58,['High School Musical Cast'],2007-01-01,https://i.scdn.co/image/ab67616d0000b273342a94d40e41ecd14874be4c,https://open.spotify.com/track/5SWfocxhAkjf3eg4lrv8vZ
1951,High School Musical - Original Version,56,['High School Musical Cast'],2008-01-01,https://i.scdn.co/image/ab67616d0000b2735af81c4bd993bfad936f1ca3,https://open.spotify.com/track/5m4RHs0THdfyn579MONxcV
1951,Good Tradition,35,['Tanita Tikaram'],1988-09-12,https://i.scdn.co/image/ab67616d0000b27302b800c75c4d62b0c8110936,https://open.spotify.com/track/2ZvxVooX6KcXDxhymTTk2H
1951,Entre Tus Alas,52,['Camila'],2010-02-09,https://i.scdn.co/image/ab67616d0000b273d46baecb11453061ea9fa795,https://open.spotify.com/track/2WBivCIGbNwTFgnZFCwqKn
1951,Restos De Abril,44,['Camila'],2010-02-09,https://i.scdn.co/image/ab67616d0000b273d46baecb11453061ea9fa795,https://open.spotify.com/track/7nuvJjaHyyJQKiyCQ9XCPZ
1951,Respirar,35,"['Gian Marco', 'Alejandro Sanz']",2011-06-01,https://i.scdn.co/image/ab67616d0000b27361b594c181516d30adc23f38,https://open.spotify.com/track/6VikZMaZqN9puLmICePv6M
1951,Pegaito,33,['Su Presencia'],2007-11-25,https://i.scdn.co/image/ab67616d0000b273ff07e45e0ee7661e0101a8d7,https://open.spotify.com/track/2IBzC3clncfgkk5PMlL2w1
1951,Macario Leyva,55,['La Original Banda El Limón de Salvador Lizárraga'],2007-10-09,https://i.scdn.co/image/ab67616d0000b273e81f50135df33ba6d423bbc5,https://open.spotify.com/track/2kXc2dAdkCpnlRXTtvEe67
1951,Graven Er Tom,33,['David André Østby'],2014-10-03,https://i.scdn.co/image/ab67616d0000b273dfd9a98b773522aa4cd3e389,https://open.spotify.com/track/1SPJAiIeixBtni3nmSHYsH
1951,The Song With No Name,31,['Shane MacGowan & The Popes'],1994-10-17,https://i.scdn.co/image/ab67616d0000b273fd3b20a601267f8bbb247376,https://open.spotify.com/track/5rzv9mo34xzPWHJZyysC05
1951,Come Running,46,['Darren Styles'],2008-06-16,https://i.scdn.co/image/ab67616d0000b273da59be8d2a076d33921cad9a,https://open.spotify.com/track/2izpxvSw1zToQlLNmWwnA0
1951,Me Enseñaste a Odiar,48,['Camila'],2014-06-03,https://i.scdn.co/image/ab67616d0000b273ac1e4bdb69909798d33721d8,https://open.spotify.com/track/0fyFkOgZtKrP3kTRZNwVie
1951,Switch,58,['Darren Styles'],2018-05-08,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1951,Just Wanna Be With You,37,"['High School Musical Cast', 'Vanessa Hudgens', 'Lucas Grabeel', 'Zac Efron', 'Olesya Rulin']",2008-10-20,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
