,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
67287,7ug2fagw1oBoN1ObAskNSj,From Within - Live,31,481440,0,['Michel Camilo'],1993-05-11,0.389,0.837,2,-11.667,0,0.0426,0.218,0.898,0.149,0.622,118.741,4,https://i.scdn.co/image/ab67616d0000b2732be3aaec1a35ec6938aa326b,https://open.spotify.com/track/7ug2fagw1oBoN1ObAskNSj,1871
74897,4NLOx9ioxCEEz1op16NhHc,Ha Habibi - Remastered 2000,42,243200,0,['Kadim Al Sahir'],1995-01-01,0.295,0.415,0,-13.391,0,0.0527,0.624,0.0,0.131,0.309,70.498,4,https://i.scdn.co/image/ab67616d0000b273748372f4b70fedef3022eadd,https://open.spotify.com/track/4NLOx9ioxCEEz1op16NhHc,1871
90792,5akZURoD4WDkdh6ElAcwJX,Xiquexique,39,434400,0,"['José Miguel Wisnik', 'Tom Zé']",1997-09-01,0.783,0.843,2,-11.793,1,0.0498,0.185,0.014,0.338,0.875,104.85,4,https://i.scdn.co/image/ab67616d0000b2734435f2f0db7c625b948b0c79,https://open.spotify.com/track/5akZURoD4WDkdh6ElAcwJX,1871
99773,0KvWatgAJoo6FcPEztFyk5,Pokolenie,51,257333,0,['Kombii'],2004-01-01,0.644,0.937,1,-2.91,1,0.0348,0.226,5.43e-05,0.094,0.736,114.024,4,https://i.scdn.co/image/ab67616d0000b273e852f2ded2a972c3beb59605,https://open.spotify.com/track/0KvWatgAJoo6FcPEztFyk5,1871
108657,1PssPMY2c6vBIdfipUMR3X,Si nos vamos,57,166750,0,['Marc Seguí'],2019-09-20,0.61,0.495,8,-7.524,1,0.171,0.673,0.0,0.0639,0.793,90.328,4,https://i.scdn.co/image/ab67616d0000b2730005597105ba1e2d38f62cfc,https://open.spotify.com/track/1PssPMY2c6vBIdfipUMR3X,1871
108852,4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,64,321556,0,"['Marc Seguí', 'Rauw Alejandro', 'Pol Granch']",2021-04-01,0.75,0.522,9,-7.018,1,0.0293,0.282,0.0,0.0743,0.601,110.427,4,https://i.scdn.co/image/ab67616d0000b2735a048cbaa3385de9f723c699,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i,1871
122427,0kWBCb6vONo4zTeTut1LlN,MI burrito savanero,34,186667,0,['Coral Voces Blancas'],1992-10-01,0.717,0.319,7,-16.996,1,0.0459,0.125,0.000287,0.151,0.964,105.726,4,https://i.scdn.co/image/ab67616d0000b27300a77a133447aac4dde29b1b,https://open.spotify.com/track/0kWBCb6vONo4zTeTut1LlN,1871
128017,0MsjqGeYAEPviKkIqFE0oy,Ne fuis pas,57,218584,1,['2TH'],2019-04-05,0.777,0.857,1,-5.304,1,0.11,0.206,0.0,0.171,0.566,112.002,4,https://i.scdn.co/image/ab67616d0000b2731e22630178b1dcf7f7109a73,https://open.spotify.com/track/0MsjqGeYAEPviKkIqFE0oy,1871
134515,7ycUMNVIUIqjLISeRMmstB,Ziitreis,44,208880,0,['Stereo Luchs'],2017-10-20,0.619,0.529,1,-8.523,1,0.441,0.482,0.0,0.0942,0.498,110.648,5,https://i.scdn.co/image/ab67616d0000b273dbef6d76eded9a8678bc33f8,https://open.spotify.com/track/7ycUMNVIUIqjLISeRMmstB,1871
137083,4hoHC3ESvTSFYPo7T75w6C,Deine Nähe tut mir weh,46,230093,0,['Revolverheld'],2013-09-20,0.578,0.558,0,-7.012,1,0.0332,0.332,1.88e-06,0.109,0.543,76.997,4,https://i.scdn.co/image/ab67616d0000b273b11030b32abcfaa097e41be9,https://open.spotify.com/track/4hoHC3ESvTSFYPo7T75w6C,1871
141109,3eLF7e1ODaSX82yKUOuV3i,Aasai Oru Pulveli,39,230269,0,"['Santhosh Narayanan', 'Pradeep', 'Kalyani Nair']",2011-12-09,0.595,0.279,9,-8.837,1,0.03,0.786,0.000313,0.138,0.204,115.92,4,https://i.scdn.co/image/ab67616d0000b27308b6c1a5fa4008ff3811d36d,https://open.spotify.com/track/3eLF7e1ODaSX82yKUOuV3i,1871
141179,0XXd7ns2hbTuf5y8zSisw7,Nadukadalula Kappala,34,97059,0,"['Santhosh Narayanan', 'Gana Bala']",2011-12-09,0.87,0.593,6,-8.611,0,0.081,0.298,9.07e-06,0.102,0.971,102.015,3,https://i.scdn.co/image/ab67616d0000b27308b6c1a5fa4008ff3811d36d,https://open.spotify.com/track/0XXd7ns2hbTuf5y8zSisw7,1871
141567,1dbxFa0FBaMuVHybYe7BA7,Pandi Naatu Kodi,39,218723,0,"['Santhosh Narayanan', 'Anthony Daasan', 'Karuvaayan']",2013-03-03,0.663,0.922,10,-3.765,0,0.144,0.0771,2.21e-06,0.25,0.889,101.784,4,https://i.scdn.co/image/ab67616d0000b27389ff2a4ea83333bbcbcd4d1a,https://open.spotify.com/track/1dbxFa0FBaMuVHybYe7BA7,1871
141701,19nEFsswIftvopxVMUAM9b,Agayam Theepiditha,45,230063,0,"['Santhosh Narayanan', 'Pradeep Kumar']",2014-06-23,0.514,0.423,0,-8.388,1,0.04,0.87,0.0,0.0785,0.362,117.87,4,https://i.scdn.co/image/ab67616d0000b27399aa1a7878bfb3075d81ebc6,https://open.spotify.com/track/19nEFsswIftvopxVMUAM9b,1871
141738,0lnhypJuR75F6rdfAbR4zU,Madras,42,264197,0,"['Santhosh Narayanan', 'Harihara Sudhan', 'Meenakshi Iyer']",2014-06-23,0.785,0.744,1,-8.077,1,0.267,0.11,1.46e-05,0.0859,0.653,91.981,4,https://i.scdn.co/image/ab67616d0000b27399aa1a7878bfb3075d81ebc6,https://open.spotify.com/track/0lnhypJuR75F6rdfAbR4zU,1871
