,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
36016,1tjOClAkdMxDfYPO0xvGbG,THE DAY,71,241627,0,['PornoGraffitti'],2017-10-25,0.512,0.933,1,-4.759,0,0.0738,0.000761,0.0,0.342,0.465,92.998,4,https://i.scdn.co/image/ab67616d0000b273a069b037b39aa53b43ef3d70,https://open.spotify.com/track/1tjOClAkdMxDfYPO0xvGbG,1831
41737,6AeOM7N0rK3tYOINY2k5qy,It's Gonna Take a Miracle,46,249640,0,['Deniece Williams'],1996-03-12,0.567,0.458,7,-12.049,1,0.0257,0.85,0.000627,0.351,0.665,98.317,3,https://i.scdn.co/image/ab67616d0000b273d5faf14c7b02a70dd2b71ad4,https://open.spotify.com/track/6AeOM7N0rK3tYOINY2k5qy,1831
41829,14VwBAL1qSlG4ovOSYUQF4,Spend The Night,45,293400,0,['Rahsaan Patterson'],1997-01-01,0.683,0.546,2,-9.086,0,0.0224,0.0388,0.000169,0.0633,0.735,90.018,4,https://i.scdn.co/image/ab67616d0000b273b3bb7e4f2043d6dc8383dfc5,https://open.spotify.com/track/14VwBAL1qSlG4ovOSYUQF4,1831
41855,4edSlrLpf6e9l2UyW8U8VY,Where You Are,44,310240,0,['Rahsaan Patterson'],1997-01-01,0.766,0.533,9,-7.871,1,0.0263,0.212,0.0,0.0835,0.814,102.018,4,https://i.scdn.co/image/ab67616d0000b273b3bb7e4f2043d6dc8383dfc5,https://open.spotify.com/track/4edSlrLpf6e9l2UyW8U8VY,1831
42285,42WZj2vxmaxUve31yun8K3,It's Alright Now,33,334693,0,['Rahsaan Patterson'],1999-10-19,0.593,0.493,7,-8.029,1,0.0392,0.0446,0.000681,0.0229,0.375,79.986,4,https://i.scdn.co/image/ab67616d0000b2734a88c6e1245abfd945b09ba2,https://open.spotify.com/track/42WZj2vxmaxUve31yun8K3,1831
47234,6gHTb7ACbdSUnPthxxmvRM,"Cirkels (The Windmills Of Your Mind) - ""Alles"" Re-Recording",36,190760,0,['Herman van Veen'],1973-01-01,0.322,0.107,2,-23.856,0,0.0611,0.91,0.117,0.103,0.198,80.717,4,https://i.scdn.co/image/ab67616d0000b273f979da39bd6f068eb572382b,https://open.spotify.com/track/6gHTb7ACbdSUnPthxxmvRM,1831
59057,0qCQ4qe6fO4cRQsG0eqY4C,Drums of War,36,260667,0,['Tindrum'],1988-01-01,0.521,0.823,2,-11.678,1,0.0296,0.111,2.09e-05,0.128,0.535,94.059,4,https://i.scdn.co/image/ab67616d0000b273514f040574528ec88cbc68ab,https://open.spotify.com/track/0qCQ4qe6fO4cRQsG0eqY4C,1831
60585,5bT4UH0bCJBF1Yul2JukBV,Excuse Me While I Kill Myself,42,228467,0,['Sentenced'],2002-07-13,0.448,0.96,0,-4.849,0,0.0659,4.3e-05,0.00509,0.166,0.113,79.029,4,https://i.scdn.co/image/ab67616d0000b2736cd1c0cf9dd1d6bcb327997a,https://open.spotify.com/track/5bT4UH0bCJBF1Yul2JukBV,1831
60847,7AObIybuzoLGUlqULgHyMR,Ever-Frost,37,258707,0,['Sentenced'],2005-07-13,0.46,0.881,2,-6.365,0,0.0411,3.07e-05,0.00226,0.546,0.328,82.033,4,https://i.scdn.co/image/ab67616d0000b273c8aa97be715ecee35b059651,https://open.spotify.com/track/7AObIybuzoLGUlqULgHyMR,1831
60860,4gMOgPEnyukwmRVglIHtR0,Vengeance Is Mine,34,255307,0,['Sentenced'],2005-07-13,0.414,0.902,0,-5.612,1,0.0752,2.34e-05,1.39e-05,0.493,0.338,80.006,4,https://i.scdn.co/image/ab67616d0000b273c8aa97be715ecee35b059651,https://open.spotify.com/track/4gMOgPEnyukwmRVglIHtR0,1831
