,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1761,Historia de Amor,35,193202,0,['Los Gatos Negros De Tiberio'],1970-01-01,0.697,0.385,0,-9.118,0,0.106,0.34,6.11e-05,0.0874,0.893,169.485,4,https://i.scdn.co/image/ab67616d0000b2739fe97feb6223ba11bc69898c,https://open.spotify.com/track/7arjmm10ybLyxK7XE1qZsM
1761,Yolanda,34,186410,0,['Los Gatos Negros De Tiberio'],1970-01-01,0.685,0.553,11,-7.93,1,0.047,0.251,0.00103,0.34,0.964,164.346,4,https://i.scdn.co/image/ab67616d0000b2739fe97feb6223ba11bc69898c,https://open.spotify.com/track/6icRCdOJz8QTlDxLkcM3hC
1761,Sweet Dreams,47,212933,0,['Roy Buchanan'],1972-08-01,0.235,0.343,7,-14.746,1,0.0313,0.0422,0.812,0.103,0.349,169.356,3,https://i.scdn.co/image/ab67616d0000b2739590fa3fea52c78e8550456f,https://open.spotify.com/track/1ZBsdS9S7ZItIj6x6a6cNG
1761,The Messiah Will Come Again,37,355400,0,['Roy Buchanan'],1972-08-01,0.264,0.136,9,-17.499,0,0.0383,0.771,0.573,0.116,0.0733,188.197,3,https://i.scdn.co/image/ab67616d0000b2739590fa3fea52c78e8550456f,https://open.spotify.com/track/17X9PiwR8WODuqWyBIt2uI
1761,Wayfaring Pilgrim,44,308027,0,['Roy Buchanan'],1974-01-01,0.366,0.167,0,-16.925,0,0.033,0.271,0.884,0.226,0.458,168.634,3,https://i.scdn.co/image/ab67616d0000b27347b28052048e0ce683a35c26,https://open.spotify.com/track/6yJ6VtC0IQ4BC47Aj6MkZ3
1761,Born and Raised In Compton,46,205560,1,['DJ Quik'],1991,0.733,0.442,10,-14.498,0,0.37,0.0239,0.0,0.133,0.86,181.634,4,https://i.scdn.co/image/ab67616d0000b2736413c9e4e520a8075528f592,https://open.spotify.com/track/23trPalTVGb4H4CzyHrQ9W
1761,La Historia De Un Gran Amor,45,270093,0,['Geovanny Polanco'],2002,0.785,0.845,9,-5.559,0,0.0597,0.11,5.78e-05,0.0426,0.877,149.707,4,https://i.scdn.co/image/ab67616d0000b273285f3882ceef880fef248a06,https://open.spotify.com/track/6xDH1AopZEPEAyVR1Ji9In
1761,Dile Que Vuelva,39,336227,0,['Geovanny Polanco'],2015-05-15,0.572,0.937,8,-6.64,1,0.182,0.0888,0.0544,0.145,0.856,171.476,4,https://i.scdn.co/image/ab67616d0000b273438e590617de341319046124,https://open.spotify.com/track/2HDynkWGsEg1pGoTEZlN9S
1761,Amor Divino,32,273583,0,['Geovanny Polanco'],2017-07-10,0.772,0.802,7,-5.745,0,0.0673,0.437,0.00213,0.162,0.913,152.93,4,https://i.scdn.co/image/ab67616d0000b273bee786271dfd32a47a99ca34,https://open.spotify.com/track/1KPLvBacd1Y36ijR7fZHIL
1761,Antología,60,238795,0,['Jovanny Cadena Y Su Estilo Privado'],2017-10-17,0.526,0.458,5,-4.96,1,0.0286,0.714,0.0,0.0966,0.748,175.816,4,https://i.scdn.co/image/ab67616d0000b2733d9958f774d9b2025d022571,https://open.spotify.com/track/50BlcthjRidQzUGYk1qm98
1761,Quiero Llorar y No Puedo,67,224442,0,['Jovanny Cadena Y Su Estilo Privado'],2019-03-29,0.554,0.567,4,-4.642,0,0.0325,0.734,0.0,0.114,0.745,206.962,3,https://i.scdn.co/image/ab67616d0000b2735f06278fdf9796c27396e8b6,https://open.spotify.com/track/1S7FT0rhQ6AaTg0yBbFxYS
1761,ลัก,38,297573,0,['The Mousses'],2011-11-30,0.268,0.697,11,-3.434,1,0.0402,0.248,0.0,0.373,0.262,158.309,3,https://i.scdn.co/image/ab67616d0000b273966a17ac0c95d8eebf1e9b48,https://open.spotify.com/track/0KQj4yLRwWULVgztsWea3T
