,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1421,Hot Rod Lincoln,52,164933,0,['Commander Cody and His Lost Planet Airmen'],1971-11-01,0.696,0.791,4,-13.056,1,0.22,0.296,0.0,0.318,0.965,130.246,4,https://i.scdn.co/image/ab67616d0000b27335da8d70e81e1dfe85b43506,https://open.spotify.com/track/2sZjmnS1BSoc1svOu5P8LM
1421,Son Verdim Kalbimin İşine,49,214974,0,['Seyyal Taner'],1976,0.631,0.555,1,-8.093,0,0.0442,0.696,0.0,0.426,0.778,127.958,4,https://i.scdn.co/image/ab67616d0000b2737bc1733886d637b6f6a33e46,https://open.spotify.com/track/4M7El7oYpX54neeRu51WES
1421,Владимирский централ,50,267907,0,['Mikhail Krug'],1998,0.756,0.651,4,-9.314,0,0.0369,0.152,0.00115,0.0874,0.33,131.679,4,https://i.scdn.co/image/ab67616d0000b2739cb25f2c9e0402653d2313ed,https://open.spotify.com/track/146cPTGeq8dLeGfQxIl94e
1421,Фраер,39,178267,0,['Mikhail Krug'],1997,0.695,0.686,2,-7.813,0,0.0548,0.587,5.58e-05,0.0513,0.862,134.471,3,https://i.scdn.co/image/ab67616d0000b27384180455f45c266b1dec8a7f,https://open.spotify.com/track/7julmRL9EaI8YoX4k989Eu
1421,Fear of Domination,36,243173,0,['Fear Of Domination'],2009,0.391,0.906,0,-5.699,1,0.0627,4.3e-05,0.0745,0.412,0.304,138.07,4,https://i.scdn.co/image/ab67616d0000b2730b3a63a7b764b2b976169a75,https://open.spotify.com/track/1VeA4skFmFCYZkODzlBtSV
1421,Кольщик,35,289040,0,['Mikhail Krug'],1997,0.54,0.499,2,-8.996,0,0.0301,0.25,0.0789,0.242,0.234,127.322,4,https://i.scdn.co/image/ab67616d0000b27384180455f45c266b1dec8a7f,https://open.spotify.com/track/42CyQDSqPFF6zxGH0Fx8KA
1421,Давай поговорим,32,247040,0,['Mikhail Krug'],1998,0.736,0.567,9,-8.53,0,0.0573,0.0377,0.000442,0.133,0.226,115.709,4,https://i.scdn.co/image/ab67616d0000b2739cb25f2c9e0402653d2313ed,https://open.spotify.com/track/4xk2WCiPHRda9coXORPEkn
1421,Купола,44,310933,0,"['Mikhail Krug', 'Mikhail Gulko']",2002-11-11,0.66,0.643,9,-8.3,0,0.0252,0.222,7.5e-06,0.285,0.523,133.999,4,https://i.scdn.co/image/ab67616d0000b273d22f85ecc6db6fa75ee0a43d,https://open.spotify.com/track/1bcNUMoymKedmOgjGmh80Z
1421,Vladimir Central,41,268133,0,['Mikhail Krug'],2011-06-30,0.757,0.691,4,-8.081,0,0.0339,0.158,0.000433,0.0883,0.35,131.673,4,https://i.scdn.co/image/ab67616d0000b273d4aed1b6833551046c642194,https://open.spotify.com/track/7yVF2mI3kNx0qac8ZFrxLv
1421,Mamma þarf að djamma,31,194119,0,"['Jóhanna Guðrún', 'Baggalútur']",2013-01-01,0.742,0.727,2,-5.623,1,0.0351,0.396,0.000574,0.173,0.886,129.983,4,https://i.scdn.co/image/ab67616d0000b2739fad46f5cf4199b5ca4f0b42,https://open.spotify.com/track/2Hy2SeWdfoA597eoRBNWbN
